RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,20157,Retief Goosen,77.78,28,36
2,0,08375,Paul Stankowski,72.22,39,54
3,0,19846,Brian Gay,68.92,51,74
4,0,20572,Rod Pampling,68.42,39,57
5,0,08725,Tom Gillis,68.00,34,50
6,0,28089,Jason Day,67.61,48,71
7,0,23983,Luke Donald,67.44,29,43
8,0,22621,Ben Curtis,66.67,36,54
8,0,10809,Jim Furyk,66.67,28,42
8,0,22405,Justin Rose,66.67,50,75
11,0,22046,Geoff Ogilvy,66.00,33,50
12,0,23718,Nathan Green,65.63,42,64
13,0,28486,Michael Putnam,64.71,33,51
14,0,06573,Brandt Jobe,63.49,40,63
15,0,24980,Scott Gutschewski,63.16,36,57
16,0,24024,Zach Johnson,62.90,39,62
17,0,23320,Ryan Palmer,62.79,27,43
18,0,29910,Blake Adams,62.63,62,99
19,0,25572,Graeme McDowell,62.50,25,40
19,0,06567,Vijay Singh,62.50,45,72
21,0,24604,Hunter Haas,62.34,48,77
22,0,20593,Greg Chalmers,62.32,43,69
22,0,25396,Kevin Na,62.32,43,69
24,0,27649,Brandt Snedeker,62.30,38,61
25,0,21731,Freddie Jacobson,62.16,46,74
26,0,20127,Chris Riley,61.82,34,55
27,0,19970,Robert Karlsson,61.70,29,47
28,0,24925,Jonathan Byrd,61.54,48,78
29,0,20766,Padraig Harrington,61.29,19,31
30,0,08075,Jerry Kelly,61.02,36,59
30,0,23621,Rory Sabbatini,61.02,36,59
32,0,10885,Robert Allenby,60.94,39,64
32,0,06515,Shaun Micheel,60.94,39,64
34,0,32150,Michael Thompson,60.78,31,51
35,0,24138,Ian Poulter,60.53,23,38
36,0,20229,Stewart Cink,60.42,29,48
37,0,01577,Lee Janzen,59.38,19,32
38,0,24361,Pat Perez,59.21,45,76
39,0,25345,Carl Pettersson,59.09,39,66
40,0,01797,Rocco Mediate,58.82,20,34
41,0,27939,Matt McQuillan,58.62,17,29
42,0,22371,Aaron Baddeley,58.33,42,72
42,0,23108,Matt Kuchar,58.33,35,60
42,0,23800,Bryce Molder,58.33,35,60
45,0,21878,Mark Wilson,58.21,39,67
46,0,23623,Bo Van Pelt,58.06,36,62
47,0,07867,Woody Austin,57.89,22,38
48,0,20160,Charlie Wi,57.83,48,83
49,0,22378,Trevor Immelman,57.78,26,45
50,0,12602,Dean Wilson,57.50,23,40
51,0,24290,D.J. Brigman,57.45,27,47
52,0,27095,Nick Watney,57.38,35,61
53,0,31401,Zack Miller,57.32,47,82
54,0,25686,Jason Dufner,57.14,40,70
54,0,21350,Ryuji Imada,57.14,36,63
54,0,23548,Bill Lunde,57.14,32,56
54,0,24781,Hunter Mahan,57.14,44,77
54,0,01810,Phil Mickelson,57.14,36,63
59,0,25240,D.A. Points,56.96,45,79
60,0,22348,Nick O'Hern,56.86,29,51
