RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR OR BETTER,MISSED GIR
1,0,02146,Payne Stewart,66.22,296,447
2,0,02104,Jeff Sluman,66.13,412,623
3,0,02279,Mark Wiebe,66.02,338,512
4,0,01353,Bruce Fleisher,65.57,318,485
5,0,10809,Jim Furyk,65.26,370,567
6,0,01748,Doug Martin,65.11,461,708
7,0,01331,Rick Fehr,64.83,282,435
8,0,01761,Len Mattiace,64.60,438,678
9,0,01320,Bob Estes,64.51,389,603
9,0,01887,Mark O'Meara,64.51,269,417
11,0,06527,Steve Stricker,64.42,315,489
12,0,08793,Tiger Woods,64.27,259,403
13,0,10860,Justin Leonard,64.04,374,584
14,0,02267,D.A. Weibring,63.99,295,461
15,0,06575,Dudley Hart,63.91,301,471
16,0,01381,Fred Funk,63.88,435,681
17,0,06004,Stephen Ames,63.85,189,296
18,0,01928,Corey Pavin,63.56,286,450
19,0,02010,Loren Roberts,63.42,300,473
20,0,06078,Esteban Toledo,62.96,340,540
21,0,01219,John Cook,62.69,326,520
22,0,01619,Skip Kendall,62.67,376,600
23,0,01823,Larry Mize,62.65,270,431
24,0,01098,Jay Don Blake,62.64,280,447
25,0,01161,Mark Calcavecchia,62.48,313,501
26,0,19881,Robert Damron,62.41,357,572
27,0,01945,Kenny Perry,62.35,308,494
28,0,07235,John Morse,62.24,244,392
29,0,02135,Mike Standly,62.23,374,601
30,0,06012,Greg Kraft,62.08,334,538
31,0,06090,Jim McGovern,62.01,333,537
32,0,06567,Vijay Singh,61.98,313,505
33,0,08339,Spike McRoy,61.68,359,582
34,0,01920,Craig Parry,61.62,183,297
35,0,06617,Brian Henninger,61.61,374,607
36,0,07457,Steve Flesch,61.52,323,525
37,0,01968,Nick Price,61.39,221,360
38,0,01569,Peter Jacobsen,61.38,240,391
39,0,12660,Jesper Parnevik,61.36,243,396
40,0,02321,Fuzzy Zoeller,61.35,273,445
41,0,08931,Glen Day,61.27,337,550
42,0,01185,Brandel Chamblee,61.10,289,473
43,0,12663,Phil Tataurangi,61.08,328,537
44,0,01926,Steve Pate,61.05,315,516
45,0,20229,Stewart Cink,60.98,336,551
46,0,01527,Scott Hoch,60.91,349,573
46,0,02294,Willie Wood,60.91,335,550
48,0,21584,Richie Coughlan,60.90,352,578
49,0,09011,David Duval,60.86,255,419
50,0,06044,Scott Gump,60.84,348,572
51,0,01905,Joe Ozaki,60.78,203,334
51,0,02133,Craig Stadler,60.78,234,385
53,0,01891,David Ogrin,60.70,400,659
53,0,02007,Larry Rinker,60.70,366,603
55,0,01724,Jeff Maggert,60.69,301,496
56,0,06643,Paul Goydos,60.61,360,594
57,0,02223,Bob Tway,60.49,343,567
58,0,02239,Scott Verplank,60.47,338,559
59,0,02214,Kirk Triplett,60.44,272,450
60,0,12645,Brent Geiberger,60.42,342,566
61,0,01035,Tommy Armour III,60.38,317,525
62,0,12782,Tim Herron,60.35,347,575
63,0,01533,P.H. Horgan III,60.28,390,647
64,0,01707,Steve Lowery,60.24,306,508
65,0,10423,Mike Weir,60.23,315,523
66,0,01132,Mark Brooks,60.16,367,610
67,0,01599,Steve Jones,60.15,246,409
68,0,01334,Keith Fergus,60.06,188,313
69,0,08553,Lee Porter,60.04,329,548
70,0,20094,Jonathan Kaye,60.00,243,405
71,0,01201,Lennie Clements,59.96,286,477
71,0,06332,Neal Lancaster,59.96,331,552
71,0,02170,Hal Sutton,59.96,322,537
74,0,01378,David Frost,59.92,296,494
75,0,08385,Omar Uresti,59.89,424,708
76,0,01261,Jay Delsing,59.88,300,501
77,0,01376,Bob Friend,59.85,313,523
78,0,01175,Jim Carter,59.81,384,642
78,0,01766,Billy Mayfair,59.81,311,520
78,0,07753,Kevin Wentworth,59.81,320,535
81,0,01329,Brad Faxon,59.79,342,572
82,0,01203,Russ Cochran,59.77,309,517
83,0,01306,David Edwards,59.74,279,467
84,0,01414,Bob Gilder,59.71,332,556
85,0,01941,Tom Pernice Jr.,59.63,288,483
86,0,01510,Nolan Henke,59.62,310,520
87,0,10569,Mike Brisky,59.42,366,616
88,0,01063,Ben Bates,59.28,364,614
88,0,01385,Jim Gallagher Jr.,59.28,281,474
90,0,01685,J.L. Lewis,59.27,342,577
91,0,01706,Davis Love III,59.21,241,407
92,0,01457,Jay Haas,59.19,293,495
93,0,01960,Don Pooley,59.13,230,389
94,0,07569,Mark Carnevale,59.05,323,547
95,0,06581,David Sutherland,59.03,340,576
96,0,11032,Frank Lickliter II,58.98,381,646
97,0,20098,Stuart Appleby,58.96,250,424
98,0,02008,Lee Rinker,58.93,373,633
99,0,10733,Kent Jones,58.87,332,564
100,0,01096,Phil Blackmar,58.86,342,581
100,0,08993,Franklin Langham,58.86,352,598
102,0,01677,Tom Lehman,58.85,236,401
103,0,06132,Sonny Skinner,58.82,340,578
104,0,06064,Jeff Gallagher,58.80,344,585
105,0,06595,Kevin Sutherland,58.69,358,610
106,0,10457,Frank Nobilo,58.65,261,445
107,0,06522,Ernie Els,58.57,164,280
107,0,01797,Rocco Mediate,58.57,270,461
109,0,07087,Hugh Royer III,58.51,323,552
110,0,01408,Kelly Gibson,58.47,404,691
111,0,01266,Clark Dennis,58.41,257,440
112,0,01323,Brad Fabel,58.36,342,586
113,0,06251,Chris DiMarco,58.35,339,581
114,0,01810,Phil Mickelson,58.23,283,486
115,0,01361,Dan Forsman,58.13,236,406
116,0,01549,Mike Hulbert,58.02,329,567
117,0,01006,John Adams,57.99,254,438
117,0,01024,Billy Andrade,57.99,363,626
117,0,01157,Tom Byrum,57.99,323,557
120,0,01553,John Huston,57.97,291,502
121,0,21805,Harrison Frazar,57.88,301,520
122,0,01139,Olin Browne,57.84,284,491
123,0,01771,Blaine McCallister,57.83,336,581
123,0,02101,Joey Sindelar,57.83,314,543
125,0,01723,Andrew Magee,57.82,307,531
126,0,08075,Jerry Kelly,57.76,346,599
127,0,02106,Chris Smith,57.74,317,549
128,0,08545,Glen Hnatiuk,57.71,292,506
129,0,01116,Michael Bradley,57.62,257,446
130,0,01604,Steve Jurgensen,57.58,300,521
131,0,20154,Guy Hill,57.48,296,515
132,0,02206,David Toms,57.36,296,516
133,0,06315,Pete Jordan,57.34,336,586
134,0,20099,Doug Barron,57.32,317,553
135,0,02218,Ted Tryba,57.21,393,687
136,0,02241,Bobby Wadkins,57.17,319,558
137,0,10585,Scott McCarron,57.12,305,534
138,0,02246,Duffy Waldorf,57.05,259,454
139,0,01133,Billy Ray Brown,57.04,239,419
139,0,01191,Barry Cheesman,57.04,328,575
141,0,02023,Clarence Rose,57.03,349,612
142,0,01717,Sandy Lyle,56.87,207,364
143,0,01302,R.W. Eaks,56.84,324,570
144,0,02131,Mike Springer,56.83,395,695
145,0,21593,Keith Nolan,56.79,209,368
146,0,01060,Dave Barr,56.78,201,354
146,0,01607,Brian Kamm,56.78,268,472
148,0,01226,Fred Couples,56.76,214,377
149,0,08375,Paul Stankowski,56.68,246,434
150,0,07707,Mike Small,56.67,242,427
151,0,10213,Dicky Pride,56.63,235,415
152,0,02002,John Riegger,56.62,295,521
153,0,02245,Grant Waite,56.60,313,553
154,0,01705,Tim Loustalot,56.32,214,380
155,0,01475,Donnie Hammond,56.05,292,521
156,0,01282,Trevor Dodds,56.02,298,532
157,0,01014,Fulton Allem,55.96,216,386
158,0,01943,Chris Perry,55.92,359,642
159,0,01068,Andy Bean,55.81,173,310
160,0,19824,Craig Barlow,55.74,262,470
161,0,02159,Curtis Strange,55.63,163,293
162,0,01093,Ronnie Black,55.62,292,525
163,0,01468,Gary Hallberg,55.59,194,349
164,0,01249,John Daly,55.49,283,510
165,0,01326,Nick Faldo,55.48,162,292
166,0,06621,Joe Durant,55.31,250,452
167,0,01388,Robert Gamez,55.16,230,417
168,0,06056,Jim Estes,55.13,247,448
169,0,07749,Brett Quigley,54.98,276,502
170,0,01996,Mike Reid,54.90,269,490
171,0,01577,Lee Janzen,54.89,247,450
172,0,21007,Gabriel Hjertstedt,54.34,294,541
173,0,06613,Tommy Tolles,54.31,296,545
174,0,08537,J.P. Hayes,54.03,228,422
175,0,10195,Tim Conley,54.01,256,474
176,0,01042,Paul Azinger,53.96,211,391
177,0,07101,Dave Stockton Jr.,53.92,213,395
178,0,06270,Bobby Gage,53.70,203,378
179,0,19883,Joe Daley,53.12,230,433
180,0,06214,Guy Boros,53.07,328,618
181,0,06791,Mark Wurtz,52.96,197,372
182,0,10207,Jimmy Johnston,52.85,204,386
183,0,02099,Scott Simpson,52.59,213,405
184,0,21631,Iain Steel,52.42,227,433
185,0,01633,Tom Kite,51.29,199,388
186,0,12755,Vance Veazey,50.11,226,451
187,0,01072,Chip Beck,48.89,243,497
188,0,10962,Bradley Hughes,47.55,165,347
