RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
183,0,01887,Mark O'Meara,14,3,1,13,2002470
183,0,20095,Carl Paulson,14,4,1,4,2002260
183,0,02033,Dave Rummells,14,1,2,16,2002430
183,0,10649,Tom Scherrer,14,0,4,14,2002370
183,0,21452,Steve Scott,14,1,3,9,2002390
183,0,02214,Kirk Triplett,14,2,1,1,2002460
183,0,02246,Duffy Waldorf,14,0,1,18,2002290
183,0,02254,Scott Watkins,14,0,2,16,2002090
183,0,20436,Garrett Willis,14,2,4,16,2002430
205,0,01095,Woody Blackburn,13,13,2,15,2002300
205,0,20593,Greg Chalmers,13,5,2,18,2002390
205,0,24357,K.J. Choi,13,2,2,18,2002500
205,0,19825,Darren Clarke,13,2,2,11,2002380
205,0,21584,Richie Coughlan,13,0,2,8,2002180
205,0,01334,Keith Fergus,13,1,2,6,2002030
205,0,06064,Jeff Gallagher,13,0,2,17,2002190
205,0,10201,Matt Gogel,13,1,1,2,2002460
205,0,20766,Padraig Harrington,13,0,3,10,2002410
205,0,10962,Bradley Hughes,13,2,3,17,2002280
205,0,19958,Miguel Angel Jiménez,13,4,2,18,2002460
205,0,01619,Skip Kendall,13,3,1,12,2002480
205,0,12705,Cliff Kresge,13,0,3,3,2002300
205,0,08993,Franklin Langham,13,5,1,17,2002470
205,0,01723,Andrew Magee,13,1,2,17,2002430
205,0,20213,Katsumasa Miyamoto,13,0,2,2,2002020
205,0,23800,Bryce Molder,13,2,2,11,2002200
205,0,20676,Patrick Moore,13,1,1,7,2002490
205,0,08535,Gary Nicklaus,13,3,2,7,2002020
205,0,21949,Joe Ogilvie,13,0,2,13,2002270
205,0,10912,Craig Perks,13,7,2,15,2002120
205,0,02049,Gene Sauers,13,0,2,13,2002290
205,0,02099,Scott Simpson,13,5,1,7,2002470
205,0,02131,Mike Springer,13,2,3,17,2002380
205,0,02135,Mike Standly,13,2,2,11,2002190
205,0,06527,Steve Stricker,13,3,4,12,2002030
205,0,06581,David Sutherland,13,5,1,8,2002050
205,0,23623,Bo Van Pelt,13,2,1,4,2002420
205,0,20396,Lee Westwood,13,2,2,7,2002150
234,0,20400,Michael Campbell,12,0,1,11,2002360
234,0,25364,Paul Casey,12,0,2,14,2002060
234,0,24494,Erik Compton,12,0,3,12,2002300
234,0,23541,Ben Crane,12,0,2,18,2002480
234,0,12760,Danny Ellis,12,2,1,8,2002060
234,0,23624,Soren Hansen,12,2,3,12,2002360
234,0,10117,Bob Heintz,12,0,1,8,2002090
234,0,21259,Jason Hill,12,4,1,8,2002340
234,0,20663,Brenden Pappas,12,1,2,14,2002380
234,0,01928,Corey Pavin,12,0,2,8,2002220
234,0,24361,Pat Perez,12,0,1,16,2002460
234,0,20474,Phillip Price,12,1,4,11,2002030
234,0,23034,Brent Schwarzrock,12,0,1,17,2002110
234,0,11011,Mike Sposa,12,4,2,13,2002040
234,0,02166,Chip Sullivan,12,1,1,10,2002450
234,0,02230,Stan Utley,12,1,1,5,2002320
234,0,02294,Willie Wood,12,1,1,3,2002050
251,0,22371,Aaron Baddeley,11,1,3,13,2002090
251,0,12661,Todd Barranger,11,0,2,9,2002050
251,0,23691,Brad Benkey,11,6,1,4,2002060
251,0,10193,Don Berry,11,3,2,7,2002350
251,0,10944,Thomas Bjørn,11,0,3,2,2002410
251,0,06214,Guy Boros,11,1,3,11,2002450
251,0,26485,Kelsey Cline,11,1,2,4,2002200
251,0,23673,Michael Connell,11,0,1,11,2002200
251,0,06034,Marco Dawson,11,5,1,2,2002090
251,0,22649,Tobias Dier,11,3,3,12,2002360
251,0,23409,James Driscoll,11,0,1,18,2002290
251,0,20104,Ken Duke,11,3,2,11,2002250
251,0,25052,Derek Gillespie,11,5,2,7,2002390
251,0,25900,Lucas Glover,11,0,2,10,2002320
251,0,01510,Nolan Henke,11,0,2,10,2002320
251,0,20382,Stephen Leaney,11,0,2,13,2002410
251,0,01736,Roger Maltbie,11,3,1,2,2002050
251,0,26401,Matt Mocniak,11,0,2,4,2002340
251,0,08635,Colin Montgomerie,11,3,1,18,2002150
251,0,01886,Peter O'Malley,11,0,1,17,2002370
251,0,06373,José María Olazábal,11,1,4,5,2002060
251,0,01996,Mike Reid,11,1,2,10,2002320
251,0,22405,Justin Rose,11,0,2,1,2002410
251,0,24502,Adam Scott,11,0,4,18,2002350
251,0,08057,Brian Wilson,11,5,1,9,2002300
251,0,12602,Dean Wilson,11,0,2,6,2002380
277,0,01143,Brad Bryant,10,0,4,9,2002420
277,0,23167,Dinesh Chand,10,3,3,5,2002050
277,0,01326,Nick Faldo,10,0,3,13,2002250
277,0,20585,Niclas Fasth,10,4,1,6,2002410
277,0,01418,Bill Glasson,10,0,2,3,2002300
277,0,01444,Ken Green,10,2,1,8,2002300
277,0,01560,David Ishii,10,1,3,14,2002020
277,0,20218,Shingo Katayama,10,2,1,15,2002140
277,0,01633,Tom Kite,10,1,1,13,2002210
277,0,19904,Paul Lawrie,10,0,3,15,2002410
277,0,20573,Scott Laycock,10,2,3,8,2002410
277,0,20035,Rob McMillan,10,1,1,14,2002390
277,0,12753,David Morland IV,10,5,2,3,2002490
277,0,06140,Sean Murphy,10,2,3,5,2002270
277,0,01925,Jerry Pate,10,0,2,18,2002480
277,0,24491,Michael Pearson,10,1,1,11,2002280
277,0,01958,Dan Pohl,10,1,3,8,2002300
277,0,07101,Dave Stockton Jr.,10,0,1,4,2002030
277,0,02159,Curtis Strange,10,0,1,11,2002220
277,0,20773,Taichi Teshima,10,0,1,16,2002070
277,0,12454,Mario Tiziani,10,1,2,13,2002290
277,0,02218,Ted Tryba,10,1,2,17,2002290
299,0,01068,Andy Bean,9,5,1,11,2002290
299,0,01116,Michael Bradley,9,0,1,10,2002290
299,0,24958,Dave Christensen,9,0,4,1,2002390
299,0,26360,Bubba Dickerson,9,2,2,5,2002120
299,0,01323,Brad Fabel,9,8,1,3,2002320
299,0,06741,Gene Fieger,9,4,2,3,2002110
299,0,01346,Ed Fiori,9,1,2,4,2002300
299,0,20378,Mathias Grönberg,9,0,1,12,2002320
299,0,21007,Gabriel Hjertstedt,9,1,2,12,2002390
299,0,01571,Barry Jaeckel,9,3,1,18,2002300
299,0,06514,Kevin Johnson,9,0,3,8,2002300
299,0,01603,Jeff Julian,9,1,2,12,2002050
299,0,01622,Jeff Kern,9,0,2,16,2002090
299,0,26807,John Klauk,9,1,1,10,2002430
299,0,01668,Jeffrey Lankford,9,0,1,1,2002170
299,0,12662,Thomas Levet,9,3,2,9,2002350
299,0,12067,Mitch Lowe,9,0,1,12,2002050
299,0,01725,John Mahaffey,9,1,3,2,2002030
299,0,25842,Jon Mills,9,0,1,1,2002390
299,0,01876,Greg Norman,9,0,3,12,2002250
299,0,01891,David Ogrin,9,2,1,9,2002430
299,0,02020,Eduardo Romero,9,0,2,16,2002360
299,0,23191,Mark Slawter,9,0,1,15,2002180
299,0,06847,Jay Synkelma,9,1,2,7,2002040
299,0,02191,Tim Thelen,9,1,1,11,2002430
299,0,25450,Ty Tryon,9,0,2,13,2002040
299,0,02255,Denis Watson,9,1,1,10,2002300
299,0,02267,D.A. Weibring,9,0,2,4,2002260
327,0,23778,Brad Adamonis,8,1,2,17,2002240
327,0,01078,Jim Benepe,8,5,1,16,2002320
327,0,07569,Mark Carnevale,8,7,2,3,2002430
327,0,01191,Barry Cheesman,8,0,2,3,2002300
327,0,01196,Brian Claar,8,1,3,16,2002320
327,0,01200,Keith Clearwater,8,1,1,3,2002300
327,0,10041,Wayne DeFrancesco,8,0,2,13,2002230
327,0,01282,Trevor Dodds,8,0,4,1,2002300
327,0,25816,Kevin Durkin,8,2,1,8,2002090
327,0,01390,Buddy Gardner,8,1,2,4,2002300
327,0,22075,Ricardo Gonzalez,8,0,1,13,2002360
327,0,01435,Wayne Grady,8,0,3,5,2002230
327,0,01450,Gary Groh,8,0,1,11,2002280
327,0,01555,Stu Ingraham,8,1,3,7,2002400
327,0,10821,Toshi Izawa,8,3,1,2,2002360
327,0,26632,Hank Kim,8,3,1,10,2002270
327,0,25938,Nicholas Lawrence,8,0,4,13,2002360
327,0,25581,Matthew McDougall,8,1,1,10,2002040
327,0,01790,Pat McGowan,8,0,2,1,2002300
327,0,08549,Aaron Meeks,8,0,1,17,2002290
327,0,01823,Larry Mize,8,1,2,16,2002240
327,0,01825,Kris Moe,8,6,2,10,2002050
327,0,01864,Larry Nelson,8,0,1,7,2002350
327,0,23320,Ryan Palmer,8,1,1,5,2002430
327,0,01943,Chris Perry,8,1,1,16,2002020
327,0,25454,Alex Quiroz,8,0,1,1,2002380
327,0,21631,Iain Steel,8,0,3,16,2002390
327,0,26675,Jon Turcott,8,4,1,15,2002290
327,0,02224,Greg Twiggs,8,0,2,7,2002300
327,0,25915,O.D. Vincent,8,0,2,15,2002040
327,0,02244,Fred Wadsworth,8,1,1,14,2002300
327,0,07753,Kevin Wentworth,8,0,1,11,2002290
327,0,06791,Mark Wurtz,8,3,1,17,2002370
360,0,01006,John Adams,7,4,1,18,2002300
360,0,25083,Jeremy Anderson,7,0,2,11,2002460
360,0,23542,Tommy Biershenk,7,2,2,15,2002150
360,0,01093,Ronnie Black,7,1,1,12,2002450
360,0,25459,Mike Capone,7,7,2,3,2002110
360,0,26785,Barry Dear,7,2,2,2,2002400
360,0,21047,Mike Deuel,7,1,2,15,2002300
360,0,24992,Jamie Elliott,7,4,2,2,2002200
360,0,12695,Robert Floyd,7,0,1,12,2002430
360,0,20763,Pierre Fulke,7,0,2,5,2002350
360,0,07243,Mike Gill,7,0,1,5,2002150
360,0,08725,Tom Gillis,7,0,3,3,2002340
360,0,07941,Mike Grob,7,7,2,12,2002390
360,0,01491,Rick Hartmann,7,2,2,1,2002240
360,0,26768,Billy Harvey,7,0,2,5,2002460
360,0,06526,Kip Henley,7,3,2,1,2002270
360,0,24024,Zach Johnson,7,0,3,10,2002150
360,0,26719,Marvin King,7,3,1,4,2002340
360,0,22988,Steve Kwon,7,1,3,14,2002050
360,0,24218,Han Lee,7,1,3,12,2002090
360,0,10886,Monty Leong,7,0,4,2,2002030
360,0,20445,Casey Martin,7,5,1,17,2002230
360,0,12461,Paul McGinley,7,1,4,3,2002160
360,0,25345,Carl Pettersson,7,1,3,13,2002410
360,0,12786,Brian Quackenbush,7,0,1,16,2002230
360,0,01984,Sam Randolph,7,1,2,1,2002400
360,0,01998,Jack Renner,7,1,1,9,2002300
360,0,06731,Jeff Roth,7,1,2,1,2002340
360,0,21489,Nobuhito Sato,7,1,2,13,2002360
360,0,20440,Kevin Savage,7,0,1,4,2002300
360,0,21874,Mark Scheibach,7,2,2,2,2002290
360,0,24269,Steve Sear,7,0,2,5,2002070
360,0,02128,Dave Spengler,7,0,2,1,2002290
360,0,26679,Kevin Stadler,7,1,1,3,2002300
360,0,23176,Whit Staples,7,1,1,16,2002150
360,0,02145,Craig Stevens,7,0,1,16,2002150
360,0,20935,Toru Taniguchi,7,1,3,5,2002220
360,0,26349,Mark Warman,7,1,1,4,2002060
360,0,02256,Tom Watson,7,0,4,8,2002210
360,0,21878,Mark Wilson,7,0,1,10,2002290
400,0,06006,JC Anderson,6,0,1,9,2002200
400,0,01072,Chip Beck,6,0,2,10,2002190
400,0,01096,Phil Blackmar,6,0,1,12,2002140
400,0,26672,Scott Brauer,6,1,1,8,2002320
400,0,08539,Eric Brito,6,0,2,16,2002320
400,0,23656,Jason Caron,6,0,3,17,2002250
400,0,25939,Nick Cassini,6,1,1,11,2002380
400,0,26368,Larry Correa,6,2,2,14,2002060
400,0,20997,Keoke Cotner,6,1,1,13,2002020
400,0,01235,Ben Crenshaw,6,0,2,1,2002160
400,0,12657,Kevin DeNike,6,3,1,8,2002320
400,0,25935,John Engler Jr.,6,0,1,16,2002170
400,0,01331,Rick Fehr,6,0,2,10,2002300
400,0,20121,Todd Fischer,6,0,2,9,2002050
400,0,26631,Cody Freeman,6,1,1,1,2002270
400,0,01376,Bob Friend,6,3,1,6,2002060
400,0,21284,Hiroyuki Fujita,6,1,2,16,2002020
400,0,20939,Keiichiro Fukabori,6,1,1,13,2002090
400,0,22892,Jason Gore,6,0,2,13,2002300
400,0,10963,Jimmy Green,6,1,3,3,2002300
400,0,07185,Joe Gutterman,6,0,1,7,2002470
400,0,01468,Gary Hallberg,6,1,1,16,2002320
400,0,01499,Mark Hayes,6,5,3,14,2002030
400,0,20237,Michael Henderson,6,0,1,8,2002100
400,0,23373,Michael Hoey,6,5,1,11,2002220
400,0,20613,Brian Hull,6,1,1,10,2002050
400,0,20195,Tim Jackson,6,0,2,12,2002160
400,0,24511,Thongchai Jaidee,6,0,4,7,2002410
400,0,01593,Philip Jonas,6,0,1,9,2002380
400,0,19970,Robert Karlsson,6,0,3,10,2002250
400,0,20940,Kenichi Kuboya,6,0,2,12,2002410
400,0,10819,Carlos Larrain,6,0,1,8,2002260
400,0,26770,James Lepp,6,1,1,4,2002390
400,0,25344,John Lieber,6,0,1,14,2002060
400,0,10904,Mike Malizia,6,3,1,17,2002300
400,0,21130,Buddy Marucci Jr,6,1,2,2,2002400
400,0,10844,Mark Mielke,6,0,1,2,2002240
400,0,20443,Jin Park,6,2,1,17,2002370
400,0,26476,Chez Reavie,6,0,1,11,2002160
400,0,02007,Larry Rinker,6,1,2,4,2002300
400,0,23386,David Roesch,6,0,2,1,2002290
400,0,02036,Jim Rutledge,6,3,1,4,2002390
400,0,22548,Patrick Sheehan,6,0,2,10,2002150
400,0,11149,Jim Sobb,6,5,1,18,2002280
400,0,24851,Rick Stimmel,6,0,2,2,2002320
400,0,06693,Ken Tanigawa,6,3,1,14,2002020
400,0,02187,Dave Tentis,6,0,2,6,2002350
400,0,02190,Doug Tewell,6,1,3,11,2002170
400,0,02279,Mark Wiebe,6,0,2,9,2002340
400,0,26765,Lee Williamson,6,6,2,4,2002380
400,0,20565,Shinichi Yokota,6,1,2,5,2002020
451,0,10505,Shane Bertsch,5,2,3,2,2002050
451,0,07363,Craig Bowden,5,0,4,14,2002250
451,0,01133,Billy Ray Brown,5,0,2,11,2002050
451,0,12393,Rodney Butcher,5,0,1,9,2002190
451,0,26488,Andy Crain,5,1,2,17,2002400
451,0,22763,John Paul Curley,5,0,2,9,2002230
451,0,26766,Matt Daniel,5,1,2,10,2002380
451,0,23501,Cameron Doan,5,3,1,16,2002200
451,0,01284,Mike Donald,5,2,1,7,2002400
451,0,26837,Chris Eaves,5,1,2,18,2002450
451,0,22873,Todd Fanning,5,0,2,4,2002390
451,0,01355,Raymond Floyd,5,5,2,5,2002280
451,0,01358,Bob Ford,5,0,1,7,2002100
451,0,26670,Nathan Fritz,5,0,2,16,2002280
451,0,01425,Ernie Gonzalez,5,0,1,9,2002300
451,0,08929,Chris Gray,5,0,2,4,2002400
451,0,26683,Kevin Haefner,5,5,2,14,2002300
451,0,20567,Kevin Hayashi,5,5,2,5,2002020
451,0,12716,Charley Hoffman,5,0,2,5,2002060
451,0,26573,Charles Hong,5,4,2,18,2002230
451,0,19823,David Howser,5,0,1,1,2002270
451,0,26753,Bill Keller,5,2,1,7,2002370
451,0,22253,Taichiro Kiyota,5,1,1,2,2002250
451,0,01639,Kenny Knox,5,0,1,18,2002300
451,0,25431,Rob Labritz,5,1,2,2,2002240
451,0,12710,Rick Leibovich,5,0,3,14,2002050
451,0,01701,Bob Lohr,5,0,2,13,2002300
451,0,08547,John Maginnes,5,0,2,14,2002250
451,0,25817,Landry Mahan,5,0,2,9,2002200
451,0,26815,Gibby Martens,5,0,2,4,2002430
451,0,01783,Mark McCumber,5,0,2,3,2002450
451,0,10339,Kevin Muir,5,0,1,9,2002340
451,0,24217,Fraser Mulholland,5,0,2,7,2002380
451,0,01869,Jack Nicklaus,5,0,2,15,2002220
451,0,01871,Mike Nicolette,5,1,1,18,2002120
451,0,20691,Greg Owen,5,0,1,13,2002350
451,0,26597,Ben Portie,5,5,2,5,2002270
451,0,06062,Charles Raulerson,5,0,1,1,2002250
451,0,25457,Alexandre Rocha,5,0,2,6,2002380
451,0,25041,Todd Rose,5,1,1,2,2002250
451,0,26530,Troy Schleicher,5,0,1,4,2002200
451,0,08215,Steve Schneiter,5,0,1,9,2002350
451,0,07445,Dirk Schultz,5,0,2,3,2002450
451,0,11245,Ron Skayhan,5,2,1,10,2002070
451,0,26678,Tray Sones,5,1,1,13,2002300
451,0,25081,James Sullivan,5,0,2,8,2002230
451,0,02167,Mike Sullivan,5,1,2,16,2002300
451,0,02196,Robert Thompson,5,3,3,13,2002140
451,0,06751,Chris Tucker,5,0,2,5,2002180
451,0,25761,Jay Turcsik,5,0,1,8,2002300
451,0,26498,Matt Weibring,5,0,2,16,2002320
451,0,25810,Paul Wightman,5,2,1,4,2002050
451,0,26720,Aaron Williams,5,1,1,10,2002340
451,0,26497,Casey Wittenberg,5,3,1,2,2002270
505,0,26311,Richard Ainley,4,0,1,5,2002340
505,0,21406,Carl Alexander,4,1,2,3,2002240
505,0,06765,Peter Baxter,4,0,1,13,2002110
