RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,48117,Kurt Kitayama,30' 1",24832.417,826,-0.14
2,0,35532,Tom Hoge,30' 7",33928.833,1109,-0.13
2,0,59143,Mac Meissner,30' 7",23904.167,781,-0.15
4,0,34076,Joel Dahmen,30' 9",27086.583,881,-0.09
5,0,25900,Lucas Glover,31' 0",30967.083,1000,-0.13
5,0,46046,Scottie Scheffler,31' 0",23861.333,769,-0.23
7,0,39324,J.J. Spaun,31' 1",26705.083,860,-0.14
8,0,32757,Patton Kizzire,31' 2",19427.583,623,-0.14
8,0,57900,Chandler Phillips,31' 2",28308.333,909,-0.15
10,0,27064,Jhonattan Vegas,31' 3",22028.500,704,-0.14
11,0,33948,Byeong Hun An,31' 5",21964.500,699,-0.12
12,0,48084,Wesley Bryan,31' 6",11676.667,371,-0.09
13,0,52375,Doug Ghim,31' 7",31738.667,1005,-0.13
13,0,52453,Nicolai HÃ¸jgaard,31' 7",15809.250,501,-0.09
13,0,39975,Michael Kim,31' 7",21847.583,692,-0.14
16,0,39546,Keith Mitchell,31' 8",26549.583,838,-0.16
17,0,51997,Andrew Novak,31' 9",28313.250,892,-0.16
17,0,50095,Austin Smotherman,31' 9",14293.250,450,-0.11
19,0,60004,Jacob Bridgeman,31' 10",21760.917,684,-0.16
20,0,52514,Trace Crowe,31' 11",18866.000,591,-0.14
20,0,46717,Viktor Hovland,31' 11",19071.333,597,-0.13
20,0,32839,Hideki Matsuyama,31' 11",23925.167,750,-0.19
23,0,52513,Carson Young,32' 1",29901.167,932,-0.11
24,0,56630,Akshay Bhatia,32' 3",30925.000,960,-0.14
24,0,29936,Ryan Fox,32' 3",23867.917,741,-0.14
24,0,45242,Kevin Yu,32' 3",23707.000,736,-0.13
27,0,52955,Ludvig Ãberg,32' 4",25284.167,781,-0.17
27,0,26596,Ryan Moore,32' 4",27083.500,838,-0.08
27,0,27214,Kevin Streelman,32' 4",22338.250,690,-0.08
30,0,45522,Christiaan Bezuidenhout,32' 5",27997.750,863,-0.13
30,0,60067,Joe Highsmith,32' 5",21590.167,666,-0.15
30,0,40162,Justin Lower,32' 5",32361.667,999,-0.11
30,0,36871,Matt NeSmith,32' 5",24284.583,749,-0.09
30,0,28252,Seamus Power,32' 5",36635.333,1129,-0.14
30,0,48319,Tom Whitney,32' 5",19528.250,602,-0.05
36,0,47591,Eric Cole,32' 6",35290.333,1086,-0.15
36,0,56149,Wilson Furr,32' 6",16268.583,501,-0.07
36,0,48867,Matti Schmid,32' 6",24003.667,738,-0.12
36,0,57366,Cameron Young,32' 6",27356.917,841,-0.11
40,0,40026,Daniel Berger,32' 7",24933.250,766,-0.10
40,0,33141,Keegan Bradley,32' 7",28332.167,869,-0.14
40,0,39997,Corey Conners,32' 7",31311.000,962,-0.14
40,0,47420,Jake Knapp,32' 7",24513.417,752,-0.12
40,0,52215,Robert MacIntyre,32' 7",23694.417,727,-0.12
40,0,32640,Troy Merritt,32' 7",22933.750,704,-0.08
40,0,39327,Ben Silverman,32' 7",28768.333,884,-0.12
47,0,54628,Lee Hodges,32' 8",35879.250,1099,-0.10
47,0,51696,Rico Hoey,32' 8",25872.167,793,-0.14
47,0,48081,Xander Schauffele,32' 8",26996.833,826,-0.19
50,0,54576,Patrick Fishburn,32' 9",20449.083,624,-0.14
50,0,30163,Henrik Norlander,32' 9",19944.333,609,-0.14
50,0,26476,Chez Reavie,32' 9",22455.917,685,-0.09
50,0,27139,David Skinns,32' 9",25079.083,765,-0.13
50,0,46340,Alex Smalley,32' 9",22853.250,697,-0.10
55,0,34021,Bud Cauley,32' 10",19544.250,595,-0.10
55,0,31646,Emiliano Grillo,32' 10",31533.917,961,-0.12
