RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,23983,Luke Donald,98.18,823,808
2,0,21731,Freddie Jacobson,98.12,1011,992
3,0,23541,Ben Crane,98.09,1101,1080
4,0,08793,Tiger Woods,98.08,676,663
5,0,10809,Jim Furyk,98.00,901,883
6,0,20157,Retief Goosen,97.75,799,781
7,0,01329,Brad Faxon,97.63,718,701
8,0,24138,Ian Poulter,97.62,588,574
9,0,20593,Greg Chalmers,97.61,962,939
9,0,23108,Matt Kuchar,97.61,961,938
11,0,01928,Corey Pavin,97.60,750,732
12,0,01945,Kenny Perry,97.53,1014,989
13,0,23778,Brad Adamonis,97.38,878,855
13,0,01948,Tim Petrovic,97.38,1220,1188
15,0,01142,Bart Bryant,97.35,756,736
16,0,08075,Jerry Kelly,97.33,1088,1059
17,0,26300,Matt Jones,97.32,634,617
18,0,22621,Ben Curtis,97.31,669,651
19,0,22046,Geoff Ogilvy,97.25,800,778
19,0,23320,Ryan Palmer,97.25,981,954
21,0,23718,Nathan Green,97.20,1286,1250
22,0,12716,Charley Hoffman,97.18,1239,1204
23,0,19846,Brian Gay,97.17,1130,1098
24,0,20766,Padraig Harrington,97.16,670,651
25,0,20229,Stewart Cink,97.12,834,810
25,0,27466,Spencer Levin,97.12,939,912
27,0,23349,Charles Warren,97.11,761,739
28,0,23048,Eric Axley,97.10,828,804
29,0,24663,Y.E. Yang,97.09,996,967
30,0,06004,Stephen Ames,97.08,788,765
31,0,26420,Richard Johnson,97.07,1057,1026
32,0,23800,Bryce Molder,97.04,744,722
33,0,23353,J.J. Henry,97.02,1209,1173
33,0,21961,Charles Howell III,97.02,1210,1174
33,0,25632,Jimmy Walker,97.02,940,912
36,0,27649,Brandt Snedeker,96.99,898,871
37,0,09011,David Duval,96.96,626,607
37,0,25345,Carl Pettersson,96.96,1051,1019
39,0,23135,Tim Clark,96.95,820,795
40,0,20160,Charlie Wi,96.94,1111,1077
41,0,10860,Justin Leonard,96.92,1071,1038
41,0,25396,Kevin Na,96.92,1071,1038
43,0,21805,Harrison Frazar,96.89,1188,1151
44,0,27095,Nick Watney,96.88,960,930
45,0,25900,Lucas Glover,96.85,1110,1075
45,0,24024,Zach Johnson,96.85,1110,1075
45,0,26301,James Nitties,96.85,1079,1045
48,0,06527,Steve Stricker,96.83,883,855
49,0,29718,Anthony Kim,96.82,850,823
49,0,23325,Vaughn Taylor,96.82,1132,1096
51,0,10117,Bob Heintz,96.79,716,693
51,0,28475,Jeff Overton,96.79,1060,1026
53,0,24490,George McNeill,96.78,1055,1021
54,0,21949,Joe Ogilvie,96.73,1069,1034
55,0,27933,John Merrick,96.72,975,943
56,0,24503,Jeff Klauk,96.71,1248,1207
57,0,02206,David Toms,96.67,1142,1104
58,0,22913,John Rollins,96.66,1138,1100
59,0,22371,Aaron Baddeley,96.63,802,775
60,0,20848,Ángel Cabrera,96.62,533,515
61,0,24924,Bill Haas,96.61,1181,1141
61,0,12602,Dean Wilson,96.61,974,941
63,0,01473,Todd Hamilton,96.60,911,880
63,0,27120,Troy Matteson,96.60,1265,1222
63,0,23623,Bo Van Pelt,96.60,1146,1107
66,0,10585,Scott McCarron,96.58,1169,1129
67,0,12510,Chad Campbell,96.57,1019,984
67,0,27060,John Mallinger,96.57,1021,986
69,0,12705,Cliff Kresge,96.55,957,924
70,0,01577,Lee Janzen,96.54,868,838
70,0,10423,Mike Weir,96.54,926,894
72,0,27770,Camilo Villegas,96.53,808,780
73,0,26596,Ryan Moore,96.52,1034,998
74,0,21350,Ryuji Imada,96.50,971,937
75,0,27214,Kevin Streelman,96.49,1225,1182
75,0,02239,Scott Verplank,96.49,1139,1099
77,0,01320,Bob Estes,96.48,995,960
77,0,20645,John Senden,96.48,1335,1288
79,0,12652,Cameron Beckman,96.46,1072,1034
79,0,07457,Steve Flesch,96.46,905,873
81,0,25686,Jason Dufner,96.43,1122,1082
81,0,08845,Scott Sterling,96.43,589,568
83,0,07223,Brian Bateman,96.42,699,674
84,0,01035,Tommy Armour III,96.40,749,722
84,0,26476,Chez Reavie,96.40,1028,991
86,0,22961,David Mathis,96.39,942,908
87,0,25804,Bubba Watson,96.38,829,799
88,0,28620,Aron Price,96.34,1093,1053
89,0,01313,Steve Elkington,96.30,891,858
90,0,20850,Daniel Chopra,96.28,1184,1140
91,0,22293,Heath Slocum,96.26,1229,1183
92,0,25562,Andres Romero,96.25,613,590
93,0,24361,Pat Perez,96.24,877,844
94,0,06251,Chris DiMarco,96.23,1272,1224
94,0,26881,Jarrod Lyle,96.23,743,715
96,0,25190,Jeff Quinney,96.20,1001,963
97,0,24781,Hunter Mahan,96.19,1050,1010
98,0,22405,Justin Rose,96.17,810,779
99,0,24357,K.J. Choi,96.15,728,700
99,0,24449,Parker McLachlin,96.15,910,875
101,0,24140,Sean O'Hair,96.14,830,798
102,0,10885,Robert Allenby,96.11,822,790
103,0,22548,Patrick Sheehan,96.06,559,537
103,0,23788,D.J. Trahan,96.06,1168,1122
105,0,20127,Chris Riley,96.04,960,922
106,0,25240,D.A. Points,96.03,1261,1211
107,0,28087,Kris Blanks,96.02,678,651
108,0,25818,Scott Piercy,96.00,1075,1032
109,0,23638,Brendon de Jonge,95.99,1147,1101
110,0,23614,Rich Beem,95.98,845,811
110,0,06522,Ernie Els,95.98,796,764
112,0,28158,Steve Marino,95.95,1209,1160
112,0,20572,Rod Pampling,95.95,914,877
112,0,26497,Casey Wittenberg,95.95,791,759
115,0,20574,Mathew Goggin,95.94,886,850
116,0,08931,Glen Day,95.90,951,912
116,0,27936,Martin Laird,95.90,879,843
116,0,06539,Rick Price,95.90,610,585
116,0,27963,Chris Stroud,95.90,1122,1076
116,0,06595,Kevin Sutherland,95.90,1049,1006
121,0,24358,Robert Garrigus,95.89,1047,1004
122,0,26851,Marc Leishman,95.88,1190,1141
123,0,26695,Michael Letzig,95.86,1232,1181
124,0,29221,Webb Simpson,95.82,1197,1147
125,0,06567,Vijay Singh,95.81,764,732
126,0,28089,Jason Day,95.80,715,685
127,0,20472,Alex Cejka,95.71,1048,1003
128,0,01706,Davis Love III,95.69,1137,1088
129,0,30711,Colt Knost,95.68,810,775
129,0,20691,Greg Owen,95.68,1205,1153
131,0,20098,Stuart Appleby,95.67,994,951
131,0,01132,Mark Brooks,95.67,577,552
133,0,21209,Sergio Garcia,95.63,641,613
133,0,27141,J.B. Holmes,95.63,893,854
135,0,21959,Ted Purdy,95.62,1257,1202
136,0,21753,Brian Davis,95.61,1297,1240
136,0,01677,Tom Lehman,95.61,524,501
138,0,01724,Jeff Maggert,95.57,1039,993
139,0,06197,Michael Allen,95.56,855,817
139,0,31323,Gary Woodland,95.56,541,517
141,0,21878,Mark Wilson,95.53,1230,1175
142,0,26668,Marc Turnesa,95.51,1024,978
143,0,07749,Brett Quigley,95.50,1111,1061
144,0,24507,Jason Bohn,95.49,1220,1165
145,0,06643,Paul Goydos,95.48,908,867
145,0,23548,Bill Lunde,95.48,1062,1014
147,0,22348,Nick O'Hern,95.47,1235,1179
148,0,20498,Briny Baird,95.45,1056,1008
149,0,01707,Steve Lowery,95.43,1093,1043
150,0,27683,Leif Olson,95.42,612,584
151,0,07867,Woody Austin,95.39,1062,1013
152,0,25919,Brian Vranesh,95.37,605,577
153,0,12782,Tim Herron,95.34,1179,1124
154,0,20634,Peter Lonard,95.32,1132,1079
154,0,01810,Phil Mickelson,95.32,705,672
154,0,01941,Tom Pernice Jr.,95.32,1089,1038
157,0,30925,Dustin Johnson,95.30,893,851
158,0,23621,Rory Sabbatini,95.28,974,928
159,0,26679,Kevin Stadler,95.27,804,766
159,0,10425,Jay Williamson,95.27,866,825
161,0,01797,Rocco Mediate,95.25,990,943
162,0,10733,Kent Jones,95.09,897,853
163,0,26951,Johnson Wagner,95.05,1070,1017
164,0,23497,Tag Ridings,95.04,605,575
165,0,20104,Ken Duke,95.02,1064,1011
166,0,26498,Matt Weibring,94.94,791,751
167,0,28118,Peter Tomasulo,94.86,700,664
168,0,22892,Jason Gore,94.84,931,883
169,0,01161,Mark Calcavecchia,94.83,889,843
170,0,06621,Joe Durant,94.71,700,663
170,0,24502,Adam Scott,94.71,643,609
172,0,26289,Boo Weekley,94.67,957,906
173,0,06012,Greg Kraft,94.49,617,583
174,0,30927,Brendon Todd,94.47,687,649
175,0,28780,Nicholas Thompson,94.43,1293,1221
176,0,01766,Billy Mayfair,94.38,1068,1008
177,0,20070,Matt Bettencourt,94.35,1240,1170
178,0,22295,Darron Stiles,94.31,615,580
179,0,31416,Derek Fathauer,94.25,748,705
180,0,24925,Jonathan Byrd,94.03,1190,1119
181,0,01226,Fred Couples,94.02,619,582
182,0,24846,Ricky Barnes,93.49,814,761
183,0,24912,Will MacKenzie,93.11,929,865
184,0,02214,Kirk Triplett,92.18,831,766
