RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,24490,George McNeill,3.500,7,2
2,0,22046,Geoff Ogilvy,3.750,15,4
3,0,12652,Cameron Beckman,4.000,24,6
3,0,23614,Rich Beem,4.000,12,3
3,0,24925,Jonathan Byrd,4.000,24,6
3,0,20229,Stewart Cink,4.000,24,6
3,0,09011,David Duval,4.000,20,5
3,0,21209,Sergio Garcia,4.000,4,1
3,0,32698,Bobby Gates,4.000,20,5
3,0,20157,Retief Goosen,4.000,12,3
3,0,24924,Bill Haas,4.000,32,8
3,0,31557,Jim Herman,4.000,12,3
3,0,25444,Justin Hicks,4.000,4,1
3,0,24024,Zach Johnson,4.000,24,6
3,0,29718,Anthony Kim,4.000,12,3
3,0,01706,Davis Love III,4.000,16,4
3,0,24781,Hunter Mahan,4.000,16,4
3,0,28158,Steve Marino,4.000,32,8
3,0,25572,Graeme McDowell,4.000,12,3
3,0,24140,Sean O'Hair,4.000,12,3
3,0,21949,Joe Ogilvie,4.000,8,2
3,0,23497,Tag Ridings,4.000,24,6
3,0,26331,Charl Schwartzel,4.000,4,1
3,0,24502,Adam Scott,4.000,4,1
3,0,27649,Brandt Snedeker,4.000,24,6
3,0,30692,Scott Stallings,4.000,12,3
3,0,34072,Will Strickler,4.000,8,2
3,0,02206,David Toms,4.000,12,3
3,0,27064,Jhonattan Vegas,4.000,24,6
3,0,27095,Nick Watney,4.000,4,1
3,0,24663,Y.E. Yang,4.000,8,2
32,0,12510,Chad Campbell,4.091,45,11
33,0,22371,Aaron Baddeley,4.111,37,9
33,0,20070,Matt Bettencourt,4.111,37,9
33,0,26289,Boo Weekley,4.111,37,9
36,0,25345,Carl Pettersson,4.125,33,8
36,0,29518,Brendan Steele,4.125,33,8
36,0,33419,Cameron Tringale,4.125,33,8
39,0,20645,John Senden,4.143,29,7
40,0,10885,Robert Allenby,4.167,25,6
40,0,12782,Tim Herron,4.167,25,6
40,0,23320,Ryan Palmer,4.167,25,6
40,0,26679,Kevin Stadler,4.167,25,6
40,0,27963,Chris Stroud,4.167,25,6
40,0,20436,Garrett Willis,4.167,25,6
46,0,20098,Stuart Appleby,4.200,21,5
