RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
43,0,27797,Derek Lamely,31.44,255,811,-0.098
44,0,21961,Charles Howell III,31.26,397,1270,-0.237
45,0,32366,Kevin Chappell,31.10,265,852,-0.196
46,0,24980,Scott Gutschewski,30.91,238,770,-0.092
47,0,35087,Bio Kim,30.53,247,809,-0.158
48,0,25562,Andres Romero,30.27,287,948,-0.233
49,0,23409,James Driscoll,30.05,256,852,-0.160
49,0,31193,Jim Renner,30.05,223,742,-0.126
51,0,28486,Michael Putnam,30.00,222,740,-0.081
52,0,29221,Webb Simpson,29.76,344,1156,-0.270
53,0,30750,Tommy Gainey,29.71,377,1269,-0.167
54,0,32698,Bobby Gates,29.37,274,933,-0.113
55,0,30926,Chris Kirk,29.24,314,1074,-0.239
56,0,29718,Anthony Kim,29.04,237,816,-0.181
57,0,26331,Charl Schwartzel,28.93,162,560,-0.160
58,0,26289,Boo Weekley,28.02,223,796,-0.166
59,0,24361,Pat Perez,27.87,272,976,-0.202
60,0,06567,Vijay Singh,27.39,275,1004,-0.222
61,0,20645,John Senden,27.28,308,1129,-0.214
62,0,20229,Stewart Cink,27.25,197,723,-0.193
63,0,24781,Hunter Mahan,26.97,288,1068,-0.212
64,0,32876,Martin Piller,26.96,196,727,-0.015
65,0,27974,Sung Kang,26.89,192,714,-0.125
66,0,33419,Cameron Tringale,26.88,364,1354,-0.151
67,0,26300,Matt Jones,26.74,238,890,-0.147
68,0,24490,George McNeill,26.73,216,808,-0.111
68,0,24140,Sean O'Hair,26.73,224,838,-0.170
70,0,26679,Kevin Stadler,26.48,269,1016,-0.149
71,0,23548,Bill Lunde,26.30,283,1076,-0.159
72,0,20766,Padraig Harrington,26.11,164,628,-0.201
73,0,34255,Joseph Bramlett,25.70,219,852,-0.169
74,0,24925,Jonathan Byrd,25.69,259,1008,-0.201
75,0,29518,Brendan Steele,25.40,273,1075,-0.161
76,0,26287,Roland Thatcher,25.09,213,849,-0.225
77,0,25900,Lucas Glover,25.06,213,850,-0.258
78,0,29910,Blake Adams,24.66,361,1464,-0.222
79,0,27770,Camilo Villegas,24.44,195,798,-0.128
80,0,21949,Joe Ogilvie,24.38,208,853,-0.197
81,0,25345,Carl Pettersson,24.37,307,1260,-0.235
82,0,27933,John Merrick,24.05,202,840,-0.203
83,0,23621,Rory Sabbatini,23.91,203,849,-0.202
84,0,26476,Chez Reavie,23.88,273,1143,-0.238
85,0,12782,Tim Herron,23.79,256,1076,-0.238
86,0,20070,Matt Bettencourt,23.75,256,1078,-0.074
87,0,28158,Steve Marino,23.67,205,866,-0.151
88,0,29420,Billy Horschel,23.58,204,865,-0.088
89,0,26758,David Hearn,23.40,249,1064,-0.124
90,0,24846,Ricky Barnes,23.32,208,892,-0.144
91,0,27963,Chris Stroud,23.25,253,1088,-0.154
92,0,08725,Tom Gillis,23.14,162,700,-0.130
93,0,32150,Michael Thompson,22.88,221,966,-0.158
94,0,29720,Andres Gonzales,22.83,147,644,-0.136
95,0,20572,Rod Pampling,22.53,189,839,-0.196
96,0,01116,Michael Bradley,22.51,185,822,-0.065
97,0,23353,J.J. Henry,22.27,245,1100,-0.151
98,0,33413,Ben Martin,22.11,201,909,-0.204
99,0,22046,Geoff Ogilvy,22.07,166,752,-0.151
100,0,25457,Alexandre Rocha,21.87,150,686,-0.127
101,0,10885,Robert Allenby,21.63,212,980,-0.146
102,0,22405,Justin Rose,21.20,187,882,-0.262
103,0,27214,Kevin Streelman,20.97,208,992,-0.178
104,0,06522,Ernie Els,20.96,174,830,-0.149
105,0,06527,Steve Stricker,20.24,151,746,-0.325
106,0,10585,Scott McCarron,20.16,152,754,-0.118
107,0,20498,Briny Baird,20.12,138,686,-0.087
108,0,20157,Retief Goosen,19.78,110,556,-0.155
109,0,22378,Trevor Immelman,19.70,184,934,-0.158
110,0,24663,Y.E. Yang,19.56,115,588,-0.313
111,0,27649,Brandt Snedeker,19.51,182,933,-0.214
112,0,31202,William McGirt,19.07,245,1285,-0.180
113,0,26596,Ryan Moore,19.02,159,836,-0.226
114,0,08537,J.P. Hayes,18.98,127,669,-0.118
115,0,24604,Hunter Haas,18.89,224,1186,-0.214
116,0,12510,Chad Campbell,18.81,228,1212,-0.110
117,0,25572,Graeme McDowell,18.77,98,522,-0.276
118,0,25686,Jason Dufner,18.69,169,904,-0.148
119,0,24290,D.J. Brigman,18.57,143,770,-0.126
120,0,26881,Jarrod Lyle,18.53,186,1004,-0.118
121,0,25240,D.A. Points,18.38,190,1034,-0.153
122,0,27466,Spencer Levin,17.86,234,1310,-0.282
123,0,07867,Woody Austin,17.82,124,696,-0.113
124,0,28679,Fabián Gómez,17.78,171,962,-0.099
125,0,20098,Stuart Appleby,17.74,149,840,-0.101
126,0,12652,Cameron Beckman,17.65,158,895,-0.108
127,0,32640,Troy Merritt,17.46,139,796,-0.086
128,0,01577,Lee Janzen,17.31,121,699,-0.198
129,0,01313,Steve Elkington,16.89,99,586,-0.152
129,0,23718,Nathan Green,16.89,165,977,-0.279
131,0,06515,Shaun Micheel,16.81,152,904,-0.204
132,0,10733,Kent Jones,16.60,155,934,-0.161
133,0,23108,Matt Kuchar,16.57,165,996,-0.291
134,0,21407,Arjun Atwal,16.49,192,1164,-0.125
135,0,25444,Justin Hicks,16.40,101,616,-0.050
136,0,21731,Freddie Jacobson,16.36,160,978,-0.250
137,0,24507,Jason Bohn,15.92,150,942,-0.133
138,0,23638,Brendon de Jonge,15.91,204,1282,-0.196
139,0,27939,Matt McQuillan,15.50,104,671,-0.077
140,0,23325,Vaughn Taylor,15.28,177,1158,-0.124
141,0,21753,Brian Davis,15.05,193,1282,-0.295
142,0,21878,Mark Wilson,14.89,145,974,-0.207
143,0,29478,Kevin Kisner,14.81,118,797,-0.051
144,0,23541,Ben Crane,14.68,128,872,-0.203
145,0,23614,Rich Beem,14.66,94,641,-0.117
146,0,07457,Steve Flesch,14.23,155,1089,-0.258
147,0,20160,Charlie Wi,14.13,152,1076,-0.270
148,0,21350,Ryuji Imada,14.06,149,1060,-0.242
149,0,28087,Kris Blanks,13.82,160,1158,-0.313
150,0,25834,Daniel Summerhays,13.80,127,920,-0.244
151,0,01948,Tim Petrovic,13.78,148,1074,-0.176
152,0,10505,Shane Bertsch,13.74,100,728,-0.250
153,0,08375,Paul Stankowski,13.64,124,909,-0.097
154,0,20127,Chris Riley,13.19,125,948,-0.208
155,0,25396,Kevin Na,13.00,123,946,-0.276
156,0,23673,Michael Connell,12.92,130,1006,-0.177
157,0,23983,Luke Donald,12.77,93,728,-0.204
158,0,28620,Aron Price,12.54,86,686,-0.233
159,0,10860,Justin Leonard,12.52,129,1030,-0.186
160,0,24357,K.J. Choi,12.47,101,810,-0.198
161,0,01766,Billy Mayfair,12.22,145,1187,-0.159
162,0,06004,Stephen Ames,11.84,99,836,-0.212
163,0,30711,Colt Knost,11.43,107,936,-0.131
164,0,20436,Garrett Willis,11.22,100,891,-0.140
165,0,22961,David Mathis,11.13,109,979,-0.193
166,0,22293,Heath Slocum,11.09,115,1037,-0.017
167,0,06621,Joe Durant,11.00,98,891,-0.061
168,0,24138,Ian Poulter,10.91,60,550,-0.133
169,0,10809,Jim Furyk,10.82,106,980,-0.226
170,0,23800,Bryce Molder,10.40,103,990,-0.320
171,0,02206,David Toms,10.24,84,820,-0.179
172,0,12602,Dean Wilson,10.10,80,792,-0.250
173,0,01797,Rocco Mediate,10.09,68,674,-0.044
174,0,20593,Greg Chalmers,9.35,103,1102,-0.214
175,0,06251,Chris DiMarco,9.26,106,1145,-0.208
176,0,24024,Zach Johnson,9.15,82,896,-0.366
177,0,26951,Johnson Wagner,9.10,89,978,-0.045
178,0,33911,Nate Smith,9.04,67,741,-0.194
179,0,26668,Marc Turnesa,8.76,56,639,-0.089
180,0,22348,Nick O'Hern,8.39,89,1061,-0.213
181,0,20472,Alex Cejka,7.52,49,652,-0.082
182,0,06643,Paul Goydos,6.88,71,1032,-0.070
183,0,22621,Ben Curtis,6.81,59,866,-0.136
184,0,26420,Richard Johnson,6.09,46,755,-0.174
185,0,08075,Jerry Kelly,4.75,45,948,-0.089
186,0,19846,Brian Gay,4.66,48,1030,-0.104
