RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRVS - OVERALL,RELATIVE TO PAR
147,0,23788,D.J. Trahan,.55,1,182,E
148,0,06573,Brandt Jobe,.54,1,184,-1.00
149,0,27330,Josh Teater,.51,1,196,+1.00
150,0,21961,Charles Howell III,.50,1,200,+1.00
151,0,29910,Blake Adams,.45,1,224,E
152,0,25274,Steven Bowditch,.00,0,164,E
152,0,24290,D.J. Brigman,.00,0,118,E
152,0,24925,Jonathan Byrd,.00,0,152,E
152,0,20848,Ángel Cabrera,.00,0,76,E
152,0,23409,James Driscoll,.00,0,130,E
152,0,21209,Sergio Garcia,.00,0,98,E
152,0,24358,Robert Garrigus,.00,0,154,E
152,0,25900,Lucas Glover,.00,0,128,E
152,0,29720,Andres Gonzales,.00,0,100,E
152,0,24924,Bill Haas,.00,0,160,E
152,0,31557,Jim Herman,.00,0,122,E
152,0,27141,J.B. Holmes,.00,0,102,E
152,0,29420,Billy Horschel,.00,0,138,E
152,0,01577,Lee Janzen,.00,0,112,E
152,0,30925,Dustin Johnson,.00,0,118,E
152,0,24024,Zach Johnson,.00,0,136,E
152,0,27797,Derek Lamely,.00,0,126,E
152,0,26851,Marc Leishman,.00,0,166,E
152,0,01706,Davis Love III,.00,0,120,E
152,0,24781,Hunter Mahan,.00,0,166,E
152,0,28158,Steve Marino,.00,0,140,E
152,0,31202,William McGirt,.00,0,198,E
152,0,24490,George McNeill,.00,0,122,E
152,0,27933,John Merrick,.00,0,126,E
152,0,01810,Phil Mickelson,.00,0,130,E
152,0,24138,Ian Poulter,.00,0,86,E
152,0,31193,Jim Renner,.00,0,114,E
152,0,25457,Alexandre Rocha,.00,0,106,E
152,0,22913,John Rollins,.00,0,166,E
152,0,26331,Charl Schwartzel,.00,0,88,E
152,0,30692,Scott Stallings,.00,0,156,E
152,0,34072,Will Strickler,.00,0,94,E
152,0,26287,Roland Thatcher,.00,0,134,E
152,0,27095,Nick Watney,.00,0,138,E
152,0,31323,Gary Woodland,.00,0,162,E
