RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
139,0,28486,Michael Putnam,22' 1",16006.167,725
144,0,25191,Gonzalo Fernandez-Castaño,22' 0",14447.333,657
144,0,12716,Charley Hoffman,22' 0",16853.083,766
144,0,30852,Ryo Ishikawa,22' 0",16497.083,751
144,0,33486,Roger Sloan,22' 0",9309.917,423
148,0,32448,James Hahn,21' 11",17284.583,789
148,0,30925,Dustin Johnson,21' 11",11708.417,535
150,0,25274,Steven Bowditch,21' 10",18236.333,836
150,0,01810,Phil Mickelson,21' 10",10919.333,500
152,0,20848,Ángel Cabrera,21' 9",10018.333,460
152,0,30736,Oscar Fraustro,21' 9",9082.000,417
152,0,22892,Jason Gore,21' 9",13074.500,601
152,0,27141,J.B. Holmes,21' 9",13290.167,611
152,0,26476,Chez Reavie,21' 9",11416.083,525
152,0,06567,Vijay Singh,21' 9",15147.667,697
158,0,20104,Ken Duke,21' 8",16863.333,779
158,0,29926,Danny Lee,21' 8",20379.833,940
158,0,26329,Louis Oosthuizen,21' 8",10289.500,474
161,0,28679,Fabián Gómez,21' 7",14514.750,673
161,0,34409,David Lingmerth,21' 7",15549.000,721
163,0,10885,Robert Allenby,21' 6",11873.333,553
163,0,28307,Matt Every,21' 6",11673.333,542
163,0,32839,Hideki Matsuyama,21' 6",14507.750,676
163,0,26596,Ryan Moore,21' 6",12923.583,600
163,0,34046,Jordan Spieth,21' 6",12980.833,603
163,0,28780,Nicholas Thompson,21' 6",15911.417,741
163,0,25349,Tim Wilkinson,21' 6",12888.500,599
170,0,20771,Steven Alker,21' 5",10887.917,508
170,0,20472,Alex Cejka,21' 5",17347.500,811
170,0,29221,Webb Simpson,21' 5",13767.167,642
173,0,24358,Robert Garrigus,21' 4",11960.500,560
174,0,24024,Zach Johnson,21' 2",15207.083,718
175,0,25900,Lucas Glover,21' 1",16374.333,776
175,0,20691,Greg Owen,21' 1",9053.167,429
177,0,25686,Jason Dufner,21' 0",10288.500,489
177,0,02206,David Toms,21' 0",11737.750,558
179,0,31193,Jim Renner,20' 11",12621.667,604
180,0,35532,Tom Hoge,20' 10",13327.833,641
180,0,27933,John Merrick,20' 10",12463.667,598
182,0,22293,Heath Slocum,20' 8",8184.917,396
183,0,31560,Brian Stuard,20' 7",16551.000,805
184,0,32200,Roberto Castro,20' 5",8021.333,393
