RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
109,0,22046,Geoff Ogilvy,.69,892920,128950000
112,0,01320,Bob Estes,.68,769716,113000000
112,0,28092,D.H. Lee,.68,882791,129200000
114,0,28307,Matt Every,.67,1188867,176200000
115,0,26499,Rafa Cabrera Bello,.66,262967,40000000
115,0,08931,Glen Day,.66,186609,28200000
115,0,31560,Brian Stuard,.66,1032027,155900000
118,0,29476,Kyle Reifers,.63,128400,20300000
118,0,02206,David Toms,.63,646161,101950000
118,0,33419,Cameron Tringale,.63,971207,153600000
121,0,23541,Ben Crane,.62,796947,128900000
121,0,35541,John Peterson,.62,259679,41900000
123,0,24357,K.J. Choi,.61,973749,159550000
123,0,35139,Richard Lee,.61,920833,150100000
123,0,29518,Brendan Steele,.61,1004159,165100000
123,0,29484,Peter Uihlein,.61,121625,20000000
127,0,32334,Charlie Beljan,.60,916228,153700000
127,0,20766,Padraig Harrington,.60,711243,118000000
127,0,08075,Jerry Kelly,.60,832406,138800000
127,0,27556,Ted Potter Jr.,.60,829769,139300000
127,0,23481,Marcel Siem,.60,402106,66600000
127,0,23623,Bo Van Pelt,.60,956626,158350000
133,0,23452,Nicolas Colsaerts,.59,720163,121050000
134,0,31627,Todd Baek,.58,35960,6200000
134,0,23409,James Driscoll,.58,821099,140700000
134,0,31202,William McGirt,.58,867382,148700000
134,0,26329,Louis Oosthuizen,.58,497407,86300000
138,0,20376,Stephen Gallacher,.57,242017,42250000
138,0,35539,Luke Guthrie,.57,991901,173900000
138,0,25198,Francesco Molinari,.57,423963,73950000
141,0,25274,Steven Bowditch,.56,697773,125400000
141,0,22792,Peter Hanson,.56,610176,109650000
141,0,29930,Mike Hendry,.56,48750,8750000
141,0,33204,Shane Lowry,.56,345550,62200000
141,0,22348,Nick O'Hern,.56,282464,50600000
141,0,25562,Andres Romero,.56,718506,127700000
147,0,32448,James Hahn,.55,853506,156400000
147,0,23800,Bryce Molder,.55,816920,148500000
149,0,28500,Martin Flores,.53,805595,152500000
149,0,20157,Retief Goosen,.53,315701,59300000
149,0,31138,Scott Jamieson,.53,131500,24750000
149,0,28780,Nicholas Thompson,.53,959433,180400000
149,0,26951,Johnson Wagner,.53,801955,150800000
154,0,24507,Jason Bohn,.52,739030,140800000
154,0,27644,Brian Harman,.52,909756,173800000
154,0,33122,Russell Knox,.52,305972,58900000
154,0,19904,Paul Lawrie,.52,304369,58250000
158,0,27770,Camilo Villegas,.51,709673,138600000
159,0,28475,Jeff Overton,.50,721721,144100000
160,0,30978,Kiradech Aphibarnrat,.49,120250,24750000
160,0,35450,Patrick Cantlay,.49,195411,40200000
160,0,28923,Oliver Fisher,.49,39250,8000000
160,0,25900,Lucas Glover,.49,747812,152000000
160,0,25444,Justin Hicks,.49,732741,148600000
165,0,22371,Aaron Baddeley,.48,721023,148700000
166,0,23353,J.J. Henry,.47,761859,162000000
166,0,27349,Alex Noren,.47,184000,39500000
166,0,35957,Daniel Popovic,.47,41250,8750000
166,0,20160,Charlie Wi,.47,656671,141100000
170,0,24925,Jonathan Byrd,.46,428965,94100000
170,0,31557,Jim Herman,.46,490754,107200000
170,0,10860,Justin Leonard,.46,694135,152100000
170,0,26476,Chez Reavie,.46,590922,128900000
174,0,25345,Carl Pettersson,.45,738142,164050000
175,0,24494,Erik Compton,.44,651659,149500000
175,0,28679,Fabián Gómez,.44,586942,132700000
175,0,23325,Vaughn Taylor,.44,399284,90000000
178,0,24227,Justin Bolli,.42,545186,129700000
178,0,20593,Greg Chalmers,.42,632281,152200000
178,0,19970,Robert Karlsson,.42,444238,107000000
178,0,33418,Shawn Stefani,.42,511397,123000000
182,0,24083,Marcus Fraser,.41,183330,44500000
183,0,23548,Bill Lunde,.40,206710,51600000
184,0,24490,George McNeill,.39,500797,129100000
184,0,20645,John Senden,.39,667025,169700000
186,0,25369,Jamie Donaldson,.37,284946,76250000
186,0,34261,Scott Langley,.37,590682,161200000
186,0,10213,Dicky Pride,.37,495390,133500000
186,0,28118,Peter Tomasulo,.37,218239,59100000
190,0,20098,Stuart Appleby,.36,538329,149200000
190,0,24846,Ricky Barnes,.36,553877,154500000
190,0,19825,Darren Clarke,.36,86717,24000000
190,0,35087,Bio Kim,.36,28961,8000000
190,0,29531,Richie Ramsay,.36,119077,33500000
190,0,37460,Jeremiah Wooding,.36,23760,6600000
196,0,12510,Chad Campbell,.35,510660,145400000
196,0,27896,Ross Fisher,.35,311166,87700000
198,0,01203,Russ Cochran,.34,19068,5600000
198,0,28937,George Coetzee,.34,267760,79300000
198,0,29974,Branden Grace,.34,313759,92350000
198,0,01706,Davis Love III,.34,303469,88000000
198,0,33199,Matteo Manassero,.34,242684,70950000
203,0,29740,Brad Fritsch,.33,452182,135500000
203,0,24940,Edward Loar,.33,47246,14200000
203,0,30163,Henrik Norlander,.33,401957,123500000
203,0,23788,D.J. Trahan,.33,284249,86600000
207,0,25364,Paul Casey,.32,147612,45750000
207,0,12782,Tim Herron,.32,302569,95300000
207,0,30852,Ryo Ishikawa,.32,424539,134000000
207,0,24511,Thongchai Jaidee,.32,104125,32750000
207,0,23497,Tag Ridings,.32,428920,135700000
207,0,34431,Robert Streb,.32,454871,142300000
213,0,35545,Blayne Barber,.31,52110,16800000
213,0,32262,Mark Brown,.31,24641,8000000
213,0,20218,Shingo Katayama,.31,24641,8000000
213,0,24503,Jeff Klauk,.31,149829,48000000
213,0,35879,Kelly Kraft,.31,39538,12700000
213,0,01948,Tim Petrovic,.31,196564,62700000
219,0,34021,Bud Cauley,.30,443697,145900000
219,0,06251,Chris DiMarco,.30,175554,59500000
219,0,36884,Ben Kohles,.30,419415,141900000
219,0,20691,Greg Owen,.30,442197,145300000
219,0,06595,Kevin Sutherland,.30,223098,75200000
224,0,22621,Ben Curtis,.29,372542,128900000
224,0,30750,Tommy Gainey,.29,520477,177150000
224,0,32698,Bobby Gates,.29,320248,112200000
227,0,27554,Scott Harrington,.28,18295,6600000
227,0,06573,Brandt Jobe,.28,309103,109100000
227,0,27503,Steve LeBrun,.28,337156,118500000
230,0,10944,Thomas Bjørn,.27,87170,32750000
230,0,01945,Kenny Perry,.27,52616,19200000
230,0,26497,Casey Wittenberg,.27,425394,159800000
233,0,01378,David Frost,.26,16864,6400000
233,0,08725,Tom Gillis,.26,345324,132900000
233,0,22378,Trevor Immelman,.26,360548,140900000
233,0,26733,John Kimbell,.26,12162,4600000
233,0,32816,Satoshi Kodaira,.26,42800,16750000
233,0,29289,S.Y. Noh,.26,391762,148900000
233,0,20580,Andre Stolz,.26,7905,3000000
240,0,22806,Doug LaBelle II,.25,338920,134500000
240,0,06567,Vijay Singh,.25,309349,124900000
240,0,20935,Toru Taniguchi,.25,41750,16750000
243,0,26525,Grégory Bourdy,.24,19085,8000000
243,0,07457,Steve Flesch,.24,76654,31300000
243,0,19991,Peter Hedblom,.24,18926,8000000
243,0,20608,David Howell,.24,18926,8000000
243,0,24956,Mikko Ilonen,.24,60052,24750000
243,0,22056,Cameron Percy,.24,277334,116600000
243,0,33911,Nate Smith,.24,15828,6700000
243,0,26498,Matt Weibring,.24,19406,8000000
243,0,12602,Dean Wilson,.24,20836,8600000
252,0,33120,Mark Anderson,.23,12824,5600000
252,0,01619,Skip Kendall,.23,13590,6000000
252,0,25396,Kevin Na,.23,110864,48000000
252,0,29223,Sam Saunders,.23,15184,6500000
252,0,33486,Roger Sloan,.23,12805,5600000
252,0,21498,Hideto Tanihara,.23,12824,5600000
252,0,28928,Gareth Wright,.23,18397,8000000
259,0,20070,Matt Bettencourt,.22,101686,47200000
259,0,06034,Marco Dawson,.22,6630,3000000
259,0,23718,Nathan Green,.22,97753,44800000
259,0,10733,Kent Jones,.22,6630,3000000
259,0,27929,Shiv Kapur,.22,17863,8000000
259,0,28258,K.T. Kim,.22,17863,8000000
259,0,01717,Sandy Lyle,.22,34962,16000000
259,0,20127,Chris Riley,.22,27520,12500000
259,0,02076,Peter Senior,.22,17252,8000000
259,0,26668,Marc Turnesa,.22,12900,6000000
259,0,35469,Sebastián Vázquez,.22,7700,3500000
270,0,20771,Steven Alker,.21,28961,13600000
270,0,24957,Simon Khan,.21,16844,8000000
270,0,29478,Kevin Kisner,.21,6180,3000000
270,0,28135,Aaron Watkins,.21,217495,106000000
270,0,24663,Y.E. Yang,.21,259116,122200000
275,0,21646,David Branshaw,.20,12444,6100000
275,0,23290,Andrew Johnson,.20,5850,3000000
275,0,27060,John Mallinger,.20,137298,69800000
275,0,28158,Steve Marino,.20,148873,74100000
275,0,22961,David Mathis,.20,274476,138900000
275,0,24140,Sean O'Hair,.20,268614,134100000
275,0,22293,Heath Slocum,.20,90796,45300000
275,0,22110,Thaworn Wiratchant,.20,50600,24750000
283,0,22764,Michael Block,.19,12342,6600000
283,0,32070,Rafael Campos,.19,6650,3500000
283,0,29720,Andres Gonzales,.19,179387,93100000
283,0,27129,Luke List,.19,264400,135700000
287,0,27796,Joe Affrunti,.18,49614,27300000
287,0,34262,Jon Curran,.18,28350,16200000
287,0,27120,Troy Matteson,.18,245089,139700000
287,0,23797,Brett Rumford,.18,44250,24750000
291,0,06004,Stephen Ames,.17,188985,111000000
291,0,27958,Ryan Blaum,.17,20416,12300000
291,0,01142,Bart Bryant,.17,19068,11200000
291,0,24399,Scott Gardiner,.17,219644,129200000
291,0,22295,Darron Stiles,.17,184866,111300000
291,0,24457,Jaco Van Zyl,.17,41500,24750000
291,0,02246,Duffy Waldorf,.17,28656,16400000
298,0,01766,Billy Mayfair,.16,123859,75200000
299,0,28455,Will Claxton,.15,206721,138900000
299,0,01388,Robert Gamez,.15,17880,12200000
299,0,23552,Hank Kuehne,.15,48045,31200000
299,0,10423,Mike Weir,.15,194510,130400000
303,0,10885,Robert Allenby,.14,204272,141800000
303,0,23204,Gary Christian,.14,75332,55200000
303,0,24604,Hunter Haas,.14,42929,31500000
303,0,01677,Tom Lehman,.14,20077,14400000
303,0,35459,Chris Williams,.14,39304,28900000
308,0,20572,Rod Pampling,.13,110451,88100000
308,0,25457,Alexandre Rocha,.13,21254,16700000
310,0,30711,Colt Knost,.12,176710,145300000
310,0,06373,José María Olazábal,.12,19480,16000000
310,0,20443,Jin Park,.12,136455,110600000
310,0,25336,Alistair Presnell,.12,163133,130800000
310,0,21951,Joey Snyder III,.12,98886,85700000
310,0,29454,Bernd Wiesberger,.12,19085,16000000
316,0,21284,Hiroyuki Fujita,.11,46000,40750000
316,0,28310,Lee Williams,.11,133754,123000000
318,0,06332,Neal Lancaster,.10,36978,37100000
318,0,21959,Ted Purdy,.10,12797,12700000
318,0,07013,Wes Short Jr.,.10,82855,84300000
318,0,02256,Tom Watson,.10,28980,30300000
322,0,23778,Brad Adamonis,.09,11340,12400000
322,0,06621,Joe Durant,.09,32290,34600000
322,0,21350,Ryuji Imada,.09,30820,34000000
322,0,36689,Brooks Koepka,.09,14950,16000000
322,0,01887,Mark O'Meara,.09,20077,22200000
327,0,01473,Todd Hamilton,.08,17863,22100000
327,0,29425,Andrew Svoboda,.08,77219,101100000
327,0,02239,Scott Verplank,.08,62905,80500000
330,0,01116,Michael Bradley,.07,79107,117000000
330,0,35901,Paul Haley II,.07,73004,99300000
330,0,12660,Jesper Parnevik,.07,49241,75200000
333,0,24461,Thomas Aiken,.06,7104,11000000
333,0,21407,Arjun Atwal,.06,22122,39700000
333,0,01249,John Daly,.06,43543,70400000
333,0,20105,Jeff Gove,.06,53400,93100000
333,0,28308,Troy Kelly,.06,32350,58400000
333,0,33869,Eric Meierdierks,.06,58027,104800000
333,0,21949,Joe Ogilvie,.06,54172,87100000
333,0,25863,Rod Perry,.06,11656,19700000
341,0,39412,Zack Fischer,.05,13601,27500000
341,0,27141,J.B. Holmes,.05,15184,31400000
341,0,26695,Michael Letzig,.05,45626,93100000
341,0,11032,Frank Lickliter II,.05,5730,12100000
345,0,01577,Lee Janzen,.04,25482,59300000
346,0,09011,David Duval,.01,6210,43500000
346,0,10585,Scott McCarron,.01,6060,43900000
