RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
78,0,01723,Andrew Magee,2,1
78,0,01736,Roger Maltbie,2,1
78,0,01761,Len Mattiace,2
78,0,01771,Blaine McCallister,2,1,1
78,0,01890,Brett Ogle,2,1
78,0,01938,David Peoples,2
78,0,01958,Dan Pohl,2
78,0,01960,Don Pooley,2,1
78,0,01971,Dillard Pruitt,2
78,0,02007,Larry Rinker,2
78,0,02033,Dave Rummells,2,1,1
78,0,02090,Tom Sieckmann,2,1
78,0,02111,Mike Smith,2
78,0,02135,Mike Standly,2,1
78,0,02214,Kirk Triplett,2,1
78,0,02218,Ted Tryba,2,1
78,0,02223,Bob Tway,2
78,0,02225,Howard Twitty,2,1
78,0,02242,Lanny Wadkins,2,2
78,0,02267,D.A. Weibring,2,2
78,0,02322,Richard Zokol,2
114,0,06006,JC Anderson,1
114,0,01035,Tommy Armour III,1
114,0,01049,Ian Baker-Finch,1,1
114,0,06204,Jeff Barlow,1
114,0,01060,Dave Barr,1,1
114,0,01116,Michael Bradley,1,1
114,0,01133,Billy Ray Brown,1,1
114,0,06124,Patrick Burke,1
114,0,01154,Bill Buttner,1
114,0,01157,Tom Byrum,1
114,0,01191,Barry Cheesman,1
114,0,01196,Brian Claar,1
114,0,01235,Ben Crenshaw,1,1
114,0,01249,John Daly,1,1
114,0,06034,Marco Dawson,1
114,0,01282,Trevor Dodds,1,1
114,0,01284,Mike Donald,1
114,0,06522,Ernie Els,1
114,0,06058,John Flannery,1
114,0,01353,Bruce Fleisher,1,1
114,0,01374,Robin Freeman,1,1
114,0,06566,Jaime Gomez,1
114,0,06284,Jim Hallet,1
114,0,08537,J.P. Hayes,1
114,0,06617,Brian Henninger,1
114,0,01571,Barry Jaeckel,1
114,0,10207,Jimmy Johnston,1
114,0,01619,Skip Kendall,1
114,0,01648,Billy Kratzert,1
114,0,01659,Massy Kuramoto,1
114,0,06128,Steve Lamontagne,1
114,0,01707,Steve Lowery,1
114,0,01715,Mark Lye,1
114,0,01717,Sandy Lyle,1
114,0,01748,Doug Martin,1
114,0,01790,Pat McGowan,1
114,0,01846,Jodie Mudd,1
114,0,01869,Jack Nicklaus,1
114,0,06373,José María Olazábal,1
114,0,01905,Joe Ozaki,1
114,0,01906,Masashi Jumbo Ozaki,1
114,0,01975,Tom Purtzer,1
114,0,08759,Tad Rhyan,1,1
114,0,06136,Mike Schuchart,1
114,0,02067,Ted Schulz,1,1
114,0,02100,Tim Simpson,1
114,0,02104,Jeff Sluman,1
114,0,02106,Chris Smith,1
114,0,06527,Steve Stricker,1
114,0,02170,Hal Sutton,1
114,0,02190,Doug Tewell,1
114,0,02230,Stan Utley,1
114,0,02255,Denis Watson,1,1
114,0,06589,Jeff Woodland,1
114,0,02303,Robert Wrenn,1,1
