RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
106,0,06527,Steve Stricker,74.83,550,735
108,0,22046,Geoff Ogilvy,74.79,442,591
109,0,23135,Tim Clark,74.78,602,805
110,0,20070,Matt Bettencourt,74.72,597,799
111,0,25345,Carl Pettersson,74.64,518,694
111,0,21959,Ted Purdy,74.64,621,832
111,0,25562,Andres Romero,74.64,309,414
114,0,26301,James Nitties,74.62,535,717
115,0,08931,Glen Day,74.60,514,689
115,0,01948,Tim Petrovic,74.60,658,882
117,0,06251,Chris DiMarco,74.57,645,865
118,0,20593,Greg Chalmers,74.49,508,682
118,0,02239,Scott Verplank,74.49,625,839
120,0,10809,Jim Furyk,74.44,600,806
121,0,20157,Retief Goosen,74.42,451,606
122,0,23778,Brad Adamonis,74.40,401,539
122,0,21753,Brian Davis,74.40,686,922
124,0,10423,Mike Weir,74.39,552,742
125,0,29718,Anthony Kim,74.37,415,558
126,0,28087,Kris Blanks,74.35,371,499
127,0,23541,Ben Crane,74.26,652,878
127,0,22913,John Rollins,74.26,600,808
129,0,20766,Padraig Harrington,74.25,372,501
130,0,22405,Justin Rose,74.17,471,635
131,0,26476,Chez Reavie,74.14,562,758
132,0,20104,Ken Duke,74.11,561,757
132,0,01473,Todd Hamilton,74.11,541,730
134,0,01766,Billy Mayfair,74.07,600,810
135,0,22892,Jason Gore,74.02,470,635
136,0,22548,Patrick Sheehan,74.00,313,423
137,0,30711,Colt Knost,73.98,452,611
138,0,23325,Vaughn Taylor,73.97,577,780
139,0,01035,Tommy Armour III,73.96,409,553
139,0,23718,Nathan Green,73.96,625,845
141,0,31416,Derek Fathauer,73.94,332,449
142,0,24361,Pat Perez,73.89,467,632
143,0,25190,Jeff Quinney,73.88,543,735
144,0,20848,Ángel Cabrera,73.78,287,389
145,0,22621,Ben Curtis,73.67,414,562
146,0,22961,David Mathis,73.56,484,658
146,0,06539,Rick Price,73.56,331,450
148,0,07867,Woody Austin,73.46,548,746
149,0,27060,John Mallinger,73.45,603,821
150,0,23108,Matt Kuchar,73.44,553,753
151,0,20472,Alex Cejka,73.43,550,749
152,0,26420,Richard Johnson,73.42,591,805
153,0,21949,Joe Ogilvie,73.41,486,662
154,0,20634,Peter Lonard,73.39,557,759
155,0,08075,Jerry Kelly,73.38,543,740
156,0,28118,Peter Tomasulo,73.36,358,488
157,0,30927,Brendon Todd,73.24,323,441
158,0,27649,Brandt Snedeker,73.14,550,752
159,0,12705,Cliff Kresge,73.09,478,654
160,0,20229,Stewart Cink,73.04,439,601
161,0,10585,Scott McCarron,72.98,678,929
162,0,01577,Lee Janzen,72.84,429,589
163,0,21350,Ryuji Imada,72.68,532,732
164,0,29221,Webb Simpson,72.60,567,781
165,0,20127,Chris Riley,72.56,513,707
166,0,01941,Tom Pernice Jr.,72.37,529,731
167,0,25919,Brian Vranesh,72.36,301,416
168,0,02214,Kirk Triplett,72.26,435,602
169,0,19846,Brian Gay,72.23,671,929
170,0,21731,Freddie Jacobson,72.22,481,666
171,0,20850,Daniel Chopra,72.07,516,716
172,0,22371,Aaron Baddeley,71.98,370,514
173,0,28089,Jason Day,71.91,320,445
174,0,27683,Leif Olson,71.90,261,363
175,0,06012,Greg Kraft,71.84,301,419
176,0,26668,Marc Turnesa,71.45,508,711
177,0,24449,Parker McLachlin,71.38,384,538
178,0,01142,Bart Bryant,71.11,384,540
179,0,23048,Eric Axley,71.10,337,474
180,0,01928,Corey Pavin,70.94,454,640
181,0,06643,Paul Goydos,70.89,526,742
182,0,24138,Ian Poulter,70.84,362,511
183,0,01132,Mark Brooks,70.35,325,462
184,0,01329,Brad Faxon,66.18,319,482
