RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,26300,Matt Jones,+.656,61,+40.00
2,0,22405,Justin Rose,+.658,73,+48.00
3,0,36699,Patrick Rodgers,+.673,52,+35.00
4,0,35450,Patrick Cantlay,+.677,65,+44.00
5,0,35732,Wes Roach,+.682,44,+30.00
6,0,29221,Webb Simpson,+.684,57,+39.00
7,0,39327,Ben Silverman,+.685,54,+37.00
8,0,26596,Ryan Moore,+.688,48,+33.00
9,0,21961,Charles Howell III,+.694,85,+59.00
10,0,30911,Tommy Fleetwood,+.696,56,+39.00
11,0,47993,Denny McCarthy,+.704,81,+57.00
12,0,48081,Xander Schauffele,+.712,52,+37.00
13,0,29420,Billy Horschel,+.716,67,+48.00
14,0,45486,Joaquin Niemann,+.718,78,+56.00
15,0,27214,Kevin Streelman,+.719,57,+41.00
16,0,35376,Roberto Díaz,+.720,50,+36.00
16,0,27936,Martin Laird,+.720,82,+59.00
16,0,31560,Brian Stuard,+.720,82,+59.00
19,0,20572,Rod Pampling,+.726,62,+45.00
20,0,10809,Jim Furyk,+.731,52,+38.00
21,0,35891,Cameron Smith,+.734,64,+47.00
22,0,06522,Ernie Els,+.737,38,+28.00
23,0,34360,Patrick Reed,+.740,77,+57.00
24,0,33399,Adam Hadwin,+.743,70,+52.00
25,0,26758,David Hearn,+.744,39,+29.00
25,0,32058,José de Jesús Rodríguez,+.744,43,+32.00
27,0,25396,Kevin Na,+.746,63,+47.00
28,0,19803,Ryan Armour,+.753,77,+58.00
29,0,21731,Freddie Jacobson,+.758,62,+47.00
30,0,29908,C.T. Pan,+.761,67,+51.00
31,0,37275,Sam Ryder,+.768,56,+43.00
32,0,49298,Kramer Hickok,+.772,57,+44.00
33,0,29535,Brice Garnett,+.774,53,+41.00
33,0,24361,Pat Perez,+.774,53,+41.00
35,0,30925,Dustin Johnson,+.780,59,+46.00
36,0,29970,Dylan Frittelli,+.781,64,+50.00
37,0,26329,Louis Oosthuizen,+.782,55,+43.00
38,0,30191,Julián Etulain,+.783,60,+47.00
