RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,23800,Bryce Molder,$1085533
2,0,25396,Kevin Na,$869500
3,0,23983,Luke Donald,$846000
4,0,23541,Ben Crane,$817533
5,0,29221,Webb Simpson,$579110
6,0,20498,Briny Baird,$575629
7,0,10860,Justin Leonard,$518400
8,0,27095,Nick Watney,$475200
9,0,34021,Bud Cauley,$404000
10,0,22378,Trevor Immelman,$385330
11,0,26758,David Hearn,$339683
12,0,22913,John Rollins,$327110
13,0,27974,Sung Kang,$321900
14,0,27466,Spencer Levin,$319149
15,0,22348,Nick O'Hern,$310370
16,0,32150,Michael Thompson,$303401
17,0,28087,Kris Blanks,$303033
18,0,06643,Paul Goydos,$274212
19,0,01941,Tom Pernice Jr.,$267441
20,0,32366,Kevin Chappell,$259819
21,0,30750,Tommy Gainey,$255200
22,0,01766,Billy Mayfair,$242085
23,0,29420,Billy Horschel,$235371
24,0,10505,Shane Bertsch,$230053
25,0,06522,Ernie Els,$220000
26,0,26329,Louis Oosthuizen,$202800
27,0,25345,Carl Pettersson,$192493
28,0,29518,Brendan Steele,$192038
29,0,12782,Tim Herron,$187136
30,0,27214,Kevin Streelman,$186925
31,0,27330,Josh Teater,$159503
32,0,27939,Matt McQuillan,$159312
33,0,29478,Kevin Kisner,$152775
34,0,22961,David Mathis,$151652
35,0,27064,Jhonattan Vegas,$149160
36,0,28475,Jeff Overton,$145410
37,0,27797,Derek Lamely,$138574
38,0,33399,Adam Hadwin,$138312
39,0,20848,Ángel Cabrera,$137375
40,0,10585,Scott McCarron,$134088
41,0,20160,Charlie Wi,$131522
42,0,25364,Paul Casey,$130312
43,0,22293,Heath Slocum,$127498
44,0,25274,Steven Bowditch,$122260
45,0,25818,Scott Piercy,$117133
46,0,21528,Henrik Stenson,$114641
47,0,24604,Hunter Haas,$113620
48,0,26287,Roland Thatcher,$111567
49,0,20436,Garrett Willis,$109120
50,0,30110,Kyle Stanley,$106613
51,0,23409,James Driscoll,$104975
52,0,31202,William McGirt,$104972
53,0,01116,Michael Bradley,$101005
54,0,23788,D.J. Trahan,$100569
55,0,20593,Greg Chalmers,$95285
56,0,31323,Gary Woodland,$95175
57,0,08375,Paul Stankowski,$94913
58,0,29720,Andres Gonzales,$91330
59,0,10809,Jim Furyk,$88000
60,0,23718,Nathan Green,$81891
61,0,24912,Will MacKenzie,$77500
61,0,27963,Chris Stroud,$77500
63,0,25457,Alexandre Rocha,$76411
64,0,24358,Robert Garrigus,$69805
65,0,32698,Bobby Gates,$68488
66,0,33413,Ben Martin,$66921
67,0,33419,Cameron Tringale,$66902
68,0,25900,Lucas Glover,$64000
68,0,24140,Sean O'Hair,$64000
70,0,20572,Rod Pampling,$62720
71,0,21407,Arjun Atwal,$59848
72,0,24980,Scott Gutschewski,$57611
73,0,06004,Stephen Ames,$57526
74,0,35087,Bio Kim,$57464
75,0,08075,Jerry Kelly,$54112
76,0,29910,Blake Adams,$50769
77,0,22056,Cameron Percy,$50760
78,0,12510,Chad Campbell,$50235
79,0,31193,Jim Renner,$50182
80,0,07867,Woody Austin,$49086
81,0,23325,Vaughn Taylor,$48651
82,0,23320,Ryan Palmer,$47411
83,0,26679,Kevin Stadler,$47178
84,0,06573,Brandt Jobe,$45384
85,0,01320,Bob Estes,$44716
86,0,24507,Jason Bohn,$44127
87,0,23108,Matt Kuchar,$43333
88,0,26289,Boo Weekley,$41400
89,0,30711,Colt Knost,$40350
90,0,27933,John Merrick,$39571
91,0,33911,Nate Smith,$39043
92,0,09011,David Duval,$38060
93,0,24925,Jonathan Byrd,$34886
94,0,01948,Tim Petrovic,$33302
95,0,28679,Fabián Gómez,$30969
96,0,26420,Richard Johnson,$30816
97,0,08793,Tiger Woods,$30375
98,0,21350,Ryuji Imada,$29296
98,0,20645,John Senden,$29296
98,0,30692,Scott Stallings,$29296
98,0,26668,Marc Turnesa,$29296
102,0,34072,Will Strickler,$29098
103,0,26695,Michael Letzig,$29000
104,0,23548,Bill Lunde,$28600
104,0,30946,Alex Prugh,$28600
106,0,24490,George McNeill,$28456
107,0,19846,Brian Gay,$25571
108,0,24846,Ricky Barnes,$25283
109,0,23497,Tag Ridings,$24499
110,0,26851,Marc Leishman,$23041
111,0,21805,Harrison Frazar,$22220
112,0,06251,Chris DiMarco,$21669
113,0,07457,Steve Flesch,$21617
114,0,01313,Steve Elkington,$20524
115,0,22621,Ben Curtis,$20314
116,0,06197,Michael Allen,$20210
117,0,01797,Rocco Mediate,$19924
118,0,20127,Chris Riley,$19750
119,0,10885,Robert Allenby,$19466
119,0,21961,Charles Howell III,$19466
119,0,27649,Brandt Snedeker,$19466
122,0,28620,Aron Price,$18866
123,0,20070,Matt Bettencourt,$18850
124,0,08537,J.P. Hayes,$18204
125,0,32640,Troy Merritt,$17922
126,0,31557,Jim Herman,$17704
127,0,01978,Fran Quinn,$17602
128,0,01577,Lee Janzen,$16087
128,0,32874,Erick Justesen,$16087
128,0,27120,Troy Matteson,$16087
131,0,06621,Joe Durant,$15980
131,0,20157,Retief Goosen,$15980
133,0,12716,Charley Hoffman,$15419
133,0,27936,Martin Laird,$15419
135,0,26951,Johnson Wagner,$12800
136,0,10733,Kent Jones,$12569
136,0,01677,Tom Lehman,$12569
136,0,26881,Jarrod Lyle,$12569
139,0,11032,Frank Lickliter II,$12175
140,0,26300,Matt Jones,$11350
141,0,21949,Joe Ogilvie,$11117
142,0,32876,Martin Piller,$10800
143,0,01724,Jeff Maggert,$10778
144,0,23673,Michael Connell,$10400
145,0,01161,Mark Calcavecchia,$10152
145,0,20095,Carl Paulson,$10152
147,0,06515,Shaun Micheel,$10053
147,0,25190,Jeff Quinney,$10053
149,0,34255,Joseph Bramlett,$9724
150,0,34360,Patrick Reed,$9450
151,0,11123,Chris Couch,$9080
151,0,31401,Zack Miller,$9080
151,0,25240,D.A. Points,$9080
154,0,23614,Rich Beem,$8930
155,0,24290,D.J. Brigman,$8888
156,0,23638,Brendon de Jonge,$8680
157,0,12652,Cameron Beckman,$8492
158,0,27399,Richard Scott,$8400
159,0,25444,Justin Hicks,$8228
160,0,02246,Duffy Waldorf,$8052
