RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,21209,Sergio Garcia,31' 9",983.250,31,+6
2,0,20127,Chris Riley,35' 4",1591.417,45,+8
3,0,01920,Craig Parry,36' 2",1012.083,28,+1
4,0,01724,Jeff Maggert,36' 8",1210.750,33,-1
5,0,10107,Deane Pappas,36' 11",2176.333,59,+1
6,0,08793,Tiger Woods,37' 2",2265.833,61,E
7,0,23135,Tim Clark,37' 4",1269.583,34,+4
8,0,21731,Freddie Jacobson,37' 5",2321.583,62,+8
8,0,12680,Shigeki Maruyama,37' 5",1981.167,53,+1
10,0,02246,Duffy Waldorf,37' 8",1733.417,46,+4
11,0,22293,Heath Slocum,38' 3",1989.083,52,+7
12,0,01457,Jay Haas,38' 6",1463.417,38,+2
13,0,10425,Jay Williamson,38' 9",2404.250,62,+6
14,0,23613,Rich Barcelo,39' 0",2026.333,52,+14
15,0,20585,Niclas Fasth,39' 2",1801.667,46,+9
16,0,24361,Pat Perez,39' 3",2824.417,72,+17
17,0,20094,Jonathan Kaye,39' 4",1888.417,48,+10
17,0,02206,David Toms,39' 4",1810.167,46,+14
19,0,20098,Stuart Appleby,39' 5",1929.417,49,+4
20,0,01941,Tom Pernice Jr.,40' 0",2198.417,55,+10
21,0,10912,Craig Perks,40' 2",3010.500,75,+17
22,0,01157,Tom Byrum,40' 3",1489.083,37,+3
22,0,12510,Chad Campbell,40' 3",2255.000,56,+3
24,0,23063,Scott Hend,40' 4",1854.167,46,+8
24,0,12782,Tim Herron,40' 4",2175.917,54,+13
24,0,01938,David Peoples,40' 4",2703.917,67,+13
24,0,24502,Adam Scott,40' 4",1129.917,28,+4
28,0,07457,Steve Flesch,40' 6",2431.167,60,+5
29,0,06575,Dudley Hart,40' 7",1501.083,37,+8
30,0,23621,Rory Sabbatini,40' 8",2601.667,64,+7
30,0,02245,Grant Waite,40' 8",2685.333,66,+18
30,0,12602,Dean Wilson,40' 8",3048.500,75,+12
33,0,01388,Robert Gamez,40' 9",2485.250,61,+20
