RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,20548,Hidemichi Tanaka,15' 1",408.333,27,+1
2,0,20127,Chris Riley,17' 0",255.167,15,-2
2,0,02214,Kirk Triplett,17' 0",305.333,18,+1
4,0,06621,Joe Durant,18' 5",662.583,36,-1
5,0,20628,Arron Oberholser,18' 7",426.750,23,+4
6,0,01810,Phil Mickelson,18' 9",468.750,25,-4
7,0,01666,Bernhard Langer,18' 11",208.417,11,+1
7,0,25396,Kevin Na,18' 11",587.333,31,+3
9,0,06809,Bob Burns,19' 0",704.167,37,+17
10,0,01381,Fred Funk,19' 4",540.417,28,+3
11,0,21805,Harrison Frazar,19' 5",583.083,30,-3
12,0,22621,Ben Curtis,19' 9",296.417,15,-1
12,0,01457,Jay Haas,19' 9",276.167,14,+1
14,0,08385,Omar Uresti,20' 0",858.917,43,+3
15,0,24357,K.J. Choi,20' 2",524.833,26,+2
15,0,01928,Corey Pavin,20' 2",524.250,26,+3
17,0,07721,Pat Bates,20' 4",771.833,38,E
17,0,21209,Sergio Garcia,20' 4",507.417,25,E
19,0,19972,José Coceres,20' 5",632.333,31,+2
19,0,10733,Kent Jones,20' 5",695.250,34,+8
19,0,12680,Shigeki Maruyama,20' 5",653.167,32,+6
22,0,06522,Ernie Els,20' 11",501.583,24,-2
23,0,01042,Paul Azinger,21' 0",757.250,36,+2
23,0,10860,Justin Leonard,21' 0",588.917,28,+1
25,0,07363,Craig Bowden,21' 1",653.917,31,+3
25,0,12645,Brent Geiberger,21' 1",926.500,44,+8
25,0,01553,John Huston,21' 1",484.167,23,E
25,0,24361,Pat Perez,21' 1",653.000,31,+3
29,0,01707,Steve Lowery,21' 2",741.000,35,+5
30,0,06078,Esteban Toledo,21' 3",807.917,38,+1
31,0,12652,Cameron Beckman,21' 4",746.250,35,E
32,0,01945,Kenny Perry,21' 5",600.500,28,+5
33,0,01388,Robert Gamez,21' 8",780.083,36,+5
34,0,22405,Justin Rose,21' 10",566.667,26,-4
35,0,23621,Rory Sabbatini,21' 11",875.000,40,+3
36,0,01320,Bob Estes,22' 2",488.500,22,-1
37,0,01577,Lee Janzen,22' 3",735.333,33,+6
38,0,01127,Danny Briggs,22' 6",764.333,34,+6
38,0,20229,Stewart Cink,22' 6",584.833,26,+7
38,0,20382,Stephen Leaney,22' 6",539.500,24,+5
38,0,01927,Dennis Paulson,22' 6",696.583,31,+2
42,0,01724,Jeff Maggert,22' 7",383.417,17,+4
42,0,06527,Steve Stricker,22' 7",676.750,30,-3
44,0,01226,Fred Couples,22' 8",748.833,33,+7
45,0,06004,Stephen Ames,22' 10",433.083,19,E
45,0,20593,Greg Chalmers,22' 10",776.667,34,+17
47,0,01920,Craig Parry,23' 0",483.167,21,E
48,0,23135,Tim Clark,23' 2",740.000,32,+3
49,0,01887,Mark O'Meara,23' 3",512.250,22,+10
50,0,20098,Stuart Appleby,23' 4",606.333,26,E
