RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,21805,Harrison Frazar,35,0
2,0,27936,Martin Laird,34,0
3,0,01388,Robert Gamez,33,1
4,0,01724,Jeff Maggert,32,0
5,0,22293,Heath Slocum,31,7
5,0,02206,David Toms,31,0
7,0,24024,Zach Johnson,29,8
7,0,01823,Larry Mize,29,10
7,0,02002,John Riegger,29,0
7,0,02239,Scott Verplank,29,4
11,0,12716,Charley Hoffman,28,2
12,0,01473,Todd Hamilton,27,2
12,0,10425,Jay Williamson,27,0
14,0,06621,Joe Durant,26,0
14,0,01313,Steve Elkington,26,4
14,0,30711,Colt Knost,26,2
14,0,23322,Brett Wetterich,26,0
14,0,19913,Ron Whittaker,26,3
19,0,01116,Michael Bradley,25,4
19,0,20623,Gavin Coles,25,0
19,0,20628,Arron Oberholser,25,0
19,0,08845,Scott Sterling,25,0
23,0,23614,Rich Beem,24,0
23,0,10505,Shane Bertsch,24,0
23,0,10809,Jim Furyk,24,1
23,0,22378,Trevor Immelman,24,1
23,0,07235,John Morse,24,1
23,0,22913,John Rollins,24,3
23,0,23349,Charles Warren,24,3
30,0,01132,Mark Brooks,23,4
30,0,01261,Jay Delsing,23,4
30,0,23125,Brad Elder,23,0
30,0,24781,Hunter Mahan,23,1
30,0,26476,Chez Reavie,23,1
30,0,08385,Omar Uresti,23,3
36,0,19803,Ryan Armour,22,0
36,0,01361,Dan Forsman,22,0
36,0,22892,Jason Gore,22,0
36,0,20378,Mathias Grönberg,22,5
36,0,24924,Bill Haas,22,0
41,0,01139,Olin Browne,21,3
41,0,19846,Brian Gay,21,0
41,0,10117,Bob Heintz,21,3
41,0,01766,Billy Mayfair,21,7
41,0,26596,Ryan Moore,21,1
41,0,25396,Kevin Na,21,8
41,0,24361,Pat Perez,21,1
41,0,20127,Chris Riley,21,2
41,0,06595,Kevin Sutherland,21,2
41,0,21878,Mark Wilson,21,0
51,0,22371,Aaron Baddeley,20,0
51,0,20498,Briny Baird,20,3
51,0,01142,Bart Bryant,20,2
51,0,01185,Brandel Chamblee,20,0
51,0,21753,Brian Davis,20,3
51,0,21461,Kenneth Ferrie,20,2
51,0,28785,Philip Francis,20,3
51,0,20569,Richard Green,20,2
51,0,22986,Søren Kjeldsen,20,0
51,0,10860,Justin Leonard,20,4
51,0,28158,Steve Marino,20,8
51,0,06090,Jim McGovern,20,3
51,0,25842,Jon Mills,20,7
51,0,20572,Rod Pampling,20,1
51,0,26679,Kevin Stadler,20,3
51,0,23788,D.J. Trahan,20,0
67,0,06197,Michael Allen,19,1
67,0,01035,Tommy Armour III,19,3
67,0,25273,Andrew Buckle,19,3
67,0,12510,Chad Campbell,19,1
67,0,19972,José Coceres,19,6
67,0,19881,Robert Damron,19,0
67,0,01381,Fred Funk,19,3
67,0,21209,Sergio Garcia,19,0
67,0,06643,Paul Goydos,19,2
67,0,12710,Rick Leibovich,19,0
67,0,20634,Peter Lonard,19,4
67,0,27060,John Mallinger,19,8
67,0,01797,Rocco Mediate,19,11
67,0,27933,John Merrick,19,5
67,0,22348,Nick O'Hern,19,4
67,0,01945,Kenny Perry,19,0
67,0,22405,Justin Rose,19,0
67,0,23621,Rory Sabbatini,19,0
85,0,24507,Jason Bohn,18,0
85,0,23409,James Driscoll,18,0
85,0,27561,Nick Flanagan,18,2
85,0,20105,Jeff Gove,18,2
85,0,23353,J.J. Henry,18,8
85,0,07547,Craig Kanada,18,0
85,0,23108,Matt Kuchar,18,1
85,0,01876,Greg Norman,18,1
85,0,21949,Joe Ogilvie,18,13
85,0,23320,Ryan Palmer,18,1
85,0,20443,Jin Park,18,0
85,0,01948,Tim Petrovic,18,10
85,0,02214,Kirk Triplett,18,2
