RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,50525,Collin Morikawa,37' 8",1317.583,35,-16
2,0,45609,Tyler Duncan,38' 8",2086.250,54,-24
3,0,33204,Shane Lowry,42' 0",1343.083,32,-12
4,0,48822,Sebastián Muñoz,42' 1",2106.167,50,-17
5,0,29518,Brendan Steele,42' 5",1782.500,42,-13
6,0,32839,Hideki Matsuyama,43' 0",1891.250,44,-15
7,0,32662,Michael Gligic,43' 1",1636.583,38,-14
8,0,29221,Webb Simpson,43' 4",1561.167,36,-6
9,0,55708,Hayden Buckley,43' 5",2561.333,59,-27
9,0,49964,Aaron Wise,43' 5",2733.167,63,-21
11,0,27644,Brian Harman,43' 9",2582.917,59,-16
12,0,45540,Jared Wolfe,43' 10",1358.750,31,-8
13,0,48117,Kurt Kitayama,44' 5",1155.167,26,-14
14,0,23325,Vaughn Taylor,44' 6",1291.583,29,-4
15,0,46402,Talor Gooch,44' 11",1797.167,40,-16
16,0,37189,Harold Varner III,45' 4",1359.750,30,-5
17,0,32139,Danny Willett,45' 6",1092.667,24,-11
18,0,35450,Patrick Cantlay,45' 8",1963.833,43,-18
19,0,52372,Cameron Champ,45' 10",1420.000,31,-3
20,0,34363,Tyrrell Hatton,46' 1",1152.333,25,-6
20,0,33490,Bo Hoag,46' 1",1197.417,26,-14
20,0,39971,Sungjae Im,46' 1",2624.917,57,-27
20,0,31323,Gary Woodland,46' 1",2118.167,46,-13
24,0,32366,Kevin Chappell,46' 3",1249.333,27,-15
24,0,33448,Justin Thomas,46' 3",2265.333,49,-22
26,0,48081,Xander Schauffele,46' 4",2547.167,55,-23
27,0,46717,Viktor Hovland,46' 5",2506.833,54,-22
27,0,46601,Trey Mullinax,46' 5",2273.500,49,-28
29,0,56278,Matthew Wolff,46' 6",1256.500,27,-1
30,0,37212,Paul Barjon,46' 7",2049.500,44,-13
30,0,51634,Sahith Theegala,46' 7",3678.667,79,-31
32,0,46970,Jon Rahm,46' 8",2521.500,54,-17
33,0,28237,Rory McIlroy,46' 9",1823.167,39,-8
34,0,19803,Ryan Armour,47' 2",1463.167,31,-7
34,0,20229,Stewart Cink,47' 2",2026.500,43,-12
34,0,27649,Brandt Snedeker,47' 2",1602.667,34,-14
37,0,46046,Scottie Scheffler,47' 8",2716.333,57,-27
38,0,27064,Jhonattan Vegas,47' 9",2483.833,52,-16
39,0,37275,Sam Ryder,47' 10",2871.667,60,-22
40,0,39546,Keith Mitchell,47' 11",2491.000,52,-15
41,0,36799,Stephan Jaeger,48' 0",2496.917,52,-12
42,0,36699,Patrick Rodgers,48' 1",2210.833,46,-15
43,0,33141,Keegan Bradley,48' 2",2791.500,58,-19
43,0,34174,John Huh,48' 2",2168.917,45,-17
43,0,50095,Austin Smotherman,48' 2",2600.333,54,-20
46,0,25900,Lucas Glover,48' 3",2557.417,53,-11
46,0,33667,Carlos Ortiz,48' 3",1591.583,33,+8
48,0,28089,Jason Day,48' 5",1985.083,41,-13
49,0,27129,Luke List,48' 6",2620.333,54,-22
50,0,33419,Cameron Tringale,48' 7",1942.167,40,-12
51,0,39324,J.J. Spaun,48' 8",2384.333,49,-14
52,0,40098,Matt Fitzpatrick,48' 9",2242.583,46,-25
52,0,27770,Camilo Villegas,48' 9",1560.917,32,-14
54,0,36871,Matthew NeSmith,48' 10",2539.500,52,-7
55,0,27936,Martin Laird,48' 11",2004.917,41,-6
55,0,32791,K.H. Lee,48' 11",3619.667,74,-30
55,0,29908,C.T. Pan,48' 11",2104.417,43,-9
58,0,34098,Russell Henley,49' 0",2301.250,47,-11
58,0,30692,Scott Stallings,49' 0",3379.250,69,-21
60,0,12716,Charley Hoffman,49' 1",2013.750,41,-7
60,0,33122,Russell Knox,49' 1",2651.833,54,-18
60,0,29926,Danny Lee,49' 1",1424.000,29,-12
63,0,26851,Marc Leishman,49' 3",1823.333,37,-3
63,0,30927,Brendon Todd,49' 3",2363.750,48,-13
63,0,54783,Dylan Wu,49' 3",1871.250,38,-9
66,0,46340,Alex Smalley,49' 4",2466.750,50,-11
67,0,30926,Chris Kirk,49' 5",2469.333,50,-29
68,0,49947,Taylor Moore,49' 6",3118.583,63,-15
69,0,24138,Ian Poulter,49' 7",1488.000,30,-4
70,0,49771,J.T. Poston,49' 8",2931.667,59,-24
71,0,45522,Christiaan Bezuidenhout,49' 9",2089.167,42,-14
71,0,39058,Lucas Herbert,49' 9",1493.667,30,-12
73,0,45157,Cam Davis,50' 0",2850.833,57,-16
73,0,52374,Brandon Wu,50' 0",2249.083,45,-16
75,0,36326,David Lipsky,50' 1",2655.417,53,-12
75,0,47347,Adam Schenk,50' 1",2904.583,58,-14
75,0,32150,Michael Thompson,50' 1",2605.167,52,-10
78,0,47856,Seth Reeves,50' 2",2108.667,42,-18
