RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
66,0,01388,Robert Gamez,51.32,78,152,-11.00
67,0,02215,Paul Trittler,51.08,71,139,+11.00
68,0,01941,Tom Pernice Jr.,51.04,49,96,+8.00
69,0,06148,Dennis Harrington,50.88,58,114,-4.00
70,0,01129,Bill Britton,50.87,88,173,+18.00
71,0,01201,Lennie Clements,50.82,62,122,+3.00
72,0,01261,Jay Delsing,50.76,100,197,-21.00
73,0,01797,Rocco Mediate,50.72,70,138,-7.00
74,0,02303,Robert Wrenn,50.65,78,154,+17.00
75,0,01928,Corey Pavin,50.53,96,190,-10.00
76,0,01736,Roger Maltbie,50.46,55,109,+6.00
77,0,02133,Craig Stadler,50.43,58,115,-1.00
78,0,01418,Bill Glasson,50.38,67,133,-8.00
79,0,02111,Mike Smith,50.34,74,147,-9.00
80,0,02023,Clarence Rose,50.31,82,163,+16.00
81,0,01323,Brad Fabel,50.00,59,118,+6.00
81,0,01533,P.H. Horgan III,50.00,76,152,-5.00
81,0,02242,Lanny Wadkins,50.00,92,184,-11.00
81,0,02267,D.A. Weibring,50.00,59,118,+7.00
81,0,02321,Fuzzy Zoeller,50.00,57,114,-2.00
86,0,01151,Clark Burroughs,49.65,71,143,+12.00
87,0,06150,Carl Cooper,49.44,44,89,+11.00
88,0,01143,Brad Bryant,49.32,72,146,-5.00
88,0,01435,Wayne Grady,49.32,72,146,-10.00
90,0,01887,Mark O'Meara,49.29,69,140,-8.00
91,0,01313,Steve Elkington,49.21,62,126,-11.00
92,0,02180,Harry Taylor,49.18,30,61,+8.00
93,0,01837,Gil Morgan,49.17,59,120,-4.00
94,0,06128,Steve Lamontagne,49.11,83,169,+4.00
95,0,02185,Lance Ten Broeck,48.94,92,188,+18.00
96,0,01723,Andrew Magee,48.86,86,176,-2.00
97,0,01771,Blaine McCallister,48.82,83,170,+13.00
98,0,01475,Donnie Hammond,48.59,69,142,+7.00
99,0,01968,Nick Price,48.55,67,138,-5.00
100,0,01235,Ben Crenshaw,48.46,63,130,-10.00
101,0,01926,Steve Pate,48.42,92,190,-1.00
102,0,06284,Jim Hallet,48.32,72,149,+15.00
103,0,01943,Chris Perry,48.20,67,139,-8.00
104,0,01527,Scott Hoch,48.00,72,150,-9.00
104,0,01891,David Ogrin,48.00,72,150,+9.00
106,0,01161,Mark Calcavecchia,47.59,69,145,-12.00
107,0,01096,Phil Blackmar,47.50,57,120,+3.00
108,0,02090,Tom Sieckmann,47.48,66,139,+8.00
109,0,02279,Mark Wiebe,47.40,82,173,+11.00
110,0,01996,Mike Reid,47.37,54,114,+2.00
111,0,01960,Don Pooley,47.24,60,127,-9.00
112,0,02146,Payne Stewart,47.22,68,144,-16.00
113,0,01385,Jim Gallagher Jr.,47.21,93,197,+2.00
114,0,01133,Billy Ray Brown,47.11,57,121,-11.00
115,0,01458,Jerry Haas,47.02,71,151,+15.00
116,0,06130,Jeffrey Wilson,46.96,54,115,+33.00
117,0,01288,Ed Dougherty,46.88,60,128,-8.00
118,0,02292,Bob Wolcott,46.83,59,126,+12.00
119,0,01487,Jeff Hart,46.77,58,124,+4.00
119,0,01569,Peter Jacobsen,46.77,58,124,-7.00
121,0,01468,Gary Hallberg,46.67,63,135,+11.00
122,0,02101,Joey Sindelar,46.62,62,133,+5.00
123,0,02099,Scott Simpson,46.61,55,118,-6.00
124,0,06140,Sean Murphy,46.60,48,103,+16.00
125,0,01725,John Mahaffey,46.55,81,174,-3.00
126,0,01522,Lon Hinkle,46.49,53,114,-5.00
127,0,01599,Steve Jones,46.40,58,125,-4.00
128,0,01945,Kenny Perry,46.34,57,123,+15.00
129,0,06332,Neal Lancaster,46.30,50,108,+4.00
130,0,02246,Duffy Waldorf,46.26,68,147,-6.00
131,0,01168,David Canipe,46.21,61,132,+15.00
132,0,02148,Ray Stewart,46.02,81,176,+8.00
133,0,01443,Hubert Green,45.92,45,98,+5.00
134,0,01457,Jay Haas,45.83,77,168,-2.00
135,0,06136,Mike Schuchart,45.69,53,116,+4.00
136,0,01156,Curt Byrum,45.58,67,147,+1.00
137,0,01559,Hale Irwin,45.54,46,101,+3.00
138,0,01157,Tom Byrum,45.40,74,163,+11.00
139,0,01975,Tom Purtzer,45.22,52,115,+1.00
140,0,02294,Willie Wood,45.19,47,104,+22.00
141,0,01098,Jay Don Blake,45.18,75,166,-2.00
142,0,01061,Ray Barr Jr.,45.16,42,93,+8.00
142,0,01321,Tom Eubank,45.16,42,93,+17.00
142,0,01361,Dan Forsman,45.16,56,124,+4.00
145,0,02170,Hal Sutton,45.03,68,151,+13.00
146,0,01320,Bob Estes,44.94,71,158,E
147,0,01469,Dan Halldorson,44.71,38,85,-2.00
148,0,06197,Michael Allen,44.52,69,155,+12.00
148,0,01060,Dave Barr,44.52,65,146,-18.00
150,0,01037,Dewey Arnette,44.44,52,117,+9.00
150,0,01200,Keith Clearwater,44.44,56,126,+12.00
150,0,01607,Brian Kamm,44.44,36,81,+16.00
153,0,01510,Nolan Henke,44.23,46,104,-5.00
153,0,01925,Jerry Pate,44.23,46,104,-2.00
155,0,01639,Kenny Knox,44.20,61,138,+1.00
156,0,02118,J.C. Snead,44.04,48,109,-6.00
157,0,01878,Andy North,43.90,54,123,-3.00
158,0,01106,Jim Booros,43.75,56,128,+10.00
158,0,02201,Jim Thorpe,43.75,70,160,-6.00
160,0,01790,Pat McGowan,43.51,57,131,E
161,0,01006,John Adams,43.38,59,136,+1.00
162,0,02225,Howard Twitty,43.29,71,164,+28.00
163,0,01690,Bruce Lietzke,43.27,45,104,E
164,0,01226,Fred Couples,43.10,50,116,-3.00
165,0,01499,Mark Hayes,42.50,51,120,+14.00
166,0,01035,Tommy Armour III,42.47,62,146,+9.00
167,0,01783,Mark McCumber,42.36,61,144,-10.00
168,0,02298,Jim Woodward,42.22,38,90,E
169,0,01549,Mike Hulbert,42.18,89,211,+6.00
169,0,02224,Greg Twiggs,42.18,62,147,+21.00
171,0,06122,Greg Hickman,42.11,40,95,+19.00
172,0,01333,Jack Ferenz,41.94,39,93,-26.00
173,0,01219,John Cook,41.67,55,132,-3.00
173,0,02087,Don Shirey Jr.,41.67,60,144,+13.00
175,0,02239,Scott Verplank,41.57,69,166,-5.00
176,0,02095,Larry Silveira,41.44,46,111,+3.00
177,0,02190,Doug Tewell,41.35,43,104,+7.00
178,0,02067,Ted Schulz,41.21,75,182,+14.00
179,0,01935,Calvin Peete,41.00,41,100,+13.00
180,0,06425,Rick Todd,40.78,42,103,+18.00
181,0,02195,Leonard Thompson,40.74,66,162,+4.00
182,0,01068,Andy Bean,40.35,46,114,-6.00
183,0,02245,Grant Waite,40.34,48,119,+13.00
184,0,01023,Jerry Anderson,39.29,33,84,+13.00
185,0,01197,Bobby Clampett,39.08,34,87,+8.00
186,0,01310,Dave Eichelberger,38.96,60,154,+6.00
187,0,06118,Greg Bruckner,38.78,57,147,+9.00
188,0,06132,Sonny Skinner,38.18,42,110,+11.00
189,0,02223,Bob Tway,37.43,67,179,-10.00
190,0,06124,Patrick Burke,37.35,31,83,+1.00
191,0,01307,Joel Edwards,35.61,47,132,+10.00
192,0,06144,John Dowdall,34.52,29,84,+8.00
