RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
39,0,26289,Boo Weekley,26.81,37,138,+3.14
40,0,20433,Mark Hensby,26.76,38,142,+3.58
41,0,23157,Richard Johnson,26.67,40,150,+3.65
42,0,27214,Kevin Streelman,26.44,55,208,+3.49
43,0,24140,Sean O'Hair,26.09,36,138,+3.86
44,0,30750,Tommy Gainey,25.96,27,104,+3.44
45,0,23778,Brad Adamonis,25.90,43,166,+3.23
46,0,28780,Nicholas Thompson,25.73,53,206,+3.15
47,0,24361,Pat Perez,25.61,42,164,+3.52
48,0,23540,Jason Allred,25.44,29,114,+3.24
49,0,25632,Jimmy Walker,25.38,33,130,+3.52
50,0,24490,George McNeill,25.26,48,190,+3.23
51,0,28158,Steve Marino,25.23,55,218,+3.40
52,0,06522,Ernie Els,25.00,18,72,+3.11
52,0,21959,Ted Purdy,25.00,31,124,+3.48
52,0,26679,Kevin Stadler,25.00,39,156,+3.56
55,0,02002,John Riegger,24.63,33,134,+3.03
56,0,10875,Todd Demsey,24.36,38,156,+3.39
57,0,06567,Vijay Singh,24.24,32,132,+3.47
58,0,23621,Rory Sabbatini,24.22,31,128,+3.19
59,0,12782,Tim Herron,24.19,45,186,+3.29
60,0,24357,K.J. Choi,24.14,28,116,+3.39
61,0,21209,Sergio Garcia,24.11,27,112,+3.26
62,0,01553,John Huston,24.04,25,104,+3.60
63,0,10885,Robert Allenby,23.63,43,182,+3.81
64,0,20098,Stuart Appleby,23.53,32,136,+3.50
65,0,21461,Kenneth Ferrie,23.44,30,128,+3.20
66,0,22371,Aaron Baddeley,22.95,28,122,+3.93
67,0,26500,Alejandro Cañizares,22.73,20,88,+3.75
68,0,24781,Hunter Mahan,22.67,34,150,+3.41
69,0,26631,Cody Freeman,22.58,28,124,+3.43
70,0,20574,Mathew Goggin,22.41,39,174,+3.56
71,0,06595,Kevin Sutherland,22.34,42,188,+3.45
72,0,21805,Harrison Frazar,22.31,29,130,+3.31
73,0,23623,Bo Van Pelt,22.16,43,194,+3.44
74,0,01707,Steve Lowery,22.14,31,140,+3.23
75,0,23125,Brad Elder,22.13,27,122,+3.56
76,0,22046,Geoff Ogilvy,22.00,22,100,+3.73
77,0,26695,Michael Letzig,21.88,35,160,+3.31
78,0,20848,Ángel Cabrera,21.79,17,78,+3.65
79,0,20472,Alex Cejka,21.64,29,134,+3.38
80,0,12510,Chad Campbell,21.59,38,176,+3.39
81,0,09011,David Duval,21.28,20,94,+3.45
82,0,12309,Bob Sowards,20.91,23,110,+3.35
83,0,23325,Vaughn Taylor,20.71,41,198,+3.34
84,0,24663,Y.E. Yang,20.69,36,174,+3.22
85,0,20105,Jeff Gove,20.65,19,92,+3.63
85,0,21949,Joe Ogilvie,20.65,38,184,+3.42
87,0,27561,Nick Flanagan,20.59,35,170,+3.03
88,0,26668,Marc Turnesa,20.48,34,166,+3.56
89,0,20645,John Senden,20.35,35,172,+3.17
90,0,22621,Ben Curtis,20.31,26,128,+3.31
90,0,22582,Kyle Thompson,20.31,26,128,+3.46
92,0,20498,Briny Baird,20.30,41,202,+2.78
93,0,23353,J.J. Henry,20.28,43,212,+3.12
94,0,26951,Johnson Wagner,20.27,30,148,+3.17
95,0,23614,Rich Beem,20.24,34,168,+3.32
95,0,06621,Joe Durant,20.24,34,168,+2.32
95,0,23788,D.J. Trahan,20.24,34,168,+3.24
98,0,23048,Eric Axley,20.00,42,210,+3.43
98,0,12660,Jesper Parnevik,20.00,32,160,+2.91
100,0,20160,Charlie Wi,19.89,37,186,+3.16
101,0,23797,Brett Rumford,19.85,27,136,+3.26
102,0,01035,Tommy Armour III,19.72,28,142,+2.89
103,0,22913,John Rollins,19.64,33,168,+3.06
104,0,20572,Rod Pampling,19.44,28,144,+3.39
105,0,26596,Ryan Moore,19.29,27,140,+3.37
106,0,19803,Ryan Armour,19.28,32,166,+3.06
107,0,20663,Brenden Pappas,19.17,23,120,+3.48
108,0,27613,David Lutterus,19.05,20,105,+3.20
109,0,20634,Peter Lonard,18.90,31,164,+2.97
110,0,23718,Nathan Green,18.42,35,190,+3.40
111,0,24925,Jonathan Byrd,18.35,29,158,+3.14
112,0,20104,Ken Duke,18.30,41,224,+3.32
113,0,01388,Robert Gamez,18.18,28,154,+3.18
114,0,25345,Carl Pettersson,18.14,37,204,+3.38
115,0,23541,Ben Crane,18.13,29,160,+3.34
116,0,08537,J.P. Hayes,17.91,24,134,+3.29
117,0,27649,Brandt Snedeker,17.86,25,140,+3.04
117,0,02206,David Toms,17.86,20,112,+3.15
119,0,27963,Chris Stroud,17.81,26,146,+3.19
120,0,07749,Brett Quigley,17.57,26,148,+3.42
121,0,06090,Jim McGovern,17.39,24,138,+2.96
121,0,02239,Scott Verplank,17.39,24,138,+3.42
123,0,01161,Mark Calcavecchia,17.24,20,116,+2.75
124,0,12823,Carlos Franco,17.16,23,134,+3.00
125,0,01766,Billy Mayfair,16.67,33,198,+2.85
125,0,01948,Tim Petrovic,16.67,29,174,+2.28
127,0,24449,Parker McLachlin,16.46,27,164,+2.96
128,0,21878,Mark Wilson,16.36,35,214,+2.86
129,0,10423,Mike Weir,16.20,23,142,+3.96
130,0,24912,Will MacKenzie,16.13,20,124,+3.05
131,0,06034,Marco Dawson,16.07,18,112,+3.44
132,0,22548,Patrick Sheehan,15.63,35,224,+3.46
133,0,06197,Michael Allen,15.29,26,170,+3.27
134,0,01724,Jeff Maggert,15.12,26,172,+2.88
134,0,20127,Chris Riley,15.12,13,86,+3.62
136,0,10649,Tom Scherrer,15.00,15,100,+2.87
137,0,08845,Scott Sterling,14.81,24,162,+2.79
138,0,10585,Scott McCarron,14.75,18,122,+2.50
139,0,06004,Stephen Ames,14.71,20,136,+3.00
139,0,21731,Freddie Jacobson,14.71,20,136,+2.85
141,0,21350,Ryuji Imada,14.58,21,144,+3.43
142,0,12652,Cameron Beckman,14.56,23,158,+2.74
143,0,02223,Bob Tway,14.52,18,124,+3.44
144,0,11032,Frank Lickliter II,14.49,31,214,+2.77
145,0,25720,Chad Collins,14.39,19,132,+3.58
146,0,27060,John Mallinger,14.37,25,174,+3.32
147,0,20157,Retief Goosen,14.29,12,84,+3.00
148,0,01024,Billy Andrade,14.18,19,134,+2.89
149,0,07457,Steve Flesch,14.12,24,170,+2.79
150,0,01473,Todd Hamilton,14.10,22,156,+3.41
151,0,25396,Kevin Na,13.92,27,194,+3.04
152,0,22806,Doug LaBelle II,13.89,15,108,+2.87
152,0,24138,Ian Poulter,13.89,10,72,+3.50
152,0,22293,Heath Slocum,13.89,25,180,+3.16
155,0,23108,Matt Kuchar,13.82,21,152,+2.95
156,0,06527,Steve Stricker,13.79,16,116,+3.06
157,0,24227,Justin Bolli,13.75,22,160,+2.23
158,0,10425,Jay Williamson,13.69,23,168,+2.35
159,0,01320,Bob Estes,13.64,24,176,+2.88
160,0,10860,Justin Leonard,13.29,21,158,+2.86
161,0,10733,Kent Jones,12.90,16,124,+2.25
162,0,08385,Omar Uresti,12.86,18,140,+2.39
163,0,26476,Chez Reavie,12.77,24,188,+2.13
164,0,25190,Jeff Quinney,12.66,20,158,+3.15
165,0,26420,Richard Johnson,12.50,13,104,+2.00
166,0,07867,Woody Austin,12.37,23,186,+2.57
167,0,23135,Tim Clark,12.34,19,154,+2.79
168,0,01941,Tom Pernice Jr.,12.25,25,204,+2.60
169,0,12680,Shigeki Maruyama,12.22,11,90,+2.82
170,0,12602,Dean Wilson,12.12,24,198,+3.00
171,0,08931,Glen Day,12.07,14,116,+3.64
172,0,01142,Bart Bryant,11.97,17,142,+2.41
173,0,12705,Cliff Kresge,11.54,18,156,+2.61
174,0,08075,Jerry Kelly,11.18,17,152,+2.94
175,0,20443,Jin Park,11.04,17,154,+2.35
176,0,10809,Jim Furyk,10.90,17,156,+3.18
177,0,21753,Brian Davis,10.65,23,216,+2.52
178,0,19913,Ron Whittaker,10.42,10,96,+1.70
179,0,01797,Rocco Mediate,10.00,15,150,+2.53
180,0,10505,Shane Bertsch,9.90,19,192,+3.11
181,0,12826,Paul Claxton,9.65,11,114,+3.73
182,0,06251,Chris DiMarco,9.64,16,166,+2.25
183,0,19846,Brian Gay,9.44,17,180,+3.12
184,0,06012,Greg Kraft,9.43,10,106,+2.20
185,0,06575,Dudley Hart,9.29,13,140,+1.69
186,0,01577,Lee Janzen,9.26,15,162,+2.13
187,0,24024,Zach Johnson,9.03,13,144,+1.77
188,0,01313,Steve Elkington,8.75,14,160,+2.43
189,0,25349,Tim Wilkinson,8.62,15,174,+2.80
190,0,06643,Paul Goydos,8.33,12,144,+2.08
191,0,20382,Stephen Leaney,8.16,8,98,+1.88
192,0,22348,Nick O'Hern,7.64,11,144,+2.18
193,0,07547,Craig Kanada,7.63,9,118,+2.56
194,0,01139,Olin Browne,7.33,11,150,+1.73
195,0,01677,Tom Lehman,7.32,6,82,+0.50
196,0,20623,Gavin Coles,4.35,4,92,+0.25
197,0,01928,Corey Pavin,4.10,5,122,+1.00
