RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,27141,J.B. Holmes,69.75,2255625,323378
2,0,30925,Dustin Johnson,69.15,2565405,370989
3,0,24358,Robert Garrigus,68.51,2691685,392870
4,0,27095,Nick Watney,68.34,2619962,383379
5,0,21633,Steve Allan,67.97,1502375,221019
6,0,25804,Bubba Watson,67.95,2552162,375573
7,0,06567,Vijay Singh,67.91,2070386,304894
8,0,21805,Harrison Frazar,67.87,1921666,283147
9,0,01226,Fred Couples,67.62,1561166,230886
10,0,30750,Tommy Gainey,67.59,1444406,213688
11,0,12716,Charley Hoffman,67.56,2724965,403326
12,0,20850,Daniel Chopra,67.54,2123962,314497
13,0,20848,Ángel Cabrera,67.52,1247564,184775
14,0,23497,Tag Ridings,67.34,2512893,373139
14,0,23349,Charles Warren,67.34,2265524,336454
16,0,25562,Andres Romero,67.33,1574180,233812
17,0,29718,Anthony Kim,67.29,2112412,313948
18,0,23157,Richard Johnson,67.26,2120513,315258
18,0,24502,Adam Scott,67.26,1111729,165284
20,0,01553,John Huston,67.22,1473895,219257
21,0,28089,Jason Day,67.18,2373473,353295
22,0,28475,Jeff Overton,67.14,2803621,417549
23,0,23540,Jason Allred,67.10,1557132,232071
24,0,01810,Phil Mickelson,67.07,1865273,278124
25,0,25594,Travis Perkins,66.96,1234043,184301
26,0,26679,Kevin Stadler,66.87,2227521,333125
27,0,21961,Charles Howell III,66.86,2632726,393742
28,0,27214,Kevin Streelman,66.85,3029291,453157
29,0,20433,Mark Hensby,66.77,1942425,290917
30,0,24924,Bill Haas,66.73,2783472,417143
31,0,27936,Martin Laird,66.71,2637606,395358
32,0,01706,Davis Love III,66.68,2010081,301430
32,0,21949,Joe Ogilvie,66.68,2668926,400265
32,0,28780,Nicholas Thompson,66.68,2960222,443929
35,0,23621,Rory Sabbatini,66.60,1985071,298043
36,0,26289,Boo Weekley,66.55,2001881,300800
37,0,25900,Lucas Glover,66.45,2602662,391675
37,0,01945,Kenny Perry,66.45,2880107,433410
39,0,20378,Mathias Grönberg,66.44,2401173,361381
39,0,20663,Brenden Pappas,66.44,1718402,258634
41,0,20229,Stewart Cink,66.43,1940844,292152
41,0,24140,Sean O'Hair,66.43,2159339,325072
43,0,28158,Steve Marino,66.36,3236063,487622
43,0,02002,John Riegger,66.36,1953090,294310
45,0,21959,Ted Purdy,66.33,1796172,270813
46,0,27120,Troy Matteson,66.32,2693985,406187
47,0,23788,D.J. Trahan,66.28,2411652,363837
48,0,23320,Ryan Palmer,66.22,1841274,278064
49,0,24361,Pat Perez,66.20,2431990,367393
50,0,01707,Steve Lowery,66.17,2063670,311861
51,0,23409,James Driscoll,66.15,2262870,342066
51,0,06573,Brandt Jobe,66.15,1433643,216713
53,0,12309,Bob Sowards,66.14,1589969,240383
54,0,12782,Tim Herron,66.13,2711030,409965
55,0,26300,Matt Jones,66.11,2545946,385118
56,0,25842,Jon Mills,66.08,2361979,357466
57,0,27561,Nick Flanagan,66.07,2400231,363290
58,0,23778,Brad Adamonis,66.06,2324235,351861
59,0,24490,George McNeill,66.05,2757814,417515
60,0,23623,Bo Van Pelt,66.04,2845457,430895
61,0,27933,John Merrick,66.03,2366248,358378
62,0,26695,Michael Letzig,65.94,2270641,344333
63,0,20574,Mathew Goggin,65.93,2490356,377737
64,0,22892,Jason Gore,65.90,2549093,386798
65,0,22582,Kyle Thompson,65.77,1719233,261404
66,0,20766,Padraig Harrington,65.75,1000191,152128
67,0,10875,Todd Demsey,65.72,2157531,328307
68,0,22046,Geoff Ogilvy,65.67,1490569,226974
69,0,01724,Jeff Maggert,65.63,2397670,365321
69,0,27963,Chris Stroud,65.63,1962267,298994
71,0,22913,John Rollins,65.59,2365410,360656
72,0,07867,Woody Austin,65.58,2666612,406618
73,0,22371,Aaron Baddeley,65.52,1828957,279132
73,0,21209,Sergio Garcia,65.52,1782385,272023
75,0,23614,Rich Beem,65.51,2371041,361947
76,0,20572,Rod Pampling,65.47,2052127,313463
76,0,06595,Kevin Sutherland,65.47,2714047,414561
78,0,21461,Kenneth Ferrie,65.46,1767413,270004
78,0,24781,Hunter Mahan,65.46,2231473,340876
80,0,01035,Tommy Armour III,65.45,2030511,310249
81,0,19803,Ryan Armour,65.41,2268539,346815
81,0,27770,Camilo Villegas,65.41,1970368,301226
83,0,23353,J.J. Henry,65.40,3021316,461962
84,0,20098,Stuart Appleby,65.38,2072762,317038
84,0,01161,Mark Calcavecchia,65.38,1642206,251171
86,0,02206,David Toms,65.36,1727610,264307
87,0,25364,Paul Casey,65.34,1085063,166076
87,0,26631,Cody Freeman,65.34,1661759,254306
89,0,01313,Steve Elkington,65.33,2179346,333586
90,0,10423,Mike Weir,65.29,2014517,308538
91,0,11032,Frank Lickliter II,65.26,3026534,463800
91,0,24449,Parker McLachlin,65.26,2361491,361855
91,0,23797,Brett Rumford,65.26,1823500,279424
94,0,06522,Ernie Els,65.24,1120321,171732
94,0,25632,Jimmy Walker,65.24,1882479,288557
96,0,06621,Joe Durant,65.20,2378810,364840
96,0,20160,Charlie Wi,65.20,2686452,412007
98,0,23125,Brad Elder,65.19,1629466,249947
98,0,24912,Will MacKenzie,65.19,1700134,260790
98,0,26596,Ryan Moore,65.19,1878702,288180
98,0,23325,Vaughn Taylor,65.19,2888822,443109
102,0,24925,Jonathan Byrd,65.14,2302927,353548
103,0,20634,Peter Lonard,65.13,2423825,372150
104,0,24663,Y.E. Yang,65.08,2405360,369592
105,0,27613,David Lutterus,65.03,1502685,231079
105,0,10649,Tom Scherrer,65.03,1287300,197970
107,0,21878,Mark Wilson,65.01,3159947,486036
