RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
53,0,01945,Kenny Perry,10.94,21,192,-0.48
54,0,10875,Todd Demsey,10.90,17,156,-0.41
55,0,23353,J.J. Henry,10.85,23,212,-0.26
56,0,12782,Tim Herron,10.75,20,186,+0.05
57,0,26695,Michael Letzig,10.63,17,160,-0.18
58,0,27561,Nick Flanagan,10.59,18,170,-0.33
59,0,20378,Mathias Grönberg,10.24,17,166,-0.24
60,0,22913,John Rollins,10.12,17,168,-0.41
60,0,23788,D.J. Trahan,10.12,17,168,-0.59
62,0,06595,Kevin Sutherland,10.11,19,188,-0.53
63,0,02002,John Riegger,9.70,13,134,E
64,0,01810,Phil Mickelson,9.68,12,124,-0.42
65,0,01553,John Huston,9.62,10,104,-0.50
66,0,27120,Troy Matteson,9.57,18,188,-0.22
67,0,23320,Ryan Palmer,9.52,12,126,-0.33
68,0,24449,Parker McLachlin,9.15,15,164,-0.40
69,0,12823,Carlos Franco,8.96,12,134,-0.75
70,0,20098,Stuart Appleby,8.82,12,136,-0.50
71,0,26300,Matt Jones,8.79,16,182,-0.44
72,0,23541,Ben Crane,8.75,14,160,-0.43
73,0,21949,Joe Ogilvie,8.70,16,184,-0.44
74,0,08845,Scott Sterling,8.64,14,162,-0.57
75,0,23048,Eric Axley,8.57,18,210,-0.17
76,0,09011,David Duval,8.51,8,94,-0.63
77,0,20157,Retief Goosen,8.33,7,84,-0.43
78,0,12309,Bob Sowards,8.18,9,110,-0.56
79,0,26289,Boo Weekley,7.97,11,138,-0.45
80,0,12510,Chad Campbell,7.95,14,176,-0.43
81,0,20433,Mark Hensby,7.75,11,142,-0.18
82,0,01473,Todd Hamilton,7.69,12,156,-0.42
82,0,26420,Richard Johnson,7.69,8,104,-0.38
84,0,24663,Y.E. Yang,7.47,13,174,-0.38
85,0,06004,Stephen Ames,7.35,10,136,-0.80
86,0,10733,Kent Jones,7.26,9,124,-0.67
87,0,24140,Sean O'Hair,7.25,10,138,-0.20
88,0,06197,Michael Allen,7.06,12,170,-0.50
89,0,26679,Kevin Stadler,7.05,11,156,-0.45
90,0,01035,Tommy Armour III,7.04,10,142,-0.40
90,0,10423,Mike Weir,7.04,10,142,-0.60
92,0,27770,Camilo Villegas,7.03,9,128,-0.22
93,0,22046,Geoff Ogilvy,7.00,7,100,-0.71
94,0,01724,Jeff Maggert,6.98,12,172,-0.33
95,0,20572,Rod Pampling,6.94,10,144,-0.20
95,0,24138,Ian Poulter,6.94,5,72,E
97,0,01161,Mark Calcavecchia,6.90,8,116,E
97,0,24357,K.J. Choi,6.90,8,116,-0.25
97,0,06527,Steve Stricker,6.90,8,116,-0.38
97,0,25349,Tim Wilkinson,6.90,12,174,E
101,0,12660,Jesper Parnevik,6.88,11,160,-0.36
102,0,26500,Alejandro Cañizares,6.82,6,88,-0.33
103,0,23325,Vaughn Taylor,6.57,13,198,-0.15
104,0,22371,Aaron Baddeley,6.56,8,122,+0.13
104,0,23125,Brad Elder,6.56,8,122,-0.38
104,0,10585,Scott McCarron,6.56,8,122,-0.25
107,0,23614,Rich Beem,6.55,11,168,E
107,0,06621,Joe Durant,6.55,11,168,-0.36
107,0,10425,Jay Williamson,6.55,11,168,-0.36
110,0,22806,Doug LaBelle II,6.48,7,108,-0.14
111,0,24912,Will MacKenzie,6.45,8,124,-0.38
111,0,20160,Charlie Wi,6.45,12,186,-0.50
113,0,01313,Steve Elkington,6.25,10,160,-0.50
114,0,27963,Chris Stroud,6.16,9,146,-0.67
115,0,01677,Tom Lehman,6.10,5,82,E
116,0,11032,Frank Lickliter II,6.07,13,214,-0.31
116,0,21878,Mark Wilson,6.07,13,214,-0.31
118,0,10885,Robert Allenby,6.04,11,182,-0.18
119,0,23778,Brad Adamonis,6.02,10,166,-0.40
120,0,01388,Robert Gamez,5.84,9,154,-0.22
121,0,23718,Nathan Green,5.79,11,190,-0.36
122,0,27613,David Lutterus,5.71,6,105,-0.83
123,0,26631,Cody Freeman,5.65,7,124,-0.14
124,0,24227,Justin Bolli,5.63,9,160,E
125,0,06522,Ernie Els,5.56,4,72,E
125,0,22378,Trevor Immelman,5.56,6,108,-0.17
125,0,01577,Lee Janzen,5.56,9,162,-0.44
128,0,22582,Kyle Thompson,5.47,7,128,-0.43
129,0,07749,Brett Quigley,5.41,8,148,+0.13
130,0,01024,Billy Andrade,5.22,7,134,-0.71
130,0,08537,J.P. Hayes,5.22,7,134,-0.14
132,0,01320,Bob Estes,5.11,9,176,-0.44
133,0,12652,Cameron Beckman,5.06,8,158,-0.63
134,0,20104,Ken Duke,4.91,11,224,-0.18
135,0,07867,Woody Austin,4.84,9,186,-0.67
136,0,19803,Ryan Armour,4.82,8,166,-0.38
137,0,07457,Steve Flesch,4.71,8,170,-0.25
138,0,20645,John Senden,4.65,8,172,+0.13
139,0,20498,Briny Baird,4.46,9,202,-0.44
139,0,06034,Marco Dawson,4.46,5,112,-0.60
139,0,02206,David Toms,4.46,5,112,-1.00
142,0,24925,Jonathan Byrd,4.43,7,158,-0.29
142,0,10860,Justin Leonard,4.43,7,158,-0.43
144,0,21731,Freddie Jacobson,4.41,6,136,+0.17
144,0,25345,Carl Pettersson,4.41,9,204,-0.33
146,0,26476,Chez Reavie,4.26,8,188,-0.25
147,0,21350,Ryuji Imada,4.17,6,144,-0.17
147,0,19913,Ron Whittaker,4.17,4,96,-0.50
149,0,25396,Kevin Na,4.12,8,194,-0.38
150,0,22548,Patrick Sheehan,4.02,9,224,-0.33
151,0,23135,Tim Clark,3.90,6,154,-0.17
152,0,10505,Shane Bertsch,3.65,7,192,-0.57
153,0,27649,Brandt Snedeker,3.57,5,140,+0.20
154,0,20127,Chris Riley,3.49,3,86,E
155,0,01948,Tim Petrovic,3.45,6,174,-0.33
156,0,20105,Jeff Gove,3.26,3,92,-0.33
157,0,21753,Brian Davis,3.24,7,216,-0.43
158,0,22621,Ben Curtis,3.13,4,128,-0.25
158,0,21461,Kenneth Ferrie,3.13,4,128,-0.50
160,0,01941,Tom Pernice Jr.,2.94,6,204,-0.17
160,0,23797,Brett Rumford,2.94,4,136,-0.75
162,0,22348,Nick O'Hern,2.78,4,144,-0.25
162,0,22293,Heath Slocum,2.78,5,180,-0.40
164,0,08075,Jerry Kelly,2.63,4,152,E
165,0,10809,Jim Furyk,2.56,4,156,E
165,0,12705,Cliff Kresge,2.56,4,156,E
167,0,07547,Craig Kanada,2.54,3,118,-1.33
168,0,20634,Peter Lonard,2.44,4,164,-0.50
169,0,26668,Marc Turnesa,2.41,4,166,+0.25
170,0,27060,John Mallinger,2.30,4,174,-0.25
171,0,20472,Alex Cejka,2.24,3,134,-0.33
172,0,06090,Jim McGovern,2.17,3,138,-0.33
173,0,06575,Dudley Hart,2.14,3,140,-0.33
174,0,24024,Zach Johnson,2.08,3,144,-0.67
175,0,26951,Johnson Wagner,2.03,3,148,-1.00
176,0,01766,Billy Mayfair,2.02,4,198,E
177,0,01797,Rocco Mediate,2.00,3,150,-0.33
178,0,12826,Paul Claxton,1.75,2,114,E
179,0,12602,Dean Wilson,1.52,3,198,-0.33
180,0,08385,Omar Uresti,1.43,2,140,+0.50
181,0,01142,Bart Bryant,1.41,2,142,E
182,0,06643,Paul Goydos,1.39,2,144,-0.50
183,0,20443,Jin Park,1.30,2,154,-0.50
184,0,25190,Jeff Quinney,1.27,2,158,+0.50
185,0,12680,Shigeki Maruyama,1.11,1,90,E
186,0,06012,Greg Kraft,.94,1,106,-1.00
187,0,08931,Glen Day,.86,1,116,-1.00
188,0,25720,Chad Collins,.76,1,132,E
189,0,01139,Olin Browne,.67,1,150,E
190,0,23108,Matt Kuchar,.66,1,152,E
191,0,06251,Chris DiMarco,.60,1,166,-1.00
192,0,20623,Gavin Coles,.00,0,92,E
192,0,19846,Brian Gay,.00,0,180,E
192,0,20382,Stephen Leaney,.00,0,98,E
192,0,01928,Corey Pavin,.00,0,122,E
192,0,02223,Bob Tway,.00,0,124,E
192,0,02239,Scott Verplank,.00,0,138,E
