RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
76,128,02146,Payne Stewart,68.45,679,992
77,128,06016,Brad Lardon,68.41,589,861
78,129,01154,Bill Buttner,68.33,751,1099
79,129,01975,Tom Purtzer,68.32,841,1231
80,130,01060,Dave Barr,68.27,822,1204
81,130,01307,Joel Edwards,68.25,817,1197
81,130,01320,Bob Estes,68.25,950,1392
83,130,01926,Steve Pate,68.24,913,1338
84,130,01458,Jerry Haas,68.23,930,1363
85,130,02104,Jeff Sluman,68.18,1037,1521
86,130,01706,Davis Love III,68.14,943,1384
86,130,02007,Larry Rinker,68.14,770,1130
88,130,02292,Bob Wolcott,68.13,1131,1660
89,131,01388,Robert Gamez,68.09,751,1103
90,132,01639,Kenny Knox,67.97,1099,1617
91,132,01569,Peter Jacobsen,67.86,680,1002
92,156,01331,Rick Fehr,67.83,778,1147
93,156,01577,Lee Janzen,67.81,1028,1516
94,156,01201,Lennie Clements,67.73,487,719
95,156,01024,Billy Andrade,67.61,933,1380
96,156,01549,Mike Hulbert,67.60,1037,1534
97,156,01469,Dan Halldorson,67.58,813,1203
98,157,06284,Jim Hallet,67.51,1010,1496
99,157,01042,Paul Azinger,67.42,716,1062
100,157,01444,Ken Green,67.39,874,1297
101,157,02195,Leonard Thompson,67.35,751,1115
102,157,06140,Sean Murphy,67.33,639,949
103,158,01200,Keith Clearwater,67.19,977,1454
104,160,01112,Charlie Bowles,67.11,700,1043
105,160,02241,Bobby Wadkins,67.08,968,1443
106,160,02311,Kim Young,67.07,493,735
107,162,01414,Bob Gilder,66.97,730,1090
108,162,06118,Greg Bruckner,66.96,924,1380
109,162,02101,Joey Sindelar,66.95,877,1310
110,162,01550,Ed Humenik,66.72,856,1283
111,162,01323,Brad Fabel,66.69,865,1297
112,162,01468,Gary Hallberg,66.64,797,1196
113,162,02196,Robert Thompson,66.63,567,851
114,162,01098,Jay Don Blake,66.60,931,1398
115,163,02049,Gene Sauers,66.47,771,1160
116,164,01040,Emlyn Aubrey,66.30,968,1460
117,165,01599,Steve Jones,66.19,842,1272
118,171,01185,Brandel Chamblee,66.06,763,1155
119,174,01226,Fred Couples,65.88,753,1143
120,177,02303,Robert Wrenn,65.67,815,1241
121,178,02246,Duffy Waldorf,65.42,878,1342
122,178,01288,Ed Dougherty,65.35,1039,1590
123,178,01475,Donnie Hammond,65.33,686,1050
124,178,06575,Dudley Hart,65.31,864,1323
125,178,02033,Dave Rummells,65.28,929,1423
126,179,01355,Raymond Floyd,65.04,545,838
127,181,01284,Mike Donald,64.95,932,1435
128,182,01943,Chris Perry,64.85,930,1434
129,182,01151,Clark Burroughs,64.84,485,748
130,183,01553,John Huston,64.78,879,1357
131,183,02054,Ken Schall,64.72,710,1097
132,215,02167,Mike Sullivan,64.08,785,1225
133,215,01078,Jim Benepe,64.07,667,1041
134,215,02185,Lance Ten Broeck,64.03,445,695
135,215,01143,Brad Bryant,63.99,677,1058
136,215,01261,Jay Delsing,63.78,824,1292
137,215,01499,Mark Hayes,63.75,524,822
138,215,01958,Dan Pohl,63.69,600,942
139,217,02095,Larry Silveira,63.46,700,1103
140,222,06579,Craig Rudolph,63.24,590,933
141,222,01035,Tommy Armour III,63.18,774,1225
142,223,01093,Ronnie Black,63.09,670,1062
143,223,01197,Bobby Clampett,62.99,713,1132
144,223,01876,Greg Norman,62.97,551,875
145,224,01736,Roger Maltbie,62.95,581,923
146,224,06577,John Wilson,62.94,744,1182
147,225,01303,Bob Eastwood,62.88,654,1040
148,225,01161,Mark Calcavecchia,62.79,685,1091
149,225,01039,Perry Arthur,62.67,601,959
150,225,02298,Jim Woodward,62.65,708,1130
151,225,02135,Mike Standly,62.62,769,1228
152,225,01068,Andy Bean,62.55,638,1020
153,228,02257,Brian Watts,62.47,689,1103
154,228,01235,Ben Crenshaw,62.46,524,839
155,229,01662,Greg Ladehoff,62.31,625,1003
156,229,02201,Jim Thorpe,62.30,704,1130
157,229,01715,Mark Lye,62.24,788,1266
158,230,06090,Jim McGovern,62.19,847,1362
159,230,02090,Tom Sieckmann,62.15,739,1189
160,230,02023,Clarence Rose,62.05,448,722
161,230,01984,Sam Randolph,61.96,593,957
162,231,01607,Brian Kamm,61.71,635,1029
163,237,01329,Brad Faxon,60.87,829,1362
164,266,06573,Brandt Jobe,60.69,531,875
165,267,01846,Jodie Mudd,60.55,508,839
166,269,01361,Dan Forsman,60.36,743,1231
167,270,06332,Neal Lancaster,59.99,919,1532
168,273,01755,Dick Mast,59.73,565,946
169,273,06197,Michael Allen,59.72,716,1199
170,276,06072,Greg Whisman,59.42,694,1168
171,276,01096,Phil Blackmar,59.39,677,1140
172,276,02131,Mike Springer,59.30,746,1258
173,276,06010,Brad Bell,59.29,466,786
174,277,01282,Trevor Dodds,59.07,710,1202
175,277,01878,Andy North,58.97,437,741
176,278,06150,Carl Cooper,58.66,579,987
177,279,06034,Marco Dawson,58.47,666,1139
178,279,01006,John Adams,58.37,746,1278
179,280,02255,Denis Watson,58.13,461,793
180,318,02294,Willie Wood,57.09,612,1072
181,318,02041,Bill Sander,56.98,461,809
182,318,06581,David Sutherland,56.93,604,1061
183,318,01790,Pat McGowan,56.92,506,889
184,322,06006,JC Anderson,56.21,480,854
185,322,01156,Curt Byrum,56.17,760,1353
186,331,01249,John Daly,54.68,801,1465
187,333,01191,Barry Cheesman,54.07,511,945
188,376,02224,Greg Twiggs,53.12,613,1154
189,458,02239,Scott Verplank,42.10,317,753
