RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,13276913
2,0,10809,Jim Furyk,7960249
3,0,01810,Phil Mickelson,4387335
4,0,12510,Chad Campbell,3721720
5,0,25900,Lucas Glover,3619104
6,0,01706,Davis Love III,3403589
7,0,02206,David Toms,3351987
8,0,01941,Tom Pernice Jr.,3310486
9,0,23322,Brett Wetterich,3218880
10,0,20229,Stewart Cink,3104957
11,0,23325,Vaughn Taylor,2947290
12,0,06621,Joe Durant,2896102
13,0,01142,Bart Bryant,2876047
14,0,12602,Dean Wilson,2843700
15,0,24024,Zach Johnson,2698672
16,0,23353,J.J. Henry,2672438
17,0,06251,Chris DiMarco,2639761
18,0,24507,Jason Bohn,2637004
19,0,07749,Brett Quigley,2626489
20,0,12782,Tim Herron,2613661
21,0,23541,Ben Crane,2589740
22,0,01139,Olin Browne,2470189
23,0,20628,Arron Oberholser,2467772
24,0,22621,Ben Curtis,2456654
25,0,02239,Scott Verplank,2336919
26,0,08075,Jerry Kelly,2307180
27,0,21961,Charles Howell III,2228082
28,0,01161,Mark Calcavecchia,1993617
29,0,23623,Bo Van Pelt,1939342
30,0,01677,Tom Lehman,1927129
31,0,22293,Heath Slocum,1915386
32,0,24140,Sean O'Hair,1886857
33,0,01381,Fred Funk,1858359
34,0,06527,Steve Stricker,1843311
35,0,11032,Frank Lickliter II,1816008
36,0,26596,Ryan Moore,1787388
37,0,27120,Troy Matteson,1778597
38,0,06515,Shaun Micheel,1766911
39,0,21959,Ted Purdy,1726973
40,0,23320,Ryan Palmer,1725960
41,0,22913,John Rollins,1693426
42,0,24925,Jonathan Byrd,1686870
43,0,01766,Billy Mayfair,1682838
44,0,01707,Steve Lowery,1682830
45,0,07867,Woody Austin,1678924
46,0,01724,Jeff Maggert,1619062
47,0,06573,Brandt Jobe,1581330
48,0,22892,Jason Gore,1567865
49,0,21805,Harrison Frazar,1550174
50,0,27095,Nick Watney,1520886
51,0,07457,Steve Flesch,1510345
52,0,27141,J.B. Holmes,1487604
53,0,01320,Bob Estes,1476575
54,0,01928,Corey Pavin,1471124
55,0,01329,Brad Faxon,1387806
56,0,02104,Jeff Sluman,1361344
57,0,11123,Chris Couch,1356731
58,0,02101,Joey Sindelar,1349252
59,0,01945,Kenny Perry,1343248
60,0,23349,Charles Warren,1317681
61,0,23048,Eric Axley,1274580
62,0,07013,Wes Short Jr.,1267194
