RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,4814000
2,0,10809,Jim Furyk,2520400
3,0,24502,Adam Scott,2266674
4,0,06621,Joe Durant,2033279
5,0,12602,Dean Wilson,1599256
6,0,27120,Troy Matteson,1567634
7,0,24357,K.J. Choi,1490864
8,0,01706,Davis Love III,1471125
9,0,20229,Stewart Cink,1410285
10,0,06567,Vijay Singh,1167847
11,0,23048,Eric Axley,1156867
12,0,07749,Brett Quigley,1089183
13,0,06515,Shaun Micheel,1083763
14,0,22621,Ben Curtis,1060554
15,0,11032,Frank Lickliter II,1055220
16,0,22405,Justin Rose,1019053
17,0,23983,Luke Donald,988767
18,0,06522,Ernie Els,937850
19,0,25900,Lucas Glover,898458
20,0,23322,Brett Wetterich,874522
21,0,24138,Ian Poulter,870000
22,0,07457,Steve Flesch,813696
23,0,22378,Trevor Immelman,813443
24,0,21961,Charles Howell III,761700
25,0,20850,Daniel Chopra,736813
26,0,01142,Bart Bryant,714493
27,0,06527,Steve Stricker,709980
28,0,24912,Will MacKenzie,695480
29,0,24507,Jason Bohn,682499
30,0,06643,Paul Goydos,674750
31,0,23353,J.J. Henry,652157
32,0,01677,Tom Lehman,650873
33,0,24925,Jonathan Byrd,649282
34,0,01941,Tom Pernice Jr.,618640
35,0,26596,Ryan Moore,618460
36,0,23788,D.J. Trahan,611996
37,0,20098,Stuart Appleby,567247
38,0,24140,Sean O'Hair,566103
39,0,20572,Rod Pampling,562450
40,0,23541,Ben Crane,527344
41,0,21209,Sergio Garcia,520000
42,0,02206,David Toms,510643
43,0,10885,Robert Allenby,509895
44,0,20628,Arron Oberholser,509800
45,0,27095,Nick Watney,507913
46,0,20157,Retief Goosen,500075
47,0,21959,Ted Purdy,469817
48,0,10733,Kent Jones,457268
49,0,21805,Harrison Frazar,451447
50,0,23621,Rory Sabbatini,450166
51,0,25804,Bubba Watson,443313
52,0,12660,Jesper Parnevik,439293
53,0,07223,Brian Bateman,439067
54,0,21949,Joe Ogilvie,433505
55,0,21470,Daisuke Maruyama,431638
56,0,01320,Bob Estes,417418
57,0,01577,Lee Janzen,397977
58,0,12510,Chad Campbell,386560
59,0,10423,Mike Weir,381202
60,0,08123,Jeff Brehaut,376555
61,0,12716,Charley Hoffman,371515
62,0,24024,Zach Johnson,363159
63,0,06595,Kevin Sutherland,358299
64,0,23718,Nathan Green,356916
65,0,01707,Steve Lowery,354575
66,0,06034,Marco Dawson,353775
67,0,22046,Geoff Ogilvy,341600
68,0,29718,Anthony Kim,338067
69,0,26420,Richard Johnson,325630
70,0,01139,Olin Browne,324204
71,0,22371,Aaron Baddeley,323715
72,0,20691,Greg Owen,319933
73,0,24781,Hunter Mahan,319448
74,0,20498,Briny Baird,317692
75,0,06251,Chris DiMarco,312799
76,0,22293,Heath Slocum,311973
77,0,24924,Bill Haas,304134
78,0,23320,Ryan Palmer,295458
79,0,01381,Fred Funk,292782
80,0,10565,Ian Leggatt,288037
81,0,23349,Charles Warren,286917
82,0,24358,Robert Garrigus,281423
83,0,25345,Carl Pettersson,275500
84,0,01161,Mark Calcavecchia,270990
85,0,23623,Bo Van Pelt,268705
86,0,21350,Ryuji Imada,259965
87,0,23135,Tim Clark,259443
88,0,20127,Chris Riley,257478
89,0,01948,Tim Petrovic,249017
90,0,19881,Robert Damron,248232
91,0,19846,Brian Gay,247132
92,0,27141,J.B. Holmes,241258
93,0,19972,José Coceres,235844
94,0,12680,Shigeki Maruyama,235226
95,0,22892,Jason Gore,222271
96,0,20105,Jeff Gove,220537
97,0,27770,Camilo Villegas,219997
98,0,28475,Jeff Overton,215454
99,0,23325,Vaughn Taylor,212390
100,0,20382,Stephen Leaney,210198
101,0,07867,Woody Austin,204255
102,0,20631,David McKenzie,198219
103,0,12645,Brent Geiberger,197637
104,0,25240,D.A. Points,194866
105,0,12782,Tim Herron,194500
106,0,08537,J.P. Hayes,190433
107,0,01042,Paul Azinger,185432
108,0,11123,Chris Couch,181340
109,0,01666,Bernhard Langer,177267
110,0,19913,Ron Whittaker,171719
111,0,01388,Robert Gamez,168491
112,0,06373,José María Olazábal,167320
113,0,20608,David Howell,163860
114,0,08075,Jerry Kelly,161474
115,0,02246,Duffy Waldorf,158481
116,0,26360,Bubba Dickerson,157286
117,0,06197,Michael Allen,152021
118,0,20472,Alex Cejka,145744
119,0,20766,Padraig Harrington,145500
120,0,22913,John Rollins,144047
121,0,06573,Brandt Jobe,143350
122,0,10860,Justin Leonard,142437
123,0,19824,Craig Barlow,140350
124,0,06012,Greg Kraft,138924
125,0,01810,Phil Mickelson,133500
126,0,02239,Scott Verplank,133389
127,0,22348,Nick O'Hern,132817
128,0,23614,Rich Beem,129058
129,0,02101,Joey Sindelar,127533
130,0,20645,John Senden,124412
131,0,28780,Nicholas Thompson,123765
132,0,22548,Patrick Sheehan,123739
133,0,21753,Brian Davis,120492
134,0,21407,Arjun Atwal,117727
135,0,01024,Billy Andrade,116855
136,0,21878,Mark Wilson,116286
137,0,12760,Danny Ellis,115416
138,0,21528,Henrik Stenson,115000
139,0,08931,Glen Day,109500
140,0,01945,Kenny Perry,109446
141,0,12652,Cameron Beckman,105467
142,0,01219,John Cook,105375
143,0,01928,Corey Pavin,102646
144,0,20396,Lee Westwood,102100
145,0,02104,Jeff Sluman,99906
146,0,20094,Jonathan Kaye,99361
147,0,01329,Brad Faxon,95400
148,0,20574,Mathew Goggin,94552
149,0,01766,Billy Mayfair,94250
150,0,23497,Tag Ridings,94121
151,0,02223,Bob Tway,92871
152,0,06004,Stephen Ames,91320
153,0,01418,Bill Glasson,89679
154,0,27943,Matt Hansen,88428
155,0,28089,Jason Day,86308
156,0,20634,Peter Lonard,81915
157,0,19970,Robert Karlsson,81800
158,0,01887,Mark O'Meara,79853
159,0,01724,Jeff Maggert,75624
160,0,20378,Mathias Grönberg,75592
161,0,20812,Tjaart van der Walt,74954
162,0,01553,John Huston,73615
163,0,21646,David Branshaw,73260
164,0,06575,Dudley Hart,71711
165,0,08375,Paul Stankowski,70400
166,0,11011,Mike Sposa,70150
167,0,22946,Henrik Bjornstad,69802
168,0,01313,Steve Elkington,69663
