RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,24924,Bill Haas,66.67,50,75
2,0,28679,Fabián Gómez,66.07,37,56
3,0,23983,Luke Donald,63.93,39,61
4,0,27466,Spencer Levin,63.16,48,76
5,0,32102,Rickie Fowler,62.71,37,59
6,0,48084,Wesley Bryan,62.64,57,91
7,0,25396,Kevin Na,62.50,45,72
7,0,46501,Ollie Schniederjans,62.50,50,80
9,0,24357,K.J. Choi,62.12,41,66
10,0,22371,Aaron Baddeley,62.00,31,50
11,0,26289,Boo Weekley,60.87,28,46
12,0,01810,Phil Mickelson,60.81,45,74
13,0,33141,Keegan Bradley,60.49,49,81
13,0,48081,Xander Schauffele,60.49,49,81
15,0,26329,Louis Oosthuizen,60.42,29,48
16,0,27644,Brian Harman,60.19,62,103
17,0,19803,Ryan Armour,60.00,24,40
17,0,24138,Ian Poulter,60.00,51,85
17,0,25632,Jimmy Walker,60.00,36,60
20,0,25720,Chad Collins,59.70,40,67
21,0,29908,C.T. Pan,59.55,53,89
22,0,20593,Greg Chalmers,59.38,57,96
23,0,30191,Julián Etulain,59.26,32,54
24,0,20472,Alex Cejka,59.18,29,49
24,0,32839,Hideki Matsuyama,59.18,29,49
26,0,24361,Pat Perez,59.09,52,88
26,0,25892,Steve Wheatcroft,59.09,26,44
28,0,37454,Whee Kim,58.82,40,68
29,0,46550,Brandon Hagy,58.76,57,97
30,0,22046,Geoff Ogilvy,58.67,44,75
31,0,21961,Charles Howell III,58.57,41,70
32,0,25686,Jason Dufner,58.54,48,82
33,0,32640,Troy Merritt,58.33,42,72
34,0,37189,Harold Varner III,58.24,53,91
35,0,25198,Francesco Molinari,58.11,43,74
36,0,24846,Ricky Barnes,58.10,61,105
37,0,26476,Chez Reavie,58.02,47,81
38,0,33399,Adam Hadwin,57.84,59,102
39,0,25364,Paul Casey,57.75,41,71
40,0,23497,Tag Ridings,57.69,30,52
41,0,46970,Jon Rahm,57.58,38,66
42,0,29476,Kyle Reifers,57.50,46,80
43,0,26499,Rafa Cabrera Bello,57.41,31,54
44,0,30925,Dustin Johnson,57.14,24,42
44,0,23800,Bryce Molder,57.14,56,98
46,0,27214,Kevin Streelman,56.98,49,86
47,0,28420,Ryan Brehm,56.94,41,72
48,0,25191,Gonzalo Fernandez-Castaño,56.90,33,58
48,0,26300,Matt Jones,56.90,33,58
50,0,33120,Mark Anderson,56.82,25,44
51,0,23108,Matt Kuchar,56.38,53,94
52,0,26758,David Hearn,56.25,45,80
52,0,25493,Nick Taylor,56.25,54,96
54,0,24781,Hunter Mahan,56.10,46,82
55,0,28252,Seamus Power,56.06,37,66
56,0,24140,Sean O'Hair,55.84,43,77
57,0,27129,Luke List,55.79,53,95
58,0,29221,Webb Simpson,55.77,58,104
59,0,25349,Tim Wilkinson,55.74,34,61
60,0,34099,Harris English,55.68,49,88
61,0,30692,Scott Stallings,55.56,40,72
62,0,32366,Kevin Chappell,55.42,46,83
63,0,29479,Scott Brown,55.41,41,74
64,0,29222,Billy Hurley III,55.29,47,85
64,0,32333,Kevin Tway,55.29,47,85
66,0,29926,Danny Lee,55.00,44,80
66,0,34046,Jordan Spieth,55.00,33,60
68,0,26851,Marc Leishman,54.95,50,91
69,0,47128,Richy Werenski,54.93,39,71
70,0,36689,Brooks Koepka,54.84,34,62
71,0,20104,Ken Duke,54.55,36,66
71,0,29420,Billy Horschel,54.55,48,88
71,0,20572,Rod Pampling,54.55,54,99
74,0,30852,Ryo Ishikawa,54.39,31,57
74,0,26951,Johnson Wagner,54.39,31,57
76,0,29720,Andres Gonzales,54.35,25,46
76,0,34466,Peter Malnati,54.35,50,92
78,0,25900,Lucas Glover,54.29,38,70
79,0,34174,John Huh,54.22,45,83
80,0,29478,Kevin Kisner,54.05,40,74
80,0,29518,Brendan Steele,54.05,40,74
82,0,24502,Adam Scott,53.85,28,52
82,0,27649,Brandt Snedeker,53.85,21,39
84,0,34098,Russell Henley,53.54,53,99
85,0,34213,Grayson Murray,53.41,47,88
86,0,28089,Jason Day,53.33,32,60
87,0,34021,Bud Cauley,53.25,41,77
87,0,23325,Vaughn Taylor,53.25,41,77
89,0,33419,Cameron Tringale,53.19,50,94
90,0,46440,Smylie Kaufman,53.03,35,66
91,0,27770,Camilo Villegas,53.01,44,83
92,0,20229,Stewart Cink,52.94,45,85
92,0,33448,Justin Thomas,52.94,36,68
94,0,34360,Patrick Reed,52.78,57,108
95,0,28132,Tyrone Van Aswegen,52.70,39,74
96,0,25834,Daniel Summerhays,52.69,49,93
97,0,29725,Tony Finau,52.63,50,95
97,0,37278,Nicholas Lindheim,52.63,30,57
99,0,49771,J.T. Poston,52.56,41,78
100,0,21209,Sergio Garcia,52.50,21,40
101,0,32200,Roberto Castro,52.31,34,65
102,0,24024,Zach Johnson,52.17,36,69
103,0,34264,Hudson Swafford,52.11,37,71
104,0,46601,Trey Mullinax,51.61,32,62
105,0,33122,Russell Knox,51.56,33,64
106,0,31323,Gary Woodland,51.43,36,70
107,0,33461,Morgan Hoffmann,51.09,47,92
107,0,35891,Cameron Smith,51.09,47,92
109,0,40058,Zac Blair,51.02,50,98
110,0,12716,Charley Hoffman,50.98,52,102
111,0,25572,Graeme McDowell,50.91,28,55
111,0,29289,S.Y. Noh,50.91,56,110
113,0,40026,Daniel Berger,50.77,33,65
114,0,27141,J.B. Holmes,50.75,34,67
115,0,24507,Jason Bohn,50.70,36,71
116,0,33948,Byeong Hun An,50.67,38,75
117,0,25274,Steven Bowditch,50.65,39,77
118,0,32448,James Hahn,50.45,56,111
119,0,29974,Branden Grace,50.00,27,54
119,0,31202,William McGirt,50.00,47,94
119,0,34358,Jonathan Randolph,50.00,28,56
119,0,33418,Shawn Stefani,50.00,25,50
123,0,19846,Brian Gay,49.49,49,99
123,0,39975,Michael Kim,49.49,49,99
125,0,34409,David Lingmerth,49.38,40,81
126,0,32757,Patton Kizzire,49.33,37,75
127,0,39324,J.J. Spaun,49.32,36,73
128,0,37455,Si Woo Kim,49.30,35,71
129,0,27436,Graham DeLaet,49.21,31,63
130,0,22056,Cameron Percy,49.06,26,53
131,0,27936,Martin Laird,48.78,40,82
132,0,23541,Ben Crane,48.72,38,78
133,0,28307,Matt Every,48.65,36,74
133,0,33204,Shane Lowry,48.65,18,37
135,0,29223,Sam Saunders,48.05,37,77
136,0,31416,Derek Fathauer,47.89,34,71
136,0,33413,Ben Martin,47.89,34,71
138,0,31646,Emiliano Grillo,47.83,33,69
138,0,27974,Sung Kang,47.83,44,92
140,0,34431,Robert Streb,47.78,43,90
141,0,27963,Chris Stroud,47.76,32,67
142,0,40009,Dominic Bozzelli,47.69,31,65
143,0,12510,Chad Campbell,47.56,39,82
144,0,06522,Ernie Els,47.54,29,61
145,0,30110,Kyle Stanley,47.52,48,101
146,0,29740,Brad Fritsch,47.27,26,55
146,0,25818,Scott Piercy,47.27,26,55
148,0,25345,Carl Pettersson,47.13,41,87
149,0,31420,Anirban Lahiri,47.06,32,68
150,0,29461,Jamie Lovemark,47.00,47,100
151,0,35450,Patrick Cantlay,46.81,22,47
152,0,32150,Michael Thompson,46.77,29,62
153,0,36699,Patrick Rodgers,46.74,43,92
154,0,22405,Justin Rose,46.34,19,41
155,0,27895,Jonas Blixt,45.78,38,83
156,0,10809,Jim Furyk,45.61,26,57
157,0,28500,Martin Flores,45.45,35,77
157,0,35506,Mackenzie Hughes,45.45,50,110
157,0,26331,Charl Schwartzel,45.45,25,55
160,0,25240,D.A. Points,45.31,29,64
161,0,35532,Tom Hoge,45.24,19,42
161,0,27064,Jhonattan Vegas,45.24,38,84
163,0,25804,Bubba Watson,45.21,33,73
164,0,35545,Blayne Barber,45.16,28,62
165,0,29485,Brett Stegmaier,45.00,27,60
166,0,35879,Kelly Kraft,44.30,35,79
167,0,20771,Steven Alker,43.86,25,57
168,0,47959,Bryson DeChambeau,43.68,38,87
169,0,48822,Sebastián Muñoz,43.64,24,55
170,0,23320,Ryan Palmer,43.48,20,46
171,0,30926,Chris Kirk,43.42,33,76
172,0,31560,Brian Stuard,43.33,39,90
173,0,26596,Ryan Moore,43.08,28,65
174,0,27958,Ryan Blaum,43.00,43,100
175,0,23353,J.J. Henry,42.50,34,80
176,0,28237,Rory McIlroy,42.11,16,38
177,0,39954,Cody Gribble,41.49,39,94
178,0,31557,Jim Herman,40.91,27,66
179,0,22986,Søren Kjeldsen,39.22,20,51
180,0,35300,Andrew Loupe,38.98,23,59
181,0,36801,Mark Hubbard,38.71,24,62
182,0,27095,Nick Watney,38.33,23,60
183,0,30944,Jason Kokrak,38.14,37,97
184,0,24358,Robert Garrigus,37.25,19,51
185,0,35110,Brett Drewitt,36.96,17,46
186,0,46443,Brian Campbell,35.71,15,42
186,0,20157,Retief Goosen,35.71,15,42
188,0,23621,Rory Sabbatini,34.09,15,44
189,0,28093,Miguel Angel Carballo,34.04,16,47
190,0,46732,Rick Lamb,32.43,12,37
