RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,27895,Jonas Blixt,-.172,29,-5.00
2,0,45486,Joaquin Niemann,-.162,37,-6.00
3,0,28237,Rory McIlroy,-.158,19,-3.00
4,0,57366,Cameron Young,-.132,38,-5.00
5,0,12716,Charley Hoffman,-.130,23,-3.00
6,0,46442,Maverick McNealy,-.118,34,-4.00
7,0,23621,Rory Sabbatini,-.115,26,-3.00
8,0,40098,Matt Fitzpatrick,-.114,35,-4.00
9,0,51766,Wyndham Clark,-.102,49,-5.00
10,0,52375,Doug Ghim,-.100,40,-4.00
10,0,46402,Talor Gooch,-.100,30,-3.00
12,0,28089,Jason Day,-.098,41,-4.00
13,0,39971,Sungjae Im,-.095,42,-4.00
14,0,24361,Pat Perez,-.094,32,-3.00
14,0,27214,Kevin Streelman,-.094,64,-6.00
16,0,47995,Davis Riley,-.093,54,-5.00
17,0,36852,Jim Knous,-.091,44,-4.00
17,0,32139,Danny Willett,-.091,33,-3.00
19,0,54628,Lee Hodges,-.088,57,-5.00
20,0,46414,Aaron Rai,-.087,46,-4.00
21,0,47504,Sam Burns,-.086,35,-3.00
21,0,33448,Justin Thomas,-.086,35,-3.00
23,0,50525,Collin Morikawa,-.083,36,-3.00
23,0,47529,Mito Pereira,-.083,48,-4.00
25,0,30692,Scott Stallings,-.082,49,-4.00
26,0,23983,Luke Donald,-.081,37,-3.00
26,0,46970,Jon Rahm,-.081,37,-3.00
28,0,24925,Jonathan Byrd,-.073,41,-3.00
29,0,35449,Adam Long,-.071,42,-3.00
30,0,45526,Abraham Ancer,-.070,43,-3.00
31,0,26300,Matt Jones,-.069,29,-2.00
31,0,32839,Hideki Matsuyama,-.069,29,-2.00
33,0,29478,Kevin Kisner,-.068,44,-3.00
34,0,47988,Nick Hardy,-.063,32,-2.00
35,0,29926,Danny Lee,-.061,33,-2.00
35,0,46046,Scottie Scheffler,-.061,33,-2.00
37,0,34076,Joel Dahmen,-.059,34,-2.00
38,0,33490,Bo Hoag,-.057,35,-2.00
38,0,46717,Viktor Hovland,-.057,35,-2.00
38,0,36699,Patrick Rodgers,-.057,35,-2.00
41,0,49947,Taylor Moore,-.056,54,-3.00
42,0,49964,Aaron Wise,-.054,56,-3.00
43,0,37189,Harold Varner III,-.051,39,-2.00
44,0,25198,Francesco Molinari,-.050,20,-1.00
45,0,37455,Si Woo Kim,-.048,42,-2.00
45,0,51950,Max McGreevy,-.048,42,-2.00
47,0,35310,Lanto Griffin,-.047,43,-2.00
47,0,26851,Marc Leishman,-.047,43,-2.00
47,0,51634,Sahith Theegala,-.047,64,-3.00
50,0,27649,Brandt Snedeker,-.045,22,-1.00
51,0,34256,Andrew Putnam,-.044,45,-2.00
51,0,26476,Chez Reavie,-.044,45,-2.00
53,0,20229,Stewart Cink,-.042,24,-1.00
54,0,32662,Michael Gligic,-.041,49,-2.00
55,0,35110,Brett Drewitt,-.040,50,-2.00
56,0,46601,Trey Mullinax,-.036,56,-2.00
56,0,47347,Adam Schenk,-.036,55,-2.00
58,0,55708,Hayden Buckley,-.035,57,-2.00
59,0,24924,Bill Haas,-.033,61,-2.00
60,0,27644,Brian Harman,-.032,31,-1.00
60,0,32150,Michael Thompson,-.032,62,-2.00
60,0,47128,Richy Werenski,-.032,31,-1.00
63,0,27349,Alex Noren,-.030,33,-1.00
64,0,34431,Robert Streb,-.027,37,-1.00
64,0,31323,Gary Woodland,-.027,37,-1.00
66,0,30978,Kiradech Aphibarnrat,-.026,38,-1.00
66,0,34098,Russell Henley,-.026,38,-1.00
66,0,29420,Billy Horschel,-.026,38,-1.00
69,0,27936,Martin Laird,-.025,40,-1.00
69,0,40250,Taylor Pendrith,-.025,40,-1.00
71,0,30927,Brendon Todd,-.024,41,-1.00
72,0,29725,Tony Finau,-.023,43,-1.00
72,0,23108,Matt Kuchar,-.023,44,-1.00
72,0,33486,Roger Sloan,-.023,43,-1.00
75,0,37212,Paul Barjon,-.022,45,-1.00
75,0,39977,Max Homa,-.022,45,-1.00
77,0,36799,Stephan Jaeger,-.020,50,-1.00
78,0,31646,Emiliano Grillo,-.018,56,-1.00
79,0,35532,Tom Hoge,-.017,60,-1.00
80,0,45609,Tyler Duncan,-.016,61,-1.00
81,0,39997,Corey Conners,E,40,E
81,0,45157,Cam Davis,E,42,E
81,0,30911,Tommy Fleetwood,E,21,E
81,0,29535,Brice Garnett,E,55,E
81,0,25900,Lucas Glover,E,45,E
81,0,46550,Brandon Hagy,E,42,E
81,0,39058,Lucas Herbert,E,23,E
