RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,01633,Tom Kite,$5600691
2,0,02256,Tom Watson,$5160243
3,0,01869,Jack Nicklaus,$5102420
4,0,02159,Curtis Strange,$5015720
5,0,01235,Ben Crenshaw,$4115074
6,0,02242,Lanny Wadkins,$3940949
7,0,01355,Raymond Floyd,$3616587
8,0,02146,Payne Stewart,$3606707
9,0,02213,Lee Trevino,$3460416
10,0,01559,Hale Irwin,$3227831
11,0,01690,Bruce Lietzke,$3113331
12,0,01876,Greg Norman,$3085794
13,0,01725,John Mahaffey,$3078076
14,0,02133,Craig Stadler,$2984413
15,0,01072,Chip Beck,$2861201
16,0,01068,Andy Bean,$2842897
17,0,01864,Larry Nelson,$2771815
18,0,01042,Paul Azinger,$2742653
19,0,02170,Hal Sutton,$2724820
20,0,02321,Fuzzy Zoeller,$2643315
21,0,01887,Mark O'Meara,$2618031
22,0,01837,Gil Morgan,$2607366
23,0,01226,Fred Couples,$2572979
24,0,01527,Scott Hoch,$2526140
25,0,01815,Johnny Miller,$2505348
26,0,01443,Hubert Green,$2438242
27,0,01457,Jay Haas,$2396286
28,0,01783,Mark McCumber,$2378383
29,0,01682,Wayne Levi,$2352852
30,0,01996,Mike Reid,$2346242
31,0,01958,Dan Pohl,$2328363
32,0,01161,Mark Calcavecchia,$2324460
33,0,02099,Scott Simpson,$2244577
34,0,01935,Calvin Peete,$2243005
35,0,02268,Tom Weiskopf,$2222066
36,0,02118,J.C. Snead,$2165939
37,0,01378,David Frost,$2136483
38,0,01569,Peter Jacobsen,$2121895
39,0,02100,Tim Simpson,$2018822
40,0,01960,Don Pooley,$1988435
41,0,02101,Joey Sindelar,$1985377
42,0,01823,Larry Mize,$1920334
43,0,02223,Bob Tway,$1899471
44,0,01444,Ken Green,$1898716
45,0,01910,Arnold Palmer,$1894960
46,0,01033,George Archer,$1875141
47,0,01436,David Graham,$1838054
48,0,01928,Corey Pavin,$1824858
49,0,01955,Gary Player,$1800250
50,0,01177,Billy Casper,$1691583
51,0,01736,Roger Maltbie,$1673035
52,0,01150,George Burns,$1657351
53,0,01851,Bob Murphy,$1642861
54,0,02190,Doug Tewell,$1633721
55,0,01975,Tom Purtzer,$1632773
56,0,01414,Bob Gilder,$1616368
57,0,02241,Bobby Wadkins,$1606676
58,0,01057,Miller Barber,$1602408
59,0,01695,Gene Littler,$1578625
60,0,02267,D.A. Weibring,$1572356
61,0,01641,Gary Koch,$1565357
62,0,01205,Jim Colbert,$1553135
63,0,02195,Leonard Thompson,$1511705
64,0,01998,Jack Renner,$1510591
65,0,01925,Jerry Pate,$1506186
66,0,01846,Jodie Mudd,$1498240
67,0,01926,Steve Pate,$1490213
68,0,01717,Sandy Lyle,$1489270
69,0,01522,Lon Hinkle,$1419617
70,0,01666,Bernhard Langer,$1396346
71,0,02016,Bill Rogers,$1384710
72,0,01968,Nick Price,$1376996
73,0,01233,Bruce Crampton,$1376193
74,0,01438,Lou Graham,$1376107
75,0,01499,Mark Hayes,$1374457
76,0,02225,Howard Twitty,$1356324
77,0,01219,John Cook,$1342230
78,0,01418,Bill Glasson,$1341672
79,0,01475,Donnie Hammond,$1339146
80,0,02201,Jim Thorpe,$1319170
81,0,02279,Mark Wiebe,$1275417
82,0,01715,Mark Lye,$1271862
83,0,02152,Dave Stockton,$1269762
84,0,01401,Al Geiberger,$1265187
85,0,02104,Jeff Sluman,$1261712
86,0,01346,Ed Fiori,$1251873
87,0,01303,Bob Eastwood,$1247446
88,0,02167,Mike Sullivan,$1241214
89,0,01599,Steve Jones,$1239996
90,0,01306,David Edwards,$1230694
91,0,01648,Billy Kratzert,$1217233
92,0,01284,Mike Donald,$1208799
93,0,01215,Charles Coody,$1208189
94,0,01878,Andy North,$1205684
95,0,01060,Dave Barr,$1196729
96,0,01305,Danny Edwards,$1179018
97,0,02023,Clarence Rose,$1141857
