RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
1,0,01633,Tom Kite,28.22,1220278,4324000
2,0,02146,Payne Stewart,24.71,1095301,4432000
3,0,01876,Greg Norman,24.50,788096,3217000
4,0,01042,Paul Azinger,19.82,883649,4459000
5,0,02159,Curtis Strange,18.51,718587,3883000
6,0,01161,Mark Calcavecchia,16.82,767740,4565000
7,0,02300,Ian Woosnam,15.84,146323,924000
8,0,01072,Chip Beck,15.68,664087,4234000
9,0,02175,Kazunari Takahashi,15.56,21000,135000
10,0,01599,Steve Jones,14.98,713577,4765000
11,0,01226,Fred Couples,14.17,626944,4423000
12,0,02100,Tim Simpson,13.82,725596,5251000
13,0,01783,Mark McCumber,13.81,522587,3784000
14,0,01527,Scott Hoch,13.46,642679,4774000
15,0,01378,David Frost,12.89,594429,4612000
16,0,01887,Mark O'Meara,12.31,590804,4801000
17,0,01326,Nick Faldo,11.89,327981,2758000
18,0,01418,Bill Glasson,10.91,455010,4169000
19,0,01682,Wayne Levi,10.46,477291,4561000
20,0,01475,Donnie Hammond,10.12,439741,4347000
21,0,01235,Ben Crenshaw,9.94,424594,4270000
22,0,01717,Sandy Lyle,9.78,292293,2990000
23,0,01051,Seve Ballesteros,9.61,138093,1437000
24,0,02133,Craig Stadler,9.53,392919,4124000
25,0,01996,Mike Reid,9.47,386664,4081000
26,0,01771,Blaine McCallister,9.35,500891,5357000
27,0,02230,Stan Utley,9.23,107400,1163000
28,0,02223,Bob Tway,9.20,467339,5080000
29,0,01690,Bruce Lietzke,8.80,305986,3476000
30,0,01049,Ian Baker-Finch,8.33,253309,3042000
30,0,01268,Jim Dent,8.33,3000,36000
30,0,01277,Terry Dill,8.33,3000,36000
30,0,02171,Mike Swartz,8.33,10500,126000
34,0,01846,Jodie Mudd,8.24,388860,4720000
35,0,02099,Scott Simpson,8.21,298919,3640000
36,0,01435,Wayne Grady,8.06,386863,4799000
37,0,01549,Mike Hulbert,7.86,457621,5823000
38,0,01666,Bernhard Langer,7.84,195973,2499000
39,0,02033,Dave Rummells,7.81,402978,5159000
40,0,02170,Hal Sutton,7.63,405202,5314000
41,0,06373,José María Olazábal,7.53,56038,744000
42,0,02049,Gene Sauers,7.51,303668,4043000
43,0,01837,Gil Morgan,7.30,300395,4115000
44,0,01725,John Mahaffey,7.17,385966,5384000
45,0,01284,Mike Donald,7.07,412232,5834000
46,0,01706,Davis Love III,7.05,278759,3953000
47,0,02167,Mike Sullivan,6.98,273961,3926000
48,0,02321,Fuzzy Zoeller,6.90,217742,3154000
49,0,01823,Larry Mize,6.73,278388,4135000
50,0,02067,Ted Schulz,6.58,377854,5742000
51,0,01569,Peter Jacobsen,6.52,267240,4099000
52,0,01968,Nick Price,6.51,296169,4549000
53,0,01444,Ken Green,6.49,304753,4693000
54,0,01864,Larry Nelson,6.36,186869,2938000
55,0,01926,Steve Pate,6.20,306553,4945000
56,0,01129,Bill Britton,6.19,307977,4972000
57,0,02256,Tom Watson,6.14,185397,3019000
57,0,02279,Mark Wiebe,6.14,296269,4828000
59,0,01175,Jim Carter,6.12,319718,5222000
60,0,01157,Tom Byrum,6.10,320939,5265000
61,0,01093,Ronnie Black,5.79,264988,4576000
61,0,01958,Dan Pohl,5.79,195789,3379000
63,0,01068,Andy Bean,5.77,236096,4090000
64,0,02010,Loren Roberts,5.72,275882,4826000
65,0,01960,Don Pooley,5.58,214662,3847000
66,0,02242,Lanny Wadkins,5.54,233362,4216000
66,0,02303,Robert Wrenn,5.54,243638,4394000
68,0,01981,Ronan Rafferty,5.43,9766,180000
69,0,01306,David Edwards,5.41,238907,4412000
70,0,02023,Clarence Rose,5.29,267141,5051000
71,0,01891,David Ogrin,5.24,234196,4466000
72,0,01715,Mark Lye,5.19,242883,4682000
73,0,01457,Jay Haas,5.14,248830,4837000
74,0,01869,Jack Nicklaus,5.10,96594,1894000
75,0,01385,Jim Gallagher Jr.,5.04,265809,5278000
76,0,01906,Masashi Jumbo Ozaki,4.98,47755,958000
77,0,01329,Brad Faxon,4.97,222075,4466000
78,0,02213,Lee Trevino,4.91,118628,2418000
79,0,02195,Leonard Thompson,4.89,261396,5350000
80,0,01313,Steve Elkington,4.88,231062,4736000
81,0,01945,Kenny Perry,4.76,202099,4248000
82,0,01443,Hubert Green,4.70,161190,3433000
83,0,01060,Dave Barr,4.60,190480,4140000
84,0,01559,Hale Irwin,4.57,150976,3303000
85,0,01196,Brian Claar,4.55,88009,1935000
86,0,01040,Emlyn Aubrey,4.50,9006,200000
86,0,01098,Jay Don Blake,4.50,200498,4459000
86,0,02182,Scott Taylor,4.50,9006,200000
89,0,01639,Kenny Knox,4.44,230012,5184000
90,0,02257,Brian Watts,4.32,26813,621000
91,0,01024,Billy Andrade,4.25,202242,4754000
92,0,01553,John Huston,4.23,203206,4808000
93,0,02101,Joey Sindelar,4.18,196092,4693000
94,0,02190,Doug Tewell,4.15,174606,4205000
95,0,01156,Curt Byrum,4.08,221702,5436000
96,0,01198,Howard Clark,4.07,13842,340000
97,0,01943,Chris Perry,4.06,206932,5098000
98,0,01414,Bob Gilder,4.00,187910,4693000
99,0,02104,Jeff Sluman,3.97,154506,3892000
100,0,02148,Ray Stewart,3.96,133943,3384000
101,0,01346,Ed Fiori,3.89,188637,4853000
102,0,01928,Corey Pavin,3.86,177084,4592000
103,0,01975,Tom Purtzer,3.83,154867,4043000
104,0,02186,Brian Tennyson,3.79,189345,4990000
105,0,02217,Dennis Trixler,3.71,25767,695000
106,0,01035,Tommy Armour III,3.57,185017,5186000
107,0,02224,Greg Twiggs,3.53,154302,4376000
108,0,01133,Billy Ray Brown,3.52,162964,4628000
109,0,01815,Johnny Miller,3.49,66173,1897000
110,0,02185,Lance Ten Broeck,3.46,146568,4239000
111,0,01320,Bob Estes,3.40,135628,3987000
111,0,02246,Duffy Waldorf,3.40,149945,4412000
113,0,01143,Brad Bryant,3.39,174392,5139000
114,0,01522,Lon Hinkle,3.32,151827,4572000
114,0,01736,Roger Maltbie,3.32,134333,4041000
116,0,02160,Ron Streck,3.30,50443,1530000
117,0,01151,Clark Burroughs,3.29,124714,3789000
118,0,01096,Phil Blackmar,3.28,140948,4293000
119,0,01468,Gary Hallberg,3.23,146833,4545000
120,0,01331,Rick Fehr,3.19,93142,2916000
121,0,02118,J.C. Snead,3.11,124004,3987000
122,0,02087,Don Shirey Jr.,3.07,123307,4023000
123,0,01014,Fulton Allem,3.05,134706,4410000
124,0,02241,Bobby Wadkins,3.04,152183,5006000
125,0,01707,Steve Lowery,3.03,38699,1278000
126,0,01938,David Peoples,2.98,82624,2772000
127,0,01106,Jim Booros,2.97,118824,4005000
128,0,01361,Dan Forsman,2.95,141174,4781000
129,0,01030,Isao Aoki,2.94,87515,2972000
130,0,01701,Bob Lohr,2.85,144241,5069000
131,0,01203,Russ Cochran,2.84,132678,4673000
131,0,01797,Rocco Mediate,2.84,132501,4660000
133,0,06284,Jim Hallet,2.72,155657,5717000
134,0,02007,Larry Rinker,2.64,109304,4138000
135,0,02029,Hugh Royer,2.63,1893,72000
136,0,01790,Pat McGowan,2.59,99453,3843000
137,0,01941,Tom Pernice Jr.,2.56,81863,3197000
138,0,01390,Buddy Gardner,2.55,135488,5314000
139,0,02225,Howard Twitty,2.54,107199,4223000
140,0,02267,D.A. Weibring,2.52,98686,3917000
141,0,01039,Perry Arthur,2.50,5400,216000
142,0,01641,Gary Koch,2.49,86347,3462000
143,0,01355,Raymond Floyd,2.47,74698,3019000
144,0,01001,Tommy Aaron,2.45,4900,200000
144,0,01215,Charles Coody,2.45,4900,200000
144,0,02201,Jim Thorpe,2.45,104704,4266000
147,0,01132,Mark Brooks,2.36,112837,4790000
148,0,01723,Andrew Magee,2.34,126770,5411000
149,0,01592,Tony Johnstone,2.33,12092,520000
150,0,01154,Bill Buttner,2.31,95600,4133000
151,0,01006,John Adams,2.28,106824,4691000
152,0,01779,Gary McCord,2.21,29629,1341000
153,0,01557,John Inman,2.19,99377,4545000
154,0,02090,Tom Sieckmann,2.15,97464,4529000
155,0,01766,Billy Mayfair,2.13,111998,5265000
156,0,02041,Bill Sander,2.10,105082,5006000
157,0,01507,Webb Heintzelman,2.09,102994,4925000
158,0,01469,Dan Halldorson,2.03,86667,4259000
