RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,22371,Aaron Baddeley,7' 1",611.167,86,16
2,0,35450,Patrick Cantlay,7' 3",566.417,78,22
3,0,46046,Scottie Scheffler,7' 5",534.667,72,5
4,0,34563,Chesson Hadley,7' 6",512.333,68,139
4,0,39971,Sungjae Im,7' 6",828.000,111,26
4,0,47983,Chad Ramey,7' 6",618.083,82,125
7,0,47420,Jake Knapp,7' 7",683.167,90,170
8,0,28237,Rory McIlroy,7' 8",635.417,83,17
9,0,39977,Max Homa,7' 10",872.917,112,43
9,0,48117,Kurt Kitayama,7' 10",673.083,86,37
9,0,52215,Robert MacIntyre,7' 10",716.583,91,14
9,0,51997,Andrew Novak,7' 10",739.250,94,34
13,0,40098,Matt Fitzpatrick,8' 0",719.917,90,53
13,0,33399,Adam Hadwin,8' 0",806.917,101,164
13,0,34098,Russell Henley,8' 0",830.083,104,11
13,0,37455,Si Woo Kim,8' 0",814.250,102,27
13,0,49771,J.T. Poston,8' 0",846.417,106,83
18,0,30911,Tommy Fleetwood,8' 1",725.917,90,7
18,0,50188,S.H. Kim,8' 1",1208.167,150,97
20,0,25900,Lucas Glover,8' 2",854.083,105,101
20,0,30163,Henrik Norlander,8' 2",319.833,39,4
20,0,40115,Adam Svensson,8' 2",1063.167,130,58
23,0,30926,Chris Kirk,8' 3",860.583,104,92
23,0,48887,Matt Wallace,8' 3",480.083,58,71
23,0,55454,Carl Yuan,8' 3",546.417,66,111
26,0,47591,Eric Cole,8' 4",1028.500,124,56
26,0,32757,Patton Kizzire,8' 4",485.000,58,80
26,0,26476,Chez Reavie,8' 4",499.417,60,81
26,0,39327,Ben Silverman,8' 4",753.333,90,18
26,0,54783,Dylan Wu,8' 4",648.000,78,96
31,0,46442,Maverick McNealy,8' 5",819.667,97,10
31,0,47483,Will Zalatoris,8' 5",828.333,98,64
33,0,33948,Byeong Hun An,8' 6",664.583,78,117
33,0,35461,Beau Hossler,8' 6",878.417,103,34
33,0,33204,Shane Lowry,8' 6",621.583,73,106
33,0,27214,Kevin Streelman,8' 6",569.000,67,159
33,0,48119,Ben Taylor,8' 6",585.250,69,172
38,0,45609,Tyler Duncan,8' 7",594.417,69,81
38,0,30927,Brendon Todd,8' 7",941.167,110,50
40,0,28089,Jason Day,8' 8",762.833,88,32
40,0,33653,Thomas Detry,8' 8",833.500,96,75
40,0,54591,Ben Griffin,8' 8",899.167,104,23
40,0,57975,Harry Hall,8' 8",634.917,73,40
40,0,39975,Michael Kim,8' 8",604.417,70,132
40,0,27936,Martin Laird,8' 8",569.833,66,63
40,0,27349,Alex Noren,8' 8",797.417,92,3
40,0,33968,ThorbjÃ¸rn Olesen,8' 8",434.667,50,149
40,0,50484,Hayden Springer,8' 8",606.417,70,72
49,0,52955,Ludvig Ãberg,8' 9",621.667,71,21
49,0,51766,Wyndham Clark,8' 9",825.750,94,85
49,0,34587,Chan Kim,8' 9",773.333,88,19
49,0,26596,Ryan Moore,8' 9",649.583,74,47
49,0,47995,Davis Riley,8' 9",775.333,89,137
49,0,24502,Adam Scott,8' 9",833.083,95,49
55,0,45522,Christiaan Bezuidenhout,8' 10",954.917,108,12
55,0,47993,Denny McCarthy,8' 10",952.500,108,6
55,0,50525,Collin Morikawa,8' 10",883.333,100,9
55,0,48081,Xander Schauffele,8' 10",930.583,105,1
55,0,29221,Webb Simpson,8' 10",815.083,92,66
55,0,46340,Alex Smalley,8' 10",556.917,63,145
61,0,34255,Joseph Bramlett,8' 11",835.083,94,65
61,0,28420,Ryan Brehm,8' 11",480.000,54,178
61,0,47504,Sam Burns,8' 11",815.000,91,70
61,0,45157,Cam Davis,8' 11",921.167,103,136
61,0,27644,Brian Harman,8' 11",1000.083,112,57
61,0,33448,Justin Thomas,8' 11",770.333,86,45
67,0,40058,Zac Blair,9' 0",969.917,108,31
67,0,29725,Tony Finau,9' 0",656.917,73,122
67,0,12716,Charley Hoffman,9' 0",885.833,98,115
67,0,32791,K.H. Lee,9' 0",866.667,96,87
67,0,34256,Andrew Putnam,9' 0",1006.083,112,42
72,0,34021,Bud Cauley,9' 1",465.333,51,8
72,0,32366,Kevin Chappell,9' 1",298.583,33,114
72,0,47663,Kevin Dougherty,9' 1",538.250,59,161
72,0,24024,Zach Johnson,9' 1",510.917,56,55
72,0,57900,Chandler Phillips,9' 1",814.083,90,29
72,0,22405,Justin Rose,9' 1",802.500,88,39
72,0,51890,Greyson Sigg,9' 1",911.667,100,13
72,0,55893,Sam Stevens,9' 1",680.833,75,33
80,0,39997,Corey Conners,9' 2",981.750,107,148
80,0,52375,Doug Ghim,9' 2",776.250,85,41
80,0,51696,Rico Hoey,9' 2",695.917,76,86
80,0,37275,Sam Ryder,9' 2",754.250,82,163
80,0,47347,Adam Schenk,9' 2",906.333,99,93
85,0,31646,Emiliano Grillo,9' 3",793.000,86,127
85,0,37378,Min Woo Lee,9' 3",720.333,78,166
85,0,32640,Troy Merritt,9' 3",627.667,68,120
85,0,48867,Matti Schmid,9' 3",664.083,72,117
89,0,32102,Rickie Fowler,9' 4",902.750,97,117
89,0,39546,Keith Mitchell,9' 4",810.250,87,78
89,0,36699,Patrick Rodgers,9' 4",1325.500,142,75
89,0,39324,J.J. Spaun,9' 4",804.083,86,131
89,0,25493,Nick Taylor,9' 4",952.083,102,74
94,0,32070,Rafael Campos,9' 5",405.917,43,103
94,0,29420,Billy Horschel,9' 5",934.917,99,28
94,0,23108,Matt Kuchar,9' 5",879.417,93,78
94,0,23320,Ryan Palmer,9' 5",479.333,51,107
94,0,46441,Robby Shelton,9' 5",847.500,90,88
94,0,48699,Callum Tarren,9' 5",573.333,61,179
100,0,40026,Daniel Berger,9' 6",692.667,73,158
100,0,60004,Jacob Bridgeman,9' 6",709.750,75,60
100,0,51349,Nico Echavarria,9' 6",896.667,94,123
100,0,32839,Hideki Matsuyama,9' 6",977.750,103,2
100,0,28252,Seamus Power,9' 6",1030.417,108,20
100,0,58168,Davis Thompson,9' 6",976.500,103,68
106,0,32367,Jorge Campillo,9' 7",486.833,51,59
106,0,55182,Tom Kim,9' 7",1103.333,115,124
106,0,34466,Peter Malnati,9' 7",1027.250,107,105
106,0,47679,Victor Perez,9' 7",603.500,63,90
106,0,40006,Erik van Rooyen,9' 7",717.083,75,141
106,0,57366,Cameron Young,9' 7",923.083,96,99
112,0,33408,Tyson Alexander,9' 8",886.750,92,134
112,0,33141,Keegan Bradley,9' 8",889.000,92,151
112,0,46414,Aaron Rai,9' 8",790.083,82,30
115,0,34076,Joel Dahmen,9' 9",837.917,86,115
115,0,49947,Taylor Moore,9' 9",1076.500,110,73
115,0,34046,Jordan Spieth,9' 9",965.833,99,173
115,0,51634,Sahith Theegala,9' 9",1090.500,112,66
115,0,38991,Alejandro Tosti,9' 9",791.167,81,180
115,0,52374,Brandon Wu,9' 9",722.500,74,100
121,0,55789,Taylor Montgomery,9' 10",600.833,61,54
121,0,50095,Austin Smotherman,9' 10",413.250,42,94
121,0,51894,Vince Whaley,9' 10",807.917,82,44
124,0,56630,Akshay Bhatia,9' 11",1181.750,119,52
124,0,57362,Austin Eckroat,9' 11",1120.500,113,146
124,0,34099,Harris English,9' 11",972.917,98,24
124,0,51977,Max Greyserman,9' 11",636.667,64,46
124,0,36799,Stephan Jaeger,9' 11",1070.000,108,88
124,0,27129,Luke List,9' 11",844.083,85,156
130,0,35532,Tom Hoge,10' 0",1421.667,142,128
130,0,50493,Justin Suh,10' 0",678.667,68,176
130,0,27770,Camilo Villegas,10' 0",649.000,65,182
133,0,27330,Josh Teater,10' 1",401.750,40,171
134,0,60067,Joe Highsmith,10' 2",893.917,88,140
134,0,36884,Ben Kohles,10' 2",887.083,87,175
134,0,48319,Tom Whitney,10' 2",618.083,61,165
134,0,52513,Carson Young,10' 2",703.833,69,109
138,0,28775,Nate Lashley,10' 3",737.583,72,24
138,0,33486,Roger Sloan,10' 3",705.000,69,48
140,0,55708,Hayden Buckley,10' 4",700.333,68,126
140,0,51287,Ryo Hisatsune,10' 4",804.750,78,108
140,0,59143,Mac Meissner,10' 4",741.667,72,38
140,0,36871,Matt NeSmith,10' 4",839.000,81,150
140,0,35617,Martin Trainer,10' 4",413.583,40,130
145,0,29535,Brice Garnett,10' 5",447.083,43,69
145,0,54628,Lee Hodges,10' 5",1082.833,104,77
145,0,29908,C.T. Pan,10' 5",645.417,62,36
145,0,27139,David Skinns,10' 5",841.833,81,129
149,0,37212,Paul Barjon,10' 6",534.417,51,183
149,0,52514,Trace Crowe,10' 6",599.500,57,142
149,0,32333,Kevin Tway,10' 6",441.083,42,91
152,0,29936,Ryan Fox,10' 7",993.333,94,156
152,0,46113,Ryan McCormick,10' 7",517.167,49,152
152,0,40250,Taylor Pendrith,10' 7",996.083,94,104
152,0,47806,Raul Pereda,10' 7",509.250,48,62
152,0,52666,Sami Valimaki,10' 7",763.833,72,143
157,0,56149,Wilson Furr,10' 8",480.417,45,121
157,0,29478,Kevin Kisner,10' 8",683.833,64,153
157,0,40162,Justin Lower,10' 8",1033.083,97,112
160,0,59442,Parker Coody,10' 10",682.417,63,51
160,0,59836,Pierceson Coody,10' 10",779.333,72,168
160,0,59866,Nick Dunlap,10' 10",780.833,72,169
160,0,36801,Mark Hubbard,10' 10",1221.000,113,98
164,0,35310,Lanto Griffin,10' 11",861.833,79,174
165,0,52453,Nicolai HÃ¸jgaard,11' 1",511.583,46,155
165,0,46717,Viktor Hovland,11' 1",710.000,64,167
165,0,35506,Mackenzie Hughes,11' 1",1200.833,108,15
168,0,47988,Nick Hardy,11' 2",995.500,89,137
169,0,45242,Kevin Yu,11' 3",787.417,70,84
170,0,36326,David Lipsky,11' 4",748.000,66,133
171,0,34374,Erik Barnes,11' 5",570.417,50,147
172,0,31323,Gary Woodland,11' 6",745.667,65,177
173,0,48084,Wesley Bryan,11' 7",394.917,34,102
173,0,52372,Cameron Champ,11' 7",727.667,63,135
173,0,50497,Adrien Dumont de Chassart,11' 7",774.583,67,162
173,0,27649,Brandt Snedeker,11' 7",834.083,72,154
173,0,49960,Sepp Straka,11' 7",948.667,82,95
178,0,59095,Chris Gotterup,11' 11",1001.083,84,109
179,0,48153,Matthieu Pavon,12' 2",779.250,64,113
180,0,54421,Garrick Higgo,12' 5",833.250,67,160
181,0,54576,Patrick Fishburn,12' 9",776.333,61,61
181,0,60767,Blaine Hale Jr.,12' 9",407.333,32,184
183,0,27064,Jhonattan Vegas,13' 4",904.667,68,144
184,0,51070,Vincent Norrman,14' 6",751.833,52,181
