RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
67,0,27330,Josh Teater,42' 10",124,5306.167,+13.00
68,0,24924,Bill Haas,42' 11",140,6004.583,+16.00
69,0,29479,Scott Brown,43' 2",143,6169.000,+27.00
69,0,32366,Kevin Chappell,43' 2",119,5135.250,+13.00
69,0,12716,Charley Hoffman,43' 2",117,5047.500,+3.00
69,0,23108,Matt Kuchar,43' 2",127,5479.000,+10.00
69,0,35300,Andrew Loupe,43' 2",100,4314.417,+14.00
74,0,01724,Jeff Maggert,43' 3",66,2856.750,+15.00
75,0,29518,Brendan Steele,43' 4",125,5421.000,+19.00
76,0,28259,Sangmoon Bae,43' 5",95,4121.167,+7.00
76,0,28089,Jason Day,43' 5",66,2863.667,+5.00
76,0,31202,William McGirt,43' 5",154,6682.167,+18.00
76,0,30927,Brendon Todd,43' 5",146,6337.833,+12.00
76,0,02206,David Toms,43' 5",63,2736.167,+10.00
81,0,29478,Kevin Kisner,43' 6",111,4828.083,+9.00
81,0,25345,Carl Pettersson,43' 6",169,7351.667,+4.00
83,0,24846,Ricky Barnes,43' 7",167,7283.083,+14.00
83,0,34046,Jordan Spieth,43' 7",134,5845.250,+14.00
85,0,24024,Zach Johnson,43' 8",125,5456.750,+8.00
85,0,28486,Michael Putnam,43' 8",168,7337.833,+26.00
87,0,32200,Roberto Castro,43' 9",103,4509.833,+8.00
87,0,30692,Scott Stallings,43' 9",119,5207.333,+35.00
89,0,20104,Ken Duke,43' 10",101,4430.750,+19.00
89,0,28237,Rory McIlroy,43' 10",99,4338.583,-13.00
91,0,34021,Bud Cauley,43' 11",93,4085.500,+21.00
92,0,23638,Brendon de Jonge,44' 0",151,6647.667,+6.00
92,0,20157,Retief Goosen,44' 0",154,6778.083,+23.00
92,0,24912,Will MacKenzie,44' 0",124,5455.333,+30.00
95,0,34261,Scott Langley,44' 1",113,4983.833,+14.00
95,0,24361,Pat Perez,44' 1",123,5421.333,+17.00
95,0,24138,Ian Poulter,44' 1",65,2866.667,-1.00
95,0,26951,Johnson Wagner,44' 1",115,5071.417,+27.00
99,0,20593,Greg Chalmers,44' 2",110,4861.667,+20.00
100,0,35139,Richard Lee,44' 4",105,4657.667,+18.00
101,0,30944,Jason Kokrak,44' 5",133,5904.333,+4.00
102,0,24140,Sean O'Hair,44' 6",140,6229.917,+28.00
103,0,29535,Brice Garnett,44' 7",130,5796.167,+9.00
103,0,29222,Billy Hurley III,44' 7",114,5085.167,+21.00
103,0,30852,Ryo Ishikawa,44' 7",149,6647.833,+24.00
103,0,31560,Brian Stuard,44' 7",118,5259.250,+21.00
107,0,25686,Jason Dufner,44' 8",66,2947.167,+9.00
107,0,34098,Russell Henley,44' 8",134,5981.167,+32.00
109,0,30750,Tommy Gainey,44' 11",110,4938.667,+20.00
109,0,01706,Davis Love III,44' 11",129,5797.167,+20.00
109,0,23621,Rory Sabbatini,44' 11",114,5115.917,+21.00
112,0,26956,Bronson La'Cassie,45' 0",81,3641.833,+9.00
113,0,22405,Justin Rose,45' 1",83,3743.000,+15.00
113,0,27649,Brandt Snedeker,45' 1",111,5001.083,+10.00
115,0,34563,Chesson Hadley,45' 2",153,6915.167,+23.00
115,0,28475,Jeff Overton,45' 2",143,6464.083,+15.00
115,0,27556,Ted Potter Jr.,45' 2",90,4064.750,+24.00
118,0,35539,Luke Guthrie,45' 3",135,6108.917,+11.00
119,0,33141,Keegan Bradley,45' 4",120,5435.833,+22.00
119,0,27095,Nick Watney,45' 4",80,3623.833,+16.00
121,0,25444,Justin Hicks,45' 5",114,5173.833,+26.00
122,0,07867,Woody Austin,45' 6",118,5370.500,+18.00
123,0,33122,Russell Knox,45' 7",116,5287.167,+19.00
124,0,23353,J.J. Henry,45' 8",136,6206.667,+7.00
124,0,34174,John Huh,45' 8",118,5392.250,+29.00
124,0,35732,Wes Roach,45' 8",81,3698.667,+16.00
127,0,23541,Ben Crane,45' 9",114,5211.333,+16.00
127,0,23983,Luke Donald,45' 9",78,3566.250,+12.00
129,0,34360,Patrick Reed,45' 10",149,6825.667,+13.00
129,0,27064,Jhonattan Vegas,45' 10",113,5179.000,+4.00
131,0,20098,Stuart Appleby,45' 11",143,6571.583,+21.00
131,0,37273,Derek Ernst,45' 11",97,4457.583,+19.00
133,0,34431,Robert Streb,46' 0",142,6528.583,+14.00
133,0,32150,Michael Thompson,46' 0",104,4787.083,+20.00
135,0,22378,Trevor Immelman,46' 1",96,4422.083,+12.00
135,0,25240,D.A. Points,46' 1",101,4654.583,+27.00
137,0,27936,Martin Laird,46' 2",98,4525.417,+9.00
138,0,21753,Brian Davis,46' 4",149,6901.667,+27.00
138,0,26331,Charl Schwartzel,46' 4",94,4356.833,-7.00
140,0,21878,Mark Wilson,46' 6",68,3164.000,+8.00
141,0,24494,Erik Compton,46' 8",153,7144.333,+34.00
141,0,25191,Gonzalo Fernandez-Castaño,46' 8",108,5038.500,+18.00
141,0,27963,Chris Stroud,46' 8",115,5365.417,+13.00
141,0,29425,Andrew Svoboda,46' 8",97,4525.917,+17.00
145,0,22371,Aaron Baddeley,46' 9",83,3883.333,+4.00
145,0,24925,Jonathan Byrd,46' 9",110,5141.167,+10.00
145,0,27141,J.B. Holmes,46' 9",164,7662.667,+25.00
148,0,26596,Ryan Moore,46' 10",78,3655.417,+16.00
148,0,33419,Cameron Tringale,46' 10",176,8248.667,+21.00
150,0,29740,Brad Fritsch,47' 0",64,3006.667,+9.00
151,0,20498,Briny Baird,47' 2",81,3818.333,+24.00
152,0,08075,Jerry Kelly,47' 3",100,4721.333,+7.00
153,0,24357,K.J. Choi,47' 6",96,4556.583,+15.00
153,0,27436,Graham DeLaet,47' 6",112,5324.167,+18.00
155,0,24358,Robert Garrigus,47' 8",144,6868.750,+30.00
156,0,06522,Ernie Els,47' 9",114,5441.000,+18.00
156,0,25834,Daniel Summerhays,47' 9",141,6736.583,+23.00
158,0,28307,Matt Every,47' 10",150,7176.000,+10.00
158,0,29221,Webb Simpson,47' 10",144,6892.750,+18.00
158,0,10423,Mike Weir,47' 10",104,4971.583,+18.00
161,0,20396,Lee Westwood,47' 11",68,3257.000,+6.00
162,0,27408,Martin Kaymer,48' 0",79,3793.833,+23.00
163,0,34265,Will Wilcox,48' 1",80,3848.083,+7.00
164,0,19846,Brian Gay,48' 2",126,6070.417,+12.00
164,0,34409,David Lingmerth,48' 2",127,6116.833,+34.00
166,0,26758,David Hearn,48' 3",95,4582.417,+23.00
166,0,27466,Spencer Levin,48' 3",97,4680.833,+21.00
168,0,31323,Gary Woodland,48' 4",138,6668.500,+21.00
169,0,29420,Billy Horschel,48' 6",110,5331.917,+19.00
170,0,27214,Kevin Streelman,49' 1",79,3876.000,+20.00
171,0,33413,Ben Martin,49' 3",102,5023.833,+10.00
172,0,28092,D.H. Lee,49' 9",70,3483.500,+19.00
173,0,26329,Louis Oosthuizen,49' 10",66,3286.917,+19.00
174,0,22621,Ben Curtis,51' 2",99,5067.750,+20.00
175,0,10860,Justin Leonard,52' 8",105,5531.083,+24.00
176,0,25720,Chad Collins,52' 10",115,6080.000,+24.00
177,0,21528,Henrik Stenson,53' 7",48,2573.000,+5.00
