RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,01320,Bob Estes,-10,3.99,2912
1,0,01527,Scott Hoch,-10,3.99,3672
3,0,01968,Nick Price,-6,3.99,2536
4,0,10809,Jim Furyk,-2,4.00,4152
5,0,09011,David Duval,+2,4.00,4128
6,0,10860,Justin Leonard,+6,4.01,4352
7,0,01876,Greg Norman,+8,4.01,2216
8,0,01203,Russ Cochran,+10,4.01,4344
9,0,12645,Brent Geiberger,+11,4.01,3864
9,0,01706,Davis Love III,+11,4.01,3856
11,0,06617,Brian Henninger,+12,4.02,3192
11,0,01677,Tom Lehman,+12,4.02,3064
13,0,08793,Tiger Woods,+13,4.01,3488
14,0,01226,Fred Couples,+14,4.02,2400
14,0,01418,Bill Glasson,+14,4.02,2808
16,0,01334,Keith Fergus,+17,4.03,2416
17,0,02223,Bob Tway,+18,4.02,3952
18,0,06613,Tommy Tolles,+20,4.02,3776
19,0,01157,Tom Byrum,+21,4.02,4104
19,0,01569,Peter Jacobsen,+21,4.02,3704
19,0,01748,Doug Martin,+21,4.02,4272
19,0,02214,Kirk Triplett,+21,4.02,3696
23,0,06643,Paul Goydos,+22,4.02,4208
24,0,01161,Mark Calcavecchia,+23,4.02,4080
24,0,01353,Bruce Fleisher,+23,4.04,2584
24,0,01960,Don Pooley,+23,4.03,3056
24,0,02321,Fuzzy Zoeller,+23,4.04,2216
28,0,01035,Tommy Armour III,+24,4.02,3912
28,0,01682,Wayne Levi,+24,4.03,2784
30,0,01331,Rick Fehr,+25,4.03,2888
31,0,02256,Tom Watson,+26,4.05,2224
32,0,01577,Lee Janzen,+27,4.03,4200
32,0,01810,Phil Mickelson,+27,4.03,3272
32,0,12660,Jesper Parnevik,+27,4.04,2960
35,0,01920,Craig Parry,+29,4.04,3080
35,0,01926,Steve Pate,+29,4.03,3496
37,0,01313,Steve Elkington,+30,4.05,2640
37,0,01374,Robin Freeman,+30,4.04,2696
37,0,01891,David Ogrin,+30,4.03,4144
40,0,01797,Rocco Mediate,+31,4.04,3328
40,0,01996,Mike Reid,+31,4.04,3440
40,0,02133,Craig Stadler,+31,4.04,2936
40,0,06581,David Sutherland,+31,4.04,3424
44,0,01098,Jay Don Blake,+32,4.03,3824
44,0,02146,Payne Stewart,+32,4.03,3736
46,0,01329,Brad Faxon,+33,4.04,3256
47,0,01143,Brad Bryant,+34,4.04,3216
47,0,01196,Brian Claar,+34,4.06,2472
49,0,01014,Fulton Allem,+35,4.05,2624
49,0,01724,Jeff Maggert,+35,4.04,3968
51,0,01723,Andrew Magee,+36,4.03,4264
51,0,02159,Curtis Strange,+36,4.05,2632
53,0,07003,David Berganio Jr.,+38,4.04,3456
53,0,02049,Gene Sauers,+38,4.07,2216
55,0,06522,Ernie Els,+39,4.06,2656
55,0,01457,Jay Haas,+39,4.05,3360
57,0,01219,John Cook,+41,4.04,4184
57,0,01326,Nick Faldo,+41,4.08,2120
57,0,01361,Dan Forsman,+41,4.05,3488
57,0,01619,Skip Kendall,+41,4.04,4224
61,0,01185,Brandel Chamblee,+42,4.05,3360
61,0,01323,Brad Fabel,+42,4.04,3952
61,0,02206,David Toms,+42,4.05,3688
64,0,12387,Michael Christie,+44,4.04,3964
64,0,01707,Steve Lowery,+44,4.04,4120
64,0,10585,Scott McCarron,+44,4.05,3432
64,0,02010,Loren Roberts,+44,4.05,3528
68,0,01024,Billy Andrade,+46,4.04,4208
68,0,01945,Kenny Perry,+46,4.05,3472
70,0,06124,Patrick Burke,+48,4.07,2780
71,0,01633,Tom Kite,+49,4.06,3160
72,0,19881,Robert Damron,+50,4.05,4144
72,0,06315,Pete Jordan,+50,4.05,4208
72,0,02267,D.A. Weibring,+50,4.08,2648
75,0,01116,Michael Bradley,+51,4.05,3720
75,0,01381,Fred Funk,+51,4.04,4848
75,0,01444,Ken Green,+51,4.09,2208
75,0,01887,Mark O'Meara,+51,4.06,3264
79,0,01175,Jim Carter,+53,4.05,4136
79,0,02242,Lanny Wadkins,+53,4.07,3088
81,0,01096,Phil Blackmar,+54,4.06,3912
81,0,01306,David Edwards,+54,4.07,2992
81,0,02225,Howard Twitty,+54,4.11,2032
84,0,01599,Steve Jones,+55,4.07,3328
84,0,01823,Larry Mize,+55,4.08,2928
84,0,02007,Larry Rinker,+55,4.05,4096
84,0,06595,Kevin Sutherland,+55,4.06,3592
88,0,01006,John Adams,+56,4.07,3384
88,0,01042,Paul Azinger,+56,4.08,2652
88,0,20229,Stewart Cink,+56,4.05,4232
88,0,02170,Hal Sutton,+56,4.06,4024
88,0,12663,Phil Tataurangi,+56,4.07,3256
93,0,20099,Doug Barron,+57,4.05,4272
94,0,10569,Mike Brisky,+58,4.06,4192
94,0,01261,Jay Delsing,+58,4.07,3496
94,0,01943,Chris Perry,+58,4.05,4428
97,0,01475,Donnie Hammond,+59,4.08,2832
98,0,06567,Vijay Singh,+60,4.07,3520
98,0,02245,Grant Waite,+60,4.06,4300
100,0,11032,Frank Lickliter II,+61,4.07,3584
101,0,01761,Len Mattiace,+62,4.06,4480
102,0,01249,John Daly,+63,4.12,2096
102,0,08931,Glen Day,+63,4.07,3420
102,0,21007,Gabriel Hjertstedt,+63,4.08,2992
105,0,01378,David Frost,+64,4.09,2976
105,0,06575,Dudley Hart,+64,4.08,3324
105,0,02239,Scott Verplank,+64,4.10,2592
108,0,01771,Blaine McCallister,+65,4.07,3576
108,0,06527,Steve Stricker,+65,4.11,2472
108,0,02292,Bob Wolcott,+65,4.09,2964
111,0,07267,Allen Doyle,+66,4.07,3560
111,0,07547,Craig Kanada,+66,4.12,2240
113,0,12826,Paul Claxton,+67,4.10,2776
114,0,01905,Joe Ozaki,+68,4.10,2764
114,0,07101,Dave Stockton Jr.,+68,4.07,4168
116,0,06034,Marco Dawson,+69,4.08,3576
116,0,01510,Nolan Henke,+69,4.08,3448
116,0,08385,Omar Uresti,+69,4.07,4232
119,0,10457,Frank Nobilo,+70,4.10,2736
119,0,02131,Mike Springer,+70,4.10,2792
119,0,02279,Mark Wiebe,+70,4.09,3224
122,0,01093,Ronnie Black,+73,4.08,3560
122,0,01388,Robert Gamez,+73,4.09,3424
122,0,01553,John Huston,+73,4.09,3144
122,0,07235,John Morse,+73,4.07,3896
122,0,01975,Tom Purtzer,+73,4.11,2720
127,0,01201,Lennie Clements,+74,4.08,3688
127,0,01487,Jeff Hart,+74,4.09,3256
127,0,08339,Spike McRoy,+74,4.10,2832
127,0,06132,Sonny Skinner,+74,4.10,2984
127,0,02246,Duffy Waldorf,+74,4.08,3704
132,0,06144,John Dowdall,+76,4.12,2576
132,0,06621,Joe Durant,+76,4.07,4080
134,0,01040,Emlyn Aubrey,+77,4.10,3048
134,0,02099,Scott Simpson,+77,4.09,3352
136,0,01011,Rafael Alarcon,+78,4.09,3328
136,0,02101,Joey Sindelar,+78,4.07,4272
138,0,01133,Billy Ray Brown,+79,4.11,2976
138,0,01346,Ed Fiori,+79,4.15,2172
138,0,01717,Sandy Lyle,+79,4.12,2600
138,0,01864,Larry Nelson,+79,4.14,2280
138,0,02135,Mike Standly,+79,4.09,3656
143,0,07363,Craig Bowden,+81,4.14,2332
143,0,10837,Kevin Burton,+81,4.10,3120
143,0,01533,P.H. Horgan III,+81,4.09,3760
143,0,02294,Willie Wood,+81,4.09,3624
147,0,01549,Mike Hulbert,+82,4.08,4112
147,0,06012,Greg Kraft,+82,4.08,4368
147,0,06332,Neal Lancaster,+82,4.08,4192
147,0,06515,Shaun Micheel,+82,4.15,2240
147,0,01928,Corey Pavin,+82,4.12,2704
147,0,08375,Paul Stankowski,+82,4.08,4280
153,0,20098,Stuart Appleby,+83,4.10,3328
153,0,10962,Bradley Hughes,+83,4.10,3320
153,0,06577,John Wilson,+83,4.09,3824
156,0,10963,Jimmy Green,+85,4.10,3428
156,0,05466,Jack O'Keefe,+85,4.11,3120
156,0,02100,Tim Simpson,+85,4.13,2632
159,0,01941,Tom Pernice Jr.,+88,4.10,3544
160,0,08537,J.P. Hayes,+89,4.09,3976
161,0,01139,Olin Browne,+90,4.08,4272
161,0,06036,Scott Dunlap,+90,4.09,3904
