RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,01943,Chris Perry,76
2,0,01381,Fred Funk,65
3,0,02104,Jeff Sluman,64
4,0,20094,Jonathan Kaye,61
4,0,02206,David Toms,61
6,0,01320,Bob Estes,60
6,0,11032,Frank Lickliter II,60
6,0,06567,Vijay Singh,60
9,0,10860,Justin Leonard,59
10,0,01527,Scott Hoch,57
11,0,12645,Brent Geiberger,56
11,0,01619,Skip Kendall,56
11,0,01927,Dennis Paulson,56
14,0,02214,Kirk Triplett,55
14,0,02218,Ted Tryba,55
16,0,01132,Mark Brooks,53
17,0,20593,Greg Chalmers,52
17,0,08075,Jerry Kelly,52
19,0,20029,Notah Begay III,51
19,0,19881,Robert Damron,51
19,0,10809,Jim Furyk,51
19,0,10423,Mike Weir,51
23,0,20229,Stewart Cink,50
23,0,12782,Tim Herron,50
23,0,02010,Loren Roberts,50
23,0,02170,Hal Sutton,50
27,0,01035,Tommy Armour III,49
27,0,08931,Glen Day,49
27,0,06251,Chris DiMarco,49
27,0,01361,Dan Forsman,49
27,0,06062,Charles Raulerson,49
27,0,10649,Tom Scherrer,49
27,0,06595,Kevin Sutherland,49
27,0,02223,Bob Tway,49
27,0,08793,Tiger Woods,49
36,0,01098,Jay Don Blake,48
36,0,08537,J.P. Hayes,48
36,0,06617,Brian Henninger,48
36,0,01706,Davis Love III,48
40,0,06643,Paul Goydos,47
40,0,06044,Scott Gump,47
40,0,01549,Mike Hulbert,47
40,0,06315,Pete Jordan,47
40,0,06012,Greg Kraft,47
40,0,08547,John Maginnes,47
40,0,08385,Omar Uresti,47
47,0,01161,Mark Calcavecchia,46
47,0,01533,P.H. Horgan III,46
47,0,08993,Franklin Langham,46
47,0,01748,Doug Martin,46
51,0,20098,Stuart Appleby,45
51,0,01096,Phil Blackmar,45
51,0,01175,Jim Carter,45
51,0,09011,David Duval,45
51,0,01707,Steve Lowery,45
51,0,01797,Rocco Mediate,45
51,0,01996,Mike Reid,45
51,0,06078,Esteban Toledo,45
51,0,02245,Grant Waite,45
60,0,01376,Bob Friend,44
