RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL EARLY ROUNDS
66,0,01724,Jeff Maggert,70.51,2750,39
66,0,20127,Chris Riley,70.51,2891,41
68,0,12782,Tim Herron,70.52,3103,44
69,0,20574,Mathew Goggin,70.54,2751,39
69,0,06595,Kevin Sutherland,70.54,3950,56
71,0,20848,Ángel Cabrera,70.57,1976,28
71,0,28620,Aron Price,70.57,3740,53
73,0,10117,Bob Heintz,70.58,2188,31
74,0,22548,Patrick Sheehan,70.59,2047,29
75,0,28087,Kris Blanks,70.60,2118,30
76,0,20104,Ken Duke,70.61,3460,49
77,0,20498,Briny Baird,70.62,2613,37
77,0,24361,Pat Perez,70.62,2401,34
79,0,20472,Alex Cejka,70.63,2896,41
79,0,20157,Retief Goosen,70.63,2472,35
81,0,19846,Brian Gay,70.64,3744,53
81,0,26951,Johnson Wagner,70.64,2967,42
83,0,21961,Charles Howell III,70.66,3533,50
83,0,26695,Michael Letzig,70.66,3533,50
85,0,24140,Sean O'Hair,70.67,2332,33
86,0,06522,Ernie Els,70.68,2191,31
86,0,23621,Rory Sabbatini,70.68,2615,37
88,0,24663,Y.E. Yang,70.69,2969,42
89,0,21753,Brian Davis,70.70,4030,57
89,0,22293,Heath Slocum,70.70,3747,53
91,0,20229,Stewart Cink,70.72,2546,36
92,0,23638,Brendon de Jonge,70.73,3466,49
92,0,10585,Scott McCarron,70.73,3678,52
94,0,25240,D.A. Points,70.74,3537,50
95,0,26420,Richard Johnson,70.75,3396,48
96,0,23497,Tag Ridings,70.78,1628,23
96,0,22405,Justin Rose,70.78,2548,36
98,0,23983,Luke Donald,70.79,2690,38
98,0,21959,Ted Purdy,70.79,3681,52
98,0,26476,Chez Reavie,70.79,3327,47
101,0,24503,Jeff Klauk,70.80,3469,49
102,0,23349,Charles Warren,70.82,2408,34
103,0,06643,Paul Goydos,70.83,2833,40
103,0,25804,Bubba Watson,70.83,2550,36
103,0,12602,Dean Wilson,70.83,3258,46
106,0,01226,Fred Couples,70.85,1842,26
107,0,29221,Webb Simpson,70.87,3331,47
108,0,01313,Steve Elkington,70.89,2694,38
108,0,21209,Sergio Garcia,70.89,1914,27
108,0,26497,Casey Wittenberg,70.89,2481,35
111,0,23614,Rich Beem,70.90,2907,41
112,0,30711,Colt Knost,70.91,2411,34
113,0,23778,Brad Adamonis,70.92,2766,39
113,0,01577,Lee Janzen,70.92,2624,37
115,0,07749,Brett Quigley,70.93,3192,45
116,0,01035,Tommy Armour III,70.94,2199,31
116,0,22371,Aaron Baddeley,70.94,2554,36
116,0,27770,Camilo Villegas,70.94,2483,35
119,0,20850,Daniel Chopra,70.98,3336,47
119,0,28780,Nicholas Thompson,70.98,3833,54
119,0,10425,Jay Williamson,70.98,2910,41
122,0,06197,Michael Allen,71.00,2343,33
122,0,25686,Jason Dufner,71.00,3266,46
122,0,22961,David Mathis,71.00,3053,43
125,0,20070,Matt Bettencourt,71.02,3551,50
126,0,06567,Vijay Singh,71.03,2486,35
127,0,12705,Cliff Kresge,71.05,2629,37
128,0,01132,Mark Brooks,71.09,2488,35
128,0,27060,John Mallinger,71.09,3768,53
128,0,25190,Jeff Quinney,71.09,3199,45
131,0,12652,Cameron Beckman,71.11,3271,46
132,0,24138,Ian Poulter,71.14,1494,21
133,0,25632,Jimmy Walker,71.15,2846,40
134,0,26881,Jarrod Lyle,71.17,2491,35
135,0,23320,Ryan Palmer,71.18,2847,40
136,0,21731,Freddie Jacobson,71.20,3204,45
137,0,08931,Glen Day,71.21,2706,38
138,0,23718,Nathan Green,71.22,3917,55
139,0,26596,Ryan Moore,71.23,2778,39
140,0,01707,Steve Lowery,71.24,3633,51
140,0,01941,Tom Pernice Jr.,71.24,2992,42
142,0,21350,Ryuji Imada,71.26,3278,46
143,0,01161,Mark Calcavecchia,71.27,2922,41
144,0,31416,Derek Fathauer,71.28,2281,32
145,0,27933,John Merrick,71.30,3066,43
145,0,02214,Kirk Triplett,71.30,2353,33
147,0,26289,Boo Weekley,71.31,2567,36
148,0,27936,Martin Laird,71.33,2354,33
148,0,22913,John Rollins,71.33,3210,45
150,0,10733,Kent Jones,71.36,2783,39
151,0,07457,Steve Flesch,71.37,3069,43
152,0,25919,Brian Vranesh,71.41,2071,29
153,0,01797,Rocco Mediate,71.42,3214,45
154,0,20098,Stuart Appleby,71.44,2786,39
155,0,25562,Andres Romero,71.48,2359,33
155,0,22295,Darron Stiles,71.48,1787,25
157,0,22892,Jason Gore,71.55,2862,40
158,0,24912,Will MacKenzie,71.56,2433,34
159,0,01142,Bart Bryant,71.57,2147,30
160,0,25345,Carl Pettersson,71.58,3078,43
161,0,28475,Jeff Overton,71.59,3150,44
162,0,20634,Peter Lonard,71.62,3581,50
162,0,31323,Gary Woodland,71.62,2077,29
164,0,24357,K.J. Choi,71.67,2150,30
165,0,01810,Phil Mickelson,71.75,2296,32
166,0,01766,Billy Mayfair,71.76,3229,45
167,0,24846,Ricky Barnes,71.77,2512,35
168,0,22621,Ben Curtis,71.79,2369,33
168,0,01473,Todd Hamilton,71.79,3015,42
170,0,27683,Leif Olson,71.85,1868,26
171,0,01677,Tom Lehman,71.97,2231,31
172,0,20766,Padraig Harrington,72.03,2233,31
173,0,01329,Brad Faxon,72.12,2380,33
174,0,24502,Adam Scott,72.19,1877,26
175,0,09011,David Duval,72.30,1952,27
176,0,24449,Parker McLachlin,72.32,2965,41
177,0,07223,Brian Bateman,72.34,2098,29
178,0,30927,Brendon Todd,72.37,1954,27
179,0,27141,J.B. Holmes,72.42,2752,38
180,0,06539,Rick Price,72.61,2033,28
181,0,28118,Peter Tomasulo,72.62,2106,29
182,0,06012,Greg Kraft,72.76,2110,29
183,0,26668,Marc Turnesa,72.95,2991,41
184,0,23048,Eric Axley,73.00,2847,39
