RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
60,0,25345,Carl Pettersson,23.52,254,1080,-0.256
61,0,21949,Joe Ogilvie,23.43,273,1165,-0.187
62,0,01161,Mark Calcavecchia,23.28,190,816,-0.174
63,0,21893,Brian Kortan,23.19,183,789,-0.109
64,0,20378,Mathias Grönberg,23.13,235,1016,-0.136
64,0,24361,Pat Perez,23.13,276,1193,-0.167
66,0,22405,Justin Rose,23.06,199,863,-0.221
67,0,01677,Tom Lehman,22.90,183,799,-0.339
68,0,12660,Jesper Parnevik,22.87,233,1019,-0.253
69,0,12652,Cameron Beckman,22.58,270,1196,-0.222
70,0,01313,Steve Elkington,22.47,173,770,-0.145
71,0,02101,Joey Sindelar,22.45,275,1225,-0.145
72,0,25237,Kevin Muncrief,22.31,139,623,-0.201
73,0,21961,Charles Howell III,22.05,232,1052,-0.159
74,0,12510,Chad Campbell,21.93,236,1076,-0.229
75,0,21407,Arjun Atwal,21.90,226,1032,-0.093
76,0,11032,Frank Lickliter II,21.69,234,1079,-0.179
77,0,21959,Ted Purdy,21.52,305,1417,-0.272
78,0,07223,Brian Bateman,21.31,215,1009,-0.228
79,0,20634,Peter Lonard,21.30,161,756,-0.130
80,0,08123,Jeff Brehaut,21.12,272,1288,-0.154
81,0,21731,Freddie Jacobson,20.69,179,865,-0.207
82,0,23108,Matt Kuchar,20.68,218,1054,-0.156
83,0,06515,Shaun Micheel,20.67,203,982,-0.182
84,0,20585,Niclas Fasth,20.48,146,713,-0.144
85,0,22371,Aaron Baddeley,20.43,217,1062,-0.184
86,0,02245,Grant Waite,20.17,190,942,-0.158
87,0,12645,Brent Geiberger,19.95,231,1158,-0.277
88,0,22548,Patrick Sheehan,19.84,274,1381,-0.175
89,0,01685,J.L. Lewis,19.79,243,1228,-0.243
90,0,10912,Craig Perks,19.73,174,882,-0.155
91,0,01388,Robert Gamez,19.26,240,1246,-0.229
92,0,20433,Mark Hensby,19.01,218,1147,-0.183
93,0,12760,Danny Ellis,19.00,179,942,-0.151
94,0,01553,John Huston,18.92,119,629,-0.126
95,0,22913,John Rollins,18.86,188,997,-0.191
96,0,24024,Zach Johnson,18.65,230,1233,-0.252
97,0,02206,David Toms,18.53,149,804,-0.302
98,0,06613,Tommy Tolles,18.52,155,837,-0.155
99,0,01948,Tim Petrovic,18.47,222,1202,-0.257
100,0,01261,Jay Delsing,18.32,161,879,-0.217
101,0,06595,Kevin Sutherland,17.95,166,925,-0.139
102,0,20229,Stewart Cink,17.88,197,1102,-0.350
103,0,08881,Tripp Isenhour,17.86,117,655,-0.120
104,0,20593,Greg Chalmers,17.82,160,898,-0.131
105,0,23541,Ben Crane,17.40,195,1121,-0.190
106,0,21646,David Branshaw,17.32,173,999,-0.104
107,0,01042,Paul Azinger,17.21,154,895,-0.331
107,0,19825,Darren Clarke,17.21,85,494,-0.247
109,0,08931,Glen Day,17.15,209,1219,-0.220
110,0,01473,Todd Hamilton,17.01,167,982,-0.192
111,0,01941,Tom Pernice Jr.,16.88,200,1185,-0.145
112,0,01577,Lee Janzen,16.63,161,968,-0.217
113,0,10733,Kent Jones,16.57,198,1195,-0.232
114,0,06621,Joe Durant,16.44,172,1046,-0.227
115,0,10425,Jay Williamson,16.43,205,1248,-0.185
116,0,02002,John Riegger,16.27,110,676,-0.164
117,0,01797,Rocco Mediate,16.08,78,485,-0.064
118,0,24357,K.J. Choi,16.07,140,871,-0.236
119,0,10860,Justin Leonard,16.04,146,910,-0.212
120,0,06004,Stephen Ames,16.00,177,1106,-0.192
121,0,01938,David Peoples,15.82,166,1049,-0.205
122,0,10201,Matt Gogel,15.81,153,968,-0.190
123,0,20628,Arron Oberholser,15.61,133,852,-0.218
124,0,22621,Ben Curtis,15.24,87,571,-0.195
125,0,02246,Duffy Waldorf,15.21,124,815,-0.234
126,0,20104,Ken Duke,15.18,167,1100,-0.198
127,0,06214,Guy Boros,15.09,121,802,-0.091
128,0,20029,Notah Begay III,14.68,129,879,-0.155
129,0,01771,Blaine McCallister,14.42,122,846,-0.197
130,0,10423,Mike Weir,13.99,108,772,-0.148
131,0,21878,Mark Wilson,13.87,110,793,-0.055
132,0,01926,Steve Pate,13.66,113,827,-0.204
133,0,20472,Alex Cejka,13.62,108,793,-0.213
134,0,01127,Danny Briggs,13.57,141,1039,-0.092
134,0,01666,Bernhard Langer,13.57,79,582,-0.038
136,0,08537,J.P. Hayes,13.48,119,883,-0.168
137,0,06575,Dudley Hart,13.19,84,637,-0.262
138,0,12602,Dean Wilson,13.11,164,1251,-0.189
139,0,08339,Spike McRoy,13.10,139,1061,-0.209
140,0,02214,Kirk Triplett,13.06,119,911,-0.193
141,0,07457,Steve Flesch,13.04,149,1143,-0.174
142,0,12680,Shigeki Maruyama,13.01,141,1084,-0.220
142,0,01766,Billy Mayfair,13.01,167,1284,-0.228
144,0,20121,Todd Fischer,12.92,164,1269,-0.189
145,0,01724,Jeff Maggert,12.82,90,702,-0.222
146,0,06527,Steve Stricker,12.77,120,940,-0.233
147,0,10213,Dicky Pride,12.75,104,816,-0.115
148,0,01024,Billy Andrade,12.57,159,1265,-0.245
148,0,19846,Brian Gay,12.57,153,1217,-0.163
150,0,12705,Cliff Kresge,12.40,128,1032,-0.297
151,0,02223,Bob Tway,12.24,113,923,-0.168
152,0,01361,Dan Forsman,12.15,110,905,-0.118
153,0,23338,David Gossett,12.13,85,701,-0.094
154,0,01139,Olin Browne,12.08,132,1093,-0.182
155,0,26420,Richard Johnson,12.03,154,1280,-0.123
156,0,12682,Hirofumi Miyase,11.78,92,781,-0.109
157,0,01142,Bart Bryant,11.73,106,904,-0.208
158,0,01203,Russ Cochran,11.62,88,757,-0.102
159,0,06251,Chris DiMarco,11.38,122,1072,-0.254
160,0,20382,Stephen Leaney,11.34,90,794,-0.233
161,0,01619,Skip Kendall,11.31,123,1088,-0.220
162,0,20548,Hidemichi Tanaka,11.30,122,1080,-0.164
163,0,08075,Jerry Kelly,11.28,136,1206,-0.176
164,0,02104,Jeff Sluman,11.10,125,1126,-0.176
165,0,02099,Scott Simpson,10.86,77,709,-0.104
166,0,19972,José Coceres,10.63,89,837,-0.315
167,0,01320,Bob Estes,10.62,74,697,-0.230
168,0,23135,Tim Clark,10.56,104,985,-0.298
169,0,25396,Kevin Na,10.45,124,1187,-0.258
170,0,22293,Heath Slocum,10.44,120,1149,-0.208
171,0,01527,Scott Hoch,10.36,66,637,-0.258
172,0,06373,José María Olazábal,10.29,60,583,-0.050
173,0,01761,Len Mattiace,10.05,97,965,-0.247
174,0,23983,Luke Donald,9.97,86,863,-0.209
175,0,02239,Scott Verplank,9.68,91,940,-0.275
176,0,20127,Chris Riley,9.30,68,731,-0.147
177,0,01132,Mark Brooks,8.87,70,789,-0.086
178,0,02049,Gene Sauers,8.41,85,1011,-0.118
179,0,06809,Bob Burns,8.39,90,1073,-0.089
180,0,01378,David Frost,8.23,84,1021,-0.262
181,0,01920,Craig Parry,8.18,41,501,-0.366
182,0,19881,Robert Damron,7.73,89,1152,-0.225
183,0,12753,David Morland IV,7.23,62,858,-0.194
184,0,07721,Pat Bates,7.10,88,1240,-0.182
185,0,01329,Brad Faxon,6.85,66,963,-0.152
186,0,06078,Esteban Toledo,6.81,75,1101,-0.227
187,0,01157,Tom Byrum,6.49,65,1002,-0.292
188,0,01457,Jay Haas,6.18,52,841,-0.231
189,0,07363,Craig Bowden,6.01,62,1032,-0.194
190,0,02010,Loren Roberts,5.61,53,944,-0.151
191,0,08385,Omar Uresti,5.15,54,1048,-0.167
192,0,01219,John Cook,4.93,33,669,-0.091
193,0,01381,Fred Funk,4.38,50,1141,-0.160
194,0,01928,Corey Pavin,4.24,39,919,-0.436
195,0,01887,Mark O'Meara,3.49,20,573,-0.050
196,0,01968,Nick Price,2.77,14,506,-0.214
