RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
51,0,24925,Jonathan Byrd,9.74,15,154,-0.47
52,0,20378,Mathias Grönberg,9.64,16,166,-0.19
53,0,20094,Jonathan Kaye,9.56,13,136,-0.62
54,0,06197,Michael Allen,9.41,16,170,-0.19
55,0,10885,Robert Allenby,9.21,14,152,-0.57
56,0,26287,Roland Thatcher,9.09,12,132,-0.33
57,0,12823,Carlos Franco,8.95,17,190,-0.47
58,0,24781,Hunter Mahan,8.89,16,180,-0.44
59,0,01948,Tim Petrovic,8.76,17,194,-0.71
60,0,01553,John Huston,8.65,9,104,-0.78
61,0,19824,Craig Barlow,8.33,13,156,-0.31
61,0,24361,Pat Perez,8.33,16,192,-0.56
63,0,08123,Jeff Brehaut,8.17,17,208,-0.29
64,0,22371,Aaron Baddeley,8.02,13,162,-0.46
65,0,12652,Cameron Beckman,7.98,15,188,-0.47
65,0,21949,Joe Ogilvie,7.98,15,188,-0.47
67,0,21646,David Branshaw,7.93,13,164,-0.38
68,0,25345,Carl Pettersson,7.87,14,178,-0.43
69,0,08881,Tripp Isenhour,7.84,8,102,E
70,0,01035,Tommy Armour III,7.83,13,166,-0.46
71,0,20098,Stuart Appleby,7.81,10,128,-0.40
71,0,01677,Tom Lehman,7.81,10,128,-0.50
73,0,21209,Sergio Garcia,7.69,8,104,-0.25
74,0,10425,Jay Williamson,7.65,15,196,-0.27
75,0,01388,Robert Gamez,7.58,15,198,-0.33
76,0,20572,Rod Pampling,7.56,13,172,-0.54
77,0,02206,David Toms,7.50,9,120,-0.22
78,0,02246,Duffy Waldorf,7.46,10,134,-0.60
79,0,06332,Neal Lancaster,7.28,15,206,-0.33
80,0,12510,Chad Campbell,7.23,12,166,-0.33
81,0,10201,Matt Gogel,7.05,11,156,-0.18
82,0,01042,Paul Azinger,7.04,10,142,-0.40
83,0,22548,Patrick Sheehan,7.01,15,214,-0.60
84,0,20157,Retief Goosen,6.98,6,86,-0.33
85,0,02101,Joey Sindelar,6.91,13,188,-0.69
86,0,01945,Kenny Perry,6.82,9,132,-0.67
87,0,21407,Arjun Atwal,6.79,11,162,-0.45
88,0,20433,Mark Hensby,6.74,12,178,-0.58
89,0,06613,Tommy Tolles,6.72,9,134,-0.33
90,0,20472,Alex Cejka,6.67,8,120,-0.38
90,0,06515,Shaun Micheel,6.67,10,150,-0.30
92,0,11032,Frank Lickliter II,6.63,11,166,-0.27
92,0,01707,Steve Lowery,6.63,11,166,-0.27
94,0,21731,Freddie Jacobson,6.62,9,136,-0.67
95,0,01161,Mark Calcavecchia,6.52,9,138,-0.67
96,0,21893,Brian Kortan,6.45,8,124,-0.25
97,0,01577,Lee Janzen,6.41,10,156,-0.40
98,0,21959,Ted Purdy,6.36,14,220,-0.36
99,0,02223,Bob Tway,6.34,9,142,-0.33
100,0,24024,Zach Johnson,6.19,12,194,-0.58
101,0,20498,Briny Baird,6.18,11,178,-0.45
102,0,01685,J.L. Lewis,6.12,12,196,-0.42
103,0,20229,Stewart Cink,6.02,10,166,-0.30
103,0,23108,Matt Kuchar,6.02,10,166,-0.10
105,0,20029,Notah Begay III,5.97,8,134,-0.38
106,0,06522,Ernie Els,5.95,5,84,-0.80
107,0,01766,Billy Mayfair,5.94,12,202,-0.58
108,0,10912,Craig Perks,5.88,8,136,-0.38
109,0,01142,Bart Bryant,5.80,8,138,-0.75
110,0,10423,Mike Weir,5.74,7,122,-0.14
111,0,20593,Greg Chalmers,5.71,8,140,-0.13
112,0,22913,John Rollins,5.70,9,158,-0.44
113,0,10733,Kent Jones,5.67,11,194,-0.64
114,0,12602,Dean Wilson,5.56,11,198,-0.64
115,0,06214,Guy Boros,5.47,7,128,-0.43
116,0,20585,Niclas Fasth,5.36,6,112,-0.17
116,0,12660,Jesper Parnevik,5.36,9,168,-0.44
118,0,06004,Stephen Ames,5.29,9,170,-0.11
118,0,08339,Spike McRoy,5.29,9,170,-0.22
120,0,01941,Tom Pernice Jr.,5.26,10,190,+0.40
121,0,12760,Danny Ellis,5.19,8,154,-0.38
122,0,20104,Ken Duke,5.17,9,174,E
123,0,08931,Glen Day,5.15,10,194,-0.30
124,0,19846,Brian Gay,4.89,9,184,-0.22
125,0,20382,Stephen Leaney,4.76,6,126,-0.67
126,0,06527,Steve Stricker,4.61,7,152,-0.71
127,0,01797,Rocco Mediate,4.55,4,88,E
128,0,23338,David Gossett,4.39,5,114,-0.20
129,0,01926,Steve Pate,4.35,6,138,-0.17
130,0,10860,Justin Leonard,4.23,6,142,-1.00
131,0,12705,Cliff Kresge,4.22,7,166,-0.14
132,0,21878,Mark Wilson,4.03,5,124,-0.40
133,0,26420,Richard Johnson,3.92,8,204,-0.13
134,0,06595,Kevin Sutherland,3.90,6,154,-0.33
135,0,24357,K.J. Choi,3.79,5,132,-0.20
136,0,02002,John Riegger,3.77,4,106,+0.25
137,0,01938,David Peoples,3.75,6,160,-0.33
138,0,01127,Danny Briggs,3.70,6,162,-0.67
138,0,01724,Jeff Maggert,3.70,4,108,-0.75
140,0,01771,Blaine McCallister,3.68,5,136,-0.40
141,0,06621,Joe Durant,3.61,6,166,-0.33
142,0,06809,Bob Burns,3.49,6,172,-0.33
143,0,01139,Olin Browne,3.41,6,176,-0.17
143,0,23541,Ben Crane,3.41,6,176,-0.50
145,0,02214,Kirk Triplett,3.38,5,148,+0.20
146,0,07457,Steve Flesch,3.37,6,178,-0.50
147,0,06373,José María Olazábal,3.26,3,92,E
148,0,01887,Mark O'Meara,3.13,3,96,-0.67
149,0,06251,Chris DiMarco,3.05,5,164,E
150,0,01024,Billy Andrade,2.94,6,204,-0.67
151,0,06575,Dudley Hart,2.78,3,108,-0.67
151,0,06078,Esteban Toledo,2.78,5,180,-0.40
153,0,01761,Len Mattiace,2.74,4,146,-0.50
154,0,02099,Scott Simpson,2.73,3,110,-0.33
155,0,01473,Todd Hamilton,2.70,4,148,-0.25
156,0,01361,Dan Forsman,2.67,4,150,-0.25
157,0,25396,Kevin Na,2.60,5,192,-0.60
158,0,20127,Chris Riley,2.50,3,120,-1.00
159,0,19972,José Coceres,2.34,3,128,E
160,0,01619,Skip Kendall,2.30,4,174,+0.75
161,0,01132,Mark Brooks,2.27,3,132,-0.33
161,0,23983,Luke Donald,2.27,3,132,-0.67
163,0,01666,Bernhard Langer,2.13,2,94,E
164,0,08075,Jerry Kelly,2.11,4,190,-0.75
165,0,01928,Corey Pavin,2.00,3,150,-1.33
166,0,20121,Todd Fischer,1.96,4,204,-0.50
167,0,07363,Craig Bowden,1.85,3,162,-0.33
167,0,20548,Hidemichi Tanaka,1.85,3,162,-0.33
169,0,22293,Heath Slocum,1.70,3,176,-0.33
170,0,12682,Hirofumi Miyase,1.59,2,126,-0.50
171,0,07721,Pat Bates,1.55,3,194,-0.33
172,0,20628,Arron Oberholser,1.45,2,138,-1.00
173,0,08537,J.P. Hayes,1.37,2,146,-0.50
174,0,23135,Tim Clark,1.35,2,148,-0.50
175,0,02239,Scott Verplank,1.33,2,150,E
176,0,01157,Tom Byrum,1.30,2,154,-0.50
177,0,01378,David Frost,1.28,2,156,-0.50
178,0,02049,Gene Sauers,1.23,2,162,-1.00
179,0,02104,Jeff Sluman,1.12,2,178,-1.00
180,0,19881,Robert Damron,1.09,2,184,E
180,0,01527,Scott Hoch,1.09,1,92,-1.00
182,0,01320,Bob Estes,.85,1,118,-1.00
183,0,01203,Russ Cochran,.82,1,122,E
184,0,10213,Dicky Pride,.79,1,126,-1.00
185,0,12753,David Morland IV,.70,1,142,E
186,0,01329,Brad Faxon,.67,1,150,+1.00
186,0,02010,Loren Roberts,.67,1,150,-1.00
188,0,12680,Shigeki Maruyama,.63,1,160,-1.00
189,0,08385,Omar Uresti,.60,1,166,E
190,0,19825,Darren Clarke,.00,0,72,E
190,0,01219,John Cook,.00,0,106,E
190,0,22621,Ben Curtis,.00,0,84,E
190,0,01381,Fred Funk,.00,0,176,E
190,0,01457,Jay Haas,.00,0,130,E
190,0,01920,Craig Parry,.00,0,76,E
190,0,01968,Nick Price,.00,0,76,E
