RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
59,0,20157,Retief Goosen,62.09,1411355,227298
60,0,20378,Mathias Grönberg,62.06,2889834,465616
61,0,20498,Briny Baird,62.04,3164912,510142
61,0,21959,Ted Purdy,62.04,3994905,643896
63,0,22405,Justin Rose,62.02,2441743,393692
64,0,19825,Darren Clarke,62.01,1218856,196566
65,0,21407,Arjun Atwal,61.99,2913976,470109
66,0,07749,Brett Quigley,61.98,3419602,551683
67,0,12652,Cameron Beckman,61.97,3369622,543712
68,0,08123,Jeff Brehaut,61.92,3646298,588910
68,0,01685,J.L. Lewis,61.92,3269442,527975
70,0,01388,Robert Gamez,61.91,3507485,566543
71,0,24290,D.J. Brigman,61.89,2672808,431844
71,0,20634,Peter Lonard,61.89,2126215,343538
71,0,06613,Tommy Tolles,61.89,2351654,379971
74,0,01161,Mark Calcavecchia,61.88,2311092,373496
75,0,10885,Robert Allenby,61.87,2824554,456530
76,0,10912,Craig Perks,61.86,2486665,401986
77,0,12660,Jesper Parnevik,61.77,2870366,464698
78,0,22913,John Rollins,61.69,2802018,454212
79,0,06197,Michael Allen,61.68,2986102,484112
79,0,25237,Kevin Muncrief,61.68,1743197,282624
81,0,24024,Zach Johnson,61.66,3468143,562457
81,0,02101,Joey Sindelar,61.66,3443055,558428
83,0,12823,Carlos Franco,61.65,3495089,566898
84,0,06621,Joe Durant,61.62,2924247,474540
85,0,12760,Danny Ellis,61.60,2646548,429657
86,0,06515,Shaun Micheel,61.58,2593063,421108
87,0,07223,Brian Bateman,61.56,2830353,459784
87,0,21731,Freddie Jacobson,61.56,2434140,395440
87,0,23108,Matt Kuchar,61.56,2953576,479823
90,0,22548,Patrick Sheehan,61.51,3858955,627393
91,0,12645,Brent Geiberger,61.50,3248883,528239
91,0,06595,Kevin Sutherland,61.50,2592555,421587
93,0,01948,Tim Petrovic,61.43,3366117,547944
93,0,02245,Grant Waite,61.43,2649311,431242
95,0,20585,Niclas Fasth,61.41,1999471,325593
96,0,20593,Greg Chalmers,61.40,2506109,408188
97,0,08881,Tripp Isenhour,61.37,1832513,298581
98,0,08931,Glen Day,61.36,3405873,555051
99,0,22371,Aaron Baddeley,61.34,2972274,484576
99,0,02206,David Toms,61.34,2254599,367536
101,0,20433,Mark Hensby,61.31,3210478,523670
102,0,20029,Notah Begay III,61.29,2443567,398668
102,0,21961,Charles Howell III,61.29,2960762,483101
104,0,01553,John Huston,61.27,1594786,260301
105,0,12510,Chad Campbell,61.26,2847739,464896
105,0,20229,Stewart Cink,61.26,3084608,503559
107,0,01313,Steve Elkington,61.25,2153464,351562
108,0,01724,Jeff Maggert,61.24,1941979,317109
109,0,06575,Dudley Hart,61.23,1771462,289314
110,0,01797,Rocco Mediate,61.07,1351733,221357
111,0,06004,Stephen Ames,61.06,3087144,505624
111,0,10201,Matt Gogel,61.06,2685824,439887
113,0,01261,Jay Delsing,61.05,2448925,401166
114,0,10425,Jay Williamson,61.02,3459270,566884
115,0,02002,John Riegger,61.00,1886080,309214
116,0,21646,David Branshaw,60.98,2775481,455119
117,0,20472,Alex Cejka,60.97,2200116,360871
118,0,01941,Tom Pernice Jr.,60.95,3297874,541102
119,0,01127,Danny Briggs,60.93,2882409,473062
119,0,01577,Lee Janzen,60.93,2692267,441844
121,0,06214,Guy Boros,60.91,2221404,364719
122,0,01142,Bart Bryant,60.89,2490029,408929
122,0,20104,Ken Duke,60.89,3047855,500572
122,0,20121,Todd Fischer,60.89,3504773,575562
125,0,10733,Kent Jones,60.82,3310034,544250
126,0,24357,K.J. Choi,60.81,2433715,400228
127,0,23541,Ben Crane,60.80,2949039,485045
128,0,02246,Duffy Waldorf,60.77,2271001,373687
129,0,20628,Arron Oberholser,60.73,2378091,391562
129,0,02104,Jeff Sluman,60.73,3107665,511727
131,0,01938,David Peoples,60.71,2907657,478957
131,0,10423,Mike Weir,60.71,1974296,325226
133,0,01024,Billy Andrade,60.69,3491867,575369
133,0,01042,Paul Azinger,60.69,2485615,409581
135,0,01473,Todd Hamilton,60.68,2713575,447202
136,0,01766,Billy Mayfair,60.57,3560933,587898
137,0,08537,J.P. Hayes,60.55,2438116,402644
137,0,21878,Mark Wilson,60.55,2182368,360434
139,0,23135,Tim Clark,60.53,2710202,447745
140,0,22621,Ben Curtis,60.52,1413754,233612
141,0,01203,Russ Cochran,60.49,2077842,343522
142,0,01139,Olin Browne,60.48,2995608,495313
143,0,08075,Jerry Kelly,60.44,3303480,546552
143,0,10860,Justin Leonard,60.44,2347055,388315
145,0,06251,Chris DiMarco,60.42,2954093,488905
146,0,23338,David Gossett,60.41,1937527,320722
147,0,10213,Dicky Pride,60.40,2243282,371382
148,0,12602,Dean Wilson,60.39,3453323,571837
149,0,22293,Heath Slocum,60.36,3158408,523276
150,0,02214,Kirk Triplett,60.32,2325449,385547
151,0,02223,Bob Tway,60.31,2360501,391390
152,0,01619,Skip Kendall,60.29,2983126,494814
153,0,19972,José Coceres,60.28,2290639,380020
153,0,08339,Spike McRoy,60.28,2930731,486174
155,0,01527,Scott Hoch,60.27,1579757,262123
156,0,12705,Cliff Kresge,60.23,2836846,470986
157,0,25396,Kevin Na,60.22,3258507,541093
158,0,07457,Steve Flesch,60.21,2990460,496700
159,0,01361,Dan Forsman,60.19,2487352,413259
160,0,01771,Blaine McCallister,60.08,2317252,385680
161,0,01926,Steve Pate,60.07,2261367,376438
162,0,01666,Bernhard Langer,60.05,1605375,267332
163,0,19846,Brian Gay,60.03,3327434,554339
164,0,26420,Richard Johnson,60.01,3494794,582394
165,0,12680,Shigeki Maruyama,60.00,2811522,468620
166,0,12682,Hirofumi Miyase,59.98,2124133,354127
167,0,01320,Bob Estes,59.97,1892716,315608
168,0,06527,Steve Stricker,59.96,2583265,430859
168,0,02239,Scott Verplank,59.96,2547039,424807
170,0,23983,Luke Donald,59.94,2356156,393111
171,0,20382,Stephen Leaney,59.91,2175692,363155
172,0,20548,Hidemichi Tanaka,59.82,2954035,493805
173,0,06809,Bob Burns,59.81,2926344,489309
174,0,19881,Robert Damron,59.79,3142866,525688
175,0,07721,Pat Bates,59.77,3357315,561708
176,0,02099,Scott Simpson,59.70,1911030,320126
177,0,20127,Chris Riley,59.59,1995247,334853
178,0,01761,Len Mattiace,59.57,2630762,441658
179,0,01132,Mark Brooks,59.51,2134763,358696
180,0,02049,Gene Sauers,59.50,2748629,461916
181,0,01157,Tom Byrum,59.48,2689137,452078
182,0,12753,David Morland IV,59.45,2324227,390925
183,0,01381,Fred Funk,59.42,3067268,516242
184,0,08385,Omar Uresti,59.40,2814023,473713
185,0,02010,Loren Roberts,59.39,2522072,424671
186,0,06078,Esteban Toledo,59.32,2964448,499725
187,0,01378,David Frost,59.13,2754530,465823
188,0,01968,Nick Price,59.02,1351871,229066
189,0,01920,Craig Parry,59.01,1350881,228913
190,0,01457,Jay Haas,58.92,2277811,386586
191,0,01329,Brad Faxon,58.90,2573873,437010
192,0,07363,Craig Bowden,58.86,2753102,467770
193,0,06373,José María Olazábal,58.73,1581878,269370
194,0,01887,Mark O'Meara,58.64,1538721,262383
195,0,01219,John Cook,58.47,1779949,304431
196,0,01928,Corey Pavin,57.97,2411880,416023
