RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,22293,Heath Slocum,28' 0",1268,35486.333,-58.00
2,0,23135,Tim Clark,28' 4",994,28197.667,-105.00
3,0,06522,Ernie Els,28' 5",466,13231.833,-32.00
4,0,12510,Chad Campbell,28' 8",1179,33799.583,-124.00
5,0,20623,Gavin Coles,28' 10",629,18132.250,-55.00
6,0,01945,Kenny Perry,29' 1",1207,35153.417,-108.00
7,0,22046,Geoff Ogilvy,29' 4",627,18373.250,-51.00
8,0,10860,Justin Leonard,29' 5",1035,30463.833,-129.00
8,0,25804,Bubba Watson,29' 5",962,28333.750,-77.00
10,0,06090,Jim McGovern,29' 6",850,25065.083,-3.00
11,0,06004,Stephen Ames,29' 7",894,26451.083,-102.00
12,0,20498,Briny Baird,29' 8",1333,39550.083,-94.00
12,0,23621,Rory Sabbatini,29' 8",827,24549.833,-95.00
12,0,02239,Scott Verplank,29' 8",940,27862.250,-75.00
15,0,01035,Tommy Armour III,29' 9",899,26781.750,-50.00
15,0,23320,Ryan Palmer,29' 9",804,23930.333,-100.00
15,0,10423,Mike Weir,29' 9",885,26302.333,-84.00
18,0,10425,Jay Williamson,29' 10",1139,33941.833,-54.00
19,0,25900,Lucas Glover,29' 11",1100,32927.500,-79.00
19,0,01553,John Huston,29' 11",674,20138.083,-71.00
19,0,06567,Vijay Singh,29' 11",787,23523.000,-94.00
19,0,08845,Scott Sterling,29' 11",1042,31187.917,-49.00
19,0,23325,Vaughn Taylor,29' 11",1253,37513.583,-101.00
19,0,27770,Camilo Villegas,29' 11",826,24716.500,-91.00
19,0,12602,Dean Wilson,29' 11",1255,37549.417,-99.00
26,0,19846,Brian Gay,30' 0",1253,37637.250,-112.00
26,0,01577,Lee Janzen,30' 0",1028,30830.583,-44.00
28,0,02206,David Toms,30' 1",767,23083.167,-54.00
28,0,02223,Bob Tway,30' 1",789,23725.750,-106.00
30,0,25364,Paul Casey,30' 2",498,15042.083,-29.00
30,0,30750,Tommy Gainey,30' 2",596,17971.083,-14.00
30,0,22378,Trevor Immelman,30' 2",739,22273.250,-10.00
30,0,22806,Doug LaBelle II,30' 2",719,21685.417,-28.00
30,0,26476,Chez Reavie,30' 2",1312,39629.000,-62.00
30,0,10649,Tom Scherrer,30' 2",598,18027.333,-29.00
36,0,01142,Bart Bryant,30' 3",984,29760.500,-57.00
36,0,24024,Zach Johnson,30' 3",1042,31558.083,-83.00
36,0,25190,Jeff Quinney,30' 3",1008,30461.083,-82.00
39,0,10505,Shane Bertsch,30' 4",1302,39456.667,-73.00
39,0,20472,Alex Cejka,30' 4",819,24825.083,-15.00
39,0,07457,Steve Flesch,30' 4",1068,32362.333,-81.00
39,0,21805,Harrison Frazar,30' 4",801,24275.917,-20.00
39,0,01941,Tom Pernice Jr.,30' 4",1332,40381.917,-118.00
44,0,01024,Billy Andrade,30' 5",800,24307.000,+3.00
44,0,06034,Marco Dawson,30' 5",729,22161.167,-53.00
44,0,08931,Glen Day,30' 5",764,23266.667,-69.00
44,0,10809,Jim Furyk,30' 5",1084,32976.500,-115.00
44,0,29718,Anthony Kim,30' 5",833,25351.250,-88.00
44,0,23108,Matt Kuchar,30' 5",950,28863.333,-74.00
44,0,25562,Andres Romero,30' 5",557,16923.833,-37.00
44,0,26289,Boo Weekley,30' 5",843,25609.750,-60.00
52,0,12652,Cameron Beckman,30' 6",1045,31852.083,-50.00
52,0,22621,Ben Curtis,30' 6",890,27180.750,-55.00
52,0,01388,Robert Gamez,30' 6",1018,31038.083,+2.00
52,0,06527,Steve Stricker,30' 6",743,22690.167,-75.00
52,0,23788,D.J. Trahan,30' 6",1059,32275.083,-93.00
57,0,24781,Hunter Mahan,30' 7",1001,30633.500,-105.00
57,0,01810,Phil Mickelson,30' 7",722,22082.833,-96.00
59,0,01226,Fred Couples,30' 8",649,19876.250,-45.00
59,0,27141,J.B. Holmes,30' 8",810,24842.750,-52.00
59,0,21731,Freddie Jacobson,30' 8",860,26396.417,-61.00
59,0,06012,Greg Kraft,30' 8",714,21879.833,-21.00
59,0,20443,Jin Park,30' 8",991,30401.250,+9.00
