RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
1,10,01690,Bruce Lietzke,43,34,9
2,21,02321,Fuzzy Zoeller,72,51,21
3,22,02067,Ted Schulz,75,27,48
4,25,01945,Kenny Perry,78,20,58
5,22,01724,Jeff Maggert,79,39,40
6,26,02133,Craig Stadler,81,24,57
7,20,01014,Fulton Allem,82,77,5
8,21,01975,Tom Purtzer,83,4,79
9,31,01723,Andrew Magee,88,35,53
10,29,01771,Blaine McCallister,94,60,34
10,27,01968,Nick Price,94,52,42
12,38,01837,Gil Morgan,96,45,51
13,35,01797,Rocco Mediate,100,74,26
14,29,01706,Davis Love III,103,17,86
15,44,01313,Steve Elkington,105,38,67
16,36,02256,Tom Watson,106,71,35
17,44,01385,Jim Gallagher Jr.,108,53,55
18,40,06044,Scott Gump,112,69,43
19,48,01887,Mark O'Meara,119,63,56
20,56,01072,Chip Beck,121,106,15
20,50,02170,Hal Sutton,121,74,47
22,40,01226,Fred Couples,122,3,119
22,47,01527,Scott Hoch,122,53,69
22,43,01926,Steve Pate,122,39,83
25,42,01042,Paul Azinger,124,25,99
25,48,01049,Ian Baker-Finch,124,113,11
25,39,01550,Ed Humenik,124,14,110
28,49,01633,Tom Kite,126,103,23
29,36,01468,Gary Hallberg,128,16,112
30,42,01388,Robert Gamez,132,43,89
31,44,01938,David Peoples,134,82,52
32,45,02246,Duffy Waldorf,139,18,121
33,49,02146,Payne Stewart,141,65,76
34,49,02101,Joey Sindelar,142,33,109
35,44,01098,Jay Don Blake,143,29,114
36,60,01958,Dan Pohl,145,7,138
37,67,01142,Bart Bryant,146,125,21
37,49,01876,Greg Norman,146,2,144
37,63,01971,Dillard Pruitt,146,136,10
40,51,01203,Russ Cochran,149,86,63
40,46,01553,John Huston,149,19,130
40,50,02100,Tim Simpson,149,77,72
43,55,01444,Ken Green,150,50,100
43,46,02049,Gene Sauers,150,35,115
45,55,01783,Mark McCumber,152,91,61
46,64,01682,Wayne Levi,154,124,30
47,69,02159,Curtis Strange,156,149,7
48,74,01306,David Edwards,157,153,4
49,71,02242,Lanny Wadkins,158,133,25
50,60,01510,Nolan Henke,159,95,64
50,60,01577,Lee Janzen,159,66,93
52,54,01112,Charlie Bowles,161,57,104
53,67,01219,John Cook,162,123,39
53,54,02241,Bobby Wadkins,162,57,105
