RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,48084,Wesley Bryan,100.0,1
1,0,33653,Thomas Detry,100.0,2
1,0,30911,Tommy Fleetwood,100.0,2
1,0,33399,Adam Hadwin,100.0,2
1,0,12716,Charley Hoffman,100.0,1
1,0,39977,Max Homa,100.0,1
1,0,36801,Mark Hubbard,100.0,1
1,0,32791,K.H. Lee,100.0,1
1,0,37378,Min Woo Lee,100.0,1
1,0,40162,Justin Lower,100.0,2
1,0,32839,Hideki Matsuyama,100.0,3
1,0,49947,Taylor Moore,100.0,1
1,0,30163,Henrik Norlander,100.0,1
1,0,46046,Scottie Scheffler,100.0,3
1,0,24502,Adam Scott,100.0,1
1,0,34046,Jordan Spieth,100.0,1
1,0,58168,Davis Thompson,100.0,2
1,0,57366,Cameron Young,100.0,2
1,0,52513,Carson Young,100.0,1
1,0,45242,Kevin Yu,100.0,1
21,0,52215,Robert MacIntyre,75.0,3
22,0,33948,Byeong Hun An,66.7,2
22,0,46442,Maverick McNealy,66.7,2
22,0,51997,Andrew Novak,66.7,2
22,0,48081,Xander Schauffele,66.7,2
22,0,33448,Justin Thomas,66.7,2
27,0,28237,Rory McIlroy,60.0,3
28,0,29725,Tony Finau,57.1,4
29,0,40026,Daniel Berger,50.0,1
29,0,45522,Christiaan Bezuidenhout,50.0,1
29,0,33141,Keegan Bradley,50.0,1
29,0,47591,Eric Cole,50.0,1
29,0,59442,Parker Coody,50.0,1
29,0,51349,Nico Echavarria,50.0,1
29,0,29936,Ryan Fox,50.0,1
29,0,51977,Max Greyserman,50.0,1
29,0,54628,Lee Hodges,50.0,1
29,0,37455,Si Woo Kim,50.0,1
29,0,36326,David Lipsky,50.0,1
29,0,29908,C.T. Pan,50.0,1
29,0,47679,Victor Perez,50.0,1
29,0,49771,J.T. Poston,50.0,2
29,0,46414,Aaron Rai,50.0,1
29,0,22405,Justin Rose,50.0,1
29,0,39327,Ben Silverman,50.0,1
29,0,50484,Hayden Springer,50.0,1
29,0,51894,Vince Whaley,50.0,1
48,0,47504,Sam Burns,40.0,2
48,0,35450,Patrick Cantlay,40.0,2
48,0,35532,Tom Hoge,40.0,2
48,0,40115,Adam Svensson,40.0,2
48,0,51634,Sahith Theegala,40.0,2
53,0,52955,Ludvig Åberg,33.3,1
53,0,39997,Corey Conners,33.3,1
53,0,31646,Emiliano Grillo,33.3,1
53,0,39971,Sungjae Im,33.3,1
53,0,33204,Shane Lowry,33.3,1
53,0,50525,Collin Morikawa,33.3,2
53,0,40250,Taylor Pendrith,33.3,1
53,0,46340,Alex Smalley,33.3,1
53,0,39324,J.J. Spaun,33.3,1
62,0,59866,Nick Dunlap,25.0,1
62,0,35461,Beau Hossler,25.0,1
62,0,48117,Kurt Kitayama,25.0,1
65,0,34099,Harris English,20.0,1
66,0,56630,Akshay Bhatia,.0
66,0,34255,Joseph Bramlett,.0
66,0,28420,Ryan Brehm,.0
66,0,60004,Jacob Bridgeman,.0
66,0,52372,Cameron Champ,.0
66,0,32366,Kevin Chappell,.0
66,0,51766,Wyndham Clark,.0
66,0,34076,Joel Dahmen,.0
66,0,45157,Cam Davis,.0
66,0,28089,Jason Day,.0
66,0,45609,Tyler Duncan,.0
66,0,57362,Austin Eckroat,.0
66,0,40098,Matt Fitzpatrick,.0
66,0,56149,Wilson Furr,.0
66,0,54591,Ben Griffin,.0
66,0,35310,Lanto Griffin,.0
66,0,57975,Harry Hall,.0
66,0,34098,Russell Henley,.0
66,0,51696,Rico Hoey,.0
66,0,52453,Nicolai Højgaard,.0
66,0,29420,Billy Horschel,.0
66,0,35506,Mackenzie Hughes,.0
66,0,36799,Stephan Jaeger,.0
66,0,24024,Zach Johnson,.0
66,0,34587,Chan Kim,.0
66,0,39975,Michael Kim,.0
66,0,55182,Tom Kim,.0
66,0,32757,Patton Kizzire,.0
66,0,36884,Ben Kohles,.0
66,0,23108,Matt Kuchar,.0
66,0,28775,Nate Lashley,.0
66,0,34466,Peter Malnati,.0
66,0,47993,Denny McCarthy,.0
66,0,46113,Ryan McCormick,.0
66,0,32640,Troy Merritt,.0
66,0,55789,Taylor Montgomery,.0
66,0,26596,Ryan Moore,.0
66,0,36871,Matt NeSmith,.0
66,0,27349,Alex Noren,.0
66,0,23320,Ryan Palmer,.0
66,0,28252,Seamus Power,.0
66,0,47983,Chad Ramey,.0
66,0,26476,Chez Reavie,.0
66,0,36699,Patrick Rodgers,.0
66,0,37275,Sam Ryder,.0
66,0,46441,Robby Shelton,.0
66,0,51890,Greyson Sigg,.0
66,0,27139,David Skinns,.0
66,0,49960,Sepp Straka,.0
66,0,48699,Callum Tarren,.0
66,0,32333,Kevin Tway,.0
66,0,52666,Sami Valimaki,.0
66,0,40006,Erik van Rooyen,.0
66,0,27064,Jhonattan Vegas,.0
66,0,48887,Matt Wallace,.0
66,0,31323,Gary Woodland,.0
66,0,52374,Brandon Wu,.0
66,0,55454,Carl Yuan,.0
66,0,47483,Will Zalatoris,.0
