RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
100,0,46340,Alex Smalley,8.65%,23,266,91.35
101,0,54628,Lee Hodges,8.66%,33,381,91.34
102,0,30163,Henrik Norlander,8.68%,19,219,91.32
103,0,28252,Seamus Power,8.78%,33,376,91.22
104,0,32102,Rickie Fowler,8.81%,26,295,91.19
104,0,54783,Dylan Wu,8.81%,29,329,91.19
106,0,30926,Chris Kirk,8.86%,24,271,91.14
107,0,34374,Erik Barnes,8.87%,18,203,91.13
107,0,46113,Ryan McCormick,8.87%,22,248,91.13
109,0,40006,Erik van Rooyen,8.89%,28,315,91.11
110,0,28420,Ryan Brehm,8.94%,22,246,91.06
111,0,51287,Ryo Hisatsune,8.95%,29,324,91.05
112,0,28775,Nate Lashley,8.97%,26,290,91.03
113,0,33948,Byeong Hun An,9.02%,24,266,90.98
114,0,33399,Adam Hadwin,9.03%,27,299,90.97
115,0,47347,Adam Schenk,9.04%,33,365,90.96
116,0,40058,Zac Blair,9.12%,29,318,90.88
117,0,22405,Justin Rose,9.13%,21,230,90.87
118,0,36871,Matt NeSmith,9.24%,29,314,90.76
118,0,46441,Robby Shelton,9.24%,28,303,90.76
120,0,58168,Davis Thompson,9.35%,33,353,90.65
121,0,32839,Hideki Matsuyama,9.36%,25,267,90.64
122,0,50493,Justin Suh,9.42%,29,308,90.58
123,0,33486,Roger Sloan,9.46%,21,222,90.54
124,0,52666,Sami Valimaki,9.68%,24,248,90.32
125,0,25493,Nick Taylor,9.69%,31,320,90.31
126,0,50484,Hayden Springer,9.73%,25,257,90.27
127,0,32791,K.H. Lee,9.79%,28,286,90.21
128,0,39977,Max Homa,9.82%,28,285,90.18
128,0,47983,Chad Ramey,9.82%,33,336,90.18
130,0,47663,Kevin Dougherty,9.88%,25,253,90.12
131,0,50497,Adrien Dumont de Chassart,9.89%,28,283,90.11
131,0,59866,Nick Dunlap,9.89%,26,263,90.11
133,0,31323,Gary Woodland,9.92%,35,353,90.08
134,0,32367,Jorge Campillo,9.95%,21,211,90.05
135,0,60067,Joe Highsmith,9.96%,25,251,90.04
136,0,36884,Ben Kohles,9.97%,37,371,90.03
137,0,47420,Jake Knapp,10.00%,30,300,90.00
138,0,51696,Rico Hoey,10.03%,32,319,89.97
138,0,55893,Sam Stevens,10.03%,36,359,89.97
140,0,47988,Nick Hardy,10.05%,38,378,89.95
141,0,27064,Jhonattan Vegas,10.07%,27,268,89.93
142,0,29478,Kevin Kisner,10.13%,24,237,89.87
143,0,48867,Matti Schmid,10.16%,31,305,89.84
144,0,51890,Greyson Sigg,10.17%,30,295,89.83
145,0,34076,Joel Dahmen,10.20%,30,294,89.80
146,0,52374,Brandon Wu,10.23%,31,303,89.77
147,0,40115,Adam Svensson,10.27%,46,448,89.73
148,0,48117,Kurt Kitayama,10.31%,30,291,89.69
148,0,27936,Martin Laird,10.31%,30,291,89.69
150,0,27129,Luke List,10.34%,33,319,89.66
150,0,32640,Troy Merritt,10.34%,24,232,89.66
152,0,52513,Carson Young,10.48%,35,334,89.52
153,0,35310,Lanto Griffin,10.66%,34,319,89.34
154,0,60767,Blaine Hale Jr.,10.73%,19,177,89.27
155,0,12716,Charley Hoffman,10.79%,26,241,89.21
156,0,27770,Camilo Villegas,10.80%,23,213,89.20
156,0,45242,Kevin Yu,10.80%,35,324,89.20
158,0,32757,Patton Kizzire,10.89%,28,257,89.11
159,0,59095,Chris Gotterup,11.08%,35,316,88.92
160,0,55708,Hayden Buckley,11.15%,31,278,88.85
161,0,32366,Kevin Chappell,11.23%,21,187,88.77
162,0,37275,Sam Ryder,11.28%,30,266,88.72
163,0,47483,Will Zalatoris,11.43%,32,280,88.57
164,0,36326,David Lipsky,11.59%,32,276,88.41
165,0,48887,Matt Wallace,11.78%,35,297,88.22
166,0,35617,Martin Trainer,11.86%,23,194,88.14
167,0,38991,Alejandro Tosti,11.89%,34,286,88.11
168,0,47806,Raul Pereda,12.10%,19,157,87.90
169,0,52453,Nicolai Højgaard,12.20%,25,205,87.80
170,0,39546,Keith Mitchell,12.31%,41,333,87.69
171,0,23320,Ryan Palmer,12.42%,20,161,87.58
172,0,34587,Chan Kim,12.50%,41,328,87.50
173,0,34255,Joseph Bramlett,12.53%,45,359,87.47
174,0,29535,Brice Garnett,12.56%,26,207,87.44
175,0,48319,Tom Whitney,12.61%,28,222,87.39
176,0,57366,Cameron Young,12.67%,37,292,87.33
177,0,56149,Wilson Furr,12.68%,27,213,87.32
178,0,55454,Carl Yuan,12.73%,28,220,87.27
179,0,27649,Brandt Snedeker,13.01%,32,246,86.99
180,0,48699,Callum Tarren,13.61%,40,294,86.39
181,0,26596,Ryan Moore,14.07%,37,263,85.93
182,0,51070,Vincent Norrman,14.11%,34,241,85.89
183,0,32070,Rafael Campos,14.49%,31,214,85.51
184,0,27330,Josh Teater,15.06%,25,166,84.94
