RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,20850,Daniel Chopra,435
2,0,25900,Lucas Glover,402
3,0,07457,Steve Flesch,398
4,0,06567,Vijay Singh,394
4,0,12602,Dean Wilson,394
6,0,23623,Bo Van Pelt,391
7,0,19846,Brian Gay,389
8,0,07867,Woody Austin,385
9,0,12716,Charley Hoffman,384
9,0,22405,Justin Rose,384
11,0,01941,Tom Pernice Jr.,383
12,0,23718,Nathan Green,380
12,0,24781,Hunter Mahan,380
12,0,07749,Brett Quigley,380
15,0,23320,Ryan Palmer,373
16,0,10505,Shane Bertsch,371
17,0,01139,Olin Browne,367
18,0,06621,Joe Durant,366
19,0,11032,Frank Lickliter II,365
19,0,27095,Nick Watney,365
21,0,24507,Jason Bohn,363
22,0,02104,Jeff Sluman,361
23,0,23497,Tag Ridings,360
24,0,21959,Ted Purdy,359
25,0,08075,Jerry Kelly,358
26,0,26360,Bubba Dickerson,356
26,0,10809,Jim Furyk,356
28,0,23325,Vaughn Taylor,355
29,0,21805,Harrison Frazar,354
30,0,10733,Kent Jones,352
31,0,01381,Fred Funk,349
32,0,21350,Ryuji Imada,347
33,0,08123,Jeff Brehaut,346
33,0,20121,Todd Fischer,346
33,0,27120,Troy Matteson,346
36,0,24140,Sean O'Hair,344
37,0,27770,Camilo Villegas,340
38,0,21949,Joe Ogilvie,339
39,0,20472,Alex Cejka,338
39,0,07013,Wes Short Jr.,338
41,0,22913,John Rollins,336
42,0,01161,Mark Calcavecchia,335
42,0,24924,Bill Haas,335
42,0,01707,Steve Lowery,335
45,0,21646,David Branshaw,334
45,0,12680,Shigeki Maruyama,334
47,0,23048,Eric Axley,331
47,0,23322,Brett Wetterich,331
49,0,22293,Heath Slocum,330
50,0,21407,Arjun Atwal,329
50,0,23353,J.J. Henry,329
50,0,22378,Trevor Immelman,329
50,0,20645,John Senden,329
54,0,12645,Brent Geiberger,328
55,0,02110,Jerry Smith,326
56,0,06034,Marco Dawson,325
56,0,06515,Shaun Micheel,325
58,0,20378,Mathias Grönberg,324
58,0,26420,Richard Johnson,324
58,0,28475,Jeff Overton,324
61,0,06595,Kevin Sutherland,323
62,0,20229,Stewart Cink,322
62,0,25345,Carl Pettersson,322
62,0,22548,Patrick Sheehan,322
65,0,02246,Duffy Waldorf,320
66,0,24357,K.J. Choi,319
67,0,24358,Robert Garrigus,318
67,0,02239,Scott Verplank,318
67,0,10423,Mike Weir,318
70,0,21753,Brian Davis,317
71,0,01388,Robert Gamez,315
71,0,24912,Will MacKenzie,315
73,0,06197,Michael Allen,313
74,0,23788,D.J. Trahan,312
74,0,23349,Charles Warren,312
76,0,01766,Billy Mayfair,310
77,0,28780,Nicholas Thompson,307
78,0,20572,Rod Pampling,306
79,0,20094,Jonathan Kaye,305
80,0,19881,Robert Damron,304
81,0,22946,Henrik Bjornstad,303
81,0,12510,Chad Campbell,303
81,0,12660,Jesper Parnevik,303
84,0,20105,Jeff Gove,302
84,0,01810,Phil Mickelson,302
84,0,02101,Joey Sindelar,302
87,0,23541,Ben Crane,301
88,0,21961,Charles Howell III,300
88,0,06573,Brandt Jobe,300
88,0,23621,Rory Sabbatini,300
91,0,23614,Rich Beem,298
92,0,23135,Tim Clark,297
93,0,01320,Bob Estes,295
94,0,01706,Davis Love III,294
95,0,20098,Stuart Appleby,292
95,0,25804,Bubba Watson,292
97,0,06575,Dudley Hart,291
98,0,20498,Briny Baird,290
98,0,20382,Stephen Leaney,290
98,0,20628,Arron Oberholser,290
98,0,20127,Chris Riley,290
102,0,12823,Carlos Franco,289
102,0,24024,Zach Johnson,289
104,0,10885,Robert Allenby,288
105,0,01042,Paul Azinger,286
105,0,01948,Tim Petrovic,286
107,0,20691,Greg Owen,284
107,0,21878,Mark Wilson,284
109,0,11123,Chris Couch,282
109,0,25240,D.A. Points,282
111,0,08835,Kris Cox,281
111,0,22892,Jason Gore,281
111,0,27141,J.B. Holmes,281
114,0,24925,Jonathan Byrd,280
114,0,21470,Daisuke Maruyama,280
116,0,01577,Lee Janzen,279
117,0,06251,Chris DiMarco,277
117,0,20631,David McKenzie,277
119,0,22621,Ben Curtis,274
120,0,19824,Craig Barlow,272
120,0,01724,Jeff Maggert,272
122,0,01142,Bart Bryant,270
123,0,02206,David Toms,266
124,0,24502,Adam Scott,262
125,0,22371,Aaron Baddeley,261
125,0,23409,James Driscoll,261
127,0,01599,Steve Jones,258
128,0,01132,Mark Brooks,256
129,0,02223,Bob Tway,254
130,0,01553,John Huston,253
131,0,12782,Tim Herron,252
131,0,19913,Ron Whittaker,252
133,0,22046,Geoff Ogilvy,251
134,0,10565,Ian Leggatt,250
135,0,01024,Billy Andrade,249
136,0,01666,Bernhard Langer,247
137,0,10860,Justin Leonard,246
138,0,01619,Skip Kendall,244
138,0,21660,Jason Schultz,244
140,0,06527,Steve Stricker,243
141,0,06012,Greg Kraft,242
141,0,01945,Kenny Perry,242
141,0,08793,Tiger Woods,242
144,0,01329,Brad Faxon,241
144,0,06643,Paul Goydos,241
146,0,20099,Doug Barron,238
147,0,20574,Mathew Goggin,237
148,0,23983,Luke Donald,235
148,0,09011,David Duval,235
148,0,26596,Ryan Moore,235
151,0,06522,Ernie Els,234
152,0,01035,Tommy Armour III,232
153,0,20634,Peter Lonard,231
154,0,02106,Chris Smith,229
155,0,06004,Stephen Ames,227
155,0,06350,Bob May,227
157,0,08375,Paul Stankowski,226
158,0,27943,Matt Hansen,222
159,0,20593,Greg Chalmers,218
159,0,01219,John Cook,218
159,0,12760,Danny Ellis,218
159,0,08537,J.P. Hayes,218
163,0,20157,Retief Goosen,217
164,0,21209,Sergio Garcia,210
165,0,01473,Todd Hamilton,208
166,0,11011,Mike Sposa,207
167,0,01928,Corey Pavin,202
168,0,07223,Brian Bateman,201
168,0,02214,Kirk Triplett,201
170,0,12755,Vance Veazey,200
171,0,21731,Freddie Jacobson,199
172,0,06373,José María Olazábal,198
173,0,08385,Omar Uresti,195
174,0,25936,Alex Aragon,193
174,0,20548,Hidemichi Tanaka,193
176,0,25632,Jimmy Walker,192
177,0,23307,Roger Tambellini,191
178,0,25935,John Engler Jr.,189
178,0,24138,Ian Poulter,189
180,0,01761,Len Mattiace,187
180,0,25842,Jon Mills,187
182,0,20766,Padraig Harrington,186
183,0,24361,Pat Perez,185
184,0,24980,Scott Gutschewski,178
184,0,23616,Ryan Hietala,178
186,0,01677,Tom Lehman,177
187,0,01685,J.L. Lewis,175
188,0,20608,David Howell,172
188,0,20812,Tjaart van der Walt,172
190,0,01249,John Daly,171
191,0,01313,Steve Elkington,164
192,0,01226,Fred Couples,161
193,0,01887,Mark O'Meara,154
194,0,23673,Michael Connell,148
194,0,12662,Thomas Levet,148
196,0,01823,Larry Mize,140
