RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:ARG,MEASURED ROUNDS
76,0,29740,Brad Fritsch,.075,3.150,42
77,0,27129,Luke List,.074,6.360,86
78,0,33948,Byeong Hun An,.071,4.032,57
79,0,26499,Rafa Cabrera Bello,.068,3.122,46
80,0,29725,Tony Finau,.065,5.885,91
80,0,29478,Kevin Kisner,.065,4.971,77
82,0,35506,Mackenzie Hughes,.063,6.066,96
83,0,27963,Chris Stroud,.060,2.869,48
84,0,30926,Chris Kirk,.059,4.136,70
84,0,31420,Anirban Lahiri,.059,3.457,59
86,0,46970,Jon Rahm,.057,3.773,66
87,0,25892,Steve Wheatcroft,.054,2.158,40
88,0,32333,Kevin Tway,.053,3.916,74
89,0,25345,Carl Pettersson,.052,2.723,52
90,0,25834,Daniel Summerhays,.051,4.150,82
91,0,34174,John Huh,.043,3.249,76
91,0,24502,Adam Scott,.043,1.790,42
93,0,31323,Gary Woodland,.039,2.618,68
94,0,30110,Kyle Stanley,.038,3.560,94
95,0,27895,Jonas Blixt,.037,2.208,59
96,0,32200,Roberto Castro,.031,1.688,54
97,0,32448,James Hahn,.030,2.465,81
98,0,23621,Rory Sabbatini,.028,1.473,53
99,0,20157,Retief Goosen,.027,1.116,41
100,0,35450,Patrick Cantlay,.021,.951,46
101,0,36689,Brooks Koepka,.019,1.245,67
102,0,28679,Fabián Gómez,.006,.311,51
103,0,33141,Keegan Bradley,.004,.388,91
104,0,20104,Ken Duke,.000,.008,60
104,0,34098,Russell Henley,.000,.014,86
104,0,23353,J.J. Henry,.000,.026,75
107,0,19803,Ryan Armour,-.005,-.236,49
108,0,32640,Troy Merritt,-.009,-.656,70
109,0,47959,Bryson DeChambeau,-.016,-1.166,73
110,0,30852,Ryo Ishikawa,-.021,-.883,43
110,0,32757,Patton Kizzire,-.021,-1.519,72
112,0,12716,Charley Hoffman,-.031,-2.893,93
112,0,34409,David Lingmerth,-.031,-2.151,69
114,0,46501,Ollie Schniederjans,-.032,-2.563,81
115,0,29908,C.T. Pan,-.034,-2.619,76
116,0,10809,Jim Furyk,-.036,-1.598,44
117,0,27214,Kevin Streelman,-.038,-3.001,78
118,0,33399,Adam Hadwin,-.044,-3.464,79
119,0,34021,Bud Cauley,-.050,-4.064,82
119,0,20229,Stewart Cink,-.050,-4.065,81
121,0,35110,Brett Drewitt,-.054,-2.330,43
122,0,27958,Ryan Blaum,-.057,-4.656,82
123,0,30191,Julián Etulain,-.058,-2.982,51
123,0,23320,Ryan Palmer,-.058,-2.862,49
125,0,27064,Jhonattan Vegas,-.060,-4.260,71
126,0,39954,Cody Gribble,-.061,-4.304,70
127,0,49771,J.T. Poston,-.062,-4.497,73
128,0,36801,Mark Hubbard,-.064,-3.888,61
129,0,06522,Ernie Els,-.067,-2.468,37
130,0,31557,Jim Herman,-.070,-4.627,66
131,0,46440,Smylie Kaufman,-.073,-4.571,63
131,0,27466,Spencer Levin,-.073,-4.892,67
131,0,26476,Chez Reavie,-.073,-6.067,83
134,0,24507,Jason Bohn,-.076,-4.718,62
135,0,36699,Patrick Rodgers,-.077,-5.052,66
136,0,37189,Harold Varner III,-.081,-7.007,86
137,0,30692,Scott Stallings,-.084,-5.683,68
138,0,48081,Xander Schauffele,-.086,-6.382,74
139,0,40026,Daniel Berger,-.090,-6.210,69
140,0,28420,Ryan Brehm,-.099,-6.445,65
141,0,24140,Sean O'Hair,-.101,-7.099,70
142,0,25572,Graeme McDowell,-.111,-5.552,50
142,0,23497,Tag Ridings,-.111,-5.542,50
144,0,31646,Emiliano Grillo,-.116,-7.680,66
145,0,33122,Russell Knox,-.119,-6.402,54
146,0,22056,Cameron Percy,-.123,-6.781,55
146,0,25632,Jimmy Walker,-.123,-6.142,50
148,0,40009,Dominic Bozzelli,-.125,-6.872,55
149,0,46443,Brian Campbell,-.126,-5.152,41
150,0,25686,Jason Dufner,-.133,-9.575,72
151,0,31202,William McGirt,-.137,-9.853,72
152,0,28093,Miguel Angel Carballo,-.142,-6.086,43
152,0,22986,Søren Kjeldsen,-.142,-4.818,34
154,0,48822,Sebastián Muñoz,-.143,-5.563,39
155,0,31416,Derek Fathauer,-.149,-9.520,64
155,0,34358,Jonathan Randolph,-.149,-7.616,51
157,0,31560,Brian Stuard,-.164,-11.291,69
158,0,23325,Vaughn Taylor,-.168,-12.755,76
159,0,46601,Trey Mullinax,-.169,-11.857,70
160,0,26596,Ryan Moore,-.173,-11.218,65
161,0,35532,Tom Hoge,-.176,-6.849,39
161,0,34213,Grayson Murray,-.176,-14.924,85
163,0,27974,Sung Kang,-.182,-14.945,82
164,0,24358,Robert Garrigus,-.190,-11.422,60
165,0,25804,Bubba Watson,-.201,-10.631,53
166,0,32150,Michael Thompson,-.208,-9.147,44
167,0,30944,Jason Kokrak,-.226,-18.720,83
168,0,33413,Ben Martin,-.227,-15.869,70
169,0,27095,Nick Watney,-.238,-15.257,64
170,0,39324,J.J. Spaun,-.240,-17.266,72
171,0,25818,Scott Piercy,-.250,-12.230,49
172,0,29479,Scott Brown,-.262,-20.410,78
173,0,29926,Danny Lee,-.263,-19.988,76
174,0,33204,Shane Lowry,-.277,-10.522,38
175,0,28500,Martin Flores,-.280,-18.763,67
175,0,29223,Sam Saunders,-.280,-17.050,61
177,0,26951,Johnson Wagner,-.287,-16.372,57
178,0,47128,Richy Werenski,-.303,-18.508,61
179,0,35545,Blayne Barber,-.306,-20.499,67
179,0,28307,Matt Every,-.306,-18.692,61
181,0,37278,Nicholas Lindheim,-.311,-13.669,44
182,0,29420,Billy Horschel,-.324,-25.889,80
183,0,24781,Hunter Mahan,-.326,-19.263,59
184,0,34264,Hudson Swafford,-.337,-25.582,76
185,0,35300,Andrew Loupe,-.403,-18.928,47
186,0,26289,Boo Weekley,-.429,-26.150,61
187,0,27436,Graham DeLaet,-.436,-30.986,71
188,0,35879,Kelly Kraft,-.479,-31.103,65
189,0,29485,Brett Stegmaier,-.493,-28.593,58
190,0,46732,Rick Lamb,-.678,-25.766,38
