RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,33399,Adam Hadwin,1.03,5,486
2,0,20157,Retief Goosen,1.04,3,288
3,0,06527,Steve Stricker,1.11,3,270
3,0,25892,Steve Wheatcroft,1.11,5,450
5,0,29223,Sam Saunders,1.21,5,414
6,0,29974,Branden Grace,1.31,4,306
7,0,24846,Ricky Barnes,1.39,7,504
8,0,27466,Spencer Levin,1.43,8,558
9,0,34099,Harris English,1.44,7,486
9,0,29926,Danny Lee,1.44,7,486
11,0,29478,Kevin Kisner,1.50,7,468
12,0,29476,Kyle Reifers,1.52,9,594
13,0,23638,Brendon de Jonge,1.53,8,522
14,0,29518,Brendan Steele,1.62,7,432
15,0,34360,Patrick Reed,1.65,8,486
16,0,34262,Jon Curran,1.67,9,540
16,0,30163,Henrik Norlander,1.67,6,360
18,0,23983,Luke Donald,1.69,7,414
18,0,08075,Jerry Kelly,1.69,7,414
18,0,23320,Ryan Palmer,1.69,7,414
21,0,29268,Bronson Burgoon,1.71,8,468
21,0,34563,Chesson Hadley,1.71,8,468
23,0,32102,Rickie Fowler,1.77,7,396
24,0,31323,Gary Woodland,1.78,8,450
25,0,27747,Hiroshi Iwata,1.79,9,504
26,0,40026,Daniel Berger,1.85,8,432
26,0,33413,Ben Martin,1.85,9,486
26,0,25198,Francesco Molinari,1.85,6,324
26,0,32876,Martin Piller,1.85,7,378
26,0,23325,Vaughn Taylor,1.85,8,432
31,0,27064,Jhonattan Vegas,1.92,9,468
32,0,21878,Mark Wilson,1.94,7,360
33,0,27644,Brian Harman,1.97,11,558
34,0,10809,Jim Furyk,1.98,5,252
34,0,30927,Brendon Todd,1.98,10,504
36,0,34098,Russell Henley,2.00,9,450
36,0,21961,Charles Howell III,2.00,9,450
36,0,30711,Colt Knost,2.00,9,450
36,0,25493,Nick Taylor,2.00,9,450
40,0,24357,K.J. Choi,2.02,8,396
40,0,24494,Erik Compton,2.02,8,396
40,0,26596,Ryan Moore,2.02,8,396
43,0,29420,Billy Horschel,2.05,7,342
44,0,34466,Peter Malnati,2.08,12,576
44,0,28114,Dawie van der Walt,2.08,9,432
44,0,25632,Jimmy Walker,2.08,9,432
47,0,36801,Mark Hubbard,2.11,11,522
48,0,20848,Ángel Cabrera,2.12,8,378
48,0,30925,Dustin Johnson,2.12,8,378
50,0,32448,James Hahn,2.14,10,468
50,0,27649,Brandt Snedeker,2.14,10,468
50,0,27770,Camilo Villegas,2.14,10,468
53,0,24024,Zach Johnson,2.17,9,414
54,0,39975,Michael Kim,2.18,11,504
55,0,23108,Matt Kuchar,2.22,10,450
55,0,25396,Kevin Na,2.22,10,450
57,0,29479,Scott Brown,2.26,11,486
57,0,32200,Roberto Castro,2.26,11,486
59,0,26758,David Hearn,2.30,12,522
60,0,32640,Troy Merritt,2.35,11,468
61,0,25364,Paul Casey,2.38,9,378
61,0,20472,Alex Cejka,2.38,9,378
61,0,33418,Shawn Stefani,2.38,12,504
61,0,25834,Daniel Summerhays,2.38,12,504
65,0,34264,Hudson Swafford,2.41,13,540
66,0,23541,Ben Crane,2.44,11,450
66,0,23800,Bryce Molder,2.44,11,450
68,0,22371,Aaron Baddeley,2.47,12,486
68,0,29461,Jamie Lovemark,2.47,12,486
70,0,34046,Jordan Spieth,2.50,9,360
71,0,20098,Stuart Appleby,2.53,10,396
71,0,37455,Si Woo Kim,2.53,15,594
71,0,32839,Hideki Matsuyama,2.53,10,396
71,0,34265,Will Wilcox,2.53,10,396
75,0,31646,Emiliano Grillo,2.55,11,432
75,0,26851,Marc Leishman,2.55,11,432
75,0,33419,Cameron Tringale,2.55,11,432
78,0,26300,Matt Jones,2.56,12,468
78,0,32757,Patton Kizzire,2.56,12,468
78,0,27214,Kevin Streelman,2.56,12,468
78,0,27963,Chris Stroud,2.56,12,468
82,0,29725,Tony Finau,2.58,13,504
83,0,20229,Stewart Cink,2.63,9,342
84,0,01810,Phil Mickelson,2.65,10,378
85,0,28158,Steve Marino,2.66,11,414
86,0,27895,Jonas Blixt,2.67,12,450
86,0,46440,Smylie Kaufman,2.67,13,486
86,0,30110,Kyle Stanley,2.67,13,486
86,0,33448,Justin Thomas,2.67,13,486
90,0,40058,Zac Blair,2.78,15,540
90,0,12510,Chad Campbell,2.78,14,504
90,0,21209,Sergio Garcia,2.78,7,252
90,0,20766,Padraig Harrington,2.78,8,288
90,0,33461,Morgan Hoffmann,2.78,12,432
90,0,29222,Billy Hurley III,2.78,10,360
90,0,21731,Freddie Jacobson,2.78,13,468
90,0,37454,Whee Kim,2.78,13,468
90,0,24781,Hunter Mahan,2.78,11,396
90,0,26329,Louis Oosthuizen,2.78,8,288
90,0,27942,Rob Oppenheim,2.78,10,360
90,0,32150,Michael Thompson,2.78,11,396
102,0,35300,Andrew Loupe,2.88,14,486
102,0,24140,Sean O'Hair,2.88,14,486
104,0,24924,Bill Haas,2.90,12,414
104,0,23353,J.J. Henry,2.90,12,414
104,0,27936,Martin Laird,2.90,12,414
107,0,24507,Jason Bohn,2.91,11,378
107,0,28092,D.H. Lee,2.91,11,378
107,0,25349,Tim Wilkinson,2.91,11,378
110,0,33410,Andrew Landry,2.94,9,306
110,0,22405,Justin Rose,2.94,9,306
112,0,30944,Jason Kokrak,2.98,15,504
112,0,33667,Carlos Ortiz,2.98,15,504
114,0,35545,Blayne Barber,2.99,14,468
114,0,33141,Keegan Bradley,2.99,14,468
114,0,25720,Chad Collins,2.99,14,468
114,0,26951,Johnson Wagner,2.99,14,468
118,0,24461,Thomas Aiken,3.03,12,396
119,0,29745,Tyler Aldridge,3.09,15,486
119,0,35539,Luke Guthrie,3.09,10,324
119,0,25804,Bubba Watson,3.09,10,324
122,0,25900,Lucas Glover,3.14,13,414
122,0,34409,David Lingmerth,3.14,13,414
124,0,31416,Derek Fathauer,3.15,17,540
125,0,31202,William McGirt,3.17,16,504
125,0,22046,Geoff Ogilvy,3.17,12,378
125,0,37189,Harold Varner III,3.17,16,504
128,0,25274,Steven Bowditch,3.21,15,468
128,0,26289,Boo Weekley,3.21,15,468
130,0,28089,Jason Day,3.22,11,342
131,0,20572,Rod Pampling,3.27,10,306
132,0,06567,Vijay Singh,3.28,13,396
133,0,32366,Kevin Chappell,3.29,16,486
133,0,20645,John Senden,3.29,16,486
133,0,29485,Brett Stegmaier,3.29,16,486
136,0,29221,Webb Simpson,3.33,12,360
137,0,27974,Sung Kang,3.37,17,504
138,0,25818,Scott Piercy,3.38,14,414
139,0,45526,Abraham Ancer,3.40,11,324
140,0,22892,Jason Gore,3.42,16,468
140,0,30692,Scott Stallings,3.42,16,468
140,0,34431,Robert Streb,3.42,16,468
143,0,06522,Ernie Els,3.44,13,378
143,0,34261,Scott Langley,3.44,13,378
145,0,33204,Shane Lowry,3.47,10,288
146,0,34174,John Huh,3.50,17,486
146,0,29289,S.Y. Noh,3.50,17,486
148,0,23621,Rory Sabbatini,3.51,12,342
148,0,02206,David Toms,3.51,12,342
150,0,28132,Tyrone Van Aswegen,3.52,19,540
151,0,12716,Charley Hoffman,3.56,16,450
152,0,27436,Graham DeLaet,3.61,13,360
153,0,35891,Cameron Smith,3.62,15,414
154,0,26476,Chez Reavie,3.63,17,468
155,0,30926,Chris Kirk,3.70,18,486
156,0,24490,George McNeill,3.79,15,396
157,0,20104,Ken Duke,3.80,13,342
157,0,37273,Derek Ernst,3.80,13,342
157,0,35879,Kelly Kraft,3.80,13,342
160,0,29720,Andres Gonzales,3.91,19,486
161,0,28237,Rory McIlroy,3.92,12,306
162,0,33122,Russell Knox,3.94,17,432
163,0,28679,Fabián Gómez,4.00,18,450
164,0,36689,Brooks Koepka,4.09,14,342
165,0,35732,Wes Roach,4.17,15,360
165,0,31560,Brian Stuard,4.17,15,360
167,0,25686,Jason Dufner,4.32,21,486
167,0,26331,Charl Schwartzel,4.32,14,324
169,0,20691,Greg Owen,4.37,22,504
170,0,31557,Jim Herman,4.41,23,522
171,0,24358,Robert Garrigus,4.44,16,360
171,0,35532,Tom Hoge,4.44,20,450
171,0,31420,Anirban Lahiri,4.44,16,360
174,0,27141,J.B. Holmes,4.50,17,378
175,0,35451,Scott Pinckney,4.56,23,504
176,0,10885,Robert Allenby,4.59,19,414
177,0,32618,Rhein Gibson,4.68,16,342
178,0,25572,Graeme McDowell,4.72,17,360
178,0,10213,Dicky Pride,4.72,17,360
180,0,25240,D.A. Points,4.90,15,306
181,0,24502,Adam Scott,4.97,17,342
182,0,24912,Will MacKenzie,5.11,23,450
183,0,28475,Jeff Overton,5.31,22,414
184,0,36699,Patrick Rodgers,5.35,26,486
185,0,27129,Luke List,5.56,26,468
