RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,24494,Erik Compton,4.04,8,198,95.96
2,0,34046,Jordan Spieth,4.45,11,247,95.55
3,0,33410,Andrew Landry,4.92,6,122,95.08
4,0,06527,Steve Stricker,4.98,10,201,95.02
5,0,24846,Ricky Barnes,5.14,18,350,94.86
6,0,32102,Rickie Fowler,5.33,16,300,94.67
7,0,40026,Daniel Berger,5.46,16,293,94.54
8,0,28089,Jason Day,5.74,14,244,94.26
9,0,20157,Retief Goosen,5.80,12,207,94.20
10,0,29479,Scott Brown,5.82,17,292,94.18
11,0,33399,Adam Hadwin,5.88,22,374,94.12
12,0,29478,Kevin Kisner,5.90,19,322,94.10
13,0,26596,Ryan Moore,6.25,17,272,93.75
14,0,23983,Luke Donald,6.33,15,237,93.67
15,0,23800,Bryce Molder,6.53,16,245,93.47
16,0,23325,Vaughn Taylor,6.56,17,259,93.44
17,0,27649,Brandt Snedeker,6.76,23,340,93.24
18,0,26758,David Hearn,6.88,24,349,93.12
19,0,01810,Phil Mickelson,7.02,17,242,92.98
20,0,30927,Brendon Todd,7.14,15,210,92.86
21,0,29222,Billy Hurley III,7.17,18,251,92.83
22,0,23108,Matt Kuchar,7.18,25,348,92.82
23,0,37454,Whee Kim,7.34,21,286,92.66
24,0,26329,Louis Oosthuizen,7.35,15,204,92.65
25,0,27747,Hiroshi Iwata,7.36,19,258,92.64
26,0,24781,Hunter Mahan,7.37,16,217,92.63
27,0,27466,Spencer Levin,7.39,28,379,92.61
28,0,34262,Jon Curran,7.41,26,351,92.59
29,0,28092,D.H. Lee,7.43,13,175,92.57
30,0,23638,Brendon de Jonge,7.44,23,309,92.56
31,0,46440,Smylie Kaufman,7.47,23,308,92.53
32,0,29485,Brett Stegmaier,7.48,27,361,92.52
33,0,26300,Matt Jones,7.49,20,267,92.51
34,0,20472,Alex Cejka,7.58,15,198,92.42
35,0,34098,Russell Henley,7.59,23,303,92.41
36,0,27963,Chris Stroud,7.72,21,272,92.28
37,0,25834,Daniel Summerhays,7.74,27,349,92.26
38,0,08075,Jerry Kelly,7.75,22,284,92.25
39,0,34099,Harris English,7.76,28,361,92.24
40,0,10809,Jim Furyk,7.77,16,206,92.23
41,0,20645,John Senden,7.80,29,372,92.20
42,0,29476,Kyle Reifers,7.92,35,442,92.08
43,0,20098,Stuart Appleby,7.97,20,251,92.03
43,0,26851,Marc Leishman,7.97,22,276,92.03
45,0,32200,Roberto Castro,8.02,30,374,91.98
46,0,24507,Jason Bohn,8.04,18,224,91.96
46,0,31202,William McGirt,8.04,34,423,91.96
48,0,32757,Patton Kizzire,8.06,29,360,91.94
49,0,25396,Kevin Na,8.07,23,285,91.93
50,0,35732,Wes Roach,8.08,16,198,91.92
51,0,30711,Colt Knost,8.10,26,321,91.90
52,0,25198,Francesco Molinari,8.15,19,233,91.85
53,0,21961,Charles Howell III,8.18,32,391,91.82
54,0,35879,Kelly Kraft,8.24,15,182,91.76
54,0,31323,Gary Woodland,8.24,30,364,91.76
56,0,34409,David Lingmerth,8.26,19,230,91.74
57,0,29974,Branden Grace,8.29,15,181,91.71
57,0,25349,Tim Wilkinson,8.29,17,205,91.71
59,0,06567,Vijay Singh,8.30,22,265,91.70
60,0,27770,Camilo Villegas,8.31,26,313,91.69
61,0,29725,Tony Finau,8.33,30,360,91.67
62,0,34360,Patrick Reed,8.39,26,310,91.61
63,0,24357,K.J. Choi,8.45,24,284,91.55
64,0,23541,Ben Crane,8.46,23,272,91.54
65,0,34265,Will Wilcox,8.47,20,236,91.53
66,0,29223,Sam Saunders,8.49,18,212,91.51
67,0,21731,Freddie Jacobson,8.54,27,316,91.46
68,0,24024,Zach Johnson,8.62,25,290,91.38
69,0,35539,Luke Guthrie,8.63,17,197,91.37
70,0,34466,Peter Malnati,8.72,26,298,91.28
70,0,27064,Jhonattan Vegas,8.72,32,367,91.28
72,0,22046,Geoff Ogilvy,8.74,18,206,91.26
73,0,25804,Bubba Watson,8.80,19,216,91.20
74,0,06522,Ernie Els,8.82,21,238,91.18
74,0,32876,Martin Piller,8.82,18,204,91.18
76,0,23353,J.J. Henry,8.90,29,326,91.10
77,0,24924,Bill Haas,8.95,28,313,91.05
78,0,27214,Kevin Streelman,8.96,25,279,91.04
79,0,24461,Thomas Aiken,8.97,21,234,91.03
80,0,34261,Scott Langley,8.98,22,245,91.02
80,0,29518,Brendan Steele,8.98,29,323,91.02
82,0,37455,Si Woo Kim,9.00,37,411,91.00
83,0,25720,Chad Collins,9.02,23,255,90.98
83,0,26951,Johnson Wagner,9.02,34,377,90.98
85,0,22371,Aaron Baddeley,9.03,29,321,90.97
86,0,32640,Troy Merritt,9.06,23,254,90.94
87,0,31420,Anirban Lahiri,9.09,17,187,90.91
88,0,27974,Sung Kang,9.12,32,351,90.88
89,0,36801,Mark Hubbard,9.17,31,338,90.83
90,0,29289,S.Y. Noh,9.21,28,304,90.79
91,0,25493,Nick Taylor,9.25,26,281,90.75
92,0,25900,Lucas Glover,9.27,28,302,90.73
93,0,20572,Rod Pampling,9.29,13,140,90.71
94,0,29420,Billy Horschel,9.36,25,267,90.64
94,0,33204,Shane Lowry,9.36,16,171,90.64
96,0,25364,Paul Casey,9.39,26,277,90.61
97,0,40058,Zac Blair,9.41,35,372,90.59
98,0,27936,Martin Laird,9.42,34,361,90.58
99,0,32448,James Hahn,9.49,30,316,90.51
100,0,34174,John Huh,9.50,32,337,90.50
101,0,33141,Keegan Bradley,9.51,25,263,90.49
101,0,31416,Derek Fathauer,9.51,27,284,90.49
103,0,28114,Dawie van der Walt,9.60,24,250,90.40
104,0,35545,Blayne Barber,9.68,33,341,90.32
105,0,24140,Sean O'Hair,9.69,37,382,90.31
106,0,10885,Robert Allenby,9.71,17,175,90.29
107,0,29221,Webb Simpson,9.76,24,246,90.24
108,0,29461,Jamie Lovemark,9.78,36,368,90.22
109,0,33461,Morgan Hoffmann,9.81,26,265,90.19
109,0,27942,Rob Oppenheim,9.81,21,214,90.19
111,0,45526,Abraham Ancer,9.82,16,163,90.18
112,0,02206,David Toms,9.83,23,234,90.17
113,0,27895,Jonas Blixt,9.85,27,274,90.15
114,0,12510,Chad Campbell,9.86,35,355,90.14
114,0,30944,Jason Kokrak,9.86,36,365,90.14
116,0,30692,Scott Stallings,9.87,23,233,90.13
117,0,29268,Bronson Burgoon,9.93,29,292,90.07
118,0,21209,Sergio Garcia,10.00,14,140,90.00
118,0,27644,Brian Harman,10.00,39,390,90.00
118,0,35532,Tom Hoge,10.00,22,220,90.00
118,0,39975,Michael Kim,10.00,37,370,90.00
118,0,22405,Justin Rose,10.00,21,210,90.00
123,0,36699,Patrick Rodgers,10.09,35,347,89.91
124,0,33448,Justin Thomas,10.10,31,307,89.90
125,0,30925,Dustin Johnson,10.13,23,227,89.87
126,0,34563,Chesson Hadley,10.19,27,265,89.81
126,0,35891,Cameron Smith,10.19,22,216,89.81
128,0,25632,Jimmy Walker,10.20,31,304,89.80
129,0,32839,Hideki Matsuyama,10.23,22,215,89.77
130,0,34264,Hudson Swafford,10.24,43,420,89.76
131,0,30926,Chris Kirk,10.26,31,302,89.74
132,0,33667,Carlos Ortiz,10.28,26,253,89.72
133,0,33413,Ben Martin,10.29,36,350,89.71
134,0,25274,Steven Bowditch,10.30,24,233,89.70
135,0,36689,Brooks Koepka,10.33,25,242,89.67
136,0,30110,Kyle Stanley,10.37,34,328,89.63
137,0,33418,Shawn Stefani,10.48,35,334,89.52
138,0,24912,Will MacKenzie,10.51,27,257,89.49
139,0,30163,Henrik Norlander,10.53,24,228,89.47
140,0,25818,Scott Piercy,10.60,30,283,89.40
141,0,20848,Ángel Cabrera,10.63,22,207,89.37
142,0,26331,Charl Schwartzel,10.66,26,244,89.34
143,0,29720,Andres Gonzales,10.74,32,298,89.26
144,0,34431,Robert Streb,10.82,33,305,89.18
145,0,31646,Emiliano Grillo,10.86,38,350,89.14
146,0,35300,Andrew Loupe,11.00,32,291,89.00
147,0,32366,Kevin Chappell,11.04,37,335,88.96
148,0,25572,Graeme McDowell,11.05,21,190,88.95
149,0,29745,Tyler Aldridge,11.11,31,279,88.89
149,0,20766,Padraig Harrington,11.11,20,180,88.89
149,0,31560,Brian Stuard,11.11,29,261,88.89
149,0,33419,Cameron Tringale,11.11,33,297,88.89
153,0,24490,George McNeill,11.17,21,188,88.83
154,0,22892,Jason Gore,11.20,29,259,88.80
155,0,24502,Adam Scott,11.24,28,249,88.76
156,0,26289,Boo Weekley,11.26,34,302,88.74
157,0,25892,Steve Wheatcroft,11.31,37,327,88.69
158,0,12716,Charley Hoffman,11.34,33,291,88.66
159,0,25686,Jason Dufner,11.53,37,321,88.47
160,0,10213,Dicky Pride,11.63,20,172,88.37
161,0,33122,Russell Knox,11.68,34,291,88.32
162,0,23320,Ryan Palmer,11.71,37,316,88.29
163,0,35451,Scott Pinckney,11.73,42,358,88.27
164,0,29926,Danny Lee,11.83,33,279,88.17
165,0,26476,Chez Reavie,11.88,38,320,88.12
166,0,21878,Mark Wilson,12.02,31,258,87.98
167,0,25240,D.A. Points,12.03,19,158,87.97
168,0,20229,Stewart Cink,12.05,30,249,87.95
169,0,28158,Steve Marino,12.11,31,256,87.89
170,0,28679,Fabián Gómez,12.15,39,321,87.85
171,0,27436,Graham DeLaet,12.26,32,261,87.74
171,0,32618,Rhein Gibson,12.26,26,212,87.74
173,0,28237,Rory McIlroy,12.29,22,179,87.71
174,0,28132,Tyrone Van Aswegen,12.61,45,357,87.39
175,0,27129,Luke List,12.79,38,297,87.21
176,0,31557,Jim Herman,13.17,42,319,86.83
176,0,32150,Michael Thompson,13.17,32,243,86.83
178,0,20104,Ken Duke,13.37,23,172,86.63
179,0,23621,Rory Sabbatini,13.79,24,174,86.21
180,0,24358,Robert Garrigus,13.95,30,215,86.05
181,0,20691,Greg Owen,14.09,42,298,85.91
182,0,37273,Derek Ernst,14.46,24,166,85.54
183,0,27141,J.B. Holmes,14.47,34,235,85.53
184,0,28475,Jeff Overton,14.75,36,244,85.25
184,0,37189,Harold Varner III,14.75,55,373,85.25
