RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL LATE ROUNDS
188,0,01127,Danny Briggs,72.36,2605,36
189,0,12826,Paul Claxton,72.41,2679,37
189,0,25847,Rob Rashell,72.41,2100,29
191,0,07457,Steve Flesch,72.49,3117,43
191,0,23063,Scott Hend,72.49,2682,37
193,0,10912,Craig Perks,72.52,2393,33
194,0,01887,Mark O'Meara,72.55,2249,31
195,0,01599,Steve Jones,72.56,1959,27
196,0,22621,Ben Curtis,72.61,2614,36
197,0,01249,John Daly,72.63,2978,41
198,0,06599,John Elliott,72.68,1817,25
199,0,23614,Rich Beem,72.71,2254,31
199,0,28088,Matt Davidson,72.71,1745,24
201,0,23540,Jason Allred,72.91,2552,35
202,0,01761,Len Mattiace,73.08,2923,40
