RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,23983,Luke Donald,67.00,134,2
2,0,20396,Lee Westwood,67.50,135,2
3,0,21209,Sergio Garcia,67.60,338,5
4,0,24925,Jonathan Byrd,68.00,272,4
4,0,06567,Vijay Singh,68.00,408,6
4,0,02214,Kirk Triplett,68.00,204,3
7,0,01381,Fred Funk,68.50,274,4
7,0,01473,Todd Hamilton,68.50,137,2
9,0,06573,Brandt Jobe,68.67,412,6
9,0,06527,Steve Stricker,68.67,206,3
11,0,08123,Jeff Brehaut,68.71,481,7
12,0,26420,Richard Johnson,68.83,413,6
13,0,01024,Billy Andrade,69.00,138,2
13,0,01139,Olin Browne,69.00,345,5
13,0,06575,Dudley Hart,69.00,207,3
13,0,01724,Jeff Maggert,69.00,414,6
17,0,01941,Tom Pernice Jr.,69.17,415,6
18,0,12510,Chad Campbell,69.20,346,5
18,0,01677,Tom Lehman,69.20,346,5
18,0,23325,Vaughn Taylor,69.20,346,5
21,0,23725,Brendan Jones,69.25,554,8
22,0,06595,Kevin Sutherland,69.40,347,5
23,0,12660,Jesper Parnevik,69.43,486,7
24,0,20098,Stuart Appleby,69.50,417,6
24,0,01766,Billy Mayfair,69.50,417,6
24,0,22293,Heath Slocum,69.50,278,4
24,0,26287,Roland Thatcher,69.50,417,6
28,0,21407,Arjun Atwal,69.67,209,3
28,0,12645,Brent Geiberger,69.67,418,6
30,0,07867,Woody Austin,69.73,767,11
31,0,01706,Davis Love III,69.80,349,5
31,0,12602,Dean Wilson,69.80,349,5
33,0,12782,Tim Herron,69.88,559,8
34,0,06034,Marco Dawson,70.00,280,4
34,0,01320,Bob Estes,70.00,560,8
34,0,01577,Lee Janzen,70.00,210,3
34,0,20382,Stephen Leaney,70.00,420,6
34,0,12662,Thomas Levet,70.00,210,3
34,0,01685,J.L. Lewis,70.00,560,8
34,0,25396,Kevin Na,70.00,350,5
