RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,27974,Sung Kang,12' 8",1242.500,98
2,0,24024,Zach Johnson,12' 2",1970.667,162
3,0,27963,Chris Stroud,12' 1",1459.083,121
4,0,31202,William McGirt,11' 11",1444.417,121
5,0,55708,Hayden Buckley,11' 10",2433.083,206
5,0,30163,Henrik Norlander,11' 10",2324.333,196
5,0,53165,Doc Redman,11' 10",2584.167,218
5,0,32333,Kevin Tway,11' 10",2658.750,225
9,0,48119,Ben Taylor,11' 9",3160.333,269
10,0,33141,Keegan Bradley,11' 8",2811.667,241
10,0,27936,Martin Laird,11' 8",2484.750,213
10,0,49947,Taylor Moore,11' 8",2876.250,247
10,0,27095,Nick Watney,11' 8",1649.833,141
10,0,52513,Carson Young,11' 8",2910.000,249
15,0,39954,Cody Gribble,11' 7",1773.417,153
16,0,58696,Peter Kuest,11' 6",1677.333,146
17,0,56762,Will Gordon,11' 5",3433.000,300
17,0,32448,James Hahn,11' 5",2366.500,208
17,0,54628,Lee Hodges,11' 5",3032.000,265
20,0,32366,Kevin Chappell,11' 4",1355.417,120
20,0,57362,Austin Eckroat,11' 4",2628.750,232
20,0,51491,Brandon Matthews,11' 4",1249.667,110
20,0,34610,Matthias Schwab,11' 4",2542.417,225
20,0,27214,Kevin Streelman,11' 4",2836.583,251
20,0,31560,Brian Stuard,11' 4",1687.500,149
20,0,52411,Kyle Westmoreland,11' 4",1787.667,158
27,0,35310,Lanto Griffin,11' 3",1507.333,134
28,0,35901,Paul Haley II,11' 2",2393.833,215
28,0,49298,Kramer Hickok,11' 2",2486.000,223
28,0,29289,S.Y. Noh,11' 2",1738.333,156
28,0,22405,Justin Rose,11' 2",2113.750,190
32,0,47988,Nick Hardy,11' 1",3401.083,306
32,0,40162,Justin Lower,11' 1",3036.417,274
32,0,34256,Andrew Putnam,11' 1",3104.750,280
35,0,45522,Christiaan Bezuidenhout,11' 0",2702.500,245
35,0,47504,Sam Burns,11' 0",2732.500,248
35,0,20229,Stewart Cink,11' 0",2245.667,204
35,0,34099,Harris English,11' 0",2815.000,255
35,0,34409,David Lingmerth,11' 0",1878.667,171
35,0,36699,Patrick Rodgers,11' 0",2811.000,256
35,0,47347,Adam Schenk,11' 0",3366.000,305
35,0,50493,Justin Suh,11' 0",3501.667,319
35,0,25493,Nick Taylor,11' 0",3045.750,277
44,0,28420,Ryan Brehm,10' 11",2001.250,183
44,0,34076,Joel Dahmen,10' 11",2469.667,227
44,0,52375,Doug Ghim,10' 11",2662.250,244
44,0,31577,Tano Goya,10' 11",2421.083,221
44,0,54591,Ben Griffin,10' 11",3370.000,309
44,0,34563,Chesson Hadley,10' 11",2904.167,267
44,0,31557,Jim Herman,10' 11",1724.417,158
44,0,33122,Russell Knox,10' 11",2722.333,250
44,0,33204,Shane Lowry,10' 11",1965.917,180
44,0,27349,Alex Noren,10' 11",2493.833,229
54,0,34255,Joseph Bramlett,10' 10",2377.917,220
54,0,33597,Harry Higgs,10' 10",1932.833,178
54,0,39977,Max Homa,10' 10",3282.750,304
54,0,55789,Taylor Montgomery,10' 10",3570.333,330
58,0,19803,Ryan Armour,10' 9",2120.500,198
58,0,22371,Aaron Baddeley,10' 9",2059.083,192
58,0,29535,Brice Garnett,10' 9",2225.333,207
58,0,34098,Russell Henley,10' 9",2708.500,252
58,0,35532,Tom Hoge,10' 9",3352.417,312
58,0,27129,Luke List,10' 9",2778.167,259
58,0,30692,Scott Stallings,10' 9",2011.500,187
58,0,34431,Robert Streb,10' 9",1895.583,177
58,0,40115,Adam Svensson,10' 9",3765.000,349
58,0,30927,Brendon Todd,10' 9",3342.583,311
58,0,54783,Dylan Wu,10' 9",3063.750,285
69,0,29725,Tony Finau,10' 8",2818.667,264
69,0,29970,Dylan Frittelli,10' 8",1753.500,164
69,0,32816,Satoshi Kodaira,10' 8",1647.083,154
69,0,34466,Peter Malnati,10' 8",2505.333,234
69,0,26596,Ryan Moore,10' 8",2309.250,217
69,0,48081,Xander Schauffele,10' 8",2619.833,246
69,0,48867,Matti Schmid,10' 8",1885.583,177
69,0,50095,Austin Smotherman,10' 8",2832.333,265
69,0,48699,Callum Tarren,10' 8",2769.667,260
78,0,32662,Michael Gligic,10' 7",1487.083,141
78,0,46442,Maverick McNealy,10' 7",1622.167,153
78,0,28252,Seamus Power,10' 7",2141.917,203
81,0,52955,Ludvig Åberg,10' 6",1876.083,178
81,0,39067,MJ Daffue,10' 6",2368.667,225
81,0,27554,Scott Harrington,10' 6",1767.167,168
81,0,29420,Billy Horschel,10' 6",1684.250,161
81,0,50525,Collin Morikawa,10' 6",2433.500,231
81,0,51997,Andrew Novak,10' 6",2147.500,205
81,0,46970,Jon Rahm,10' 6",2497.833,238
81,0,51634,Sahith Theegala,10' 6",3235.583,309
81,0,47128,Richy Werenski,10' 6",2363.917,225
90,0,45157,Cam Davis,10' 5",2845.750,274
90,0,33653,Thomas Detry,10' 5",2286.000,219
90,0,51349,Nico Echavarria,10' 5",1557.500,149
90,0,57975,Harry Hall,10' 5",2831.000,271
90,0,39971,Sungjae Im,10' 5",3083.500,295
90,0,33410,Andrew Landry,10' 5",1911.500,184
90,0,28775,Nate Lashley,10' 5",2936.000,281
90,0,32791,K.H. Lee,10' 5",2672.250,257
90,0,36871,Matt NeSmith,10' 5",2780.417,266
90,0,49771,J.T. Poston,10' 5",3318.417,318
90,0,47983,Chad Ramey,10' 5",3220.167,309
90,0,24502,Adam Scott,10' 5",2030.333,195
102,0,46435,Austin Cook,10' 4",1680.583,163
102,0,31646,Emiliano Grillo,10' 4",3044.250,294
