RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,06034,Marco Dawson,100.0,6
1,0,06522,Ernie Els,100.0,3
1,0,10809,Jim Furyk,100.0,4
1,0,20157,Retief Goosen,100.0,3
1,0,01457,Jay Haas,100.0,7
1,0,01677,Tom Lehman,100.0,13
1,0,20634,Peter Lonard,100.0,11
1,0,22548,Patrick Sheehan,100.0,11
1,0,06567,Vijay Singh,100.0,3
1,0,10423,Mike Weir,100.0,4
1,0,08793,Tiger Woods,100.0,2
12,0,06004,Stephen Ames,92.3,12
13,0,10885,Robert Allenby,90.9,10
13,0,23036,Chris Anderson,90.9,10
13,0,22892,Jason Gore,90.9,10
16,0,01938,David Peoples,90.0,9
17,0,01361,Dan Forsman,88.9,8
18,0,08075,Jerry Kelly,85.7,6
19,0,08725,Tom Gillis,83.3,5
19,0,08537,J.P. Hayes,83.3,5
19,0,08337,Mike Heinen,83.3,10
19,0,01553,John Huston,83.3,5
19,0,02002,John Riegger,83.3,5
19,0,20127,Chris Riley,83.3,5
25,0,01161,Mark Calcavecchia,81.8,9
26,0,01619,Skip Kendall,81.3,13
27,0,23983,Luke Donald,80.0,8
27,0,21806,Paul Gow,80.0,4
29,0,24357,K.J. Choi,78.6,11
30,0,07223,Brian Bateman,77.8,7
30,0,02049,Gene Sauers,77.8,7
30,0,02104,Jeff Sluman,77.8,7
30,0,11011,Mike Sposa,77.8,7
34,0,06621,Joe Durant,76.9,10
35,0,06573,Brandt Jobe,75.0,6
35,0,12680,Shigeki Maruyama,75.0,6
35,0,23621,Rory Sabbatini,75.0,9
35,0,02223,Bob Tway,75.0,3
35,0,12602,Dean Wilson,75.0,6
40,0,20098,Stuart Appleby,72.7,8
40,0,19824,Craig Barlow,72.7,8
40,0,22621,Ben Curtis,72.7,8
40,0,08931,Glen Day,72.7,8
40,0,01320,Bob Estes,72.7,8
45,0,01035,Tommy Armour III,71.4,5
45,0,20573,Scott Laycock,71.4,5
47,0,01378,David Frost,70.0,7
47,0,19846,Brian Gay,70.0,7
47,0,01685,J.L. Lewis,70.0,7
50,0,01024,Billy Andrade,69.2,9
50,0,20663,Brenden Pappas,69.2,9
52,0,20498,Briny Baird,66.7,4
52,0,12661,Todd Barranger,66.7,4
52,0,12388,Michael Clark II,66.7,2
52,0,23541,Ben Crane,66.7,8
52,0,06251,Chris DiMarco,66.7,6
52,0,12823,Carlos Franco,66.7,8
52,0,01381,Fred Funk,66.7,6
52,0,10201,Matt Gogel,66.7,4
52,0,21961,Charles Howell III,66.7,8
