RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,02214,Kirk Triplett,2.741,148,54
2,0,24502,Adam Scott,2.761,127,46
3,0,11032,Frank Lickliter II,2.797,221,79
4,0,24024,Zach Johnson,2.828,181,64
5,0,01941,Tom Pernice Jr.,2.830,249,88
6,0,20628,Arron Oberholser,2.836,156,55
7,0,06522,Ernie Els,2.844,128,45
8,0,24781,Hunter Mahan,2.845,239,84
9,0,11011,Mike Sposa,2.850,171,60
10,0,01928,Corey Pavin,2.852,154,54
11,0,06373,José María Olazábal,2.853,97,34
12,0,01035,Tommy Armour III,2.855,157,55
13,0,08075,Jerry Kelly,2.860,246,86
14,0,01329,Brad Faxon,2.864,189,66
15,0,01685,J.L. Lewis,2.867,172,60
15,0,24361,Pat Perez,2.867,129,45
17,0,02206,David Toms,2.875,184,64
18,0,21350,Ryuji Imada,2.880,239,83
19,0,21646,David Branshaw,2.886,228,79
20,0,22405,Justin Rose,2.893,243,84
21,0,12510,Chad Campbell,2.894,191,66
22,0,23135,Tim Clark,2.898,142,49
23,0,19846,Brian Gay,2.900,290,100
23,0,20608,David Howell,2.900,87,30
23,0,02239,Scott Verplank,2.900,203,70
26,0,07867,Woody Austin,2.902,267,92
27,0,01823,Larry Mize,2.904,151,52
28,0,19881,Robert Damron,2.905,244,84
29,0,01577,Lee Janzen,2.906,186,64
30,0,27141,J.B. Holmes,2.918,178,61
30,0,23621,Rory Sabbatini,2.918,178,61
30,0,12602,Dean Wilson,2.918,286,98
33,0,01381,Fred Funk,2.922,225,77
34,0,23048,Eric Axley,2.924,231,79
35,0,20574,Mathew Goggin,2.925,155,53
36,0,26420,Richard Johnson,2.929,249,85
36,0,12680,Shigeki Maruyama,2.929,246,84
36,0,27095,Nick Watney,2.929,246,84
39,0,08123,Jeff Brehaut,2.930,252,86
40,0,12760,Danny Ellis,2.935,182,62
40,0,22378,Trevor Immelman,2.935,226,77
40,0,06527,Steve Stricker,2.935,135,46
43,0,06034,Marco Dawson,2.936,229,78
44,0,20229,Stewart Cink,2.938,188,64
45,0,20105,Jeff Gove,2.940,247,84
46,0,10809,Jim Furyk,2.944,159,54
46,0,12645,Brent Geiberger,2.944,265,90
46,0,21731,Freddie Jacobson,2.944,159,54
46,0,07749,Brett Quigley,2.944,262,89
50,0,02101,Joey Sindelar,2.946,218,74
50,0,02110,Jerry Smith,2.946,274,93
52,0,24138,Ian Poulter,2.950,118,40
53,0,01024,Billy Andrade,2.951,180,61
53,0,23718,Nathan Green,2.951,242,82
55,0,23983,Luke Donald,2.953,127,43
56,0,12782,Tim Herron,2.955,195,66
57,0,02106,Chris Smith,2.956,201,68
58,0,06567,Vijay Singh,2.958,210,71
59,0,20127,Chris Riley,2.959,219,74
60,0,10885,Robert Allenby,2.960,148,50
61,0,24140,Sean O'Hair,2.961,225,76
62,0,20378,Mathias Grönberg,2.963,240,81
62,0,01948,Tim Petrovic,2.963,243,82
62,0,12755,Vance Veazey,2.963,160,54
65,0,01666,Bernhard Langer,2.964,166,56
66,0,22371,Aaron Baddeley,2.966,172,58
66,0,06515,Shaun Micheel,2.966,264,89
68,0,20593,Greg Chalmers,2.967,181,61
68,0,06595,Kevin Sutherland,2.967,270,91
70,0,21470,Daisuke Maruyama,2.971,202,68
71,0,02104,Jeff Sluman,2.973,223,75
72,0,20157,Retief Goosen,2.976,122,41
72,0,20094,Jonathan Kaye,2.976,247,83
72,0,01677,Tom Lehman,2.976,122,41
75,0,22046,Geoff Ogilvy,2.979,140,47
75,0,10423,Mike Weir,2.979,143,48
77,0,06621,Joe Durant,2.980,295,99
78,0,01473,Todd Hamilton,2.981,158,53
78,0,20572,Rod Pampling,2.981,161,54
80,0,20098,Stuart Appleby,2.982,167,56
80,0,20634,Peter Lonard,2.982,164,55
82,0,01945,Kenny Perry,2.983,179,60
83,0,06197,Michael Allen,2.986,218,73
83,0,08835,Kris Cox,2.986,212,71
83,0,06012,Greg Kraft,2.986,209,70
86,0,21959,Ted Purdy,2.987,233,78
87,0,01042,Paul Azinger,3.000,222,74
87,0,20498,Briny Baird,3.000,225,75
87,0,20099,Doug Barron,3.000,210,70
87,0,24925,Jonathan Byrd,3.000,135,45
87,0,22621,Ben Curtis,3.000,186,62
87,0,26360,Bubba Dickerson,3.000,258,86
87,0,01320,Bob Estes,3.000,231,77
87,0,12823,Carlos Franco,3.000,252,84
87,0,24980,Scott Gutschewski,3.000,141,47
87,0,06575,Dudley Hart,3.000,210,70
87,0,23353,J.J. Henry,3.000,225,75
87,0,01619,Skip Kendall,3.000,183,61
87,0,20382,Stephen Leaney,3.000,225,75
87,0,10565,Ian Leggatt,3.000,225,75
87,0,10860,Justin Leonard,3.000,207,69
87,0,01707,Steve Lowery,3.000,216,72
87,0,20631,David McKenzie,3.000,219,73
87,0,25842,Jon Mills,3.000,177,59
87,0,26596,Ryan Moore,3.000,147,49
87,0,21949,Joe Ogilvie,3.000,234,78
87,0,28475,Jeff Overton,3.000,261,87
87,0,23497,Tag Ridings,3.000,288,96
87,0,23325,Vaughn Taylor,3.000,192,64
87,0,25632,Jimmy Walker,3.000,201,67
87,0,21878,Mark Wilson,3.000,204,68
87,0,08793,Tiger Woods,3.000,72,24
113,0,10505,Shane Bertsch,3.011,265,88
113,0,23623,Bo Van Pelt,3.011,265,88
115,0,22293,Heath Slocum,3.012,253,84
116,0,01139,Olin Browne,3.013,241,80
116,0,20850,Daniel Chopra,3.013,241,80
116,0,23322,Brett Wetterich,3.013,232,77
116,0,19913,Ron Whittaker,3.013,238,79
120,0,01161,Mark Calcavecchia,3.014,217,72
120,0,20645,John Senden,3.014,217,72
122,0,06573,Brandt Jobe,3.017,181,60
123,0,09011,David Duval,3.018,172,57
124,0,06350,Bob May,3.022,139,46
124,0,01810,Phil Mickelson,3.022,139,46
126,0,21407,Arjun Atwal,3.024,251,83
126,0,10733,Kent Jones,3.024,257,85
128,0,06004,Stephen Ames,3.025,121,40
128,0,12660,Jesper Parnevik,3.025,245,81
130,0,21961,Charles Howell III,3.027,221,73
131,0,25900,Lucas Glover,3.029,209,69
132,0,06251,Chris DiMarco,3.030,200,66
133,0,07457,Steve Flesch,3.032,288,95
134,0,06643,Paul Goydos,3.033,182,60
134,0,02246,Duffy Waldorf,3.033,276,91
136,0,20472,Alex Cejka,3.034,267,88
136,0,28780,Nicholas Thompson,3.034,264,87
138,0,24507,Jason Bohn,3.036,255,84
139,0,24357,K.J. Choi,3.038,237,78
139,0,21805,Harrison Frazar,3.038,243,80
141,0,01706,Davis Love III,3.039,155,51
142,0,20121,Todd Fischer,3.043,286,94
143,0,12716,Charley Hoffman,3.045,268,88
144,0,01132,Mark Brooks,3.048,253,83
144,0,23788,D.J. Trahan,3.048,256,84
146,0,21753,Brian Davis,3.049,247,81
146,0,20766,Padraig Harrington,3.049,125,41
148,0,01599,Steve Jones,3.050,183,60
149,0,23307,Roger Tambellini,3.052,177,58
150,0,20812,Tjaart van der Walt,3.054,171,56
151,0,21209,Sergio Garcia,3.056,110,36
152,0,01226,Fred Couples,3.061,101,33
153,0,01219,John Cook,3.062,199,65
154,0,02223,Bob Tway,3.071,215,70
154,0,27770,Camilo Villegas,3.071,215,70
156,0,24924,Bill Haas,3.074,249,81
157,0,25936,Alex Aragon,3.075,163,53
157,0,01313,Steve Elkington,3.075,163,53
157,0,22913,John Rollins,3.075,206,67
157,0,08385,Omar Uresti,3.075,163,53
161,0,23349,Charles Warren,3.076,243,79
162,0,23673,Michael Connell,3.077,120,39
163,0,12662,Thomas Levet,3.080,154,50
163,0,07013,Wes Short Jr.,3.080,271,88
165,0,01388,Robert Gamez,3.082,262,85
166,0,01553,John Huston,3.083,185,60
167,0,01724,Jeff Maggert,3.085,182,59
168,0,23614,Rich Beem,3.086,216,70
169,0,23541,Ben Crane,3.088,176,57
169,0,01761,Len Mattiace,3.088,176,57
169,0,22548,Patrick Sheehan,3.088,281,91
172,0,01766,Billy Mayfair,3.090,241,78
173,0,25240,D.A. Points,3.097,223,72
173,0,21660,Jason Schultz,3.097,223,72
175,0,22946,Henrik Bjornstad,3.098,254,82
175,0,01142,Bart Bryant,3.098,189,61
177,0,24358,Robert Garrigus,3.099,220,71
178,0,20548,Hidemichi Tanaka,3.100,217,70
179,0,20691,Greg Owen,3.102,183,59
180,0,25804,Bubba Watson,3.104,208,67
181,0,11123,Chris Couch,3.110,227,73
182,0,25935,John Engler Jr.,3.115,190,61
183,0,01249,John Daly,3.121,103,33
184,0,27120,Troy Matteson,3.129,266,85
184,0,08375,Paul Stankowski,3.129,219,70
186,0,07223,Brian Bateman,3.130,169,54
187,0,27943,Matt Hansen,3.136,185,59
188,0,23616,Ryan Hietala,3.137,160,51
189,0,23409,James Driscoll,3.141,223,71
189,0,22892,Jason Gore,3.141,201,64
191,0,25345,Carl Pettersson,3.143,220,70
192,0,24912,Will MacKenzie,3.145,217,69
193,0,08537,J.P. Hayes,3.157,161,51
194,0,01887,Mark O'Meara,3.192,83,26
195,0,23320,Ryan Palmer,3.197,227,71
196,0,19824,Craig Barlow,3.213,196,61
