RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,26500,Alejandro Cañizares,100.00,16,16
2,0,23135,Tim Clark,97.78,45,44
3,0,20157,Retief Goosen,95.24,21,20
3,0,10585,Scott McCarron,95.24,21,20
5,0,22371,Aaron Baddeley,94.87,39,37
6,0,24138,Ian Poulter,94.44,18,17
7,0,20634,Peter Lonard,93.18,44,41
8,0,08075,Jerry Kelly,92.68,41,38
9,0,19846,Brian Gay,92.59,54,50
10,0,21949,Joe Ogilvie,91.53,59,54
11,0,01945,Kenny Perry,91.30,46,42
11,0,12602,Dean Wilson,91.30,46,42
13,0,23048,Eric Axley,90.91,44,40
13,0,22806,Doug LaBelle II,90.91,22,20
15,0,24449,Parker McLachlin,90.24,41,37
16,0,23718,Nathan Green,90.20,51,46
17,0,25364,Paul Casey,90.00,20,18
17,0,10875,Todd Demsey,90.00,40,36
17,0,26420,Richard Johnson,90.00,20,18
17,0,06012,Greg Kraft,90.00,30,27
21,0,24924,Bill Haas,89.80,49,44
22,0,12660,Jesper Parnevik,89.58,48,43
23,0,12680,Shigeki Maruyama,89.47,19,17
23,0,21878,Mark Wilson,89.47,57,51
25,0,06034,Marco Dawson,89.29,28,25
26,0,21633,Steve Allan,88.46,26,23
26,0,08385,Omar Uresti,88.46,26,23
28,0,06575,Dudley Hart,88.37,43,38
28,0,29718,Anthony Kim,88.37,43,38
30,0,06595,Kevin Sutherland,88.24,51,45
31,0,20663,Brenden Pappas,88.00,25,22
32,0,27936,Martin Laird,87.76,49,43
32,0,10425,Jay Williamson,87.76,49,43
34,0,20098,Stuart Appleby,87.50,40,35
34,0,20104,Ken Duke,87.50,64,56
36,0,06573,Brandt Jobe,87.10,31,27
37,0,01035,Tommy Armour III,86.96,46,40
38,0,01320,Bob Estes,86.84,38,33
39,0,26300,Matt Jones,86.67,45,39
39,0,26679,Kevin Stadler,86.67,45,39
41,0,19803,Ryan Armour,86.36,44,38
41,0,24358,Robert Garrigus,86.36,44,38
41,0,25594,Travis Perkins,86.36,22,19
44,0,06522,Ernie Els,86.21,29,25
45,0,28089,Jason Day,86.11,36,31
45,0,20443,Jin Park,86.11,36,31
47,0,23325,Vaughn Taylor,85.96,57,49
48,0,24357,K.J. Choi,85.71,35,30
48,0,20850,Daniel Chopra,85.71,35,30
48,0,01941,Tom Pernice Jr.,85.71,63,54
48,0,19913,Ron Whittaker,85.71,14,12
48,0,20160,Charlie Wi,85.71,49,42
53,0,20229,Stewart Cink,85.37,41,35
54,0,01142,Bart Bryant,85.29,34,29
55,0,10649,Tom Scherrer,85.19,27,23
56,0,21731,Freddie Jacobson,84.85,33,28
57,0,22621,Ben Curtis,84.78,46,39
58,0,12716,Charley Hoffman,84.75,59,50
58,0,21961,Charles Howell III,84.75,59,50
60,0,24227,Justin Bolli,84.62,39,33
61,0,26596,Ryan Moore,84.38,32,27
62,0,07547,Craig Kanada,84.21,19,16
63,0,25396,Kevin Na,84.00,50,42
64,0,24140,Sean O'Hair,83.87,31,26
64,0,01928,Corey Pavin,83.87,31,26
66,0,01810,Phil Mickelson,83.78,37,31
67,0,27933,John Merrick,83.72,43,36
68,0,12652,Cameron Beckman,83.67,49,41
68,0,27060,John Mallinger,83.67,49,41
70,0,20848,Ángel Cabrera,83.33,24,20
70,0,25720,Chad Collins,83.33,42,35
70,0,23541,Ben Crane,83.33,36,30
70,0,08931,Glen Day,83.33,30,25
70,0,07457,Steve Flesch,83.33,54,45
70,0,20382,Stephen Leaney,83.33,12,10
70,0,24361,Pat Perez,83.33,48,40
70,0,23788,D.J. Trahan,83.33,48,40
78,0,22892,Jason Gore,83.02,53,44
79,0,06004,Stephen Ames,82.93,41,34
79,0,02206,David Toms,82.93,41,34
81,0,30750,Tommy Gainey,82.76,29,24
81,0,22046,Geoff Ogilvy,82.76,29,24
83,0,23778,Brad Adamonis,82.69,52,43
84,0,01706,Davis Love III,82.61,46,38
84,0,12309,Bob Sowards,82.61,23,19
86,0,06643,Paul Goydos,82.50,40,33
86,0,24781,Hunter Mahan,82.50,40,33
88,0,24024,Zach Johnson,82.35,34,28
88,0,22348,Nick O'Hern,82.35,34,28
88,0,27214,Kevin Streelman,82.35,68,56
91,0,25900,Lucas Glover,82.22,45,37
91,0,01724,Jeff Maggert,82.22,45,37
91,0,23320,Ryan Palmer,82.22,45,37
94,0,26951,Johnson Wagner,82.14,28,23
95,0,01139,Olin Browne,81.82,33,27
95,0,27613,David Lutterus,81.82,22,18
95,0,28158,Steve Marino,81.82,55,45
95,0,23497,Tag Ridings,81.82,55,45
95,0,25632,Jimmy Walker,81.82,33,27
100,0,02223,Bob Tway,81.58,38,31
101,0,20623,Gavin Coles,81.48,27,22
101,0,20766,Padraig Harrington,81.48,27,22
103,0,01313,Steve Elkington,81.25,48,39
104,0,27963,Chris Stroud,81.08,37,30
105,0,06197,Michael Allen,80.95,42,34
106,0,12510,Chad Campbell,80.85,47,38
106,0,27095,Nick Watney,80.85,47,38
108,0,23409,James Driscoll,80.77,52,42
109,0,01553,John Huston,80.65,31,25
110,0,08845,Scott Sterling,80.56,36,29
111,0,21805,Harrison Frazar,80.49,41,33
111,0,28475,Jeff Overton,80.49,41,33
111,0,24663,Y.E. Yang,80.49,41,33
114,0,20572,Rod Pampling,80.43,46,37
115,0,30925,Dustin Johnson,80.36,56,45
116,0,08537,J.P. Hayes,80.00,35,28
116,0,24490,George McNeill,80.00,50,40
116,0,28780,Nicholas Thompson,80.00,50,40
119,0,26695,Michael Letzig,79.55,44,35
