RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,01553,John Huston,47' 10",908.333,19,-15
2,0,23135,Tim Clark,51' 4",770.583,15,-8
3,0,06522,Ernie Els,51' 10",570.083,11,-7
4,0,19825,Darren Clarke,52' 1",833.833,16,-10
5,0,12388,Michael Clark II,52' 2",730.833,14,-12
6,0,06573,Brandt Jobe,52' 8",1580.167,30,-21
7,0,01887,Mark O'Meara,52' 11",529.417,10,-5
8,0,25450,Ty Tryon,53' 2",904.000,17,-14
9,0,22295,Darron Stiles,53' 10",1561.167,29,-17
10,0,12661,Todd Barranger,55' 0",1099.500,20,-13
10,0,25345,Carl Pettersson,55' 0",1375.500,25,-17
12,0,21805,Harrison Frazar,55' 2",1709.667,31,-17
13,0,01226,Fred Couples,55' 4",663.583,12,-8
14,0,02002,John Riegger,56' 3",1125.667,20,-13
15,0,01577,Lee Janzen,56' 7",961.500,17,-16
16,0,06515,Shaun Micheel,56' 11",1764.167,31,-17
17,0,21633,Steve Allan,57' 1",1198.333,21,-9
18,0,06567,Vijay Singh,57' 9",1674.833,29,-22
19,0,12705,Cliff Kresge,58' 1",1685.500,29,-17
20,0,24502,Adam Scott,58' 3",291.333,5,-4
21,0,24357,K.J. Choi,58' 4",1807.250,31,-19
22,0,10107,Deane Pappas,58' 7",1288.583,22,-15
23,0,12662,Thomas Levet,58' 9",2232.500,38,-25
24,0,10565,Ian Leggatt,59' 0",1829.917,31,-18
24,0,01968,Nick Price,59' 0",1179.750,20,-13
24,0,08793,Tiger Woods,59' 0",1357.000,23,-18
27,0,02206,David Toms,59' 2",1596.667,27,-18
28,0,20472,Alex Cejka,59' 3",1956.000,33,-14
29,0,07941,Mike Grob,59' 5",1960.833,33,-13
30,0,08375,Paul Stankowski,59' 9",1314.083,22,-11
31,0,01706,Davis Love III,59' 10",1016.583,17,-7
32,0,08123,Jeff Brehaut,59' 11",2994.750,50,-30
32,0,01388,Robert Gamez,59' 11",2515.917,42,-34
34,0,20645,John Senden,60' 0",2101.083,35,-21
35,0,07867,Woody Austin,60' 1",2281.583,38,-20
36,0,06332,Neal Lancaster,60' 3",1928.667,32,-16
36,0,20663,Brenden Pappas,60' 3",1808.667,30,-21
38,0,06621,Joe Durant,60' 7",1515.333,25,-12
39,0,12660,Jesper Parnevik,61' 1",1770.500,29,-22
40,0,06581,David Sutherland,61' 2",1958.583,32,-18
41,0,02101,Joey Sindelar,61' 4",2023.167,33,-19
42,0,21209,Sergio Garcia,61' 7",738.750,12,-10
42,0,01685,J.L. Lewis,61' 7",2031.083,33,-18
44,0,06251,Chris DiMarco,61' 10",2225.000,36,-25
44,0,22046,Geoff Ogilvy,61' 10",1297.667,21,-15
46,0,01457,Jay Haas,61' 11",2105.000,34,-24
47,0,01677,Tom Lehman,62' 0",1859.333,30,-21
48,0,06004,Stephen Ames,62' 3",1868.167,30,-17
49,0,24361,Pat Perez,62' 6",1811.333,29,-18
50,0,19824,Craig Barlow,62' 9",2258.083,36,-20
50,0,24356,Jason Buha,62' 9",1506.333,24,-13
52,0,01139,Olin Browne,62' 10",1821.083,29,-12
53,0,20229,Stewart Cink,63' 1",1639.333,26,-17
54,0,22892,Jason Gore,63' 3",1455.083,23,-11
55,0,06034,Marco Dawson,63' 6",1968.000,31,-19
55,0,10809,Jim Furyk,63' 6",1841.083,29,-15
55,0,23552,Hank Kuehne,63' 6",634.833,10,-5
55,0,11032,Frank Lickliter II,63' 6",2159.417,34,-17
55,0,20634,Peter Lonard,63' 6",1905.500,30,-21
60,0,20628,Arron Oberholser,63' 7",2098.000,33,-17
61,0,10585,Scott McCarron,63' 8",1527.333,24,-10
62,0,08337,Mike Heinen,63' 10",2743.833,43,-20
63,0,01381,Fred Funk,64' 2",2375.500,37,-20
63,0,12645,Brent Geiberger,64' 2",1027.000,16,-10
65,0,02214,Kirk Triplett,64' 4",1479.250,23,-16
66,0,01161,Mark Calcavecchia,64' 5",2189.000,34,-15
66,0,12823,Carlos Franco,64' 5",2382.667,37,-21
68,0,21961,Charles Howell III,64' 9",1683.167,26,-17
69,0,12510,Chad Campbell,64' 10",2398.417,37,-23
70,0,12602,Dean Wilson,64' 11",1688.750,26,-17
71,0,12652,Cameron Beckman,65' 1",2083.667,32,-16
72,0,01945,Kenny Perry,65' 3",2674.667,41,-23
73,0,07749,Brett Quigley,65' 4",2025.917,31,-19
74,0,01175,Jim Carter,65' 5",2223.250,34,-19
75,0,01766,Billy Mayfair,65' 6",2358.833,36,-24
76,0,10885,Robert Allenby,65' 8",1181.500,18,-11
77,0,23108,Matt Kuchar,65' 10",1646.667,25,-13
