RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,01553,John Huston,26' 7",621,16502.083,-138.00
1,0,24502,Adam Scott,26' 7",316,8411.083,-65.00
3,0,21209,Sergio Garcia,26' 10",297,7962.917,-25.00
4,0,20229,Stewart Cink,27' 0",753,20351.917,-162.00
5,0,23135,Tim Clark,27' 5",653,17887.250,-70.00
6,0,06522,Ernie Els,27' 6",359,9873.500,-64.00
7,0,01320,Bob Estes,27' 10",724,20129.583,-120.00
8,0,12510,Chad Campbell,28' 0",811,22692.500,-149.00
9,0,20157,Retief Goosen,28' 1",378,10613.500,-87.00
9,0,02239,Scott Verplank,28' 1",795,22318.750,-138.00
11,0,01577,Lee Janzen,28' 3",536,15156.167,-77.00
11,0,06527,Steve Stricker,28' 3",415,11732.833,-23.00
13,0,06567,Vijay Singh,28' 4",684,19390.000,-179.00
14,0,01226,Fred Couples,28' 5",358,10183.000,-77.00
14,0,01706,Davis Love III,28' 5",546,15537.500,-129.00
14,0,08793,Tiger Woods,28' 5",467,13254.333,-117.00
17,0,10885,Robert Allenby,28' 6",568,16174.333,-129.00
18,0,06034,Marco Dawson,28' 7",606,17322.750,-80.00
18,0,20572,Rod Pampling,28' 7",623,17801.917,-115.00
20,0,01161,Mark Calcavecchia,28' 9",622,17899.250,-89.00
20,0,02104,Jeff Sluman,28' 9",812,23362.917,-144.00
22,0,10809,Jim Furyk,28' 10",809,23328.333,-175.00
23,0,06004,Stephen Ames,28' 11",787,22786.417,-145.00
23,0,19846,Brian Gay,28' 11",775,22397.417,-73.00
23,0,01968,Nick Price,28' 11",467,13511.167,-80.00
26,0,20498,Briny Baird,29' 0",953,27642.917,-137.00
26,0,01388,Robert Gamez,29' 0",902,26176.583,-168.00
26,0,06617,Brian Henninger,29' 0",487,14110.417,-35.00
26,0,10425,Jay Williamson,29' 0",838,24328.083,-73.00
30,0,01685,J.L. Lewis,29' 1",709,20646.750,-96.00
30,0,25345,Carl Pettersson,29' 1",663,19264.333,-76.00
32,0,20127,Chris Riley,29' 2",688,20078.750,-90.00
33,0,21805,Harrison Frazar,29' 3",726,21254.000,-98.00
33,0,01945,Kenny Perry,29' 3",724,21155.583,-136.00
35,0,06621,Joe Durant,29' 4",805,23596.833,-105.00
35,0,20094,Jonathan Kaye,29' 4",619,18168.333,-97.00
37,0,08375,Paul Stankowski,29' 5",514,15128.500,-65.00
38,0,21739,Aaron Barber,29' 6",802,23688.583,-89.00
38,0,12645,Brent Geiberger,29' 6",391,11526.167,-66.00
40,0,23983,Luke Donald,29' 7",775,22943.583,-96.00
40,0,01307,Joel Edwards,29' 7",583,17231.083,-41.00
40,0,02170,Hal Sutton,29' 7",714,21104.833,-101.00
43,0,20634,Peter Lonard,29' 8",661,19597.167,-100.00
43,0,01797,Rocco Mediate,29' 8",623,18491.000,-101.00
43,0,20628,Arron Oberholser,29' 8",731,21659.833,-104.00
46,0,19824,Craig Barlow,29' 9",795,23675.750,-128.00
46,0,01666,Bernhard Langer,29' 9",472,14046.917,-46.00
46,0,01707,Steve Lowery,29' 9",596,17730.417,-85.00
49,0,01381,Fred Funk,29' 10",965,28810.417,-126.00
49,0,08633,Per-Ulrik Johansson,29' 10",778,23179.000,-102.00
51,0,12652,Cameron Beckman,29' 11",730,21859.833,-92.00
51,0,06643,Paul Goydos,29' 11",751,22498.250,-92.00
