RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,34466,Peter Malnati,44.24,661,1494
2,0,25396,Kevin Na,43.54,674,1548
3,0,19846,Brian Gay,43.40,789,1818
4,0,01810,Phil Mickelson,43.17,676,1566
5,0,35532,Tom Hoge,42.83,717,1674
6,0,25834,Daniel Summerhays,42.72,346,810
7,0,24846,Ricky Barnes,42.66,453,1062
8,0,08793,Tiger Woods,42.65,522,1224
9,0,28089,Jason Day,42.57,521,1224
10,0,33448,Justin Thomas,42.55,628,1476
11,0,40009,Dominic Bozzelli,42.22,494,1170
12,0,48084,Wesley Bryan,42.12,508,1206
13,0,34409,David Lingmerth,42.09,591,1404
14,0,34360,Patrick Reed,41.80,647,1548
15,0,28237,Rory McIlroy,41.71,458,1098
15,0,34358,Jonathan Randolph,41.71,488,1170
17,0,20593,Greg Chalmers,41.67,390,936
18,0,32876,Martin Piller,41.63,577,1386
19,0,35891,Cameron Smith,41.52,583,1404
20,0,29926,Danny Lee,41.41,641,1548
20,0,25632,Jimmy Walker,41.41,574,1386
22,0,26331,Charl Schwartzel,41.38,432,1044
23,0,31416,Derek Fathauer,41.32,595,1440
23,0,37454,Whee Kim,41.32,662,1602
23,0,46501,Ollie Schniederjans,41.32,647,1566
26,0,34021,Bud Cauley,41.19,393,954
26,0,27556,Ted Potter Jr.,41.19,645,1566
28,0,35421,Brandon Harkins,41.17,704,1710
29,0,30925,Dustin Johnson,41.14,548,1332
30,0,36689,Brooks Koepka,41.13,459,1116
31,0,29221,Webb Simpson,41.12,681,1656
32,0,20472,Alex Cejka,40.98,509,1242
33,0,29461,Jamie Lovemark,40.97,649,1584
33,0,34213,Grayson Murray,40.97,531,1296
35,0,27942,Rob Oppenheim,40.93,501,1224
36,0,33413,Ben Martin,40.71,469,1152
37,0,39975,Michael Kim,40.63,512,1260
38,0,28252,Seamus Power,40.60,570,1404
39,0,23108,Matt Kuchar,40.56,584,1440
40,0,27936,Martin Laird,40.51,474,1170
41,0,27963,Chris Stroud,40.49,532,1314
42,0,22405,Justin Rose,40.40,480,1188
43,0,10809,Jim Furyk,40.28,348,864
44,0,45526,Abraham Ancer,40.10,693,1728
44,0,31646,Emiliano Grillo,40.10,664,1656
44,0,26951,Johnson Wagner,40.10,498,1242
47,0,25240,D.A. Points,40.07,440,1098
48,0,27649,Brandt Snedeker,40.04,591,1476
49,0,34099,Harris English,39.96,561,1404
50,0,46435,Austin Cook,39.93,769,1926
50,0,32640,Troy Merritt,39.93,611,1530
52,0,23541,Ben Crane,39.92,424,1062
53,0,39954,Cody Gribble,39.91,467,1170
53,0,24024,Zach Johnson,39.91,625,1566
55,0,26851,Marc Leishman,39.88,646,1620
56,0,32102,Rickie Fowler,39.86,531,1332
57,0,36699,Patrick Rodgers,39.78,666,1674
58,0,35461,Beau Hossler,39.74,744,1872
59,0,26300,Matt Jones,39.70,443,1116
60,0,34174,John Huh,39.69,643,1620
61,0,23320,Ryan Palmer,39.68,450,1134
62,0,29223,Sam Saunders,39.64,528,1332
63,0,27349,Alex Noren,39.63,428,1080
64,0,34046,Jordan Spieth,39.55,541,1368
65,0,23325,Vaughn Taylor,39.52,562,1422
66,0,31420,Anirban Lahiri,39.50,583,1476
67,0,32839,Hideki Matsuyama,39.43,511,1296
68,0,26476,Chez Reavie,39.41,610,1548
69,0,37278,Nicholas Lindheim,39.37,489,1242
70,0,24140,Sean O'Hair,39.33,446,1134
71,0,47125,Matt Atkins,39.32,368,936
71,0,20157,Retief Goosen,39.32,368,936
73,0,47959,Bryson DeChambeau,39.31,658,1674
74,0,49771,J.T. Poston,39.28,502,1278
75,0,35879,Kelly Kraft,39.19,649,1656
76,0,49964,Aaron Wise,39.14,620,1584
77,0,27141,J.B. Holmes,39.11,528,1350
78,0,26329,Louis Oosthuizen,39.09,380,972
79,0,24781,Hunter Mahan,39.07,443,1134
79,0,48081,Xander Schauffele,39.07,654,1674
81,0,29222,Billy Hurley III,39.06,450,1152
82,0,46402,Talor Gooch,39.04,506,1296
83,0,28132,Tyrone Van Aswegen,39.01,653,1674
84,0,30926,Chris Kirk,38.99,744,1908
85,0,27644,Brian Harman,38.95,631,1620
86,0,37455,Si Woo Kim,38.94,729,1872
87,0,30978,Kiradech Aphibarnrat,38.89,322,828
87,0,22371,Aaron Baddeley,38.89,546,1404
87,0,25572,Graeme McDowell,38.89,413,1062
87,0,46970,Jon Rahm,38.89,462,1188
91,0,31560,Brian Stuard,38.83,678,1746
92,0,39327,Ben Silverman,38.82,587,1512
93,0,25364,Paul Casey,38.81,496,1278
94,0,27974,Sung Kang,38.76,593,1530
95,0,12716,Charley Hoffman,38.75,558,1440
96,0,23621,Rory Sabbatini,38.70,620,1602
96,0,25892,Steve Wheatcroft,38.70,404,1044
98,0,34076,Joel Dahmen,38.69,592,1530
99,0,29478,Kevin Kisner,38.68,543,1404
100,0,29725,Tony Finau,38.66,682,1764
101,0,27895,Jonas Blixt,38.62,424,1098
102,0,26596,Ryan Moore,38.60,542,1404
103,0,35376,Roberto Díaz,38.56,472,1224
104,0,34563,Chesson Hadley,38.55,687,1782
105,0,33418,Shawn Stefani,38.44,512,1332
106,0,29535,Brice Garnett,38.42,657,1710
107,0,39328,Conrad Shindler,38.39,387,1008
108,0,29484,Peter Uihlein,38.25,537,1404
109,0,28307,Matt Every,38.22,516,1350
110,0,30692,Scott Stallings,38.21,619,1620
111,0,28500,Martin Flores,38.18,591,1548
112,0,30911,Tommy Fleetwood,38.13,453,1188
113,0,40058,Zac Blair,38.12,398,1044
114,0,47993,Denny McCarthy,38.10,432,1134
115,0,24358,Robert Garrigus,38.08,521,1368
115,0,46601,Trey Mullinax,38.08,473,1242
117,0,29974,Branden Grace,38.02,438,1152
117,0,24138,Ian Poulter,38.02,438,1152
119,0,32333,Kevin Tway,37.98,711,1872
