RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
55,0,33948,Byeong Hun An,250,496,50.4
55,0,34076,Joel Dahmen,250,484,51.7
55,0,37454,Whee Kim,250,553,45.2
55,0,33410,Andrew Landry,250,499,50.1
59,0,20472,Alex Cejka,248,446,55.6
59,0,23320,Ryan Palmer,248,425,58.4
59,0,47128,Richy Werenski,248,491,50.5
62,0,28500,Martin Flores,247,477,51.8
62,0,27644,Brian Harman,247,515,48.0
62,0,37189,Harold Varner III,247,502,49.2
65,0,24024,Zach Johnson,246,520,47.3
66,0,31646,Emiliano Grillo,245,539,45.5
67,0,39997,Corey Conners,244,507,48.1
67,0,24924,Bill Haas,244,439,55.6
67,0,34046,Jordan Spieth,244,471,51.8
70,0,45609,Tyler Duncan,243,496,49.0
71,0,32757,Patton Kizzire,242,509,47.5
72,0,27141,J.B. Holmes,241,485,49.7
72,0,31420,Anirban Lahiri,241,488,49.4
74,0,12510,Chad Campbell,240,464,51.7
74,0,26596,Ryan Moore,240,453,53.0
74,0,35891,Cameron Smith,240,461,52.1
77,0,12716,Charley Hoffman,239,479,49.9
77,0,34358,Jonathan Randolph,239,451,53.0
79,0,33399,Adam Hadwin,238,450,52.9
79,0,32876,Martin Piller,238,484,49.2
81,0,35450,Patrick Cantlay,236,444,53.2
82,0,29223,Sam Saunders,235,475,49.5
82,0,08793,Tiger Woods,235,454,51.8
84,0,34213,Grayson Murray,234,435,53.8
85,0,27958,Ryan Blaum,233,493,47.3
85,0,24358,Robert Garrigus,233,464,50.2
85,0,35506,Mackenzie Hughes,233,455,51.2
85,0,23108,Matt Kuchar,233,476,48.9
89,0,32448,James Hahn,232,468,49.6
89,0,25818,Scott Piercy,232,433,53.6
89,0,27064,Jhonattan Vegas,232,446,52.0
92,0,40009,Dominic Bozzelli,231,463,49.9
92,0,28307,Matt Every,231,421,54.9
92,0,30925,Dustin Johnson,231,467,49.5
92,0,27974,Sung Kang,231,466,49.6
92,0,23325,Vaughn Taylor,231,489,47.2
97,0,28679,Fabián Gómez,230,461,49.9
97,0,37275,Sam Ryder,230,453,50.8
99,0,27936,Martin Laird,229,444,51.6
99,0,25804,Bubba Watson,229,469,48.8
101,0,27963,Chris Stroud,226,432,52.3
102,0,20229,Stewart Cink,225,442,50.9
102,0,28252,Seamus Power,225,473,47.6
104,0,31323,Gary Woodland,224,471,47.6
105,0,34099,Harris English,222,485,45.8
106,0,39324,J.J. Spaun,221,461,47.9
107,0,29478,Kevin Kisner,220,442,49.8
107,0,33122,Russell Knox,220,467,47.1
109,0,33413,Ben Martin,217,420,51.7
109,0,30110,Kyle Stanley,217,440,49.3
111,0,46402,Talor Gooch,216,437,49.4
112,0,32366,Kevin Chappell,215,415,51.8
112,0,36799,Stephan Jaeger,215,415,51.8
114,0,29484,Peter Uihlein,214,441,48.5
115,0,28237,Rory McIlroy,212,381,55.6
116,0,26476,Chez Reavie,211,431,49.0
117,0,47347,Adam Schenk,209,432,48.4
118,0,34431,Robert Streb,208,398,52.3
119,0,39954,Cody Gribble,207,400,51.8
119,0,29222,Billy Hurley III,207,398,52.0
121,0,25198,Francesco Molinari,206,373,55.2
122,0,48084,Wesley Bryan,205,397,51.6
123,0,24140,Sean O'Hair,204,405,50.4
123,0,24502,Adam Scott,204,404,50.5
125,0,33418,Shawn Stefani,201,405,49.6
126,0,32102,Rickie Fowler,200,419,47.7
126,0,37278,Nicholas Lindheim,200,415,48.2
128,0,40026,Daniel Berger,199,425,46.8
129,0,27942,Rob Oppenheim,197,390,50.5
130,0,50526,Tom Lovelady,196,446,43.9
131,0,46601,Trey Mullinax,195,397,49.1
132,0,27895,Jonas Blixt,194,349,55.6
132,0,49771,J.T. Poston,194,401,48.4
134,0,26951,Johnson Wagner,193,387,49.9
135,0,22405,Justin Rose,192,397,48.4
136,0,32839,Hideki Matsuyama,190,407,46.7
137,0,36689,Brooks Koepka,187,400,46.8
138,0,35310,Lanto Griffin,186,403,46.2
138,0,25240,D.A. Points,186,351,53.0
140,0,25364,Paul Casey,185,351,52.7
141,0,28089,Jason Day,184,378,48.7
142,0,23353,J.J. Henry,183,368,49.7
143,0,35376,Roberto Díaz,182,390,46.7
143,0,47287,Ethan Tracy,182,367,49.6
143,0,32254,Xinjun Zhang,182,358,50.8
146,0,29268,Bronson Burgoon,181,377,48.0
147,0,26331,Charl Schwartzel,180,319,56.4
148,0,39975,Michael Kim,179,381,47.0
149,0,10809,Jim Furyk,178,330,53.9
150,0,30911,Tommy Fleetwood,177,381,46.5
150,0,25572,Graeme McDowell,177,338,52.4
152,0,35545,Blayne Barber,176,386,45.6
152,0,25686,Jason Dufner,176,364,48.4
154,0,29518,Brendan Steele,175,335,52.2
155,0,25900,Lucas Glover,173,315,54.9
156,0,34021,Bud Cauley,172,312,55.1
156,0,32150,Michael Thompson,172,365,47.1
158,0,26329,Louis Oosthuizen,170,331,51.4
158,0,24138,Ian Poulter,170,352,48.3
158,0,46970,Jon Rahm,170,345,49.3
161,0,24846,Ricky Barnes,169,342,49.4
162,0,40058,Zac Blair,168,327,51.4
162,0,33204,Shane Lowry,168,328,51.2
164,0,34098,Russell Henley,167,376,44.4
164,0,27349,Alex Noren,167,349,47.9
164,0,33419,Cameron Tringale,167,331,50.5
167,0,26499,Rafa Cabrera Bello,165,335,49.3
168,0,26758,David Hearn,163,338,48.2
168,0,20572,Rod Pampling,163,314,51.9
170,0,24925,Jonathan Byrd,162,313,51.8
171,0,20593,Greg Chalmers,161,304,53.0
171,0,24781,Hunter Mahan,161,343,46.9
171,0,47993,Denny McCarthy,161,332,48.5
171,0,24361,Pat Perez,161,345,46.7
175,0,39328,Conrad Shindler,160,306,52.3
175,0,34264,Hudson Swafford,160,335,47.8
177,0,26300,Matt Jones,159,320,49.7
178,0,20157,Retief Goosen,157,275,57.1
179,0,29974,Branden Grace,155,322,48.1
180,0,25892,Steve Wheatcroft,153,302,50.7
181,0,23541,Ben Crane,149,332,44.9
182,0,34363,Tyrrell Hatton,148,289,51.2
183,0,25834,Daniel Summerhays,146,294,49.7
184,0,47125,Matt Atkins,144,283,50.9
185,0,21528,Henrik Stenson,142,267,53.2
186,0,29485,Brett Stegmaier,131,302,43.4
187,0,22056,Cameron Percy,128,274,46.7
187,0,22582,Kyle Thompson,128,236,54.2
189,0,32816,Satoshi Kodaira,121,267,45.3
190,0,37338,Zecheng Dou,118,237,49.8
191,0,30978,Kiradech Aphibarnrat,109,240,45.4
192,0,28775,Nate Lashley,106,227,46.7
193,0,35544,Andrew Yun,101,212,47.6
