RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
50,0,31416,Derek Fathauer,63' 2",Phoenix Open,2,6 - Par 4 -
51,0,34099,Harris English,63' 0",John Deere,1,17 - Par 5
52,0,39997,Corey Conners,62' 10",Houston Open,2,6 - Par 4 -
53,0,49771,J.T. Poston,62' 1",Fort Worth Invt,3,8 - Par 3 -
54,0,25396,Kevin Na,62' 0",CareerBuilder,4,15 - Par 4
55,0,32150,Michael Thompson,62' 0",Wells Fargo,3,13 - Par 3
56,0,47993,Denny McCarthy,61' 10",Byron Nelson,1,10 - Par 4
57,0,27064,Jhonattan Vegas,61' 9",Houston Open,2,14 - Par 3
58,0,30110,Kyle Stanley,61' 7",Quicken Loans,2,10 - Par 5
59,0,36689,Brooks Koepka,61' 5",U.S. Open,3,14 - Par 4
60,0,29478,Kevin Kisner,60' 10",Arnold Palmer,2,16 - Par 5
61,0,29420,Billy Horschel,60' 7",Quicken Loans,3,17 - Par 3
62,0,28252,Seamus Power,60' 3",Fort Worth Invt,1,10 - Par 4
63,0,45609,Tyler Duncan,60' 2",John Deere,1,9 - Par 4 -
64,0,26851,Marc Leishman,60' 1",Quicken Loans,1,3 - Par 3 -
65,0,54954,Jesse Droemer,59' 11",Texas Open,1,4 - Par 4 -
66,0,29485,Brett Stegmaier,59' 11",The Greenbrier,3,14 - Par 4
67,0,34409,David Lingmerth,59' 10",Arnold Palmer,2,3 - Par 4 -
68,0,32876,Martin Piller,59' 9",Honda Classic,4,7 - Par 3 -
69,0,35300,Andrew Loupe,59' 5",Safeway Open,2,14 - Par 4
70,0,37278,Nicholas Lindheim,59' 5",Houston Open,2,6 - Par 4 -
71,0,25632,Jimmy Walker,59' 3",Genesis Open,2,17 - Par 5
72,0,10809,Jim Furyk,59' 3",PGA Championshi,4,12 - Par 4
73,0,19846,Brian Gay,59' 2",Shriners Hosp,1,18 - Par 4
74,0,06527,Steve Stricker,58' 11",THE PLAYERS,3,8 - Par 3 -
75,0,34358,Jonathan Randolph,58' 11",John Deere,1,15 - Par 4
76,0,27095,Nick Watney,58' 10",Wells Fargo,4,18 - Par 4
77,0,22405,Justin Rose,58' 9",BMW Champ,2,13 - Par 4
78,0,45526,Abraham Ancer,58' 8",WGC-Mexico,3,11 - Par 5
79,0,25686,Jason Dufner,58' 8",Fort Worth Invt,1,13 - Par 3
80,0,37189,Harold Varner III,58' 6",Shriners Hosp,1,16 - Par 5
81,0,31646,Emiliano Grillo,57' 11",Honda Classic,1,15 - Par 3
82,0,32813,Shota Akiyoshi,57' 10",U.S. Open,1,14 - Par 4
83,0,33419,Cameron Tringale,57' 9",Texas Open,2,17 - Par 4
84,0,27644,Brian Harman,57' 8",Honda Classic,2,16 - Par 4
85,0,32334,Charlie Beljan,57' 7",John Deere,1,17 - Par 5
86,0,40058,Zac Blair,57' 6",Safeway Open,2,2 - Par 3 -
87,0,49964,Aaron Wise,57' 6",Houston Open,2,9 - Par 3 -
88,0,35376,Roberto Díaz,57' 5",Byron Nelson,3,4 - Par 4 -
89,0,23983,Luke Donald,57' 3",Shriners Hosp,4,15 - Par 4
90,0,33399,Adam Hadwin,57' 2",Dell Tech Champ,1,17 - Par 4
91,0,30911,Tommy Fleetwood,56' 9",U.S. Open,4,2 - Par 3 -
92,0,28679,Fabián Gómez,56' 8",Valspar Champ,4,5 - Par 5 -
93,0,46440,Smylie Kaufman,56' 5",Byron Nelson,2,16 - Par 4
94,0,35310,Lanto Griffin,56' 3",Texas Open,1,14 - Par 5
95,0,27895,Jonas Blixt,56' 2",Phoenix Open,2,13 - Par 5
96,0,39546,Keith Mitchell,56' 2",THE PLAYERS,1,13 - Par 3
97,0,33410,Andrew Landry,56' 0",Phoenix Open,1,2 - Par 4 -
98,0,33948,Byeong Hun An,56' 0",Wells Fargo,1,11 - Par 4
99,0,28259,Sangmoon Bae,55' 11",Byron Nelson,3,5 - Par 4 -
100,0,39327,Ben Silverman,55' 9",Byron Nelson,2,10 - Par 4
101,0,01810,Phil Mickelson,55' 6",Farmers Ins,2,4 - Par 4 -
102,0,25240,D.A. Points,55' 5",Wyndham Champ,1,14 - Par 4
103,0,35545,Blayne Barber,55' 4",Sony Open,3,10 - Par 4
104,0,34076,Joel Dahmen,55' 3",John Deere,4,6 - Par 4 -
105,0,22371,Aaron Baddeley,55' 2",Farmers Ins,2,6 - Par 5 -
106,0,30692,Scott Stallings,55' 2",NORTHERN TRUST,1,11 - Par 3
107,0,29974,Branden Grace,55' 0",AT&T Pebble,1,3 - Par 4 -
108,0,46501,Ollie Schniederjans,54' 6",PGA Championshi,2,8 - Par 5 -
109,0,24449,Parker McLachlin,54' 5",Byron Nelson,2,11 - Par 4
110,0,36699,Patrick Rodgers,54' 5",the Memorial,4,2 - Par 4 -
111,0,33122,Russell Knox,54' 4",U.S. Open,4,2 - Par 3 -
112,0,35450,Patrick Cantlay,54' 3",Genesis Open,3,18 - Par 4
113,0,35532,Tom Hoge,54' 1",The RSM Classic,4,3 - Par 3 -
114,0,46732,Rick Lamb,53' 8",The RSM Classic,2,3 - Par 3 -
115,0,46046,Scottie Scheffler,53' 8",St. Jude,4,16 - Par 5
116,0,21878,Mark Wilson,53' 5",Byron Nelson,4,10 - Par 4
117,0,29725,Tony Finau,53' 3",Wells Fargo,1,4 - Par 3 -
118,0,28775,Nate Lashley,53' 2",St. Jude,1,7 - Par 4 -
119,0,34256,Andrew Putnam,52' 8",Dell Tech Champ,3,15 - Par 4
120,0,39324,J.J. Spaun,52' 6",Byron Nelson,4,9 - Par 4 -
121,0,54596,Cole Miller,52' 6",U.S. Open,2,3 - Par 4 -
122,0,29518,Brendan Steele,52' 4",THE PLAYERS,1,14 - Par 4
123,0,32448,James Hahn,52' 4",THE PLAYERS,1,8 - Par 3 -
124,0,25345,Carl Pettersson,52' 2",the Memorial,1,5 - Par 5 -
125,0,24924,Bill Haas,52' 0",Fort Worth Invt,4,10 - Par 4
126,0,34021,Bud Cauley,51' 9",Houston Open,3,11 - Par 4
127,0,23325,Vaughn Taylor,51' 9",The Greenbrier,2,15 - Par 3
128,0,20396,Lee Westwood,51' 8",Houston Open,3,2 - Par 4 -
129,0,22582,Kyle Thompson,51' 7",Texas Open,2,9 - Par 4 -
130,0,46402,Talor Gooch,51' 6",Sanderson Farms,1,16 - Par 4
131,0,23541,Ben Crane,51' 6",Houston Open,3,5 - Par 4 -
132,0,31560,Brian Stuard,51' 3",Valspar Champ,2,12 - Par 4
133,0,12510,Chad Campbell,51' 3",THE PLAYERS,1,5 - Par 4 -
134,0,29484,Peter Uihlein,51' 2",Texas Open,1,11 - Par 4
135,0,47959,Bryson DeChambeau,51' 2",Dell Tech Champ,1,17 - Par 4
136,0,35541,John Peterson,51' 1",Sony Open,2,4 - Par 3 -
137,0,50526,Tom Lovelady,51' 1",Byron Nelson,1,15 - Par 4
138,0,35947,John Oda,51' 1",Barbasol Champ,2,9 - Par 4 -
139,0,21961,Charles Howell III,51' 1",Dell Tech Champ,1,1 - Par 4 -
140,0,30944,Jason Kokrak,51' 0",Canadian Open,3,8 - Par 4 -
141,0,39480,T.J. Vogel,50' 11",Wells Fargo,1,4 - Par 3 -
142,0,47347,Adam Schenk,50' 9",Wells Fargo,2,11 - Par 4
143,0,28237,Rory McIlroy,50' 7",PGA Championshi,4,4 - Par 4 -
144,0,40098,Matt Fitzpatrick,50' 6",Arnold Palmer,1,8 - Par 4 -
145,0,39975,Michael Kim,50' 4",Farmers Ins,2,2 - Par 4 -
146,0,22056,Cameron Percy,50' 2",Barbasol Champ,3,11 - Par 3
147,0,21209,Sergio Garcia,50' 2",Wyndham Champ,1,1 - Par 4 -
148,0,25834,Daniel Summerhays,50' 1",Sanderson Farms,2,16 - Par 4
149,0,32640,Troy Merritt,50' 1",The RSM Classic,4,7 - Par 5 -
150,0,29221,Webb Simpson,50' 1",RBC Heritage,1,3 - Par 4 -
151,0,39328,Conrad Shindler,50' 1",The Greenbrier,1,13 - Par 4
152,0,12716,Charley Hoffman,50' 0",Farmers Ins,3,10 - Par 4
153,0,47504,Sam Burns,50' 0",Valspar Champ,1,5 - Par 5 -
154,0,26499,Rafa Cabrera Bello,50' 0",Dell Tech Champ,2,16 - Par 3
155,0,31557,Jim Herman,49' 11",The RSM Classic,4,13 - Par 4
156,0,26951,Johnson Wagner,49' 8",AT&T Pebble,4,9 - Par 4 -
157,0,27649,Brandt Snedeker,49' 2",Canadian Open,1,11 - Par 4
158,0,27958,Ryan Blaum,49' 2",Canadian Open,1,17 - Par 4
159,0,34363,Tyrrell Hatton,49' 2",WGC-Bridgestone,1,8 - Par 4 -
160,0,51600,Jimmy Stanger,49' 0",Shriners Hosp,1,17 - Par 3
161,0,27963,Chris Stroud,48' 11",Sentry T of C,1,4 - Par 4 -
162,0,25818,Scott Piercy,48' 11",Houston Open,2,9 - Par 3 -
163,0,30925,Dustin Johnson,48' 11",THE PLAYERS,3,13 - Par 3
164,0,30978,Kiradech Aphibarnrat,48' 9",Honda Classic,1,12 - Par 4
165,0,26331,Charl Schwartzel,48' 8",Valspar Champ,3,15 - Par 3
166,0,34563,Chesson Hadley,48' 8",Arnold Palmer,1,7 - Par 3 -
167,0,25198,Francesco Molinari,48' 6",Quicken Loans,4,10 - Par 5
168,0,29926,Danny Lee,48' 3",Sony Open,1,13 - Par 4
169,0,22046,Geoff Ogilvy,48' 3",Phoenix Open,1,16 - Par 3
170,0,01320,Bob Estes,48' 3",Honda Classic,1,9 - Par 4 -
171,0,37275,Sam Ryder,48' 3",Travelers Champ,3,8 - Par 3 -
172,0,34360,Patrick Reed,48' 1",U.S. Open,1,4 - Par 4 -
173,0,39954,Cody Gribble,47' 11",Byron Nelson,4,9 - Par 4 -
174,0,37455,Si Woo Kim,47' 11",the Memorial,3,1 - Par 4 -
175,0,33293,Thomas Pieters,47' 10",Houston Open,1,4 - Par 5 -
176,0,33448,Justin Thomas,47' 9",Genesis Open,3,1 - Par 5 -
177,0,24357,K.J. Choi,47' 7",Sony Open,2,10 - Par 4
178,0,01249,John Daly,47' 6",PGA Championshi,1,3 - Par 3 -
179,0,46601,Trey Mullinax,47' 5",St. Jude,4,4 - Par 3 -
180,0,29223,Sam Saunders,47' 4",Byron Nelson,1,9 - Par 4 -
181,0,39058,Lucas Herbert,47' 3",U.S. Open,1,14 - Par 4
182,0,20766,Padraig Harrington,47' 2",Genesis Open,1,1 - Par 5 -
183,0,29222,Billy Hurley III,47' 2",The Greenbrier,3,1 - Par 4 -
184,0,37338,Zecheng Dou,47' 2",Wyndham Champ,1,7 - Par 3 -
185,0,24846,Ricky Barnes,47' 1",CareerBuilder,4,10 - Par 4
186,0,35658,Kris Ventura,46' 11",Quicken Loans,1,13 - Par 4
187,0,29535,Brice Garnett,46' 11",John Deere,2,15 - Par 4
188,0,22293,Heath Slocum,46' 11",Barbasol Champ,3,11 - Par 3
189,0,26596,Ryan Moore,46' 10",Arnold Palmer,1,3 - Par 4 -
190,0,51691,Chris Babcock,46' 9",U.S. Open,2,18 - Par 4
191,0,52330,Dylan Meyer,46' 9",U.S. Open,2,15 - Par 4
192,0,25892,Steve Wheatcroft,46' 8",Sanderson Farms,4,13 - Par 3
193,0,34098,Russell Henley,46' 8",Sentry T of C,1,13 - Par 4
194,0,50527,Jared du Toit,46' 8",Canadian Open,2,4 - Par 3 -
195,0,06332,Neal Lancaster,46' 7",Barbasol Champ,2,5 - Par 3 -
196,0,36852,Jim Knous,46' 6",Shriners Hosp,2,17 - Par 3
197,0,33418,Shawn Stefani,46' 0",Fort Worth Invt,3,3 - Par 4 -
198,0,06522,Ernie Els,45' 11",The RSM Classic,1,10 - Par 4
199,0,24024,Zach Johnson,45' 11",Phoenix Open,4,1 - Par 4 -
200,0,40009,Dominic Bozzelli,45' 11",Travelers Champ,2,1 - Par 4 -
201,0,29531,Richie Ramsay,45' 10",U.S. Open,2,10 - Par 4
202,0,52372,Cameron Champ,45' 9",Genesis Open,1,1 - Par 5 -
203,0,31323,Gary Woodland,45' 7",Sony Open,4,13 - Par 4
204,0,26418,Adam Bland,45' 7",WGC-Mexico,1,3 - Par 3 -
205,0,35475,Jamie Sadlowski,45' 6",Safeway Open,2,10 - Par 4
206,0,26908,Yuta Ikeda,45' 5",WGC-Mexico,4,13 - Par 3
207,0,47125,Matt Atkins,45' 3",Sanderson Farms,3,10 - Par 3
208,0,24358,Robert Garrigus,44' 11",Shriners Hosp,1,10 - Par 4
209,0,24138,Ian Poulter,44' 11",U.S. Open,1,3 - Par 4 -
210,0,34174,John Huh,44' 9",CareerBuilder,2,1 - Par 4 -
211,0,20472,Alex Cejka,44' 7",Wyndham Champ,1,5 - Par 5 -
212,0,33413,Ben Martin,44' 6",Phoenix Open,4,14 - Par 4
213,0,33968,Thorbjørn Olesen,44' 6",WGC-Bridgestone,4,9 - Par 4 -
214,0,32582,Eric Dugas,44' 2",Sony Open,2,13 - Par 4
215,0,27933,John Merrick,44' 2",Barbasol Champ,1,1 - Par 4 -
216,0,45157,Cam Davis,44' 1",Farmers Ins,3,5 - Par 4 -
217,0,25900,Lucas Glover,44' 0",Houston Open,1,16 - Par 3
218,0,31420,Anirban Lahiri,44' 0",the Memorial,1,3 - Par 4 -
219,0,25562,Andres Romero,43' 11",John Deere,3,10 - Par 5
220,0,23638,Brendon de Jonge,43' 8",Sanderson Farms,1,1 - Par 4 -
221,0,34466,Peter Malnati,43' 8",Honda Classic,2,11 - Par 4
222,0,08793,Tiger Woods,43' 8",Valspar Champ,4,17 - Par 3
223,0,24781,Hunter Mahan,43' 8",Arnold Palmer,1,14 - Par 3
224,0,24361,Pat Perez,43' 3",Genesis Open,4,13 - Par 4
225,0,20848,Ángel Cabrera,43' 2",Sanderson Farms,4,12 - Par 4
226,0,32757,Patton Kizzire,43' 2",The Greenbrier,1,4 - Par 4 -
227,0,27942,Rob Oppenheim,43' 0",Travelers Champ,1,17 - Par 4
228,0,07003,David Berganio Jr.,43' 0",John Deere,1,8 - Par 4 -
229,0,28089,Jason Day,42' 10",AT&T Pebble,3,8 - Par 4 -
230,0,55575,Blake Taylor,42' 10",The Greenbrier,1,17 - Par 5
231,0,33974,Dean Burmester,42' 9",WGC-Mexico,1,8 - Par 4 -
232,0,33461,Morgan Hoffmann,42' 8",Honda Classic,4,10 - Par 4
233,0,32366,Kevin Chappell,42' 7",Genesis Open,3,1 - Par 5 -
234,0,31202,William McGirt,42' 5",Sanderson Farms,3,7 - Par 3 -
235,0,29256,James Morrison,42' 5",U.S. Open,1,13 - Par 4
236,0,26476,Chez Reavie,42' 5",NORTHERN TRUST,3,14 - Par 4
237,0,39113,Shubhankar Sharma,42' 4",U.S. Open,1,9 - Par 4 -
238,0,33486,Roger Sloan,42' 4",Canadian Open,4,3 - Par 4 -
239,0,32816,Satoshi Kodaira,42' 0",Sony Open,1,6 - Par 4 -
240,0,26758,David Hearn,41' 11",Sanderson Farms,1,1 - Par 4 -
241,0,23353,J.J. Henry,41' 9",The RSM Classic,2,12 - Par 3
242,0,20098,Stuart Appleby,41' 8",Sanderson Farms,1,8 - Par 4 -
243,0,20593,Greg Chalmers,41' 8",The RSM Classic,1,6 - Par 3 -
244,0,27349,Alex Noren,41' 8",Arnold Palmer,1,5 - Par 4 -
245,0,51975,Zach Cabra,41' 8",Houston Open,1,16 - Par 3
246,0,30750,Tommy Gainey,41' 8",St. Jude,2,17 - Par 4
247,0,46442,Maverick McNealy,41' 7",Safeway Open,2,2 - Par 3 -
248,0,39537,Chris Naegel,41' 7",U.S. Open,3,5 - Par 5 -
249,0,35296,Haotong Li,41' 6",U.S. Open,1,13 - Par 4
250,0,49947,Taylor Moore,41' 5",Sanderson Farms,2,10 - Par 3
251,0,49149,Dino Giacomazzi,41' 4",Safeway Open,1,13 - Par 4
252,0,20157,Retief Goosen,41' 4",Honda Classic,2,13 - Par 4
253,0,51394,A.J. McInerney,41' 3",St. Jude,2,9 - Par 4 -
254,0,28307,Matt Every,41' 2",Barbasol Champ,1,3 - Par 4 -
255,0,28158,Steve Marino,41' 0",Byron Nelson,1,7 - Par 5 -
256,0,02246,Duffy Waldorf,40' 10",Barbasol Champ,2,11 - Par 3
257,0,27974,Sung Kang,40' 10",NORTHERN TRUST,3,13 - Par 5
258,0,49575,Derek Bard,40' 8",Sanderson Farms,2,8 - Par 4 -
259,0,25804,Bubba Watson,40' 5",Arnold Palmer,2,7 - Par 3 -
260,0,27556,Ted Potter Jr.,40' 5",Arnold Palmer,1,17 - Par 3
261,0,39436,Joshua Creel,40' 2",Texas Open,4,13 - Par 3
262,0,33039,Jason Schmuhl,40' 1",PGA Championshi,1,14 - Par 4
263,0,40026,Daniel Berger,40' 0",St. Jude,1,7 - Par 4 -
264,0,08075,Jerry Kelly,39' 8",Sony Open,3,13 - Par 4
265,0,24925,Jonathan Byrd,39' 8",Wells Fargo,1,1 - Par 4 -
266,0,32698,Bobby Gates,39' 7",Houston Open,1,18 - Par 4
267,0,20572,Rod Pampling,39' 6",AT&T Pebble,2,4 - Par 4 -
268,0,35840,Kevin Foley,39' 6",Barbasol Champ,1,1 - Par 4 -
269,0,47906,Austin Connelly,39' 5",Canadian Open,2,18 - Par 5
270,0,25493,Nick Taylor,39' 4",Wyndham Champ,2,3 - Par 3 -
271,0,08385,Omar Uresti,39' 3",Sanderson Farms,1,16 - Par 4
272,0,32254,Xinjun Zhang,39' 3",The RSM Classic,4,3 - Par 3 -
273,0,10213,Dicky Pride,38' 11",Barbasol Champ,3,9 - Par 4 -
274,0,29970,Dylan Frittelli,38' 11",PGA Championshi,4,18 - Par 4
275,0,55416,Rhett Rasmussen,38' 10",U.S. Open,2,6 - Par 4 -
276,0,22000,Chris Wood,38' 10",PGA Championshi,1,10 - Par 4
277,0,20104,Ken Duke,38' 8",The RSM Classic,4,4 - Par 4 -
278,0,45535,Michael Hebert,38' 7",U.S. Open,1,3 - Par 4 -
279,0,21528,Henrik Stenson,38' 5",THE PLAYERS,4,6 - Par 4 -
280,0,23409,James Driscoll,38' 5",Wyndham Champ,1,12 - Par 3
281,0,25863,Rod Perry,38' 4",Valspar Champ,1,6 - Par 4 -
282,0,55413,Luis Gagne,38' 4",U.S. Open,3,13 - Par 4
283,0,34264,Hudson Swafford,38' 4",Wyndham Champ,3,11 - Par 4
284,0,27896,Ross Fisher,38' 3",U.S. Open,3,12 - Par 4
285,0,27214,Kevin Streelman,38' 2",Valspar Champ,2,10 - Par 4
286,0,51997,Andrew Novak,38' 0",Honda Classic,4,5 - Par 3 -
287,0,29908,C.T. Pan,37' 10",Fort Worth Invt,3,18 - Par 4
288,0,21753,Brian Davis,37' 9",Safeway Open,4,14 - Par 4
289,0,52634,Jaysen Hansen,37' 7",PGA Championshi,2,3 - Par 3 -
290,0,32775,Shugo Imahira,37' 3",Sony Open,3,8 - Par 4 -
291,0,24140,Sean O'Hair,37' 1",Arnold Palmer,2,9 - Par 4 -
292,0,25364,Paul Casey,37' 1",TOUR Champ,3,8 - Par 4 -
293,0,48319,Tom Whitney,36' 10",Shriners Hosp,1,3 - Par 4 -
294,0,55415,Ryan Lumsden,36' 10",U.S. Open,2,16 - Par 5
295,0,27330,Josh Teater,36' 9",Barbasol Champ,2,5 - Par 3 -
296,0,52308,Chris Crisologo,36' 9",Canadian Open,4,8 - Par 4 -
297,0,30927,Brendon Todd,36' 8",Byron Nelson,2,17 - Par 3
298,0,34213,Grayson Murray,36' 7",NORTHERN TRUST,1,9 - Par 4 -
299,0,21407,Arjun Atwal,36' 4",Wyndham Champ,2,11 - Par 4
300,0,11032,Frank Lickliter II,36' 2",Barbasol Champ,1,13 - Par 4
301,0,35879,Kelly Kraft,36' 1",Genesis Open,2,18 - Par 4
302,0,35139,Richard Lee,36' 0",Phoenix Open,1,7 - Par 3 -
303,0,46550,Brandon Hagy,35' 11",Shriners Hosp,1,2 - Par 4 -
304,0,23821,Yusaku Miyazato,35' 10",WGC-Mexico,3,4 - Par 4 -
305,0,45478,Julian Suri,35' 10",Houston Open,4,11 - Par 4
306,0,36983,Matt Dobyns,35' 10",PGA Championshi,2,12 - Par 4
307,0,20160,Charlie Wi,35' 9",Sanderson Farms,2,16 - Par 4
308,0,37380,Curtis Luck,35' 9",Arnold Palmer,2,9 - Par 4 -
309,0,34414,Chris Paisley,35' 7",Texas Open,1,12 - Par 4
310,0,55412,Mickey DeMorat,35' 7",U.S. Open,1,14 - Par 4
311,0,55574,Logan Lagodich,35' 6",The Greenbrier,1,4 - Par 4 -
312,0,06515,Shaun Micheel,35' 6",PGA Championshi,1,4 - Par 4 -
313,0,24507,Jason Bohn,35' 5",Barbasol Champ,4,14 - Par 5
314,0,31113,Paul Waring,35' 4",U.S. Open,1,13 - Par 4
315,0,01706,Davis Love III,35' 2",Barbasol Champ,4,17 - Par 5
316,0,35469,Sebastián Vázquez,35' 0",U.S. Open,1,12 - Par 4
317,0,25349,Tim Wilkinson,35' 0",Barbasol Champ,2,5 - Par 3 -
318,0,26285,Grover Justice,34' 11",Barbasol Champ,1,17 - Par 5
319,0,34262,Jon Curran,34' 10",Shriners Hosp,1,1 - Par 4 -
320,0,34296,Wes Homan,34' 9",The Greenbrier,1,6 - Par 4 -
321,0,01098,Jay Don Blake,34' 8",Barbasol Champ,2,5 - Par 3 -
322,0,22913,John Rollins,34' 6",Safeway Open,2,15 - Par 3
323,0,10375,Sean McCarty,34' 5",John Deere,1,16 - Par 3
324,0,35819,Vince India,34' 1",John Deere,1,5 - Par 4 -
325,0,28780,Nicholas Thompson,34' 0",Sanderson Farms,2,7 - Par 3 -
326,0,22892,Jason Gore,34' 0",The RSM Classic,2,6 - Par 3 -
327,0,23633,Phil Schmitt,33' 10",Sanderson Farms,1,6 - Par 4 -
328,0,50735,Scott Gregory,33' 10",U.S. Open,1,5 - Par 5 -
329,0,52144,Braden Thornberry,33' 9",The RSM Classic,2,1 - Par 4 -
330,0,53165,Doc Redman,33' 8",Arnold Palmer,4,3 - Par 4 -
331,0,47988,Nick Hardy,33' 8",John Deere,4,9 - Par 4 -
332,0,37273,Derek Ernst,33' 5",Sanderson Farms,4,16 - Par 4
333,0,01577,Lee Janzen,33' 4",CareerBuilder,2,9 - Par 4 -
334,0,36685,Cameron Wilson,33' 4",U.S. Open,4,8 - Par 4 -
335,0,29747,Zach Johnson,33' 4",PGA Championshi,2,6 - Par 3 -
336,0,39384,Alex Kang,33' 3",Shriners Hosp,3,4 - Par 4 -
337,0,46567,Paul Dunne,33' 2",Houston Open,1,12 - Par 4
338,0,34185,Domenico Geminiani,33' 0",Barbasol Champ,2,18 - Par 3
339,0,28114,Dawie van der Walt,32' 10",Houston Open,2,16 - Par 3
340,0,35143,Anthony Paolucci,32' 9",Safeway Open,2,6 - Par 4 -
341,0,37092,Hyung-Sung Kim,32' 9",Sony Open,1,10 - Par 4
342,0,29415,Ryan Baca,32' 7",Houston Open,1,4 - Par 5 -
343,0,55411,Jacob Bergeron,32' 7",U.S. Open,1,9 - Par 4 -
344,0,23322,Brett Wetterich,32' 7",Barbasol Champ,2,7 - Par 3 -
345,0,52375,Doug Ghim,32' 6",Quicken Loans,2,14 - Par 4
346,0,29772,Michael Lorenzo-Vera,32' 4",PGA Championshi,2,13 - Par 3
347,0,35891,Cameron Smith,32' 3",Sentry T of C,3,11 - Par 3
348,0,47663,Kevin Dougherty,32' 2",Safeway Open,2,14 - Par 4
349,0,35225,Brandon Stone,32' 2",PGA Championshi,1,16 - Par 3
350,0,20594,David Bransdon,32' 1",U.S. Open,2,6 - Par 4 -
351,0,28087,Kris Blanks,32' 1",Travelers Champ,1,8 - Par 3 -
352,0,54314,Tyler Strafaci,31' 11",U.S. Open,2,1 - Par 4 -
353,0,49310,David Gazzolo,31' 10",U.S. Open,1,8 - Par 4 -
