RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,28237,Rory McIlroy,48.41,122,252
2,0,34099,Harris English,47.22,85,180
3,0,12510,Chad Campbell,46.83,118,252
4,0,32876,Martin Piller,46.76,101,216
5,0,27556,Ted Potter Jr.,46.53,134,288
6,0,32816,Satoshi Kodaira,46.03,58,126
7,0,45526,Abraham Ancer,45.56,164,360
8,0,35891,Cameron Smith,45.42,139,306
9,0,20593,Greg Chalmers,45.14,65,144
10,0,27942,Rob Oppenheim,44.44,80,180
11,0,08793,Tiger Woods,44.10,127,288
12,0,33448,Justin Thomas,43.89,158,360
13,0,22405,Justin Rose,43.75,126,288
14,0,48084,Wesley Bryan,43.52,94,216
15,0,34046,Jordan Spieth,43.46,133,306
16,0,46402,Talor Gooch,43.06,93,216
17,0,29535,Brice Garnett,42.98,147,342
17,0,25396,Kevin Na,42.98,147,342
19,0,34360,Patrick Reed,42.78,154,360
20,0,35506,Mackenzie Hughes,42.74,100,234
21,0,34021,Bud Cauley,42.42,84,198
21,0,26300,Matt Jones,42.42,84,198
23,0,28089,Jason Day,42.36,122,288
23,0,29222,Billy Hurley III,42.36,61,144
25,0,01810,Phil Mickelson,42.33,160,378
26,0,30926,Chris Kirk,42.31,198,468
26,0,47287,Ethan Tracy,42.31,99,234
28,0,34213,Grayson Murray,42.22,114,270
28,0,34358,Jonathan Randolph,42.22,76,180
30,0,40058,Zac Blair,42.13,91,216
31,0,24138,Ian Poulter,42.06,106,252
32,0,23108,Matt Kuchar,41.98,136,324
33,0,30978,Kiradech Aphibarnrat,41.67,75,180
33,0,20472,Alex Cejka,41.67,105,252
33,0,35421,Brandon Harkins,41.67,150,360
36,0,35545,Blayne Barber,41.45,97,234
37,0,40026,Daniel Berger,40.85,125,306
37,0,32102,Rickie Fowler,40.85,125,306
39,0,31560,Brian Stuard,40.83,147,360
40,0,39975,Michael Kim,40.74,66,162
40,0,26851,Marc Leishman,40.74,154,378
40,0,36699,Patrick Rodgers,40.74,132,324
43,0,27349,Alex Noren,40.60,95,234
44,0,32757,Patton Kizzire,40.52,124,306
44,0,25632,Jimmy Walker,40.52,124,306
46,0,46501,Ollie Schniederjans,40.43,131,324
47,0,19846,Brian Gay,40.40,160,396
47,0,26331,Charl Schwartzel,40.40,80,198
49,0,35532,Tom Hoge,40.35,138,342
50,0,48081,Xander Schauffele,40.21,152,378
51,0,31420,Anirban Lahiri,40.20,123,306
51,0,26596,Ryan Moore,40.20,123,306
53,0,31416,Derek Fathauer,40.17,94,234
53,0,29223,Sam Saunders,40.17,94,234
55,0,28252,Seamus Power,40.08,101,252
56,0,49771,J.T. Poston,40.00,108,270
57,0,29268,Bronson Burgoon,39.90,79,198
58,0,34174,John Huh,39.87,122,306
58,0,26476,Chez Reavie,39.87,122,306
60,0,40009,Dominic Bozzelli,39.68,100,252
61,0,29484,Peter Uihlein,39.63,107,270
62,0,46435,Austin Cook,39.56,178,450
63,0,26499,Rafa Cabrera Bello,39.54,121,306
64,0,27895,Jonas Blixt,39.44,71,180
65,0,34563,Chesson Hadley,39.42,149,378
65,0,27644,Brian Harman,39.42,149,378
67,0,35461,Beau Hossler,39.35,170,432
67,0,25572,Graeme McDowell,39.35,85,216
69,0,27936,Martin Laird,39.32,92,234
69,0,27963,Chris Stroud,39.32,92,234
71,0,24358,Robert Garrigus,39.29,99,252
72,0,31202,William McGirt,39.26,106,270
72,0,46970,Jon Rahm,39.26,106,270
74,0,12716,Charley Hoffman,39.22,120,306
75,0,30925,Dustin Johnson,39.20,127,324
76,0,37455,Si Woo Kim,39.14,155,396
77,0,22371,Aaron Baddeley,38.89,98,252
77,0,24846,Ricky Barnes,38.89,70,180
77,0,25686,Jason Dufner,38.89,84,216
77,0,32839,Hideki Matsuyama,38.89,119,306
77,0,39328,Conrad Shindler,38.89,70,180
77,0,25834,Daniel Summerhays,38.89,42,108
77,0,27095,Nick Watney,38.89,140,360
77,0,32254,Xinjun Zhang,38.89,84,216
85,0,33948,Byeong Hun An,38.60,132,342
85,0,29461,Jamie Lovemark,38.60,132,342
85,0,24502,Adam Scott,38.60,132,342
88,0,27649,Brandt Snedeker,38.58,125,324
88,0,25804,Bubba Watson,38.58,125,324
90,0,32640,Troy Merritt,38.56,118,306
91,0,23325,Vaughn Taylor,38.54,111,288
92,0,33413,Ben Martin,38.43,83,216
92,0,47993,Denny McCarthy,38.43,83,216
94,0,47959,Bryson DeChambeau,38.38,152,396
94,0,25892,Steve Wheatcroft,38.38,76,198
96,0,24925,Jonathan Byrd,38.33,69,180
96,0,10809,Jim Furyk,38.33,69,180
98,0,28500,Martin Flores,38.24,117,306
98,0,39327,Ben Silverman,38.24,117,306
100,0,30911,Tommy Fleetwood,38.19,110,288
100,0,28775,Nate Lashley,38.19,55,144
102,0,29725,Tony Finau,38.16,158,414
103,0,36689,Brooks Koepka,38.15,103,270
103,0,47347,Adam Schenk,38.15,103,270
105,0,24024,Zach Johnson,38.10,144,378
105,0,25240,D.A. Points,38.10,48,126
107,0,37278,Nicholas Lindheim,38.03,89,234
108,0,23320,Ryan Palmer,37.96,82,216
109,0,25364,Paul Casey,37.91,116,306
109,0,24361,Pat Perez,37.91,116,306
111,0,28307,Matt Every,37.88,75,198
111,0,31646,Emiliano Grillo,37.88,150,396
111,0,20572,Rod Pampling,37.88,75,198
114,0,29926,Danny Lee,37.85,109,288
115,0,29221,Webb Simpson,37.83,143,378
116,0,27141,J.B. Holmes,37.78,102,270
117,0,33418,Shawn Stefani,37.70,95,252
118,0,35376,Roberto Díaz,37.61,88,234
119,0,47128,Richy Werenski,37.58,115,306
120,0,37454,Whee Kim,37.50,108,288
121,0,34264,Hudson Swafford,37.30,94,252
122,0,29478,Kevin Kisner,37.25,114,306
123,0,39954,Cody Gribble,37.22,67,180
124,0,39324,J.J. Spaun,37.15,107,288
125,0,33410,Andrew Landry,37.04,100,270
125,0,50526,Tom Lovelady,37.04,100,270
125,0,26329,Louis Oosthuizen,37.04,80,216
125,0,28132,Tyrone Van Aswegen,37.04,120,324
129,0,19803,Ryan Armour,36.96,153,414
130,0,23541,Ben Crane,36.87,73,198
131,0,34466,Peter Malnati,36.81,106,288
131,0,25818,Scott Piercy,36.81,106,288
131,0,33419,Cameron Tringale,36.81,53,144
131,0,26951,Johnson Wagner,36.81,106,288
135,0,27974,Sung Kang,36.67,99,270
135,0,27214,Kevin Streelman,36.67,132,360
137,0,35450,Patrick Cantlay,36.55,125,342
138,0,35310,Lanto Griffin,36.51,92,252
138,0,33399,Adam Hadwin,36.51,138,378
140,0,33122,Russell Knox,36.26,124,342
141,0,27129,Luke List,36.11,130,360
142,0,30944,Jason Kokrak,35.98,136,378
142,0,31323,Gary Woodland,35.98,136,378
144,0,29420,Billy Horschel,35.95,110,306
145,0,32366,Kevin Chappell,35.93,97,270
146,0,49964,Aaron Wise,35.76,103,288
147,0,29518,Brendan Steele,35.71,90,252
148,0,29479,Scott Brown,35.67,122,342
148,0,27064,Jhonattan Vegas,35.67,122,342
150,0,34363,Tyrrell Hatton,35.65,77,216
150,0,24781,Hunter Mahan,35.65,77,216
152,0,37338,Zecheng Dou,35.56,32,90
152,0,24924,Bill Haas,35.56,96,270
152,0,37275,Sam Ryder,35.56,96,270
155,0,39997,Corey Conners,35.45,134,378
156,0,20157,Retief Goosen,35.42,51,144
157,0,23621,Rory Sabbatini,35.38,121,342
158,0,34256,Andrew Putnam,35.28,127,360
159,0,28679,Fabián Gómez,35.19,114,324
159,0,29485,Brett Stegmaier,35.19,76,216
161,0,37189,Harold Varner III,35.09,120,342
162,0,25198,Francesco Molinari,35.07,101,288
163,0,32333,Kevin Tway,35.02,145,414
164,0,34409,David Lingmerth,34.72,100,288
165,0,46601,Trey Mullinax,34.62,81,234
166,0,34076,Joel Dahmen,34.57,112,324
167,0,33141,Keegan Bradley,34.34,136,396
168,0,32448,James Hahn,34.03,98,288
169,0,45609,Tyler Duncan,33.95,110,324
170,0,20229,Stewart Cink,33.92,116,342
171,0,32150,Michael Thompson,33.84,67,198
172,0,27958,Ryan Blaum,33.70,91,270
172,0,34098,Russell Henley,33.70,91,270
174,0,30692,Scott Stallings,33.64,109,324
175,0,21961,Charles Howell III,33.57,139,414
176,0,30110,Kyle Stanley,33.33,114,342
176,0,34431,Robert Streb,33.33,60,180
176,0,25493,Nick Taylor,33.33,102,306
179,0,35879,Kelly Kraft,33.01,101,306
180,0,29974,Branden Grace,32.59,88,270
181,0,25900,Lucas Glover,32.54,82,252
182,0,24140,Sean O'Hair,32.32,64,198
183,0,39546,Keith Mitchell,32.01,121,378
184,0,22582,Kyle Thompson,31.94,23,72
185,0,33204,Shane Lowry,31.82,63,198
186,0,23353,J.J. Henry,31.62,74,234
187,0,26758,David Hearn,31.48,68,216
188,0,36799,Stephan Jaeger,31.35,79,252
189,0,47125,Matt Atkins,31.25,45,144
190,0,29908,C.T. Pan,31.06,123,396
191,0,22056,Cameron Percy,30.56,66,216
192,0,21528,Henrik Stenson,29.49,69,234
193,0,35544,Andrew Yun,29.17,21,72
