RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
62,0,27770,Camilo Villegas,10.22,736,72
67,0,23108,Matt Kuchar,10.21,970,95
67,0,28237,Rory McIlroy,10.21,531,52
69,0,24490,George McNeill,10.20,806,79
69,0,23623,Bo Van Pelt,10.20,1061,104
71,0,22946,Henrik Bjornstad,10.19,734,72
71,0,24024,Zach Johnson,10.19,927,91
71,0,10860,Justin Leonard,10.19,897,88
71,0,26596,Ryan Moore,10.19,805,79
75,0,20105,Jeff Gove,10.18,580,57
76,0,21961,Charles Howell III,10.17,1048,103
77,0,28089,Jason Day,10.16,833,82
78,0,20850,Daniel Chopra,10.15,751,74
78,0,10809,Jim Furyk,10.15,751,74
80,0,11123,Chris Couch,10.14,669,66
80,0,26882,Michael Sim,10.14,639,63
82,0,22371,Aaron Baddeley,10.13,952,94
82,0,28087,Kris Blanks,10.13,922,91
82,0,29221,Webb Simpson,10.13,993,98
85,0,29910,Blake Adams,10.12,850,84
85,0,22046,Geoff Ogilvy,10.12,607,60
85,0,23307,Roger Tambellini,10.12,779,77
88,0,21731,Freddie Jacobson,10.11,839,83
88,0,23320,Ryan Palmer,10.11,849,84
88,0,22056,Cameron Percy,10.11,738,73
91,0,21959,Ted Purdy,10.10,869,86
92,0,23983,Luke Donald,10.09,686,68
93,0,23638,Brendon de Jonge,10.08,1149,114
94,0,23353,J.J. Henry,10.07,926,92
94,0,20436,Garrett Willis,10.07,826,82
96,0,27933,John Merrick,10.06,1097,109
96,0,22405,Justin Rose,10.06,785,78
98,0,01116,Michael Bradley,10.05,774,77
98,0,02206,David Toms,10.05,854,85
100,0,23541,Ben Crane,10.04,823,82
100,0,20766,Padraig Harrington,10.04,562,56
100,0,12705,Cliff Kresge,10.04,502,50
100,0,22293,Heath Slocum,10.04,974,97
104,0,01810,Phil Mickelson,10.03,762,76
105,0,22122,Andrew McLardy,10.02,521,52
106,0,25562,Andres Romero,10.01,731,73
107,0,23718,Nathan Green,10.00,860,86
108,0,06643,Paul Goydos,9.99,779,78
108,0,26300,Matt Jones,9.99,889,89
108,0,23548,Bill Lunde,9.99,789,79
108,0,08385,Omar Uresti,9.99,739,74
112,0,20663,Brenden Pappas,9.98,659,66
113,0,20098,Stuart Appleby,9.95,1005,101
113,0,27060,John Mallinger,9.95,776,78
115,0,20593,Greg Chalmers,9.94,924,93
115,0,06251,Chris DiMarco,9.94,875,88
117,0,06621,Joe Durant,9.93,665,67
117,0,24361,Pat Perez,9.93,894,90
119,0,25396,Kevin Na,9.92,923,93
120,0,02239,Scott Verplank,9.90,723,73
121,0,07867,Woody Austin,9.89,920,93
121,0,21753,Brian Davis,9.89,999,101
121,0,26951,Johnson Wagner,9.89,841,85
124,0,27141,J.B. Holmes,9.86,986,100
125,0,12652,Cameron Beckman,9.85,670,68
125,0,01766,Billy Mayfair,9.85,768,78
125,0,27302,Garth Mulroy,9.85,522,53
128,0,26289,Boo Weekley,9.84,866,88
129,0,29285,Brent Delahoussaye,9.82,560,57
130,0,08537,J.P. Hayes,9.81,775,79
131,0,26420,Richard Johnson,9.80,882,90
131,0,25632,Jimmy Walker,9.80,804,82
133,0,08725,Tom Gillis,9.79,950,97
133,0,12716,Charley Hoffman,9.79,832,85
135,0,27466,Spencer Levin,9.77,1075,110
135,0,27613,David Lutterus,9.77,674,69
135,0,12714,Chris Tidland,9.77,752,77
138,0,01313,Steve Elkington,9.76,722,74
138,0,28500,Martin Flores,9.76,732,75
140,0,07457,Steve Flesch,9.74,760,78
140,0,32640,Troy Merritt,9.74,838,86
142,0,33419,Cameron Tringale,9.73,535,55
143,0,27214,Kevin Streelman,9.72,875,90
144,0,21350,Ryuji Imada,9.69,872,90
145,0,27436,Graham DeLaet,9.68,852,88
145,0,20160,Charlie Wi,9.68,920,95
147,0,24357,K.J. Choi,9.67,793,82
148,0,24358,Robert Garrigus,9.66,686,71
149,0,28620,Aron Price,9.64,675,70
149,0,23621,Rory Sabbatini,9.64,752,78
151,0,28307,Matt Every,9.63,578,60
151,0,27963,Chris Stroud,9.63,867,90
153,0,21949,Joe Ogilvie,9.62,952,99
153,0,28475,Jeff Overton,9.62,856,89
155,0,06514,Kevin Johnson,9.61,596,62
156,0,31560,Brian Stuard,9.60,778,81
157,0,24227,Justin Bolli,9.58,527,55
158,0,23349,Charles Warren,9.56,612,64
158,0,10423,Mike Weir,9.56,545,57
160,0,07363,Craig Bowden,9.55,535,56
160,0,19846,Brian Gay,9.55,936,98
160,0,20686,Jeev Milkha Singh,9.55,535,56
163,0,12782,Tim Herron,9.54,754,79
164,0,10425,Jay Williamson,9.53,724,76
165,0,23800,Bryce Molder,9.50,798,84
166,0,23613,Rich Barcelo,9.49,664,70
166,0,01941,Tom Pernice Jr.,9.49,702,74
166,0,27649,Brandt Snedeker,9.49,845,89
169,0,01329,Brad Faxon,9.47,549,58
169,0,27797,Derek Lamely,9.47,767,81
169,0,26301,James Nitties,9.47,871,92
169,0,26679,Kevin Stadler,9.47,814,86
173,0,25190,Jeff Quinney,9.41,856,91
173,0,20127,Chris Riley,9.41,687,73
175,0,06012,Greg Kraft,9.29,483,52
175,0,26392,Chris Wilson,9.29,604,65
177,0,01724,Jeff Maggert,9.28,705,76
178,0,12755,Vance Veazey,9.26,537,58
179,0,08375,Paul Stankowski,9.23,572,62
180,0,23673,Michael Connell,9.15,814,89
180,0,25892,Steve Wheatcroft,9.15,677,74
182,0,25345,Carl Pettersson,9.09,900,99
182,0,12602,Dean Wilson,9.09,491,54
184,0,20378,Mathias Grönberg,9.07,553,61
185,0,01249,John Daly,9.02,568,63
186,0,25720,Chad Collins,8.98,781,87
187,0,01619,Skip Kendall,8.88,515,58
188,0,20070,Matt Bettencourt,8.82,803,91
189,0,26881,Jarrod Lyle,8.80,475,54
190,0,06515,Shaun Micheel,8.79,615,70
191,0,01161,Mark Calcavecchia,8.62,431,50
192,0,32617,Jerod Turner,8.57,463,54
