RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL EARLY ROUNDS
121,0,10423,Mike Weir,71.34,2925,41
123,0,07457,Steve Flesch,71.38,3926,55
124,0,08931,Glen Day,71.39,3141,44
124,0,24502,Adam Scott,71.39,1999,28
126,0,22892,Jason Gore,71.40,2856,40
127,0,06251,Chris DiMarco,71.41,2785,39
128,0,21805,Harrison Frazar,71.42,3214,45
129,0,01928,Corey Pavin,71.43,3286,46
130,0,24358,Robert Garrigus,71.45,3644,51
131,0,01707,Steve Lowery,71.47,2716,38
132,0,19972,José Coceres,71.48,1644,23
132,0,24449,Parker McLachlin,71.48,3145,44
132,0,25190,Jeff Quinney,71.48,3717,52
135,0,23933,Michael Boyd,71.50,2145,30
136,0,23322,Brett Wetterich,71.52,3290,46
137,0,20433,Mark Hensby,71.56,3077,43
138,0,25273,Andrew Buckle,71.57,2505,35
138,0,12714,Chris Tidland,71.57,2004,28
140,0,26679,Kevin Stadler,71.59,3866,54
141,0,25892,Steve Wheatcroft,71.61,2578,36
142,0,01157,Tom Byrum,71.62,1862,26
142,0,28486,Michael Putnam,71.62,3366,47
142,0,22295,Darron Stiles,71.62,2435,34
145,0,22378,Trevor Immelman,71.63,2149,30
145,0,26420,Richard Johnson,71.63,4011,56
145,0,12680,Shigeki Maruyama,71.63,2865,40
145,0,21660,Jason Schultz,71.63,2292,32
149,0,21470,Daisuke Maruyama,71.65,3511,49
150,0,23614,Rich Beem,71.66,3153,44
150,0,22348,Nick O'Hern,71.66,2293,32
152,0,10213,Dicky Pride,71.67,2795,39
153,0,01132,Mark Brooks,71.68,2007,28
153,0,23497,Tag Ridings,71.68,2007,28
155,0,20098,Stuart Appleby,71.69,2079,29
155,0,24138,Ian Poulter,71.69,2294,32
155,0,02214,Kirk Triplett,71.69,3011,42
158,0,06197,Michael Allen,71.70,2868,40
158,0,07223,Brian Bateman,71.70,2151,30
158,0,23788,D.J. Trahan,71.70,3800,53
161,0,29476,Kyle Reifers,71.72,2797,39
162,0,01381,Fred Funk,71.74,2511,35
162,0,01677,Tom Lehman,71.74,2224,31
164,0,01024,Billy Andrade,71.75,3157,44
164,0,02246,Duffy Waldorf,71.75,2296,32
166,0,27702,Matt Hendrix,71.76,2440,34
167,0,27141,J.B. Holmes,71.77,2512,35
168,0,25686,Jason Dufner,71.79,3733,52
169,0,20859,Anders Hansen,71.81,1939,27
170,0,06643,Paul Goydos,71.84,2299,32
170,0,06515,Shaun Micheel,71.84,3233,45
172,0,21806,Paul Gow,71.85,2874,40
173,0,21646,David Branshaw,71.93,3165,44
174,0,08881,Tripp Isenhour,71.95,3022,42
175,0,01577,Lee Janzen,71.97,2375,33
176,0,20691,Greg Owen,72.00,3096,43
177,0,24457,Jaco Van Zyl,72.04,1657,23
178,0,06621,Joe Durant,72.08,3532,49
179,0,21528,Henrik Stenson,72.09,1586,22
180,0,02101,Joey Sindelar,72.10,2956,41
181,0,01249,John Daly,72.17,2165,30
182,0,21961,Charles Howell III,72.22,3322,46
183,0,07749,Brett Quigley,72.23,2889,40
184,0,23048,Eric Axley,72.27,3975,55
185,0,01706,Davis Love III,72.32,2242,31
186,0,02104,Jeff Sluman,72.40,2534,35
187,0,12510,Chad Campbell,72.41,3331,46
188,0,20157,Retief Goosen,72.44,1811,25
189,0,12195,Tom Johnson,72.54,2974,41
190,0,22621,Ben Curtis,72.60,3485,48
191,0,26360,Bubba Dickerson,72.64,1816,25
192,0,08123,Jeff Brehaut,72.65,1889,26
193,0,23800,Bryce Molder,72.71,2254,31
194,0,02036,Jim Rutledge,72.73,2182,30
195,0,06373,José María Olazábal,73.00,1971,27
196,0,01473,Todd Hamilton,73.85,3028,41
