RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,46046,Scottie Scheffler,28,28
2,0,56630,Akshay Bhatia,27,15
3,0,01948,Tim Petrovic,26,0
4,0,02104,Jeff Sluman,23,0
4,0,40006,Erik van Rooyen,23,15
4,0,47128,Richy Werenski,23,4
7,0,23135,Tim Clark,22,0
7,0,01226,Fred Couples,22,0
7,0,46717,Viktor Hovland,22,7
7,0,10585,Scott McCarron,22,0
11,0,20098,Stuart Appleby,21,0
11,0,35450,Patrick Cantlay,21,7
11,0,01320,Bob Estes,21,0
11,0,32839,Hideki Matsuyama,21,12
11,0,02239,Scott Verplank,21,0
16,0,01098,Jay Don Blake,20,0
16,0,34099,Harris English,20,9
16,0,52375,Doug Ghim,20,12
16,0,02101,Joey Sindelar,20,0
20,0,60004,Jacob Bridgeman,19,19
20,0,32200,Roberto Castro,19,0
20,0,23541,Ben Crane,19,1
20,0,39067,MJ Daffue,19,4
20,0,06621,Joe Durant,19,0
20,0,24924,Bill Haas,19,6
20,0,12660,Jesper Parnevik,19,0
20,0,01958,Dan Pohl,19,0
20,0,34046,Jordan Spieth,19,8
29,0,08931,Glen Day,18,0
29,0,06251,Chris DiMarco,18,0
29,0,20157,Retief Goosen,18,0
29,0,21961,Charles Howell III,18,0
29,0,27936,Martin Laird,18,10
29,0,26596,Ryan Moore,18,11
29,0,01920,Craig Parry,18,0
29,0,24361,Pat Perez,18,0
29,0,29221,Webb Simpson,18,4
29,0,21528,Henrik Stenson,18,0
29,0,23325,Vaughn Taylor,18,0
40,0,40026,Daniel Berger,17,10
40,0,47504,Sam Burns,17,16
40,0,24925,Jonathan Byrd,17,5
40,0,23638,Brendon de Jonge,17,0
40,0,47959,Bryson DeChambeau,17,7
40,0,23983,Luke Donald,17,2
40,0,01346,Ed Fiori,17,0
40,0,01475,Donnie Hammond,17,0
40,0,08075,Jerry Kelly,17,0
40,0,30926,Chris Kirk,17,7
40,0,33122,Russell Knox,17,4
40,0,01736,Roger Maltbie,17,0
40,0,12680,Shigeki Maruyama,17,0
40,0,55789,Taylor Montgomery,17,7
40,0,01887,Mark O'Meara,17,0
40,0,26476,Chez Reavie,17,9
40,0,06567,Vijay Singh,17,0
40,0,35891,Cameron Smith,17,4
40,0,55893,Sam Stevens,17,17
40,0,02214,Kirk Triplett,17,0
40,0,37189,Harold Varner III,17,0
40,0,27770,Camilo Villegas,17,3
40,0,08793,Tiger Woods,17,0
63,0,27958,Ryan Blaum,16,0
63,0,51349,Nico Echavarria,16,16
63,0,29725,Tony Finau,16,10
63,0,01444,Ken Green,16,0
63,0,51977,Max Greyserman,16,16
63,0,35532,Tom Hoge,16,16
63,0,39977,Max Homa,16,9
63,0,01577,Lee Janzen,16,0
63,0,23108,Matt Kuchar,16,13
63,0,32791,K.H. Lee,16,7
63,0,27129,Luke List,16,9
63,0,27120,Troy Matteson,16,0
63,0,01771,Blaine McCallister,16,0
63,0,28237,Rory McIlroy,16,8
63,0,01926,Steve Pate,16,0
63,0,01928,Corey Pavin,16,0
63,0,01945,Kenny Perry,16,0
63,0,25240,D.A. Points,16,0
63,0,28252,Seamus Power,16,8
63,0,20127,Chris Riley,16,0
63,0,36699,Patrick Rodgers,16,7
63,0,31560,Brian Stuard,16,2
63,0,25632,Jimmy Walker,16,3
63,0,10423,Mike Weir,16,1
87,0,06004,Stephen Ames,15,0
87,0,21753,Brian Davis,15,0
87,0,45157,Cam Davis,15,7
87,0,12823,Carlos Franco,15,0
87,0,10809,Jim Furyk,15,0
87,0,56762,Will Gordon,15,7
87,0,51414,Brent Grant,15,0
87,0,34563,Chesson Hadley,15,8
87,0,01527,Scott Hoch,15,0
87,0,12716,Charley Hoffman,15,6
87,0,36801,Mark Hubbard,15,7
87,0,29478,Kevin Kisner,15,4
87,0,01633,Tom Kite,15,0
87,0,26851,Marc Leishman,15,0
87,0,01706,Davis Love III,15,0
87,0,01723,Andrew Magee,15,0
87,0,25572,Graeme McDowell,15,0
87,0,45486,Joaquin Niemann,15,3
87,0,49771,J.T. Poston,15,11
87,0,46970,Jon Rahm,15,1
87,0,34360,Patrick Reed,15,2
87,0,48081,Xander Schauffele,15,10
87,0,02099,Scott Simpson,15,0
87,0,02106,Chris Smith,15,0
87,0,02133,Craig Stadler,15,0
87,0,33418,Shawn Stefani,15,0
87,0,27214,Kevin Streelman,15,5
87,0,02223,Bob Tway,15,0
87,0,26951,Johnson Wagner,15,0
87,0,47483,Will Zalatoris,15,10
117,0,10885,Robert Allenby,14,0
117,0,19803,Ryan Armour,14,3
117,0,07867,Woody Austin,14,0
117,0,07223,Brian Bateman,14,0
117,0,12510,Chad Campbell,14,0
117,0,32366,Kevin Chappell,14,5
117,0,51766,Wyndham Clark,14,8
117,0,01203,Russ Cochran,14,0
117,0,06034,Marco Dawson,14,0
117,0,07457,Steve Flesch,14,0
117,0,32102,Rickie Fowler,14,12
117,0,12645,Brent Geiberger,14,0
117,0,27644,Brian Harman,14,8
117,0,35461,Beau Hossler,14,14
117,0,35506,Mackenzie Hughes,14,7
117,0,01553,John Huston,14,0
117,0,39971,Sungjae Im,14,12
117,0,21731,Freddie Jacobson,14,0
117,0,30925,Dustin Johnson,14,1
117,0,24024,Zach Johnson,14,7
117,0,10733,Kent Jones,14,0
117,0,39975,Michael Kim,14,10
117,0,29926,Danny Lee,14,0
117,0,10860,Justin Leonard,14,0
117,0,11032,Frank Lickliter II,14,0
117,0,20634,Peter Lonard,14,0
117,0,01724,Jeff Maggert,14,0
117,0,01797,Rocco Mediate,14,0
117,0,27349,Alex Noren,14,11
117,0,21949,Joe Ogilvie,14,0
117,0,23320,Ryan Palmer,14,4
117,0,40250,Taylor Pendrith,14,6
117,0,02010,Loren Roberts,14,0
117,0,33486,Roger Sloan,14,6
117,0,39324,J.J. Spaun,14,14
117,0,51634,Sahith Theegala,14,7
117,0,30927,Brendon Todd,14,6
117,0,23623,Bo Van Pelt,14,0
117,0,02245,Grant Waite,14,0
117,0,51894,Vince Whaley,14,10
117,0,21878,Mark Wilson,14,0
158,0,33948,Byeong Hun An,13,13
158,0,45526,Abraham Ancer,13,1
158,0,01024,Billy Andrade,13,0
158,0,01042,Paul Azinger,13,0
158,0,20498,Briny Baird,13,0
158,0,12652,Cameron Beckman,13,0
158,0,24507,Jason Bohn,13,0
158,0,01143,Brad Bryant,13,0
158,0,01162,Rex Caldwell,13,0
158,0,25364,Paul Casey,13,0
158,0,34021,Bud Cauley,13,6
158,0,01219,John Cook,13,0
158,0,22621,Ben Curtis,13,0
158,0,28089,Jason Day,13,8
158,0,01261,Jay Delsing,13,0
158,0,33653,Thomas Detry,13,7
158,0,25686,Jason Dufner,13,2
158,0,09011,David Duval,13,0
158,0,01313,Steve Elkington,13,0
158,0,30191,JuliÃ¡n Etulain,13,0
158,0,01331,Rick Fehr,13,0
158,0,54576,Patrick Fishburn,13,13
158,0,01361,Dan Forsman,13,0
158,0,21805,Harrison Frazar,13,0
158,0,01378,David Frost,13,0
158,0,01381,Fred Funk,13,0
158,0,01390,Buddy Gardner,13,0
158,0,29535,Brice Garnett,13,5
158,0,19846,Brian Gay,13,0
158,0,31557,Jim Herman,13,6
158,0,12782,Tim Herron,13,0
158,0,27141,J.B. Holmes,13,2
158,0,34174,John Huh,13,0
158,0,01569,Peter Jacobsen,13,0
158,0,32757,Patton Kizzire,13,11
158,0,06332,Neal Lancaster,13,0
158,0,01666,Bernhard Langer,13,0
158,0,01677,Tom Lehman,13,0
158,0,37278,Nicholas Lindheim,13,6
158,0,40162,Justin Lower,13,11
158,0,01783,Mark McCumber,13,0
158,0,01810,Phil Mickelson,13,0
158,0,23800,Bryce Molder,13,0
158,0,25198,Francesco Molinari,13,5
158,0,48822,SebastiÃ¡n MuÃ±oz,13,0
158,0,30163,Henrik Norlander,13,10
158,0,26329,Louis Oosthuizen,13,0
158,0,33667,Carlos Ortiz,13,0
158,0,01938,David Peoples,13,0
158,0,22056,Cameron Percy,13,0
158,0,47529,Mito Pereira,13,0
158,0,25818,Scott Piercy,13,9
158,0,21959,Ted Purdy,13,0
158,0,01996,Mike Reid,13,0
158,0,02033,Dave Rummells,13,0
158,0,47347,Adam Schenk,13,9
158,0,48867,Matti Schmid,13,13
158,0,02090,Tom Sieckmann,13,0
158,0,02094,Tony Sills,13,0
158,0,50095,Austin Smotherman,13,11
158,0,27649,Brandt Snedeker,13,5
158,0,02159,Curtis Strange,13,0
158,0,34431,Robert Streb,13,4
158,0,02167,Mike Sullivan,13,0
158,0,40115,Adam Svensson,13,12
158,0,02206,David Toms,13,0
158,0,33419,Cameron Tringale,13,0
158,0,02246,Duffy Waldorf,13,0
158,0,25804,Bubba Watson,13,0
158,0,25349,Tim Wilkinson,13,2
158,0,52374,Brandon Wu,13,5
229,0,22371,Aaron Baddeley,12,6
229,0,24846,Ricky Barnes,12,3
229,0,01060,Dave Barr,12,0
229,0,34255,Joseph Bramlett,12,7
229,0,08123,Jeff Brehaut,12,0
229,0,01132,Mark Brooks,12,0
229,0,01161,Mark Calcavecchia,12,0
229,0,20593,Greg Chalmers,12,0
229,0,20229,Stewart Cink,12,6
229,0,01305,Danny Edwards,12,0
229,0,01306,David Edwards,12,0
229,0,01307,Joel Edwards,12,0
229,0,01329,Brad Faxon,12,0
229,0,01388,Robert Gamez,12,0
229,0,21209,Sergio Garcia,12,1
229,0,25900,Lucas Glover,12,12
229,0,46402,Talor Gooch,12,3
229,0,06643,Paul Goydos,12,0
229,0,23718,Nathan Green,12,0
229,0,35310,Lanto Griffin,12,7
229,0,01457,Jay Haas,12,0
229,0,34363,Tyrrell Hatton,12,4
229,0,08337,Mike Heinen,12,0
229,0,29420,Billy Horschel,12,5
229,0,36799,Stephan Jaeger,12,9
229,0,26420,Richard Johnson,12,0
229,0,20094,Jonathan Kaye,12,0
229,0,01619,Skip Kendall,12,0
229,0,34587,Chan Kim,12,12
229,0,37455,Si Woo Kim,12,8
229,0,01641,Gary Koch,12,0
229,0,30944,Jason Kokrak,12,0
229,0,06012,Greg Kraft,12,0
229,0,35449,Adam Long,12,3
229,0,23548,Bill Lunde,12,0
229,0,06090,Jim McGovern,12,0
229,0,46442,Maverick McNealy,12,12
229,0,59143,Mac Meissner,12,12
