RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,21753,Brian Davis,10,67
2,0,12652,Cameron Beckman,8,51
2,0,24358,Robert Garrigus,8,63
2,0,20378,Mathias Grönberg,8,66
2,0,12716,Charley Hoffman,8,56
2,0,11032,Frank Lickliter II,8,61
2,0,23349,Charles Warren,8,60
8,0,07867,Woody Austin,7,52
8,0,01139,Olin Browne,7,44
8,0,30750,Tommy Gainey,7,47
8,0,22892,Jason Gore,7,54
8,0,01724,Jeff Maggert,7,57
8,0,23497,Tag Ridings,7,62
8,0,26679,Kevin Stadler,7,47
15,0,20105,Jeff Gove,6,30
15,0,01941,Tom Pernice Jr.,6,56
15,0,28780,Nicholas Thompson,6,87
15,0,20160,Charlie Wi,6,51
19,0,01161,Mark Calcavecchia,5,42
19,0,23135,Tim Clark,5,38
19,0,06621,Joe Durant,5,78
19,0,21461,Kenneth Ferrie,5,46
19,0,27561,Nick Flanagan,5,62
19,0,21805,Harrison Frazar,5,58
19,0,21209,Sergio Garcia,5,34
19,0,20574,Mathew Goggin,5,40
19,0,12782,Tim Herron,5,50
19,0,27141,J.B. Holmes,5,47
19,0,12705,Cliff Kresge,5,43
19,0,27936,Martin Laird,5,57
19,0,21959,Ted Purdy,5,40
19,0,22913,John Rollins,5,57
19,0,10425,Jay Williamson,5,56
19,0,12602,Dean Wilson,5,45
35,0,23048,Eric Axley,4,49
35,0,10505,Shane Bertsch,4,35
35,0,24925,Jonathan Byrd,4,44
35,0,12510,Chad Campbell,4,50
35,0,09011,David Duval,4,32
35,0,07457,Steve Flesch,4,50
35,0,12823,Carlos Franco,4,39
35,0,01388,Robert Gamez,4,66
35,0,08537,J.P. Hayes,4,31
35,0,30925,Dustin Johnson,4,36
35,0,10733,Kent Jones,4,33
35,0,26300,Matt Jones,4,50
35,0,01707,Steve Lowery,4,45
35,0,27613,David Lutterus,4,48
35,0,24912,Will MacKenzie,4,36
35,0,28158,Steve Marino,4,68
35,0,01766,Billy Mayfair,4,59
35,0,10585,Scott McCarron,4,42
35,0,01797,Rocco Mediate,4,39
35,0,27933,John Merrick,4,49
35,0,25396,Kevin Na,4,51
35,0,22348,Nick O'Hern,4,31
35,0,23320,Ryan Palmer,4,30
35,0,20443,Jin Park,4,39
35,0,12660,Jesper Parnevik,4,49
35,0,25345,Carl Pettersson,4,47
35,0,26476,Chez Reavie,4,59
35,0,02002,John Riegger,4,45
35,0,22293,Heath Slocum,4,45
35,0,08845,Scott Sterling,4,41
35,0,23623,Bo Van Pelt,4,61
35,0,25804,Bubba Watson,4,53
35,0,19913,Ron Whittaker,4,29
68,0,21633,Steve Allan,3,37
68,0,10885,Robert Allenby,3,52
68,0,23540,Jason Allred,3,45
68,0,01024,Billy Andrade,3,42
68,0,01035,Tommy Armour III,3,46
68,0,20498,Briny Baird,3,58
68,0,23614,Rich Beem,3,42
68,0,24227,Justin Bolli,3,52
68,0,20848,Ángel Cabrera,3,23
68,0,20229,Stewart Cink,3,31
68,0,06251,Chris DiMarco,3,42
68,0,23409,James Driscoll,3,31
68,0,01313,Steve Elkington,3,33
68,0,26631,Cody Freeman,3,34
