RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,23778,Brad Adamonis,.00,0,204,100.0
1,0,01139,Olin Browne,.00,0,180,100.0
1,0,24925,Jonathan Byrd,.00,0,193,100.0
1,0,25364,Paul Casey,.00,0,116,100.0
1,0,24357,K.J. Choi,.00,0,150,100.0
1,0,08931,Glen Day,.00,0,149,100.0
1,0,20104,Ken Duke,.00,0,292,100.0
1,0,06522,Ernie Els,.00,0,118,100.0
1,0,10809,Jim Furyk,.00,0,206,100.0
1,0,25900,Lucas Glover,.00,0,221,100.0
1,0,20574,Mathew Goggin,.00,0,201,100.0
1,0,20766,Padraig Harrington,.00,0,85,100.0
1,0,08537,J.P. Hayes,.00,0,151,100.0
1,0,23353,J.J. Henry,.00,0,279,100.0
1,0,21961,Charles Howell III,.00,0,241,100.0
1,0,21350,Ryuji Imada,.00,0,181,100.0
1,0,26420,Richard Johnson,.00,0,139,100.0
1,0,24024,Zach Johnson,.00,0,201,100.0
1,0,10733,Kent Jones,.00,0,161,100.0
1,0,07547,Craig Kanada,.00,0,177,100.0
1,0,20382,Stephen Leaney,.00,0,118,100.0
1,0,01677,Tom Lehman,.00,0,92,100.0
1,0,06090,Jim McGovern,.00,0,173,100.0
1,0,24449,Parker McLachlin,.00,0,213,100.0
1,0,22348,Nick O'Hern,.00,0,212,100.0
1,0,22046,Geoff Ogilvy,.00,0,155,100.0
1,0,23320,Ryan Palmer,.00,0,171,100.0
1,0,12660,Jesper Parnevik,.00,0,194,100.0
1,0,01928,Corey Pavin,.00,0,135,100.0
1,0,01945,Kenny Perry,.00,0,258,100.0
1,0,26476,Chez Reavie,.00,0,258,100.0
1,0,23497,Tag Ridings,.00,0,213,100.0
1,0,06567,Vijay Singh,.00,0,150,100.0
1,0,08845,Scott Sterling,.00,0,194,100.0
1,0,23325,Vaughn Taylor,.00,0,266,100.0
1,0,26668,Marc Turnesa,.00,0,194,100.0
1,0,02223,Bob Tway,.00,0,146,100.0
1,0,19913,Ron Whittaker,.00,0,135,100.0
1,0,20160,Charlie Wi,.00,0,239,100.0
1,0,12602,Dean Wilson,.00,0,229,100.0
41,0,06595,Kevin Sutherland,.38,1,260,99.6
42,0,10885,Robert Allenby,.40,1,252,99.6
42,0,01724,Jeff Maggert,.40,1,250,99.6
44,0,12716,Charley Hoffman,.42,1,236,99.5
44,0,24490,George McNeill,.42,1,236,99.5
46,0,06197,Michael Allen,.43,1,232,99.5
46,0,12782,Tim Herron,.43,1,235,99.5
46,0,27120,Troy Matteson,.43,1,235,99.5
49,0,23614,Rich Beem,.44,1,227,99.5
50,0,07457,Steve Flesch,.45,1,224,99.5
51,0,30925,Dustin Johnson,.46,1,217,99.5
52,0,20498,Briny Baird,.47,1,213,99.5
52,0,06643,Paul Goydos,.47,1,212,99.5
52,0,12705,Cliff Kresge,.47,1,211,99.5
52,0,23788,D.J. Trahan,.47,1,213,99.5
56,0,19803,Ryan Armour,.48,1,207,99.5
57,0,24227,Justin Bolli,.49,1,203,99.5
57,0,20443,Jin Park,.49,1,203,99.5
59,0,01313,Steve Elkington,.50,1,202,99.5
60,0,01473,Todd Hamilton,.51,1,198,99.4
60,0,27933,John Merrick,.51,1,197,99.4
62,0,02002,John Riegger,.52,1,192,99.4
63,0,20850,Daniel Chopra,.53,1,189,99.4
63,0,27141,J.B. Holmes,.53,1,189,99.4
65,0,06004,Stephen Ames,.57,1,175,99.4
65,0,01707,Steve Lowery,.57,1,174,99.4
65,0,01810,Phil Mickelson,.57,1,175,99.4
