RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,23778,Brad Adamonis,.00,0,294,100.0
1,0,21633,Steve Allan,.00,0,154,100.0
1,0,10885,Robert Allenby,.00,0,288,100.0
1,0,23540,Jason Allred,.00,0,199,100.0
1,0,06004,Stephen Ames,.00,0,241,100.0
1,0,01024,Billy Andrade,.00,0,213,100.0
1,0,20098,Stuart Appleby,.00,0,266,100.0
1,0,19803,Ryan Armour,.00,0,247,100.0
1,0,01035,Tommy Armour III,.00,0,247,100.0
1,0,07867,Woody Austin,.00,0,321,100.0
1,0,23048,Eric Axley,.00,0,378,100.0
1,0,22371,Aaron Baddeley,.00,0,256,100.0
1,0,20498,Briny Baird,.00,0,360,100.0
1,0,12652,Cameron Beckman,.00,0,280,100.0
1,0,10505,Shane Bertsch,.00,0,350,100.0
1,0,01139,Olin Browne,.00,0,239,100.0
1,0,20848,Ángel Cabrera,.00,0,154,100.0
1,0,25364,Paul Casey,.00,0,123,100.0
1,0,24357,K.J. Choi,.00,0,203,100.0
1,0,20850,Daniel Chopra,.00,0,282,100.0
1,0,20229,Stewart Cink,.00,0,235,100.0
1,0,23135,Tim Clark,.00,0,304,100.0
1,0,20623,Gavin Coles,.00,0,171,100.0
1,0,25720,Chad Collins,.00,0,261,100.0
1,0,23541,Ben Crane,.00,0,269,100.0
1,0,22621,Ben Curtis,.00,0,261,100.0
1,0,21753,Brian Davis,.00,0,409,100.0
1,0,06034,Marco Dawson,.00,0,216,100.0
1,0,08931,Glen Day,.00,0,225,100.0
1,0,28089,Jason Day,.00,0,296,100.0
1,0,23409,James Driscoll,.00,0,302,100.0
1,0,20104,Ken Duke,.00,0,399,100.0
1,0,23125,Brad Elder,.00,0,198,100.0
1,0,06522,Ernie Els,.00,0,155,100.0
1,0,01320,Bob Estes,.00,0,296,100.0
1,0,21461,Kenneth Ferrie,.00,0,221,100.0
1,0,07457,Steve Flesch,.00,0,331,100.0
1,0,12823,Carlos Franco,.00,0,217,100.0
1,0,21805,Harrison Frazar,.00,0,235,100.0
1,0,26631,Cody Freeman,.00,0,213,100.0
1,0,10809,Jim Furyk,.00,0,287,100.0
