RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,19846,Brian Gay,152.4,1426340000,260
2,0,29222,Billy Hurley III,156.2,933458000,166
3,0,23135,Tim Clark,158.8,948717000,166
3,0,20623,Gavin Coles,158.8,1120143000,196
5,0,22348,Nick O'Hern,160.4,1206911000,209
6,0,02206,David Toms,161.0,874937000,151
7,0,23325,Vaughn Taylor,161.4,1359858000,234
8,0,23800,Bryce Molder,161.6,1431112000,246
9,0,30711,Colt Knost,162.4,1204631000,206
10,0,10860,Justin Leonard,162.5,1210732000,207
11,0,27556,Ted Potter Jr.,163.4,1135557000,193
12,0,22961,David Mathis,163.6,1343227000,228
13,0,30927,Brendon Todd,163.8,1149748000,195
14,0,01116,Michael Bradley,164.1,963000000,163
15,0,20850,Daniel Chopra,164.6,906680000,153
16,0,25572,Graeme McDowell,164.7,865414000,146
16,0,29476,Kyle Reifers,164.7,1404856000,237
18,0,12652,Cameron Beckman,164.8,1435404000,242
19,0,06036,Scott Dunlap,165.4,899215000,151
20,0,22293,Heath Slocum,165.6,1436683000,241
21,0,10809,Jim Furyk,165.7,1371969000,230
22,0,22582,Kyle Thompson,165.8,686489000,115
23,0,25457,Alexandre Rocha,166.5,923290000,154
24,0,32334,Charlie Beljan,166.6,953533000,159
25,0,28308,Troy Kelly,167.0,961755000,160
25,0,31202,William McGirt,167.0,1563182000,260
27,0,08075,Jerry Kelly,167.2,1498900000,249
28,0,23353,J.J. Henry,167.4,1337708000,222
29,0,01249,John Daly,168.0,895169000,148
29,0,26287,Roland Thatcher,168.0,907077000,150
31,0,20104,Ken Duke,168.1,2069664000,342
32,0,06004,Stephen Ames,168.3,709041000,117
33,0,23204,Gary Christian,168.4,1594438000,263
33,0,28455,Will Claxton,168.4,1916242000,316
33,0,22621,Ben Curtis,168.4,1115695000,184
36,0,20098,Stuart Appleby,168.6,1238101000,204
37,0,21731,Freddie Jacobson,168.8,893540000,147
38,0,24846,Ricky Barnes,168.9,1745424000,287
38,0,06251,Chris DiMarco,168.9,1422441000,234
40,0,21753,Brian Davis,169.1,1784117000,293
40,0,22548,Patrick Sheehan,169.1,785522000,129
42,0,30852,Ryo Ishikawa,169.2,645741000,106
43,0,06034,Marco Dawson,169.3,957163000,157
43,0,24024,Zach Johnson,169.3,1773881000,291
45,0,26476,Chez Reavie,169.4,1316925000,216
46,0,21350,Ryuji Imada,169.6,1361284000,223
46,0,32150,Michael Thompson,169.6,1398567000,229
48,0,20070,Matt Bettencourt,169.9,1229525000,201
49,0,06527,Steve Stricker,170.1,1384126000,226
50,0,01320,Bob Estes,170.2,1360631000,222
50,0,22405,Justin Rose,170.2,1268134000,207
52,0,25892,Steve Wheatcroft,170.5,822586000,134
53,0,12510,Chad Campbell,170.6,1516674000,247
53,0,27933,John Merrick,170.6,1554038000,253
55,0,25345,Carl Pettersson,170.7,1874211000,305
56,0,22371,Aaron Baddeley,170.8,1223417000,199
56,0,23983,Luke Donald,170.8,1118870000,182
56,0,25834,Daniel Summerhays,170.8,1408444000,229
56,0,24663,Y.E. Yang,170.8,1008689000,164
60,0,24507,Jason Bohn,170.9,1396941000,227
60,0,27644,Brian Harman,170.9,1907619000,310
60,0,23108,Matt Kuchar,170.9,1532003000,249
60,0,22913,John Rollins,170.9,1562567000,254
60,0,26331,Charl Schwartzel,170.9,984114000,160
65,0,01797,Rocco Mediate,171.0,1157552000,188
